StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
NDtjR,2032-06-09,4262,362270,false
kPsmd,2053-05-04,6851,116467,true
GeMWZ,2028-02-03,7611,38055,true
Dgwbu,2042-08-06,3883,260161,true
RJOUN,2107-09-11,3552,110112,true
KOOGk,2110-02-18,4196,394424,true
etwzA,2041-01-30,2883,77841,false
gkJwL,2037-06-02,2499,249900,true
TkCEQ,2074-11-30,8193,163860,true
mfVba,2071-01-17,5975,244975,true
iVjoX,2086-12-06,7542,414810,true
xNjcJ,2053-02-25,2702,245882,true
GQUGT,2074-05-14,6054,217944,false
YaHYp,2030-12-07,8777,351080,false
XPLIp,2050-09-13,7088,623744,true
KhXqf,2058-08-18,8237,288295,true
nBQnc,2095-03-14,9441,717516,false
TbFwW,2039-07-16,7161,200508,true
kNhde,2077-09-08,3585,326235,false
dhFID,2075-11-07,4660,410080,false
EZiaQ,2050-07-09,4738,303232,true
sLFmF,2108-05-07,5176,341616,false
toqFu,2029-02-18,3391,264498,true
PdveO,2066-07-09,6718,107488,false
BzZTV,2079-08-27,4643,283223,true
khBfg,2025-05-21,3683,154686,false
Brbyo,2113-09-15,7936,134912,false
hxCJQ,2033-11-19,4484,44840,false
PXenY,2038-06-19,2795,240370,false
cwtDX,2054-10-22,5745,149370,true
eUPbR,2034-07-13,7140,171360,false
WmlnQ,2102-05-22,7865,283140,false
kOlaN,2026-12-25,8471,542144,false
yrQct,2029-09-20,7404,518280,true
WJdpA,2045-07-21,4566,241998,true
fXWVR,2060-05-10,4783,468734,true
NMxTB,2066-01-26,3925,325775,true
pUtri,2040-05-20,5706,142650,false
wnZIE,2088-12-09,9423,593649,true
TgYFa,2106-03-17,8610,353010,false
aNprq,2026-02-10,5411,416647,true
FLcJk,2069-05-28,4452,235956,false
DsvRZ,2031-04-26,2981,247423,false
MUHIO,2047-02-08,9016,252448,false
PnQku,2064-09-16,3800,129200,true
auapI,2115-03-14,8719,313884,true
