StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
voZEK,2049-04-04,6251,181279,false
rpnBO,2115-03-18,7109,213270,false
ZVuTI,2067-01-19,7391,583889,true
BtlKJ,2052-08-05,8126,40630,false
RbQBt,2075-02-22,9142,521094,true
mZDVM,2077-08-11,9272,111264,false
SaNNh,2090-03-13,3858,335646,true
Ksnvj,2045-06-21,7836,352620,false
NlpJP,2038-07-03,2438,21942,true
qDBKc,2055-08-25,2433,77856,true
ELRhJ,2105-10-23,6311,517502,true
mZpJm,2036-09-19,3443,299541,false
Myijg,2032-01-17,3687,361326,false
HESXi,2098-03-23,2456,186656,true
zmKuF,2084-03-23,5702,85530,false
Zhwqx,2028-11-29,5015,25075,true
mrMBd,2117-12-31,7933,245923,true
gRnNs,2052-04-25,3250,165750,false
AEaYi,2113-08-19,9167,256676,true
auACm,2089-04-22,3797,56955,true
uxZcL,2100-02-15,5549,493861,true
LLHRI,2086-09-20,4283,175603,true
Gfuml,2113-01-10,3176,19056,false
xpWFE,2037-07-27,7897,78970,false
hzYwn,2079-03-08,5421,200577,false
asrDF,2060-09-05,4842,58104,false
WqXEo,2054-02-19,9147,475644,true
UzyND,2028-11-23,9090,345420,false
VfSTP,2045-10-25,9989,639296,true
KICbe,2102-04-24,2833,62326,false
arcPj,2085-07-13,8846,221150,true
xuXJD,2075-04-27,2090,96140,true
LncVn,2048-04-04,4006,40060,true
DpLms,2118-03-29,6036,573420,true
ukbYT,2049-07-10,9385,581870,true
LUaMu,2082-01-18,9216,792576,true
HlQhV,2058-06-06,8484,500556,false
xqytA,2080-03-13,8473,771043,true
yRrjt,2100-07-21,4066,337478,false
qnaRz,2073-04-24,8185,327400,true
bLEdL,2079-05-01,3229,306755,true
nBWsX,2039-04-20,9436,575596,false
YEDdv,2101-05-31,4959,168606,true
Huqaw,2061-04-16,8958,680808,true
VEMDU,2052-08-21,4325,337350,false
ScRaF,2068-02-20,8552,410496,false
IkEWb,2111-05-14,4289,381721,false
yUAkF,2109-02-26,2466,246600,false
