StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
iVjoX,2120-02-24,9972,708012,true
xNjcJ,2067-04-10,3133,97123,false
GQUGT,2059-10-09,9566,143490,false
YaHYp,2035-10-19,4370,349600,true
XPLIp,2032-04-16,8715,845355,false
KhXqf,2083-10-23,4198,96554,false
nBQnc,2031-07-23,8286,737454,false
TbFwW,2066-07-26,9843,265761,false
kNhde,2060-08-08,6970,223040,false
dhFID,2032-07-27,8503,756767,true
EZiaQ,2117-10-02,7841,431255,true
sLFmF,2092-05-15,5697,256365,true
toqFu,2029-09-05,2956,115284,true
PdveO,2096-11-25,2315,229185,false
BzZTV,2078-12-10,4647,157998,true
khBfg,2061-01-15,8852,584232,true
Brbyo,2089-02-13,8446,261826,true
hxCJQ,2095-09-04,5705,427875,true
PXenY,2114-10-06,4594,169978,false
cwtDX,2091-11-19,5990,47920,true
eUPbR,2076-07-13,7550,520950,true
WmlnQ,2046-05-10,6370,369460,false
kOlaN,2031-12-07,4609,124443,false
yrQct,2066-04-24,5957,131054,false
WJdpA,2073-01-03,9018,820638,true
fXWVR,2050-09-27,6190,198080,true
NMxTB,2032-02-28,8005,424265,false
pUtri,2110-09-03,3695,92375,true
wnZIE,2027-02-06,3828,222024,false
TgYFa,2080-03-31,4130,53690,false
aNprq,2081-05-18,5410,513950,true
FLcJk,2088-12-27,2451,169119,true
DsvRZ,2039-08-15,7454,96902,false
MUHIO,2088-12-13,6588,164700,true
PnQku,2033-06-22,8404,302544,true
auapI,2075-03-20,4290,210210,true
OgydP,2029-03-16,9220,663840,false
zFXxM,2062-03-27,3751,360096,true
zQzLp,2115-01-05,9103,209369,true
FIAJK,2046-08-26,5299,413322,false
fhhcY,2102-08-13,2924,216376,false
zghcv,2100-12-02,9088,381696,true
KIJls,2021-01-31,9139,822510,true
wdpvP,2071-08-25,2796,176148,false
fFXEw,2112-06-19,8989,134835,true
qYLhG,2056-12-27,9898,98980,false
VuEHV,2101-09-23,2346,180642,false
GlgRx,2024-09-13,8078,64624,true
nvdSW,2059-01-17,8890,817880,false
kOoCc,2090-06-20,2124,191160,false
UbVdI,2103-08-28,8569,428450,true
NssPe,2082-11-15,7590,736230,false
xFuoR,2021-12-08,4717,391511,false
DTMgX,2079-09-11,4400,39600,false
mlJlb,2079-11-25,5145,36015,true
ymBoG,2109-05-14,4449,97878,false
IaTIL,2058-09-18,3270,143880,true
RDRbk,2074-06-14,5187,160797,true
PEdzJ,2077-07-18,7592,212576,true
uvYKG,2074-12-25,8741,489496,true
kaKpY,2046-03-03,8941,438109,true
SeXAD,2092-04-12,6898,151756,true
QMmbL,2120-09-25,4946,331382,true
AGZKo,2097-06-15,7108,120836,false
TScRb,2049-04-22,7200,194400,false
KGAMJ,2114-07-23,7304,452848,false
JViUc,2081-03-24,2590,142450,false
KAhnw,2109-06-19,2930,149430,false
xhPHG,2048-06-08,4427,349733,true
