StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
NYJYP,2048-11-05,6068,436896,true
TdqRz,2082-05-14,8436,303696,false
DLuNM,2021-06-29,9289,715253,true
iOdxH,2058-05-01,3613,18065,true
gKrAl,2022-07-08,3178,244706,true
qjOML,2037-02-07,8169,89859,true
vzFzF,2082-02-23,5197,327411,true
IedHV,2076-03-03,3331,226508,true
eZrvP,2057-09-07,8528,247312,false
iflfM,2080-01-22,4250,208250,false
ylIMC,2034-08-18,3887,124384,false
VMeqN,2042-10-14,4116,378672,false
AwOZr,2036-06-04,8658,606060,true
SiIRG,2049-10-05,4905,152055,true
KMQJh,2080-03-04,4672,182208,false
ZkYJi,2061-06-15,8851,725782,true
QivYi,2073-10-28,6070,461320,false
jdRdI,2028-04-14,4393,57109,true
dlRPu,2080-12-08,7167,265179,true
AEzua,2077-05-14,3760,184240,true
udeoO,2026-10-06,4232,173512,true
tIbkH,2038-03-07,2775,222000,false
jnckU,2088-01-09,4286,342880,true
UqKHU,2081-03-30,2500,180000,true
fvvzF,2110-01-16,8281,587951,false
ubBvJ,2109-03-04,9772,244300,false
jcBKP,2114-08-09,8858,611202,true
MZufH,2109-10-31,8026,152494,true
leBWA,2109-06-17,3688,357736,false
FZkIh,2090-07-05,6856,95984,true
QcxGX,2105-10-15,7282,283998,false
OYDFS,2097-12-20,3312,26496,false
CWpDO,2082-06-07,2271,65859,true
yMpVe,2115-12-21,9626,808584,false
NHPBK,2079-02-17,9071,789177,false
BTfXS,2118-05-27,4444,39996,false
GYwgd,2087-02-05,4792,215640,false
SJHSM,2038-12-07,4479,340404,true
eaOwZ,2050-10-30,5700,28500,true
GegCn,2026-06-04,4724,151168,false
CVdHm,2110-09-14,7696,84656,true
piDSU,2103-11-28,9052,706056,false
uHFdq,2097-06-20,8189,614175,true
VBvsZ,2078-06-24,5018,396422,true
OaonV,2100-07-23,9505,323170,true
WxCuC,2086-10-01,2425,189150,true
lrdmQ,2116-10-29,6399,403137,true
XDBOn,2071-02-21,4676,322644,false
zKiCg,2030-08-11,3738,239232,true
GhWjC,2037-01-12,5634,450720,true
rLgcW,2100-02-22,7141,664113,true
Kmhev,2071-02-06,3070,141220,true
JMnTL,2097-06-20,3859,23154,true
tygbv,2091-02-16,3953,328099,true
KSaTN,2030-07-08,9098,536782,true
kYhLY,2061-06-12,8231,181082,false
IQpeV,2073-09-19,2369,189520,false
SSGhM,2093-06-22,9430,75440,true
qMQqC,2081-02-28,4854,67956,false
