StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
SJmMg,2038-08-08,4576,242528,true
eFaAS,2046-05-09,5307,451095,false
GAZpr,2098-10-18,6622,344344,true
RzlSK,2079-03-03,7516,187900,false
WxaxZ,2090-01-11,9783,195660,false
VwQUS,2105-03-19,6380,38280,false
wGTkG,2046-05-09,8689,686431,false
xhwRj,2114-01-02,4691,459718,false
SJElI,2104-04-15,4771,329199,false
KUzqX,2071-05-16,3916,368104,true
aPylH,2065-07-06,7981,718290,false
meNtD,2021-03-22,6904,469472,false
pIQTk,2090-01-23,6746,478966,true
ExDQm,2055-11-10,6699,113883,true
bXRMv,2114-09-14,4950,410850,false
yBnce,2092-08-22,7480,598400,false
scuvi,2078-01-03,8868,771516,true
pgqEq,2054-04-12,9479,341244,false
ytYLT,2114-11-30,8123,511749,true
LDiYP,2108-12-01,9089,763476,false
WKkXA,2093-03-11,7488,718848,false
ABviR,2054-02-07,9094,691144,true
hJegb,2044-03-02,9947,387933,true
HKTiq,2072-09-17,5131,194978,true
OHnow,2027-07-13,7272,181800,false
FlrAk,2057-10-03,9305,390810,false
RFgpa,2057-06-23,5747,385049,true
saQBN,2043-06-01,9088,490752,false
Jkjcg,2076-08-06,9493,816398,true
nPQjP,2105-12-12,3207,208455,true
NdXau,2088-02-07,7124,227968,true
eNHsM,2064-04-11,7761,46566,true
ntjoe,2053-04-01,6130,122600,true
uJhPn,2100-06-05,5438,391536,true
AXiBL,2037-08-14,9469,227256,false
CqZhn,2086-12-21,4957,178452,false
CYcPN,2034-05-20,3319,192502,true
DpXrY,2031-05-08,8602,670956,true
JZmGM,2061-09-03,6134,490720,true
NAqcA,2120-04-17,4785,277530,false
lTPEo,2073-11-28,6916,463372,false
sTXYe,2047-10-16,7513,713735,false
gsXOr,2113-09-02,2522,239590,false
YRwUE,2051-03-07,3910,312800,true
RHAuO,2107-12-22,7999,751906,true
INYMj,2058-06-26,3445,179140,false
qNgVE,2062-01-27,3894,62304,true
bPUCM,2066-01-19,6896,503408,true
NyHOc,2113-12-26,4901,347971,true
pwnlB,2102-05-04,4206,193476,true
jcBdh,2027-02-17,7022,273858,false
