StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
geUiu,2030-09-29,5727,143175,true
vFTOt,2069-08-11,7087,290567,false
rLEAw,2103-07-01,6038,295862,false
jTOEa,2059-12-14,6384,523488,false
UufKk,2053-07-23,9007,378294,false
NaMdF,2081-01-22,3711,40821,true
vGgMR,2024-02-16,6409,89726,true
pqzjt,2058-06-08,7760,519920,false
qoWVi,2070-12-21,8119,584568,true
EzcZR,2044-09-22,6961,584724,false
XdLFb,2032-01-23,9707,873630,false
WqIEX,2068-02-06,2511,223479,true
KsXVw,2094-02-01,9408,413952,true
pQOhV,2026-11-03,5484,367428,true
sQwdy,2116-12-24,4671,317628,true
jaMrl,2027-01-12,3106,189466,true
GRjmN,2074-05-23,2008,174696,false
emfQE,2037-11-29,6775,155825,false
wRGlS,2060-03-07,9492,455616,false
YxXHJ,2040-07-04,5340,421860,false
JHBjS,2100-08-16,7300,270100,false
vyoFP,2046-07-08,9916,208236,false
cIism,2106-10-08,5933,100861,false
OSbey,2084-11-07,7874,94488,true
RLQox,2075-08-17,2012,42252,false
DLXXM,2034-02-04,5738,545110,true
oFMyv,2082-09-10,9801,98010,false
FMBqm,2120-03-31,8555,85550,false
RNPtE,2119-11-04,9980,958080,false
zpakt,2048-04-18,7721,193025,false
NLIXr,2067-02-10,2783,242121,true
LWokn,2088-08-18,8339,466984,true
mEnMN,2071-05-23,2368,153920,true
jikCb,2044-01-22,5762,466722,false
hMhBO,2088-11-01,2756,74412,false
iPoPi,2029-04-28,9737,837382,false
dqwSi,2041-06-30,6909,297087,true
fQpRI,2021-06-16,3182,187738,false
PqbsG,2072-06-14,9976,189544,false
DTWMq,2038-11-17,6902,179452,false
gwbWS,2081-09-12,9234,923400,false
yaSLi,2055-10-28,9301,678973,false
NSXnP,2057-09-19,9205,257740,false
btuqq,2026-08-06,6931,478239,true
rGKjc,2060-09-03,9641,867690,true
AMajW,2110-08-24,2427,48540,false
zmeiH,2091-04-27,7024,421440,false
UodQV,2027-09-07,4993,189734,true
kFoXg,2109-01-04,5760,51840,false
aVuXr,2042-11-14,3224,48360,false
uCgMd,2121-02-08,3149,214132,true
hRuRL,2055-02-12,9843,718539,false
tBSGm,2068-08-29,3424,106144,false
QJNYu,2073-10-11,3428,222820,false
NUyOZ,2083-10-25,8296,82960,false
qSebG,2121-02-18,3946,110488,false
HXgiL,2106-02-01,4084,159276,false
dziKG,2081-12-08,4724,151168,false
xjIiO,2063-01-15,8514,502326,false
rpbLk,2064-11-20,6151,190681,false
DZcGC,2101-06-20,3230,103360,false
CRFfQ,2113-10-17,6394,626612,true
OiMKI,2113-12-24,4513,45130,true
BTAjc,2058-07-01,5628,545916,false
XXAjT,2093-06-03,2845,224755,false
IsNDn,2067-01-11,8571,608541,false
QaUMN,2082-07-04,9563,430335,false
wurcK,2064-02-24,9304,83736,true
kpmEp,2092-06-08,7163,179075,false
iyUdi,2071-11-30,3007,105245,false
TUqOz,2075-06-15,8387,150966,true
TQhEH,2119-08-27,9709,252434,false
vNjvh,2068-12-27,5521,541058,true
nCpCR,2041-01-19,7363,294520,true
OisEW,2104-09-28,6087,553917,false
rzWpv,2051-02-28,7109,419431,false
raUeR,2074-04-09,7713,524484,true
Nmidn,2116-08-07,4819,308416,true
TFkna,2119-06-14,9592,431640,false
fwNoW,2033-01-05,7807,429385,true
Pfnjx,2052-11-24,5485,340070,true
gnIxY,2035-11-07,6584,526720,false
eQsqH,2065-09-02,2981,244442,false
ekYdJ,2104-12-08,6433,51464,true
UqncH,2044-06-13,5300,296800,false
bHvQY,2092-09-15,6735,471450,false
ooFMl,2105-07-31,2006,78234,false
BHMMR,2105-08-10,9151,668023,false
iNHre,2045-05-25,4002,208104,true
vneIJ,2050-04-02,6102,122040,true
LtozY,2105-09-17,3730,119360,false
rDduE,2031-06-01,7595,356965,true
yfBSp,2035-12-23,8415,454410,false
hlorh,2072-12-12,4591,27546,true
hFHEe,2108-04-02,6107,30535,true
ueVpT,2078-02-25,7090,99260,true
kARRM,2049-02-15,8913,374346,true
HeRgG,2028-10-29,3411,334278,false
KtVeF,2100-11-08,5568,317376,false
TYMCc,2118-07-21,3258,140094,true
rPlyx,2038-09-10,8906,632326,true
RwoJX,2041-02-18,3657,32913,false
RnfWE,2049-12-31,6028,403876,true
dLNJC,2053-06-12,8074,121110,false
wRVSD,2053-08-19,7288,371688,false
naVXO,2119-05-17,9343,84087,false
Vhrir,2116-10-30,7651,344295,true
xnqgV,2117-11-23,9863,956711,true
UAlSz,2061-06-01,7744,751168,true
soSos,2116-10-03,8171,612825,false
pBadJ,2063-05-06,5147,355143,false
DiAjh,2102-09-22,6081,200673,true
MGHhA,2074-03-05,7054,465564,true
rWKmx,2078-04-24,7772,582900,false
JuHHk,2057-08-29,4071,394887,false
gosJF,2117-07-06,7458,216282,false
wEXNf,2049-10-19,5169,366999,false
erENa,2120-10-29,5705,325185,true
KIYze,2050-04-27,5326,282278,true
ZITXO,2055-10-20,4801,220846,false
ukwKz,2074-03-12,9923,109153,false
fROpz,2104-04-30,8723,130845,true
SOpJC,2085-11-01,4981,328746,false
dEUJN,2121-06-17,6068,406556,true
SIymk,2036-09-21,5239,440076,true
dGlTK,2062-08-10,5530,492170,true
rKzml,2026-11-17,8708,409276,true
lbbAI,2028-01-28,4862,427856,true
DJjpR,2116-08-06,7932,230028,false
hejzM,2093-08-20,6277,583761,false
oZZEy,2021-06-25,9285,417825,false
HytDf,2051-03-29,8276,405524,true
ImKgR,2088-02-16,4606,69090,true
bzqhj,2064-04-10,5358,310764,true
JtNFm,2068-01-08,9593,249418,true
gIBGn,2043-02-19,4402,198090,true
BYHfs,2120-05-21,6852,102780,false
jSYfC,2067-12-17,8934,393096,true
XfDRz,2046-10-28,4434,359154,true
wuyow,2064-12-22,7991,119865,false
GhoWI,2092-08-22,8527,528674,true
LWALp,2099-05-08,3111,21777,false
kImZj,2088-01-23,9032,63224,false
xUZHW,2049-01-10,3315,298350,false
XHXCu,2034-09-24,4709,131852,false
LrRYP,2050-09-24,8000,696000,true
ZTCzx,2040-05-10,6122,471394,false
GaflA,2118-02-26,8722,776258,true
xXQVx,2021-03-06,7557,75570,true
yoPMM,2048-01-12,9224,350512,true
fnifp,2045-02-24,2924,143276,false
UBiHD,2106-02-13,7818,750528,true
pHkIy,2082-06-17,6729,531591,true
hAamr,2082-02-09,6164,80132,true
NGGPn,2088-11-09,3434,209474,true
PieYt,2033-05-26,5052,252600,true
BBviV,2112-11-28,7175,243950,false
WGIMR,2121-08-21,6253,368927,true
Fcoqj,2106-10-02,5777,92432,false
zxbcV,2027-06-15,8324,191452,true
aqXjv,2107-09-21,6361,496158,false
HwABJ,2028-01-27,3012,99396,false
pwxsm,2037-01-10,4885,254020,false
AxKjw,2055-05-23,7542,165924,false
KhQou,2108-08-26,2744,134456,false
FVLXv,2073-04-12,2159,47498,true
LzYQM,2047-02-16,4795,33565,false
eiFNn,2067-10-19,2999,47984,false
HTneU,2110-03-07,5605,252225,false
woWTU,2115-07-03,2482,59568,true
afDKH,2074-06-11,4175,58450,true
fXnQd,2037-04-09,2211,119394,true
nDWOq,2093-09-13,4453,356240,false
mgRkA,2079-12-17,6404,313796,true
rwALY,2069-01-23,6893,592798,false
bGjFI,2057-09-05,7013,441819,true
OjAxV,2075-07-18,4423,70768,true
pliSK,2097-03-20,4379,319667,true
dkzSF,2101-11-10,8361,91971,true
MuwFP,2099-09-07,6263,620037,false
cfFWu,2111-07-01,2901,261090,true
xfVbw,2047-08-03,6210,422280,false
xBRCe,2093-05-09,2123,78551,false
AiXGp,2028-02-02,6161,431270,true
COxZZ,2032-05-12,7802,249664,false
DgDLy,2106-01-13,8436,539904,false
yqSqM,2025-05-11,2665,39975,true
KuELV,2107-10-22,8724,540888,true
