StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
zxbcV,2030-04-23,2559,253341,false
aqXjv,2084-12-09,4091,278188,true
HwABJ,2049-03-24,3466,346600,true
pwxsm,2030-12-10,2105,58940,true
AxKjw,2107-01-24,4161,91542,false
KhQou,2059-07-08,7863,141534,true
FVLXv,2090-02-14,6953,194684,true
LzYQM,2116-11-13,7775,349875,false
eiFNn,2105-02-08,9168,678432,true
HTneU,2054-10-19,6540,529740,false
woWTU,2105-04-14,5100,137700,false
afDKH,2103-01-04,7095,588885,true
fXnQd,2031-10-15,9764,361268,false
nDWOq,2087-08-04,9362,833218,true
mgRkA,2061-10-09,4525,438925,false
rwALY,2055-04-07,3716,26012,false
bGjFI,2072-03-08,4691,356516,true
OjAxV,2032-03-30,9311,661081,false
pliSK,2060-12-02,9766,312512,false
dkzSF,2032-08-10,3089,176073,false
MuwFP,2054-08-24,9110,911000,false
cfFWu,2085-03-10,6017,174493,true
xfVbw,2061-02-01,6435,630630,false
xBRCe,2030-10-13,2433,24330,true
AiXGp,2023-09-12,8581,480536,false
COxZZ,2059-03-27,6091,158366,true
DgDLy,2027-05-03,5489,60379,true
yqSqM,2088-01-27,7739,766161,true
KuELV,2065-10-24,3625,39875,false
LQmGM,2071-10-30,8787,702960,true
gMrrU,2039-06-11,9457,605248,true
yYKlJ,2032-08-08,8479,220454,false
vlExD,2062-02-18,9924,942780,true
unHPa,2080-10-02,5432,277032,true
Ijovy,2039-01-19,3818,332166,false
jPInm,2030-07-25,9679,212938,false
gkiUJ,2102-03-22,7906,355770,true
cSwhe,2107-04-22,8499,484443,false
zKGLk,2060-03-30,6672,233520,true
HRRep,2107-08-06,9966,896940,true
cAurE,2109-05-24,8867,647291,true
YhtWY,2086-10-02,5679,363456,false
eSItw,2093-11-20,5007,235329,true
flkSX,2027-09-05,4123,230888,false
ltOdM,2030-06-25,4401,171639,true
iwuQa,2033-07-21,4865,141085,false
KcZRO,2046-03-23,7789,389450,true
yGEPn,2113-08-01,2889,78003,false
ZPCiI,2095-11-29,8243,774842,true
clyey,2107-08-05,3039,215769,true
ptuHY,2097-06-06,5669,187077,true
DSLiG,2078-04-03,6468,194040,true
tkjTV,2068-05-07,5318,361624,false
jpOue,2021-08-07,6306,245934,false
gHtBk,2048-06-06,8667,615357,false
HaQbW,2116-03-26,6191,581954,true
lPFrF,2085-02-04,7687,192175,false
zNqnr,2080-02-14,9463,94630,true
oSLEf,2030-10-29,6312,334536,true
XOeGK,2061-02-27,6784,569856,false
MkhmR,2062-08-04,6804,204120,true
HDFVh,2028-10-06,3445,68900,false
bZNrv,2053-06-03,2701,137751,false
qqMRa,2040-08-16,3455,310950,false
yuPlp,2044-07-22,2199,17592,false
EgDVY,2031-03-06,7396,110940,true
oJRnH,2057-08-06,5790,364770,false
Ulvwf,2109-09-22,9844,600484,false
Zdkte,2115-05-11,7217,534058,false
vuCOP,2041-06-17,4717,344341,false
kLAcH,2080-07-01,8948,331076,false
XGhbO,2024-06-01,6478,602454,true
XQaHJ,2112-01-11,4281,149835,false
xHllz,2065-06-19,8880,479520,false
XEmIJ,2029-04-10,8714,243992,true
orpMr,2091-06-17,5439,337218,true
jyrvB,2096-09-13,7248,86976,false
DiWdM,2111-12-27,7464,619512,false
pJbdt,2089-12-26,7265,392310,true
aQesR,2044-07-22,3115,15575,true
yaVEF,2099-08-19,4518,72288,true
NRoJG,2107-03-09,8598,722232,true
aTfZz,2085-07-19,2442,102564,true
oWLEE,2024-07-15,6017,499411,false
yutoT,2103-02-01,3073,193599,true
dGvdC,2117-05-30,3038,288610,true
AYYHE,2114-10-05,8559,282447,false
Pqphe,2076-03-13,5239,73346,false
VZEKW,2081-08-06,8793,764991,false
WRVNv,2049-06-07,3803,167332,false
iHfaD,2085-03-16,9616,471184,false
alDAd,2069-08-02,2718,201132,true
flZxQ,2104-08-07,4050,344250,false
NoAhW,2106-03-05,6677,86801,true
MRUez,2062-04-06,6072,576840,true
jqVSB,2085-02-21,7866,715806,true
aEZLq,2056-11-16,6750,310500,true
jFHnp,2025-12-24,8182,65456,false
niuao,2040-12-26,7133,206857,false
uxoTY,2078-01-21,5341,459326,true
QfxWo,2115-02-20,3373,252975,true
AgdDr,2029-09-14,2370,73470,false
zDqyD,2038-06-06,5467,114807,false
DQdfx,2031-12-16,5811,499746,true
GrqPo,2054-10-15,7994,311766,true
eSTsG,2066-05-18,9989,759164,false
oqAWv,2086-11-11,8964,636444,true
TbVIw,2068-02-21,5934,539994,true
