StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
QcxGX,2083-03-24,6073,60730,true
OYDFS,2044-02-19,2830,107540,true
CWpDO,2090-08-26,4697,310002,false
yMpVe,2036-01-01,4646,120796,false
NHPBK,2027-05-29,3933,365769,false
BTfXS,2043-12-20,4023,108621,true
GYwgd,2063-09-10,9454,831952,true
SJHSM,2026-12-12,8639,639286,true
eaOwZ,2088-12-13,5788,463040,true
GegCn,2084-11-25,5302,201476,false
CVdHm,2059-03-29,8954,599918,false
piDSU,2108-04-14,6135,233130,false
uHFdq,2047-02-06,8775,842400,true
VBvsZ,2071-12-25,8474,262694,true
OaonV,2033-08-21,3738,224280,false
WxCuC,2084-12-06,5266,168512,false
lrdmQ,2090-07-15,5530,287560,true
XDBOn,2041-08-16,9062,108744,false
zKiCg,2028-02-24,3854,335298,true
GhWjC,2038-02-28,2611,33943,false
rLgcW,2080-08-22,9618,240450,true
Kmhev,2054-01-07,3832,383200,false
JMnTL,2039-03-19,7741,255453,true
tygbv,2074-06-02,6977,669792,true
KSaTN,2090-10-15,2128,157472,true
kYhLY,2065-04-26,8908,365228,true
IQpeV,2054-07-07,5849,397732,true
SSGhM,2068-01-20,6197,117743,true
qMQqC,2102-08-27,4927,162591,true
iaKlv,2058-05-07,5544,177408,false
uTDfX,2087-07-22,2726,269874,false
EywWq,2075-02-06,4658,391272,false
YsTui,2051-09-11,5525,408850,false
KNCJS,2102-04-19,6996,531696,false
WuKsx,2081-11-18,8597,739342,false
ANVEy,2037-05-06,9837,521361,false
UWaYX,2106-02-16,2399,206314,false
ssYLB,2048-05-01,9617,769360,true
setOB,2065-01-27,4242,377538,false
hsrSA,2022-05-18,6800,476000,false
kqluk,2061-04-20,3955,94920,false
JYZuR,2054-03-20,4261,59654,false
STRTS,2100-07-04,7181,617566,true
qTePA,2033-04-01,9667,599354,false
mSMBw,2107-12-14,2814,154770,false
dDwYL,2041-06-03,2409,146949,true
Xgsru,2032-12-01,5585,508235,false
ZetEh,2042-01-09,6930,422730,true
vlvxB,2073-01-17,6511,279973,true
PGFlN,2034-04-17,6921,408339,false
hwJkd,2085-08-14,6440,32200,true
jtVyk,2061-11-09,6184,265912,true
rbgKb,2108-08-20,2366,35490,true
DUdIG,2119-05-19,8002,360090,true
GYZVK,2080-11-29,7895,521070,false
QliAf,2109-01-24,4777,363052,false
NlLfn,2096-03-04,8568,582624,true
tmKjH,2067-01-28,5505,478935,false
kqimz,2057-09-10,5703,285150,true
slAfl,2077-05-09,7887,118305,false
Vahai,2051-06-06,7103,142060,false
tXPLn,2066-05-02,4522,316540,false
ePGqv,2086-10-24,5570,456740,true
zCCRP,2082-04-20,4295,283470,false
hMOUE,2056-09-19,2811,267045,true
ntrCa,2092-05-28,4421,318312,false
GmWQr,2064-05-09,5391,458235,true
egwMA,2107-11-19,7824,594624,false
HaEgD,2109-02-14,5056,313472,false
xdCJc,2058-04-14,2552,38280,false
okJyN,2070-05-13,5006,175210,true
ThPsv,2090-11-19,7762,395862,false
VWPwm,2071-12-27,2204,176320,true
UdIGN,2042-05-14,8807,730981,false
rHBoM,2028-10-20,3461,207660,false
AjNQi,2024-08-08,5757,115140,true
nHGfU,2081-02-05,3612,169764,true
vwXuA,2033-04-22,5405,102695,true
ZJRDH,2021-06-25,2533,169711,true
KNnBR,2091-07-01,6030,325620,false
JubAv,2104-07-15,3360,325920,true
MJXcE,2069-03-19,4229,156473,false
lzuFZ,2061-07-12,2986,44790,true
NbkzT,2100-12-17,3421,236049,true
dbLLF,2106-03-25,2477,128804,true
CGXWX,2080-11-29,9186,560346,true
Lnbox,2068-11-29,3079,227846,true
OOCWw,2072-02-27,8212,599476,false
oJjpd,2055-10-09,3358,177974,true
gEHsH,2076-06-30,9478,578158,false
wzYak,2076-11-05,3516,214476,false
zgXpN,2081-09-01,6331,221585,true
oyfDZ,2059-07-08,7506,105084,true
OKaQl,2038-12-25,6716,33580,true
rNDTc,2023-05-31,6517,104272,false
vZRdZ,2022-04-02,4939,79024,true
PEvtn,2103-06-07,7465,574805,false
sYwQV,2089-02-04,4941,410103,true
KBwCt,2040-06-01,6864,679536,false
mPuGW,2053-11-30,2796,167760,true
yTBDy,2118-08-27,7900,47400,false
CueVE,2030-04-28,8889,337782,false
qkxue,2084-12-17,6471,239427,true
LYhDl,2029-05-07,3158,195796,false
gndlW,2058-10-13,4656,353856,true
Lmlko,2049-07-20,8291,596952,false
JWBfD,2085-01-12,2045,108385,false
bIJKs,2042-09-05,9309,242034,true
wqsBh,2121-08-12,3463,232021,true
UcLrz,2121-09-13,3792,109968,false
QOSbc,2083-11-01,4674,439356,false
sMqHg,2114-05-24,5295,227685,false
ehiBf,2058-01-14,9476,104236,true
ddZJd,2043-02-14,2487,47253,true
CrzOh,2119-11-27,5846,268916,false
RDaEM,2061-03-20,3874,185952,true
djmvH,2073-06-06,9907,663769,false
ndGUZ,2098-09-18,8788,342732,false
vOfCn,2099-01-20,5193,218106,false
BTaZB,2080-10-30,8115,292140,false
Bxwxe,2034-08-01,9750,117000,true
aaCPZ,2075-08-30,7980,87780,false
BlIdp,2100-01-26,8172,204300,false
VBYtQ,2062-12-29,3813,369861,true
ZpOOw,2107-02-26,2757,226074,true
fRyHQ,2065-03-20,3987,287064,true
ttEre,2029-03-14,3139,144394,false
XfzNT,2063-08-29,7171,451773,true
KFoSd,2047-06-17,6494,227290,true
WTDQv,2096-12-17,5474,208012,false
MkNMD,2102-07-03,8216,616200,true
KBamU,2087-08-08,7621,259114,false
xViNc,2060-01-20,9872,69104,false
gKIyA,2055-11-03,2857,14285,false
OdkJD,2040-10-03,3633,145320,false
zxAJF,2099-06-05,3024,172368,true
Igdvq,2098-06-18,9573,239325,true
wiIhA,2091-11-25,2232,73656,true
FnFgI,2026-07-24,4650,125550,false
wJMYW,2074-01-20,9183,146928,true
mjplW,2109-02-20,5296,365424,true
eDTeH,2038-03-03,2636,60628,false
TIOBi,2092-08-31,3651,255570,true
xwKsc,2095-09-04,5612,482632,true
stMiO,2023-12-02,3692,151372,false
HawXD,2097-07-20,6833,143493,false
rfDaa,2095-09-06,6389,370562,false
OXAud,2115-06-26,6780,311880,false
lglks,2061-07-15,4360,165680,false
nTacC,2108-05-04,3997,75943,true
SeDoA,2103-06-20,7358,191308,true
TGccw,2025-07-15,8997,854715,true
XBWmR,2029-06-09,8883,355320,true
gykMD,2048-06-02,5569,456658,true
wEQqZ,2028-07-10,3713,25991,false
NyJnU,2030-12-13,3812,369764,true
DXhHc,2070-09-19,9037,388591,false
qDvAh,2116-09-10,4257,387387,false
nUTHk,2107-03-04,9211,598715,true
acGxm,2038-01-08,2440,61000,false
shnja,2099-11-03,9917,267759,true
KFUGw,2029-03-13,8169,375774,false
UDpYo,2027-08-23,2453,122650,true
LplpW,2086-07-03,8831,653494,false
aZUOR,2100-08-19,9543,66801,false
FWGHn,2031-06-30,9921,684549,false
LtwFp,2047-11-01,8608,654208,true
bRHtm,2112-02-10,2282,59332,false
MkghG,2044-09-13,6946,416760,true
Ikadb,2094-07-25,9772,791532,true
HZIVT,2085-12-05,9834,334356,false
WDVmp,2038-12-06,6532,150236,false
ozDIX,2089-02-07,5554,161066,false
qIDXq,2061-02-06,2968,213696,false
