StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
XdLFb,2118-03-14,5497,362802,true
WqIEX,2066-03-21,2903,165471,true
KsXVw,2048-11-23,2788,150552,false
pQOhV,2083-04-02,8167,106171,true
sQwdy,2104-11-01,7976,430704,true
jaMrl,2098-05-03,8648,397808,true
GRjmN,2058-11-18,4118,45298,true
emfQE,2083-07-19,6572,387748,true
wRGlS,2045-02-16,4343,230179,true
YxXHJ,2114-07-17,7055,253980,true
JHBjS,2113-12-13,2651,21208,false
vyoFP,2098-02-18,7633,526677,false
cIism,2049-05-09,2080,176800,false
OSbey,2085-08-07,8967,815997,true
RLQox,2029-06-29,6839,424018,false
DLXXM,2086-03-27,4640,116000,false
oFMyv,2034-11-19,8822,714582,true
FMBqm,2077-04-15,8983,781521,false
RNPtE,2049-11-25,3134,285194,true
zpakt,2082-06-03,3360,30240,true
NLIXr,2051-11-07,4615,318435,false
LWokn,2102-02-17,5718,68616,false
mEnMN,2087-07-13,4051,202550,false
jikCb,2050-07-30,7475,545675,false
hMhBO,2082-08-01,5459,136475,false
iPoPi,2111-08-30,5162,371664,true
dqwSi,2089-04-07,3657,106053,true
fQpRI,2021-11-26,8164,808236,true
PqbsG,2030-01-28,6399,467127,true
DTWMq,2103-07-02,2553,91908,true
gwbWS,2049-07-03,2611,117495,true
yaSLi,2116-01-18,2023,93058,false
NSXnP,2045-03-19,9099,700623,true
btuqq,2084-04-08,7403,688479,false
rGKjc,2051-03-03,4829,140041,true
AMajW,2094-05-10,2871,129195,false
zmeiH,2094-04-11,2542,142352,true
UodQV,2031-06-01,3526,338496,false
kFoXg,2071-09-01,9837,629568,false
aVuXr,2086-06-09,6773,108368,false
uCgMd,2056-01-22,6389,453619,false
hRuRL,2024-12-19,9250,46250,false
tBSGm,2023-09-17,4174,350616,true
QJNYu,2063-07-03,7399,577122,false
NUyOZ,2117-04-01,8480,805600,true
qSebG,2112-11-08,6516,156384,false
HXgiL,2071-11-07,2991,227316,true
dziKG,2037-11-19,6557,301622,true
xjIiO,2114-05-13,4391,210768,false
rpbLk,2100-06-03,9095,291040,true
DZcGC,2119-08-14,5731,332398,true
CRFfQ,2030-12-25,2802,210150,false
OiMKI,2025-10-03,7581,530670,false
BTAjc,2062-04-21,6928,304832,true
XXAjT,2067-05-04,9893,583687,true
IsNDn,2119-03-24,7961,668724,false
QaUMN,2036-01-23,2699,232114,true
wurcK,2119-07-06,6978,634998,true
kpmEp,2076-07-31,6719,490487,true
iyUdi,2095-01-25,8910,213840,true
TUqOz,2090-12-03,5884,441300,false
TQhEH,2037-02-08,7359,662310,false
vNjvh,2085-04-29,4878,29268,true
nCpCR,2074-09-22,5367,273717,false
OisEW,2042-03-28,3249,211185,false
rzWpv,2097-09-05,7841,376368,true
raUeR,2031-09-20,2245,94290,false
Nmidn,2118-06-16,9363,664773,true
TFkna,2072-03-28,3564,310068,false
fwNoW,2055-01-08,4373,319229,true
Pfnjx,2026-02-16,4104,389880,false
gnIxY,2103-07-22,7967,485987,false
eQsqH,2030-10-09,2777,69425,true
ekYdJ,2089-11-27,2900,75400,true
UqncH,2044-03-25,4404,79272,false
bHvQY,2104-07-30,2839,102204,false
ooFMl,2039-08-29,4734,137286,true
BHMMR,2117-03-17,8163,220401,true
iNHre,2092-07-26,9433,367887,true
vneIJ,2040-12-05,3269,222292,true
LtozY,2114-12-04,9533,219259,false
rDduE,2091-04-29,8401,756090,false
yfBSp,2066-08-01,8098,736918,true
hlorh,2065-04-30,3976,242536,true
hFHEe,2118-09-19,7727,664522,false
ueVpT,2098-09-29,8665,303275,true
kARRM,2107-10-09,5738,545110,true
HeRgG,2090-04-27,3888,178848,false
KtVeF,2110-12-15,7520,142880,false
TYMCc,2027-06-29,3158,211586,true
rPlyx,2095-12-26,5813,412723,false
RwoJX,2045-09-01,2332,39644,true
RnfWE,2028-08-04,5986,574656,false
dLNJC,2086-02-13,9439,906144,true
wRVSD,2071-02-04,2112,156288,false
naVXO,2070-04-26,3941,98525,false
Vhrir,2046-10-26,5209,177106,false
xnqgV,2101-01-30,3757,86411,false
UAlSz,2107-01-25,5551,394121,true
soSos,2105-02-06,5758,138192,false
pBadJ,2108-11-25,6950,688050,false
DiAjh,2059-03-28,7369,486354,true
MGHhA,2067-02-21,8301,124515,true
rWKmx,2023-04-28,7687,330541,true
JuHHk,2026-08-01,3398,278636,false
gosJF,2047-12-07,3454,303952,false
wEXNf,2104-08-23,8523,400581,true
erENa,2056-05-18,9176,605616,true
KIYze,2041-07-07,8093,202325,false
ZITXO,2106-06-20,2994,29940,false
ukwKz,2098-11-11,4167,250020,false
fROpz,2043-02-09,8329,649662,false
SOpJC,2101-12-16,3018,190134,true
dEUJN,2060-12-30,5045,343060,false
SIymk,2092-05-28,8152,774440,false
dGlTK,2070-02-26,7339,513730,true
rKzml,2048-03-30,8821,688038,false
lbbAI,2058-01-06,8572,162868,true
DJjpR,2099-08-26,4308,366180,false
hejzM,2071-10-31,4629,254595,false
oZZEy,2089-04-05,6479,479446,false
HytDf,2032-10-22,4082,187772,true
ImKgR,2022-05-29,9784,890344,false
bzqhj,2029-10-27,4006,236354,true
JtNFm,2063-04-04,5966,292334,false
gIBGn,2098-11-17,6169,604562,false
BYHfs,2111-03-11,6357,438633,true
jSYfC,2118-04-03,9077,562774,false
XfDRz,2085-05-10,5509,418684,true
wuyow,2047-06-06,5930,59300,false
GhoWI,2049-08-05,2814,227934,false
LWALp,2083-02-16,6352,609792,false
kImZj,2026-06-10,2297,121741,false
xUZHW,2115-02-19,8528,221728,false
XHXCu,2038-11-03,4171,404587,true
LrRYP,2091-04-23,7857,219996,false
ZTCzx,2090-07-12,9423,791532,false
GaflA,2106-07-08,2294,91760,true
xXQVx,2041-03-11,6636,325164,true
yoPMM,2115-11-06,6394,338882,false
fnifp,2114-07-30,8744,533384,true
UBiHD,2087-08-21,5746,51714,true
pHkIy,2073-07-01,5424,336288,false
hAamr,2052-02-02,3520,316800,false
NGGPn,2097-06-24,9012,802068,true
PieYt,2096-12-06,5677,323589,true
BBviV,2106-06-10,4144,58016,false
WGIMR,2055-12-28,3767,350331,true
Fcoqj,2079-05-05,3542,205436,false
zxbcV,2050-11-26,5954,297700,false
aqXjv,2021-01-22,4614,382962,true
HwABJ,2065-08-19,7431,683652,false
pwxsm,2066-05-26,3105,301185,false
AxKjw,2072-02-02,3886,46632,false
KhQou,2116-04-23,8228,617100,true
FVLXv,2068-07-10,9088,99968,true
LzYQM,2106-03-11,2115,211500,false
eiFNn,2076-05-05,2946,106056,false
HTneU,2115-03-16,9387,75096,true
woWTU,2064-06-15,6788,40728,true
