StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
tQEig,2089-04-20,4723,118075,true
zEpHg,2116-12-04,2832,271872,true
EJFNk,2021-05-18,9810,480690,true
AvbxV,2115-11-07,5940,576180,false
HpTWl,2038-12-13,2322,195048,true
QCjmN,2026-03-03,2098,130076,true
tzeZO,2072-01-31,2593,119278,true
Kwcjp,2094-11-20,3814,41954,false
pcROx,2041-09-27,6434,263794,false
gAMtd,2083-03-04,2563,97394,true
VjKsx,2113-06-20,9732,194640,true
svunt,2082-12-08,5426,222466,true
YuwRT,2044-03-13,5701,330658,true
hPeiL,2101-04-08,6206,366154,false
uadTG,2058-07-10,9844,610328,false
CcTQy,2022-01-20,5791,387997,false
MfVCP,2029-10-27,3531,70620,true
gfSXb,2107-01-09,4410,88200,true
GPemI,2083-03-19,7600,440800,false
LohWj,2080-04-30,5889,400452,false
AlHDZ,2120-04-19,9298,158066,false
rykeP,2115-11-05,3214,173556,false
hAfge,2022-05-23,7392,170016,false
HMraQ,2086-11-09,6283,94245,true
eRGZG,2085-08-09,8707,653025,false
BzeNi,2103-08-11,5563,522922,false
dnagi,2080-12-26,3801,178647,true
JIrDE,2056-02-06,2537,134461,false
hYddv,2056-02-22,6965,668640,true
NvIxY,2059-11-23,9734,360158,false
geUiu,2054-11-26,3190,66990,false
vFTOt,2066-02-01,6209,490511,false
rLEAw,2034-04-28,2319,71889,true
jTOEa,2073-03-26,6573,453537,true
UufKk,2103-09-07,3391,54256,true
NaMdF,2022-04-04,8323,682486,false
vGgMR,2105-07-05,3015,21105,true
pqzjt,2070-06-21,5030,377250,false
qoWVi,2025-07-17,8711,731724,true
EzcZR,2101-04-23,9602,921792,false
XdLFb,2107-07-05,8174,555832,true
WqIEX,2084-03-07,5008,400640,false
KsXVw,2030-01-08,2432,216448,true
pQOhV,2076-04-29,2640,208560,true
sQwdy,2075-07-15,5314,249758,true
jaMrl,2059-01-19,8377,544505,false
GRjmN,2084-04-12,8061,153159,false
emfQE,2064-11-06,2362,11810,true
wRGlS,2083-02-04,3990,195510,true
YxXHJ,2027-03-08,4449,177960,false
JHBjS,2021-09-20,6091,249731,true
vyoFP,2044-09-08,3181,162231,true
cIism,2034-09-02,6140,558740,true
OSbey,2116-10-13,4468,339568,true
RLQox,2030-03-20,2822,104414,true
DLXXM,2097-08-15,4558,36464,true
oFMyv,2074-01-30,2257,187331,false
FMBqm,2044-08-05,7106,667964,false
RNPtE,2091-12-20,8892,409032,false
zpakt,2056-03-28,4596,68940,true
NLIXr,2095-08-04,8921,115973,true
LWokn,2108-07-16,3747,127398,true
mEnMN,2030-07-20,2159,116586,false
jikCb,2083-07-28,4315,271845,true
hMhBO,2100-02-25,5208,432264,false
iPoPi,2099-02-04,4029,48348,false
dqwSi,2113-11-29,2959,26631,false
fQpRI,2094-09-19,2849,119658,false
PqbsG,2027-02-27,5106,331890,false
DTWMq,2080-06-19,9817,795177,true
gwbWS,2102-01-25,3706,274244,false
yaSLi,2049-12-05,8389,402672,false
NSXnP,2056-03-18,6905,75955,true
btuqq,2113-12-20,6946,215326,false
rGKjc,2057-10-18,2581,92916,true
