StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
UAeYW,2058-04-07,4665,223920,true
eyUEn,2073-07-07,5856,421632,false
PjnUz,2114-06-13,9733,126529,false
ODyWO,2108-05-26,3357,140994,true
VHTBY,2032-11-04,8839,548018,true
qfuvj,2073-08-26,3027,239133,true
GWKlk,2118-06-07,2504,240384,false
uDRja,2075-07-22,7435,706325,true
xncbm,2030-10-05,7856,235680,false
QqxEp,2061-12-09,3643,40073,true
QrNwO,2057-12-03,2318,148352,false
Sahxf,2092-04-08,9652,328168,false
oRlni,2051-11-23,9718,495618,true
pWhCP,2059-03-21,7688,338272,false
nYIib,2035-02-14,8641,518460,false
lDLzU,2026-03-16,9749,126737,false
HSBSH,2059-12-02,9568,554944,false
Amagt,2029-06-01,5797,301444,false
eZQuo,2062-08-24,5093,183348,false
oUUDg,2078-09-17,7319,629434,false
CbeQK,2034-05-17,7513,518397,true
ZBfsh,2083-08-11,8885,239895,true
FvhES,2092-04-01,3926,235560,false
ldomP,2107-12-01,7957,660431,false
QnFtv,2074-04-12,5281,190116,false
eQHIq,2025-02-06,3328,249600,false
rhihY,2080-07-19,4693,351975,true
ScgLy,2063-01-15,6351,330252,true
TxJsD,2095-10-19,4985,378860,false
XgfTL,2021-05-06,2980,92380,false
esjbO,2033-02-04,4151,398496,true
puVXA,2057-11-21,8458,211450,false
rEUwW,2048-08-08,3246,162300,true
hAomW,2033-05-14,4457,396673,true
HtCeM,2061-12-02,5185,259250,true
AhDNA,2059-11-14,8339,258509,true
KErsa,2045-05-15,8519,673001,true
bfbuU,2054-07-26,5912,70944,true
crBFQ,2104-10-24,6665,199950,true
mFdLN,2051-01-08,3888,167184,false
CVBrm,2099-03-16,2659,77111,true
qDQip,2120-04-04,9864,690480,true
KUxkt,2096-03-04,3398,329606,true
qQbgw,2054-10-03,4852,135856,true
FBeJv,2048-06-16,3172,304512,true
kJFpB,2094-08-28,2267,147355,false
glKdt,2096-10-03,3185,293020,false
Tocnf,2097-02-14,8423,488534,false
JcCWb,2086-08-31,2964,287508,false
pXHPq,2026-04-18,5352,123096,true
iRpPc,2022-09-09,4413,375105,true
CjhMA,2040-11-14,9399,761319,true
mwCWY,2093-06-17,6809,238315,false
BfPZz,2120-01-18,9707,77656,true
