StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
yoPMM,2076-08-03,8970,53820,true
fnifp,2026-08-20,9272,769576,true
UBiHD,2084-08-22,3772,294216,true
pHkIy,2071-07-04,3962,43582,false
hAamr,2041-10-26,3904,343552,false
NGGPn,2063-08-19,7749,100737,true
PieYt,2103-03-18,7144,378632,true
BBviV,2106-05-26,6004,222148,true
WGIMR,2099-12-04,6011,108198,true
Fcoqj,2113-10-26,3891,295716,false
zxbcV,2095-01-18,3544,251624,false
aqXjv,2073-03-13,2924,187136,true
HwABJ,2044-12-14,4672,224256,true
pwxsm,2055-10-30,6244,487032,true
AxKjw,2086-05-25,2036,26468,false
KhQou,2049-08-15,9018,63126,true
FVLXv,2114-04-16,7915,728180,false
LzYQM,2056-04-04,4489,53868,false
eiFNn,2078-09-14,2570,203030,false
HTneU,2057-06-09,5718,388824,true
woWTU,2099-03-08,3312,129168,true
afDKH,2034-01-27,3786,68148,true
fXnQd,2102-02-10,3179,292468,true
nDWOq,2091-01-26,3716,148640,false
mgRkA,2066-06-06,4877,107294,true
rwALY,2084-04-13,6524,293580,true
bGjFI,2115-07-14,2093,33488,false
OjAxV,2066-01-06,6806,197374,true
pliSK,2096-03-22,7835,62680,false
dkzSF,2099-12-14,6972,390432,false
MuwFP,2106-12-11,3216,247632,false
cfFWu,2045-09-04,8549,786508,false
xfVbw,2094-11-30,5180,243460,true
xBRCe,2069-05-13,8079,315081,true
AiXGp,2109-03-13,7210,692160,false
COxZZ,2023-05-21,4600,82800,false
DgDLy,2063-12-31,8207,114898,false
yqSqM,2032-01-04,2533,17731,true
KuELV,2053-02-18,9078,426666,true
LQmGM,2100-02-01,4596,422832,true
gMrrU,2024-09-29,5025,396975,false
yYKlJ,2055-08-14,8146,716848,false
vlExD,2040-10-24,2660,194180,false
unHPa,2027-01-06,8599,791108,false
Ijovy,2103-01-21,4906,88308,true
jPInm,2055-09-15,2912,232960,true
gkiUJ,2082-12-15,3953,166026,true
cSwhe,2100-02-06,6722,322656,true
zKGLk,2115-12-15,4994,429484,false
HRRep,2051-03-20,5165,475180,true
cAurE,2036-09-14,2396,225224,false
YhtWY,2023-01-20,2317,83412,true
eSItw,2057-12-18,2403,153792,true
flkSX,2048-02-02,3511,101819,false
ltOdM,2106-01-11,7480,336600,false
iwuQa,2119-10-02,2862,68688,true
KcZRO,2103-06-05,7619,129523,true
yGEPn,2026-04-04,3732,279900,false
ZPCiI,2046-11-08,9787,978700,true
clyey,2068-04-06,2163,84357,false
ptuHY,2087-05-01,3946,74974,false
DSLiG,2091-08-31,8373,669840,false
tkjTV,2102-04-10,6985,48895,false
jpOue,2052-06-19,5633,411209,false
gHtBk,2089-01-22,5848,450296,false
HaQbW,2084-07-20,4615,364585,true
lPFrF,2045-05-03,9412,677664,false
zNqnr,2072-01-12,2421,203364,false
oSLEf,2058-03-25,5433,369444,false
XOeGK,2021-04-28,3123,259209,true
MkhmR,2047-05-04,7039,577198,false
HDFVh,2086-11-21,3775,268025,true
bZNrv,2051-08-30,4708,84744,false
qqMRa,2081-08-05,5523,425271,true
yuPlp,2075-05-28,2626,65650,true
EgDVY,2022-02-10,5114,194332,false
oJRnH,2074-11-05,2190,133590,true
Ulvwf,2055-04-15,4938,266652,false
Zdkte,2069-12-19,5722,280378,false
vuCOP,2103-04-16,9016,144256,false
kLAcH,2079-12-23,6158,480324,true
XGhbO,2032-03-31,3282,246150,true
XQaHJ,2062-07-03,6028,458128,true
xHllz,2050-04-15,6708,623844,true
XEmIJ,2095-04-29,9859,226757,true
orpMr,2109-04-04,3896,346744,true
jyrvB,2077-11-09,8620,793040,false
DiWdM,2055-09-06,6673,573878,false
pJbdt,2101-03-10,9636,732336,false
aQesR,2050-12-26,6452,567776,true
yaVEF,2098-11-12,4564,429016,true
NRoJG,2045-07-05,2316,213072,false
aTfZz,2070-07-09,4751,280309,true
oWLEE,2092-09-30,2182,170196,true
yutoT,2044-05-29,5866,334362,false
dGvdC,2094-07-30,7144,471504,false
AYYHE,2095-03-27,9283,816904,true
Pqphe,2062-03-23,4381,240955,true
VZEKW,2085-01-29,4852,106744,true
WRVNv,2093-06-06,7111,78221,false
iHfaD,2029-03-24,3787,291599,false
alDAd,2035-06-04,6923,269997,false
flZxQ,2072-05-29,7938,476280,false
NoAhW,2103-03-11,9657,125541,false
MRUez,2070-07-25,3950,142200,true
jqVSB,2075-06-20,2903,226434,true
aEZLq,2067-08-16,3699,369900,true
jFHnp,2109-05-20,4042,80840,false
niuao,2099-04-13,9009,351351,false
uxoTY,2080-04-20,7006,686588,false
QfxWo,2076-05-02,3599,248331,true
AgdDr,2111-02-07,8161,228508,false
zDqyD,2108-01-11,9689,668541,true
DQdfx,2094-12-05,2479,223110,true
GrqPo,2023-05-08,3409,303401,false
eSTsG,2099-07-17,6732,80784,true
oqAWv,2028-04-23,9643,376077,true
TbVIw,2091-09-08,8623,120722,false
FCIWC,2076-04-22,5555,116655,false
wAqsT,2115-12-13,6736,464784,true
UmHsj,2112-08-02,4765,85770,true
aOMVv,2031-04-17,5153,25765,false
DgKsH,2112-09-20,8252,57764,true
XAQvR,2094-03-16,2562,140910,true
VMttA,2107-03-03,8179,49074,false
RMmcx,2058-12-09,8929,714320,false
fGpJo,2093-12-30,2932,58640,false
gQLfK,2080-06-21,5073,131898,true
NwOBS,2086-08-10,6201,229437,false
vpVkm,2077-09-20,6041,398706,false
BvaxX,2089-01-06,3611,346656,false
WkQEr,2042-06-20,3053,128226,true
NEJMD,2072-10-09,6289,106913,false
iWElQ,2093-04-20,4776,52536,false
uBeRU,2053-01-31,8765,604785,false
IGvms,2030-07-31,3216,54672,true
QtidG,2118-01-21,2350,91650,true
QAbBt,2119-04-03,7600,45600,false
GlqCH,2038-10-04,5606,420450,false
clIpF,2094-04-08,8313,83130,false
hgYlA,2030-10-07,2267,92947,true
GXuAF,2052-10-18,5750,34500,false
