StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
EiFLE,2114-05-12,2535,27885,false
vebAI,2106-05-14,6853,589358,true
hjmEW,2070-07-14,3100,55800,false
XwqDz,2046-12-08,4390,52680,false
oTQNK,2075-06-27,7537,128129,false
yfCFT,2107-11-10,9173,825570,false
sqipH,2078-12-12,2253,175734,true
vKHum,2084-08-01,8566,839468,true
GJYlu,2098-06-07,7476,231756,false
XsQNB,2060-06-23,4569,370089,false
XyNYW,2077-10-10,3489,97692,true
KfNPE,2036-06-28,3974,19870,true
zWLjt,2114-02-23,9080,245160,false
LBZOO,2042-12-02,6732,276012,true
jBUyx,2103-06-21,7667,76670,true
BkcIO,2109-10-02,3504,105120,true
npohD,2105-03-10,7674,598572,false
oHlSy,2090-02-11,6639,610788,false
ORjNJ,2118-03-20,9594,412542,true
nMeRc,2053-09-21,5888,306176,true
KPZsa,2045-06-26,7392,643104,false
HjFMY,2114-05-18,6129,484191,false
ZfISm,2106-02-02,3455,290220,true
xdQSe,2112-06-24,8573,651548,true
WZjPt,2031-06-24,3769,199757,true
uJKMn,2022-10-17,9403,630001,true
ycZWf,2087-04-15,9179,495666,true
jzDgS,2092-08-29,7662,551664,true
ThCjH,2031-08-28,3780,139860,true
LHQkS,2099-12-11,8825,194150,false
sEorK,2051-05-01,7939,254048,false
mlKgn,2051-06-02,2437,70673,true
wywHO,2037-09-04,2698,78242,true
YBGmN,2044-05-13,2009,14063,false
jBTfn,2061-05-17,7641,641844,true
NxHAX,2028-08-20,7944,135048,true
BtXrB,2032-02-01,2359,122668,false
SIGvq,2117-10-21,8973,681948,false
YUuxM,2080-09-29,3010,90300,true
lIxwY,2093-07-17,5109,342303,false
WRTEU,2119-08-23,4873,331364,false
aYZse,2030-04-29,9159,677766,true
uGymu,2038-04-10,4603,110472,false
bdVkY,2021-01-19,9425,377000,false
xxxdQ,2071-04-11,3695,218005,false
TEoKF,2119-12-19,2249,96707,false
TqvHY,2084-02-13,3185,207025,false
YrCmK,2096-02-23,8752,857696,false
AyODv,2091-08-27,7017,442071,false
SLGvg,2074-04-07,8627,163913,false
xYRIJ,2104-12-25,5793,254892,false
mQdRc,2046-09-15,7339,88068,true
PTuRg,2031-04-28,3155,164060,true
sBYvZ,2055-08-21,6676,166900,true
obwvs,2066-02-02,4181,351204,true
FvafL,2070-01-12,3183,184614,true
Lophj,2109-05-06,4708,428428,true
kIGjc,2099-12-21,4912,388048,false
hzhfC,2058-05-19,6071,485680,false
VcTBw,2055-09-12,4192,121568,true
SJmMg,2035-10-13,9412,432952,false
eFaAS,2083-11-20,9444,887736,true
GAZpr,2111-07-10,5101,464191,false
RzlSK,2108-04-15,9611,336385,true
WxaxZ,2112-04-03,8676,138816,true
VwQUS,2105-08-04,6958,661010,true
wGTkG,2030-07-21,5051,207091,false
xhwRj,2089-06-04,2913,256344,true
SJElI,2100-08-14,6446,418990,true
KUzqX,2061-05-12,2796,195720,true
aPylH,2079-02-24,7418,274466,true
meNtD,2073-04-24,4445,408940,true
pIQTk,2095-05-17,7678,767800,true
ExDQm,2066-01-28,4551,273060,true
bXRMv,2024-04-02,8520,562320,false
yBnce,2043-07-29,4910,274960,true
scuvi,2067-08-21,7044,154968,false
pgqEq,2108-08-04,5108,260508,false
ytYLT,2034-04-13,6601,409262,false
