StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
hgYlA,2072-11-25,5771,282779,false
GXuAF,2099-10-20,5403,210717,true
aTYKa,2037-07-23,7500,472500,true
jDKYr,2097-02-02,9450,481950,false
HpDxV,2044-04-10,4312,388080,true
yKFQJ,2030-07-12,4884,166056,false
mYRzy,2112-01-24,6073,576935,true
YbrVf,2093-10-20,2834,223886,true
OnxjQ,2024-10-21,7145,321525,false
TSqRr,2100-07-12,8126,97512,false
NDtjR,2048-04-29,8412,126180,false
kPsmd,2058-08-29,6724,134480,true
GeMWZ,2058-04-25,4432,66480,false
Dgwbu,2077-04-19,9139,575757,false
RJOUN,2076-03-13,4890,469440,false
KOOGk,2104-04-30,4716,75456,true
etwzA,2037-05-11,2053,182717,false
gkJwL,2082-11-09,8998,764830,false
TkCEQ,2076-12-19,8716,836736,true
mfVba,2032-01-07,9572,478600,true
iVjoX,2044-01-17,5178,450486,false
xNjcJ,2038-12-26,4476,398364,false
GQUGT,2082-12-27,8247,783465,false
YaHYp,2121-03-10,6172,512276,false
XPLIp,2094-01-03,3297,151662,true
KhXqf,2115-07-03,9375,337500,true
nBQnc,2113-08-17,4647,190527,true
TbFwW,2074-03-19,7710,239010,false
kNhde,2067-11-12,8888,533280,false
dhFID,2047-04-20,5073,197847,false
EZiaQ,2057-09-08,6938,270582,false
sLFmF,2101-07-14,7518,150360,false
toqFu,2103-03-11,5696,205056,true
PdveO,2069-08-05,8661,493677,true
BzZTV,2107-10-01,3866,282218,true
khBfg,2121-09-14,6095,195040,false
Brbyo,2102-12-14,2238,138756,true
hxCJQ,2024-07-29,5176,129400,false
PXenY,2077-12-02,4950,396000,true
cwtDX,2021-08-14,6294,616812,true
eUPbR,2053-02-11,4725,321300,true
WmlnQ,2096-09-25,4380,284700,false
kOlaN,2093-02-14,8587,635438,true
yrQct,2093-12-09,9712,97120,true
WJdpA,2116-09-20,3307,92596,true
fXWVR,2072-04-24,6068,260924,false
NMxTB,2031-12-09,8433,497547,false
pUtri,2033-01-25,5875,534625,true
wnZIE,2113-09-03,3225,248325,false
TgYFa,2113-04-28,8874,878526,false
aNprq,2032-06-23,4267,302957,true
FLcJk,2099-11-27,5008,270432,true
DsvRZ,2110-04-05,2362,118100,false
MUHIO,2027-01-09,6174,74088,false
PnQku,2080-06-10,6060,454500,true
auapI,2049-11-29,9642,626730,true
OgydP,2110-03-02,5836,40852,true
zFXxM,2064-04-02,9700,737200,false
zQzLp,2112-02-17,9543,66801,false
FIAJK,2078-11-30,9747,68229,false
fhhcY,2069-09-07,2709,270900,false
zghcv,2098-08-30,7155,314820,true
KIJls,2081-02-06,8415,117810,true
wdpvP,2064-08-19,4861,403463,true
fFXEw,2118-11-30,5249,341185,true
qYLhG,2052-12-05,4365,100395,true
VuEHV,2033-10-24,4358,183036,false
GlgRx,2060-01-06,5175,336375,false
nvdSW,2061-12-31,3641,222101,true
kOoCc,2043-02-15,5144,318928,false
UbVdI,2108-09-10,9087,163566,false
NssPe,2024-04-01,9701,552957,true
xFuoR,2076-05-01,2137,23507,true
DTMgX,2086-08-06,4363,379581,false
mlJlb,2076-09-11,5052,277860,true
ymBoG,2075-05-18,3273,261840,true
IaTIL,2027-08-28,8111,421772,true
RDRbk,2112-08-25,5907,159489,false
PEdzJ,2119-03-28,9478,796152,true
uvYKG,2030-01-01,4428,199260,false
kaKpY,2074-05-02,6566,242942,false
