StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
BvaxX,2065-10-31,6066,36396,true
WkQEr,2062-02-09,6002,546182,false
NEJMD,2040-05-07,7343,536039,false
iWElQ,2053-01-30,7496,67464,true
uBeRU,2120-05-08,7522,586716,false
IGvms,2078-08-03,9753,907029,true
QtidG,2057-04-16,5094,448272,false
QAbBt,2087-09-17,6344,539240,false
GlqCH,2083-12-26,8886,186606,true
clIpF,2096-06-07,5050,323200,false
hgYlA,2069-03-04,5662,515242,true
GXuAF,2077-01-25,4555,337070,true
aTYKa,2086-05-23,3470,166560,true
jDKYr,2021-06-02,5873,123333,true
HpDxV,2105-08-26,9747,321651,false
yKFQJ,2080-10-07,7625,259250,true
mYRzy,2103-02-06,4794,465018,true
YbrVf,2095-01-14,2086,68838,false
OnxjQ,2029-04-03,4668,438792,true
TSqRr,2040-02-21,7882,118230,false
NDtjR,2034-07-04,4902,279414,false
kPsmd,2071-10-19,3230,96900,false
GeMWZ,2045-12-20,3081,298857,true
Dgwbu,2099-06-30,4970,59640,true
RJOUN,2103-05-19,8628,232956,false
KOOGk,2114-11-12,2838,133386,false
etwzA,2033-12-11,2356,14136,true
gkJwL,2116-04-10,6128,79664,true
TkCEQ,2082-11-24,9166,421636,true
mfVba,2090-08-24,8076,565320,false
iVjoX,2042-05-23,3731,156702,false
xNjcJ,2042-04-12,5845,438375,false
GQUGT,2055-01-07,7663,582388,true
YaHYp,2079-11-12,4925,78800,false
XPLIp,2034-10-17,5130,30780,false
KhXqf,2041-01-02,8503,246587,false
nBQnc,2061-05-18,5883,411810,false
TbFwW,2058-12-20,9445,840605,false
kNhde,2046-11-17,7658,321636,true
dhFID,2022-12-26,5030,196170,false
EZiaQ,2075-05-06,7035,668325,true
sLFmF,2062-02-04,8352,684864,true
toqFu,2105-03-18,8384,335360,false
PdveO,2097-01-25,2355,96555,true
BzZTV,2027-03-01,4630,458370,false
khBfg,2026-10-13,8802,281664,true
Brbyo,2079-08-03,6556,629376,false
hxCJQ,2079-06-18,7514,518466,true
PXenY,2031-03-16,3323,149535,false
cwtDX,2115-03-13,6434,328134,true
eUPbR,2113-05-25,4325,419525,false
WmlnQ,2058-01-21,7063,663922,false
kOlaN,2083-10-08,2958,251430,false
yrQct,2047-06-12,6086,133892,true
WJdpA,2070-12-14,2669,250886,true
fXWVR,2041-08-23,5101,107121,false
NMxTB,2063-10-28,4550,72800,false
pUtri,2034-06-26,6794,339700,true
wnZIE,2034-09-02,5608,235536,false
TgYFa,2069-01-09,8082,549576,true
aNprq,2094-03-26,8510,391460,false
FLcJk,2092-02-13,9023,333851,false
DsvRZ,2026-07-23,6684,260676,true
MUHIO,2030-12-31,6509,221306,true
PnQku,2022-10-22,7398,443880,true
auapI,2049-01-11,5057,455130,true
OgydP,2036-01-21,8131,211406,true
zFXxM,2052-04-09,6283,584319,true
zQzLp,2026-11-13,8799,140784,false
FIAJK,2038-11-28,3698,244068,false
fhhcY,2025-06-14,5594,430738,false
zghcv,2032-07-10,3503,231198,true
KIJls,2044-05-24,2579,247584,true
wdpvP,2096-07-19,5448,326880,false
fFXEw,2111-07-30,5609,201924,true
qYLhG,2114-01-14,2878,235996,false
VuEHV,2089-02-07,3146,207636,false
GlgRx,2114-06-17,4200,306600,false
nvdSW,2099-06-24,5056,490432,false
kOoCc,2113-03-23,3803,212968,true
UbVdI,2059-11-08,9597,172746,true
NssPe,2092-12-21,4219,240483,true
xFuoR,2083-02-19,7690,223010,false
DTMgX,2068-10-05,5237,89029,true
mlJlb,2109-12-23,5757,109383,false
ymBoG,2055-03-20,9521,914016,true
IaTIL,2080-12-04,4970,213710,true
RDRbk,2108-06-19,9637,684227,true
PEdzJ,2100-10-05,8301,830100,false
uvYKG,2118-11-21,7729,301431,false
kaKpY,2106-09-28,5346,336798,false
SeXAD,2036-02-24,5144,514400,false
QMmbL,2027-09-08,6742,215744,false
AGZKo,2056-02-15,6538,608034,false
TScRb,2035-08-20,6493,58437,true
KGAMJ,2068-12-13,4799,187161,true
JViUc,2111-08-09,3789,250074,false
KAhnw,2096-06-22,5538,132912,true
xhPHG,2059-01-19,3918,188064,true
ZSErb,2043-07-08,3516,161736,true
PuWMA,2116-08-07,2420,176660,true
IXpTk,2121-03-28,9703,766537,true
soqBT,2021-10-10,5641,265127,false
UYTSr,2047-04-03,5450,452350,false
cfLcc,2027-01-26,5935,451060,false
LCmQP,2119-07-09,2722,68050,true
zQebo,2042-06-15,7785,622800,true
hWvFA,2026-08-12,7585,599215,false
tqpRp,2045-08-01,2816,98560,true
hUecU,2044-08-20,5043,45387,false
wyZhm,2091-06-04,4611,244383,false
EOVmQ,2064-07-01,7955,278425,false
wdJWS,2095-07-25,4000,156000,false
vVlLg,2065-03-16,5939,528571,true
dvYIP,2065-05-19,7047,584901,false
EYsXj,2077-06-13,6628,344656,true
IJRUx,2061-01-13,8037,466146,true
BQvxj,2065-09-23,7666,536620,false
MZeaV,2098-02-02,3898,389800,false
GdwjX,2100-05-20,4374,201204,false
XzDRI,2087-07-10,8335,391745,false
SfoCb,2100-06-27,2974,110038,false
XHZpl,2060-11-25,3391,230588,true
qhGWw,2028-03-27,7996,671664,true
EyAMJ,2051-09-03,7679,107506,true
cOkai,2036-03-19,8945,384635,true
ErNKN,2073-02-13,3235,93815,false
LUZXk,2068-07-02,8026,120390,true
LCbTC,2035-07-07,4608,336384,true
aFBqj,2061-10-13,2530,177100,false
LgLtU,2055-07-09,7200,208800,false
SVJuK,2087-04-20,5411,183974,true
VgqlC,2032-08-31,8160,473280,false
lNIwZ,2092-01-14,4757,299691,false
nrDwj,2057-07-28,7020,617760,false
mTYLg,2115-03-12,8628,811032,true
kZqaY,2106-08-23,5215,365050,false
biUrp,2075-04-23,6391,415415,false
dySwt,2038-10-06,6439,109463,true
nXTSo,2067-07-02,6680,247160,false
NYJYP,2120-02-28,7881,748695,true
TdqRz,2041-02-16,5665,334235,false
DLuNM,2086-02-24,4075,326000,false
iOdxH,2115-05-26,4596,321720,true
gKrAl,2045-01-14,2133,149310,false
qjOML,2112-08-05,6563,157512,true
vzFzF,2021-12-14,7066,204914,true
IedHV,2113-08-03,7290,335340,true
eZrvP,2057-07-16,9331,121303,false
iflfM,2072-11-29,3609,64962,true
ylIMC,2118-02-12,3382,152190,true
VMeqN,2026-01-01,6285,509085,false
AwOZr,2103-03-13,9266,861738,true
SiIRG,2088-10-03,3503,192665,false
KMQJh,2105-03-07,7307,138833,true
ZkYJi,2069-09-16,2136,113208,true
QivYi,2021-08-21,2218,128644,false
jdRdI,2085-09-10,5387,172384,true
dlRPu,2022-12-08,6476,317324,false
AEzua,2106-01-09,6099,30495,false
udeoO,2113-08-22,3326,239472,false
tIbkH,2056-03-19,6752,121536,false
jnckU,2079-11-25,8608,439008,true
UqKHU,2045-09-25,9452,340272,true
fvvzF,2040-09-18,3841,361054,true
ubBvJ,2103-11-16,4713,51843,true
jcBKP,2109-02-24,9273,880935,false
MZufH,2040-01-01,6526,345878,false
leBWA,2083-12-21,7125,555750,true
FZkIh,2093-08-25,7422,630870,true
QcxGX,2084-02-27,9693,397413,false
OYDFS,2022-09-02,2451,235296,false
CWpDO,2089-08-18,9046,777956,false
yMpVe,2089-07-14,3716,85468,true
NHPBK,2025-04-12,9303,753543,true
BTfXS,2038-05-28,9781,205401,true
GYwgd,2082-07-19,2641,66025,true
SJHSM,2084-06-05,7272,298152,true
eaOwZ,2088-09-26,7790,46740,false
GegCn,2052-02-03,4717,207548,true
CVdHm,2115-02-24,4009,32072,false
piDSU,2030-01-18,2400,206400,true
uHFdq,2118-05-19,3020,265760,true
VBvsZ,2055-12-19,6226,379786,false
OaonV,2099-04-14,2484,216108,true
WxCuC,2118-11-15,9991,819262,false
lrdmQ,2099-03-10,7157,207553,true
XDBOn,2077-01-01,4758,223626,true
zKiCg,2096-01-29,3892,105084,false
GhWjC,2084-12-16,4486,358880,true
rLgcW,2028-11-12,7130,577530,false
Kmhev,2120-02-16,4651,441845,false
JMnTL,2050-08-22,3180,228960,true
tygbv,2038-04-24,7066,650072,true
KSaTN,2098-08-16,7020,582660,true
kYhLY,2112-07-10,2061,14427,false
IQpeV,2112-06-28,2096,119472,false
SSGhM,2043-04-04,2066,167346,true
qMQqC,2066-10-17,8802,871398,false
iaKlv,2037-12-04,9108,291456,true
uTDfX,2104-04-19,5197,218274,false
EywWq,2069-07-22,8247,321633,true
YsTui,2113-07-15,9421,847890,true
KNCJS,2114-11-19,7749,581175,true
WuKsx,2032-12-26,7408,688944,true
ANVEy,2095-11-27,8356,342596,false
UWaYX,2105-11-05,8888,826584,false
ssYLB,2093-12-22,5614,263858,true
setOB,2117-08-26,4996,409672,true
hsrSA,2044-09-18,7547,422632,true
kqluk,2094-11-03,3024,15120,false
JYZuR,2027-10-27,8773,640429,false
STRTS,2084-09-02,3399,152955,false
qTePA,2114-12-30,6891,323877,false
mSMBw,2038-07-16,4170,120930,false
dDwYL,2041-10-23,2365,191565,true
Xgsru,2092-05-12,5007,145203,false
ZetEh,2031-10-28,4903,402046,true
vlvxB,2098-10-02,6755,493115,true
PGFlN,2034-07-30,6189,210426,false
hwJkd,2054-04-28,7374,383448,false
jtVyk,2087-01-24,5027,125675,false
rbgKb,2074-04-30,5371,85936,false
DUdIG,2121-07-12,6625,530000,true
GYZVK,2116-10-30,7100,397600,false
QliAf,2094-10-26,7364,95732,true
NlLfn,2057-08-23,6358,502282,true
tmKjH,2104-01-08,8814,731562,true
kqimz,2089-07-18,3299,310106,false
slAfl,2104-02-18,5474,405076,false
Vahai,2054-12-05,6104,396760,false
tXPLn,2063-10-09,6703,194387,false
ePGqv,2058-10-30,5184,508032,false
zCCRP,2115-11-20,9265,759730,false
hMOUE,2088-02-26,8483,330837,false
ntrCa,2038-06-04,6581,125039,false
GmWQr,2089-04-13,2119,125021,false
egwMA,2079-01-20,7284,36420,true
HaEgD,2061-05-16,8348,525924,false
xdCJc,2106-05-06,3093,228882,true
okJyN,2110-08-21,7835,297730,true
ThPsv,2090-01-07,9634,529870,false
VWPwm,2097-12-07,8381,385526,false
UdIGN,2083-10-28,7649,221821,false
rHBoM,2104-09-17,9390,647910,true
AjNQi,2039-01-28,4276,115452,true
nHGfU,2095-07-12,2650,21200,false
vwXuA,2052-06-27,4797,239850,true
ZJRDH,2092-06-11,2452,149572,false
KNnBR,2045-11-06,7846,313840,false
JubAv,2035-10-26,7093,446859,false
MJXcE,2086-09-24,4330,125570,true
lzuFZ,2051-11-19,6374,535416,false
NbkzT,2096-04-09,4337,30359,false
dbLLF,2080-11-11,4752,251856,false
CGXWX,2083-02-18,7055,239870,true
Lnbox,2025-09-13,4017,385632,true
OOCWw,2099-07-11,6149,49192,false
oJjpd,2081-06-07,4449,115674,true
gEHsH,2035-07-31,7698,192450,true
wzYak,2054-07-20,4447,266820,false
zgXpN,2112-08-24,2805,56100,true
oyfDZ,2065-06-12,5733,504504,false
OKaQl,2120-09-19,5889,365118,false
rNDTc,2115-02-27,5665,288915,false
vZRdZ,2092-02-12,5607,72891,true
PEvtn,2070-03-29,8591,627143,true
sYwQV,2040-12-11,2205,74970,false
KBwCt,2084-08-30,7733,634106,true
mPuGW,2117-10-06,8980,53880,true
yTBDy,2080-08-14,9173,385266,false
CueVE,2029-06-28,7853,730329,false
qkxue,2044-05-25,7908,427032,true
LYhDl,2099-06-09,2006,54162,true
gndlW,2075-03-01,7026,295092,true
Lmlko,2109-10-01,8526,784392,true
JWBfD,2027-10-09,5449,179817,false
bIJKs,2110-09-06,4068,187128,true
wqsBh,2059-02-05,9933,983367,true
UcLrz,2114-09-01,8300,755300,false
QOSbc,2032-10-01,8081,767695,false
sMqHg,2036-12-03,7525,744975,false
ehiBf,2055-05-11,4933,335444,false
ddZJd,2119-12-26,9172,568664,false
CrzOh,2121-06-03,9616,750048,true
RDaEM,2069-09-08,5717,160076,true
djmvH,2111-10-23,5505,181665,false
ndGUZ,2054-03-06,4541,118066,false
vOfCn,2065-12-09,2684,134200,false
BTaZB,2064-07-04,7047,345303,false
Bxwxe,2101-02-10,8864,132960,false
aaCPZ,2061-07-14,4061,357368,true
BlIdp,2063-01-04,9276,371040,true
VBYtQ,2084-07-21,8156,57092,false
ZpOOw,2090-10-27,3843,99918,true
fRyHQ,2110-06-11,9481,881733,false
ttEre,2039-09-05,3611,176939,true
XfzNT,2033-07-18,2862,206064,false
KFoSd,2030-11-27,7405,236960,false
WTDQv,2116-03-29,9324,46620,true
MkNMD,2024-07-05,7482,321726,false
KBamU,2097-09-13,3133,93990,false
xViNc,2037-12-01,9264,92640,true
gKIyA,2046-05-12,8778,517902,true
OdkJD,2081-02-27,9834,432696,true
zxAJF,2098-05-24,6643,425152,false
Igdvq,2085-05-03,4234,364124,true
wiIhA,2079-09-30,7361,478465,true
FnFgI,2118-10-02,2400,69600,true
wJMYW,2022-04-01,9390,338040,true
mjplW,2054-10-17,8264,49584,false
eDTeH,2067-10-03,6059,502897,false
TIOBi,2058-06-03,7387,494929,false
xwKsc,2099-12-04,4586,128408,false
stMiO,2038-02-27,9510,218730,true
HawXD,2097-05-25,8391,142647,true
rfDaa,2105-12-23,5245,246515,false
OXAud,2107-08-30,7766,605748,true
lglks,2032-05-13,9409,169362,false
nTacC,2028-10-24,7096,49672,true
SeDoA,2059-06-03,7853,628240,true
TGccw,2090-02-22,2298,181542,false
XBWmR,2068-10-01,8301,664080,false
gykMD,2078-05-29,7007,217217,false
wEQqZ,2036-08-04,9445,595035,false
NyJnU,2068-06-26,4846,193840,false
DXhHc,2021-09-08,4174,141916,true
qDvAh,2061-07-10,6555,216315,true
nUTHk,2109-03-13,7432,66888,false
acGxm,2101-09-03,2495,94810,true
shnja,2075-11-18,9675,628875,false
KFUGw,2060-03-29,3188,60572,true
UDpYo,2071-07-17,5714,251416,true
LplpW,2070-11-04,9168,641760,true
aZUOR,2065-03-17,5887,306124,true
FWGHn,2106-02-27,3370,171870,true
LtwFp,2034-05-24,7703,593131,true
bRHtm,2058-04-28,4457,262963,true
MkghG,2081-01-12,8447,701101,true
Ikadb,2117-03-30,8276,695184,false
HZIVT,2052-11-26,7082,297444,false
WDVmp,2066-07-13,4203,218556,false
ozDIX,2087-12-11,8925,365925,true
qIDXq,2062-12-26,3520,105600,true
CTQfN,2057-01-12,7951,747394,false
QgAhx,2041-03-10,3467,214954,false
slAcJ,2112-11-02,9939,487011,false
vmrLU,2070-09-23,7503,630252,false
yTHEh,2048-03-03,7874,456692,false
lGoVa,2021-12-29,3540,304440,false
IRJuG,2050-04-09,7664,245248,true
psBFq,2116-12-03,3159,22113,false
VbuxQ,2119-02-10,4637,51007,true
uKndT,2052-09-29,6212,465900,true
fxCIy,2104-12-25,2424,164832,false
zGyGG,2106-04-14,4282,154152,false
uAkbh,2094-10-26,5140,246720,true
EwABN,2089-09-14,2496,249600,false
bxvtl,2062-05-30,5288,63456,false
mqxxj,2116-10-21,3167,304032,true
tsOJz,2052-10-31,3217,157633,true
GzhSX,2096-09-29,8443,683883,false
kvryu,2090-10-21,3236,32360,false
ZwgUp,2038-01-15,2531,172108,true
NUeWz,2023-07-03,3563,313544,false
vKyIK,2050-11-04,8474,576232,false
AmWQO,2032-03-07,4161,170601,true
fQyRo,2048-04-10,9841,895531,false
hjPHN,2059-01-28,4287,141471,true
POqse,2081-05-18,9337,102707,true
EVDgI,2037-03-31,2596,33748,true
IPcfn,2028-08-20,8395,386170,true
MeMGs,2118-03-03,5533,116193,true
jAhpX,2059-06-28,3741,153381,true
uGDff,2073-05-14,2634,215988,false
gOkdO,2100-03-25,9227,350626,false
jWIre,2107-11-27,6505,630985,true
fHpMI,2066-02-06,7840,352800,true
lVMVN,2088-04-11,9091,609097,true
GSRWU,2042-08-27,6008,42056,false
idOvW,2040-03-26,4100,24600,true
VWqbE,2071-05-28,7727,424985,false
vLmKV,2102-03-14,9757,341495,true
aWOOV,2107-03-28,6611,132220,true
kRrkx,2054-02-15,4944,355968,false
QkEUL,2093-06-23,9636,761244,true
uFpQH,2063-06-04,7466,559950,true
rkxtL,2089-04-07,7282,364100,false
talwS,2023-05-03,6342,450282,true
UaAMB,2080-05-28,3007,117273,true
UAeYW,2029-03-06,5207,218694,false
eyUEn,2065-04-05,6056,393640,true
PjnUz,2106-07-15,4146,406308,true
ODyWO,2030-01-24,5191,290696,false
VHTBY,2088-02-23,5707,62777,true
qfuvj,2047-06-02,4477,44770,false
GWKlk,2052-09-21,7950,230550,false
uDRja,2108-10-23,4697,192577,true
xncbm,2073-11-07,6439,321950,false
QqxEp,2111-03-04,5508,187272,true
QrNwO,2067-07-27,2038,173230,true
Sahxf,2086-11-10,3001,213071,true
oRlni,2034-09-12,6689,46823,false
pWhCP,2108-02-12,2976,235104,true
nYIib,2078-03-28,3875,69750,false
lDLzU,2078-09-08,6456,632688,false
