StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
idOvW,2096-07-09,2802,151308,false
VWqbE,2080-09-07,3235,239390,true
vLmKV,2091-06-10,3343,307556,true
aWOOV,2084-09-29,9893,831012,false
kRrkx,2051-11-06,2593,114092,true
QkEUL,2063-04-14,4067,158613,false
uFpQH,2103-01-26,4326,380688,true
rkxtL,2060-01-21,4058,125798,false
talwS,2069-02-07,8454,101448,false
UaAMB,2112-11-12,8198,746018,true
UAeYW,2025-02-02,7355,558980,true
eyUEn,2089-07-18,2278,107066,false
PjnUz,2074-01-05,7113,348537,false
ODyWO,2115-04-15,2575,234325,false
VHTBY,2119-06-05,8449,684369,true
qfuvj,2116-11-14,5840,227760,true
GWKlk,2121-01-01,9092,827372,false
uDRja,2028-03-25,6720,241920,false
xncbm,2091-02-23,5718,91488,true
QqxEp,2096-04-19,3177,66717,true
QrNwO,2089-06-10,5786,549670,true
Sahxf,2032-06-01,8724,811332,true
oRlni,2083-01-02,3853,242739,false
pWhCP,2077-12-19,5571,406683,false
nYIib,2038-07-26,7984,119760,true
lDLzU,2041-05-25,6977,641884,false
HSBSH,2118-12-09,2117,35989,false
Amagt,2064-06-28,3359,50385,false
eZQuo,2118-07-15,2725,128075,false
oUUDg,2071-10-12,7701,177123,true
CbeQK,2068-11-08,3977,270436,true
ZBfsh,2074-02-16,8904,471912,false
FvhES,2093-02-18,8518,323684,false
ldomP,2086-05-01,9819,441855,true
QnFtv,2083-05-13,6412,602728,true
eQHIq,2039-08-08,5345,358115,false
rhihY,2037-10-22,8677,173540,false
ScgLy,2070-04-07,4849,184262,false
TxJsD,2025-09-14,8343,125145,false
XgfTL,2043-02-01,9322,326270,true
esjbO,2084-01-02,2914,81592,true
puVXA,2087-07-30,7605,250965,true
rEUwW,2080-06-07,4820,216900,true
hAomW,2096-11-14,6856,246816,true
HtCeM,2063-01-08,5339,298984,false
AhDNA,2117-10-24,8079,638241,true
KErsa,2050-04-26,6898,227634,true
bfbuU,2078-08-08,3536,353600,false
crBFQ,2108-06-29,8819,837805,false
mFdLN,2103-07-22,6244,87416,true
CVBrm,2092-08-19,7934,571248,true
qDQip,2088-03-09,3007,246574,true
KUxkt,2080-08-25,2132,12792,false
qQbgw,2040-03-23,5329,90593,false
FBeJv,2098-05-12,3478,278240,true
kJFpB,2120-05-25,7907,134419,true
glKdt,2067-11-07,6520,371640,true
Tocnf,2103-08-06,5666,28330,true
JcCWb,2028-01-19,7121,505591,false
pXHPq,2022-02-26,9184,872480,true
iRpPc,2081-04-09,9110,874560,true
CjhMA,2045-12-27,3549,173901,true
mwCWY,2118-10-16,9734,68138,true
BfPZz,2067-02-15,2676,163236,true
XAFCB,2027-06-01,4296,154656,true
hQLuY,2023-04-19,5242,235890,false
bKFVJ,2064-06-20,2516,128316,true
cCncM,2108-04-23,5076,152280,false
NmlOX,2061-12-08,7335,205380,false
Gmust,2074-08-10,4463,383818,true
Rxykd,2047-01-28,4921,369075,true
oWaGI,2052-09-22,9961,766997,false
RsycJ,2088-08-17,9800,382200,false
RLIcT,2107-04-03,2712,149160,false
xzYdQ,2112-07-30,5888,317952,false
vDyzg,2112-11-21,5192,228448,true
UlCVn,2103-02-09,4060,121800,false
FzEpU,2085-03-22,2410,241000,true
yBIot,2100-09-08,7378,88536,false
iyptw,2046-03-09,9059,779074,false
xutyH,2076-10-24,6467,355685,false
yJMiJ,2035-02-04,3448,75856,false
NDifr,2099-03-30,3099,182841,false
RLjJn,2052-05-25,6043,386752,false
ufPuW,2042-06-21,2962,263618,true
SLgwX,2096-11-15,3288,259752,true
NAEvs,2067-12-01,8299,821601,true
eABiL,2044-06-26,6096,597408,true
fQuLm,2048-08-22,6575,322175,true
ldnYd,2045-12-03,4614,461400,true
ltiCp,2078-01-16,7840,415520,false
HnpRj,2082-05-20,4641,334152,true
OTaJQ,2046-02-17,2577,255123,false
ISWmm,2096-02-02,8788,61516,true
DahmV,2105-02-02,3969,333396,true
nNdzJ,2116-09-10,8134,618184,false
blkyR,2096-01-23,4857,310848,false
WOYco,2057-12-17,4583,174154,false
pzkIS,2103-03-11,4002,320160,true
qeYBQ,2067-06-15,9325,913850,false
voZEK,2041-11-21,8384,536576,false
rpnBO,2078-10-25,8587,266197,true
ZVuTI,2089-03-31,7070,332290,true
BtlKJ,2113-06-28,8861,850656,false
RbQBt,2119-01-10,8397,184734,true
mZDVM,2028-06-18,4435,403585,true
SaNNh,2076-03-25,2613,13065,false
Ksnvj,2030-02-05,2122,165516,false
NlpJP,2080-01-23,5415,362805,false
qDBKc,2023-10-24,3427,37697,false
ELRhJ,2106-10-25,8813,660975,true
mZpJm,2100-03-12,5531,453542,true
Myijg,2101-08-23,3871,58065,true
HESXi,2085-08-03,5554,538738,false
zmKuF,2066-02-26,8275,322725,false
Zhwqx,2093-12-18,3475,69500,false
mrMBd,2058-02-21,4354,152390,false
gRnNs,2050-11-28,2185,201020,true
AEaYi,2034-02-07,3787,374913,true
auACm,2109-08-16,4884,434676,true
uxZcL,2052-03-14,7047,183222,true
LLHRI,2082-01-01,5645,491115,false
Gfuml,2027-03-12,4870,399340,false
xpWFE,2056-12-26,4040,371680,true
hzYwn,2102-07-27,2313,189666,true
asrDF,2078-09-19,8133,520512,false
WqXEo,2104-02-04,4753,190120,false
UzyND,2023-02-20,8876,656824,true
VfSTP,2109-05-20,7770,753690,false
KICbe,2036-08-30,8667,520020,true
arcPj,2100-10-10,4934,187492,true
xuXJD,2050-08-16,6939,235926,false
LncVn,2075-07-11,7064,508608,true
DpLms,2058-02-14,3549,70980,false
ukbYT,2087-08-13,6774,426762,true
LUaMu,2052-04-21,2279,43301,false
HlQhV,2100-09-14,3663,241758,true
xqytA,2119-04-21,4935,478695,false
yRrjt,2111-07-21,5891,241531,false
qnaRz,2090-06-28,3304,211456,false
bLEdL,2114-10-19,3263,176202,true
nBWsX,2030-01-26,9468,350316,false
YEDdv,2036-08-16,2865,22920,true
Huqaw,2105-08-19,9620,904280,false
VEMDU,2120-06-14,7205,216150,true
ScRaF,2060-10-23,2639,105560,true
IkEWb,2035-09-04,8889,151113,true
yUAkF,2033-03-16,8865,478710,true
vmMwF,2116-02-28,3425,106175,false
CxgDi,2086-03-17,9623,952677,true
EiFLE,2066-05-25,6439,624583,false
vebAI,2035-08-08,8875,683375,false
hjmEW,2071-12-14,2734,172242,false
XwqDz,2051-08-27,6058,42406,true
oTQNK,2037-10-30,5357,224994,true
yfCFT,2110-01-23,5631,478635,false
sqipH,2078-10-23,6649,186172,true
vKHum,2022-03-20,8017,633343,false
GJYlu,2111-05-13,6432,437376,true
XsQNB,2081-09-30,6751,627843,true
XyNYW,2024-08-25,2401,230496,false
KfNPE,2069-10-27,9283,380603,true
zWLjt,2028-12-24,2412,200196,true
LBZOO,2073-10-29,5504,77056,true
jBUyx,2089-02-18,7315,672980,false
BkcIO,2024-07-25,9438,453024,true
npohD,2117-09-11,9166,192486,false
oHlSy,2052-11-05,4697,56364,false
ORjNJ,2098-07-20,6882,605616,false
nMeRc,2089-08-07,7518,202986,true
KPZsa,2066-04-18,8379,787626,false
HjFMY,2083-01-16,3918,344784,false
ZfISm,2087-07-06,8086,88946,false
xdQSe,2119-03-30,2623,120658,true
WZjPt,2050-08-25,7403,496001,true
uJKMn,2046-01-13,8799,633528,false
ycZWf,2105-12-15,8681,572946,true
jzDgS,2090-04-08,2808,89856,false
ThCjH,2120-11-20,3776,162368,false
LHQkS,2042-10-23,8800,448800,true
sEorK,2087-10-26,4062,227472,false
mlKgn,2082-08-02,5699,85485,false
wywHO,2038-11-15,4394,193336,true
YBGmN,2048-01-11,6729,114393,false
jBTfn,2077-06-19,3109,236284,true
NxHAX,2080-01-29,3750,45000,false
BtXrB,2021-02-14,2339,184781,false
SIGvq,2054-05-08,2552,229680,true
YUuxM,2054-05-04,8538,700116,false
lIxwY,2034-01-19,4601,36808,true
WRTEU,2107-11-20,7464,126888,false
aYZse,2025-08-12,4771,162214,true
uGymu,2105-11-23,4082,85722,true
bdVkY,2036-12-24,8038,297406,false
xxxdQ,2021-12-18,7034,168816,true
TEoKF,2032-04-18,6046,42322,false
TqvHY,2069-12-26,2020,86860,false
YrCmK,2068-02-20,7160,100240,true
AyODv,2074-06-02,9058,271740,false
SLGvg,2117-06-02,4776,358200,false
xYRIJ,2021-02-08,8138,455728,false
mQdRc,2080-08-12,8304,174384,false
PTuRg,2064-07-13,2435,214280,false
sBYvZ,2045-10-05,8976,798864,false
obwvs,2057-12-01,4011,52143,true
FvafL,2051-12-23,9708,533940,true
Lophj,2066-04-02,8743,786870,false
kIGjc,2093-01-27,6829,68290,false
hzhfC,2089-02-25,4664,429088,true
VcTBw,2055-01-19,3953,300428,false
SJmMg,2051-01-01,9581,114972,true
eFaAS,2024-12-18,8847,327339,true
GAZpr,2098-02-13,2845,136560,true
RzlSK,2032-11-11,5021,346449,true
WxaxZ,2104-12-04,5297,68861,true
VwQUS,2029-04-18,6668,80016,true
wGTkG,2104-04-30,5405,286465,false
xhwRj,2050-08-28,4703,404458,true
SJElI,2062-04-21,3835,329810,true
KUzqX,2034-03-31,8140,675620,true
aPylH,2097-11-03,9561,210342,false
meNtD,2044-11-22,5583,94911,true
pIQTk,2033-07-29,7889,260337,false
ExDQm,2034-04-22,9659,396019,false
bXRMv,2059-07-28,2413,197866,false
yBnce,2109-08-18,2101,201696,true
scuvi,2058-03-05,4367,96074,false
pgqEq,2048-10-19,5544,354816,false
ytYLT,2109-03-26,9793,440685,false
LDiYP,2114-12-12,6023,421610,false
WKkXA,2101-04-25,5187,378651,true
ABviR,2072-10-12,2094,194742,true
hJegb,2069-01-13,2786,66864,true
HKTiq,2023-08-16,6700,428800,true
OHnow,2080-10-22,8394,755460,false
FlrAk,2104-05-11,8380,402240,false
RFgpa,2088-01-01,9945,268515,false
saQBN,2091-12-12,8863,452013,false
Jkjcg,2029-08-16,7482,553668,true
