StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
udeoO,2095-07-10,2722,171486,true
tIbkH,2084-06-18,3829,61264,false
jnckU,2107-02-02,8718,653850,false
UqKHU,2104-02-25,5078,492566,false
fvvzF,2073-04-30,9851,847186,true
ubBvJ,2082-11-05,9736,827560,false
jcBKP,2095-08-31,3524,214964,true
MZufH,2062-01-18,5006,370444,false
leBWA,2100-06-04,9250,157250,true
FZkIh,2094-02-15,2536,71008,false
QcxGX,2048-09-25,2038,142660,false
OYDFS,2040-07-12,9494,85446,true
CWpDO,2030-01-23,3374,138334,false
yMpVe,2043-12-29,3008,15040,false
NHPBK,2062-02-11,4182,79458,false
BTfXS,2110-05-13,4299,21495,true
GYwgd,2094-03-29,3671,139498,true
SJHSM,2062-09-19,7936,412672,true
eaOwZ,2031-10-01,2653,132650,true
GegCn,2024-03-24,4489,417477,true
CVdHm,2045-07-27,7058,557582,true
piDSU,2080-10-27,4956,208152,false
uHFdq,2115-10-24,8934,285888,false
VBvsZ,2038-05-03,3741,340431,true
OaonV,2082-02-01,9665,908510,true
WxCuC,2113-04-24,7481,44886,false
lrdmQ,2034-02-14,3127,297065,false
XDBOn,2113-09-11,3711,185550,true
zKiCg,2071-02-07,9535,171630,true
GhWjC,2027-03-18,3119,305662,false
rLgcW,2083-12-23,4689,215694,true
Kmhev,2040-03-28,2963,183706,false
JMnTL,2063-09-16,9064,45320,false
tygbv,2059-09-11,8820,493920,true
KSaTN,2054-10-17,2134,38412,false
kYhLY,2044-05-17,7799,499136,true
IQpeV,2029-08-15,8412,361716,true
SSGhM,2082-01-24,6630,596700,false
qMQqC,2052-07-26,8566,556790,false
iaKlv,2048-06-07,6181,253421,false
uTDfX,2088-08-04,8603,232281,true
EywWq,2109-05-20,2231,171787,true
YsTui,2030-09-20,6911,221152,true
KNCJS,2046-11-27,8265,760380,false
WuKsx,2072-09-20,9759,478191,false
ANVEy,2100-11-22,4196,79724,false
UWaYX,2103-07-29,5697,119637,false
ssYLB,2104-08-17,3895,315495,false
setOB,2051-11-14,6754,587598,true
hsrSA,2080-06-22,4731,61503,true
kqluk,2081-09-08,6675,614100,false
JYZuR,2071-09-07,4389,298452,true
STRTS,2045-03-25,9935,377530,true
qTePA,2070-06-17,3544,304784,false
mSMBw,2104-01-01,9022,270660,true
dDwYL,2083-11-05,5233,345378,true
Xgsru,2025-02-18,8114,576094,false
ZetEh,2119-09-20,4601,400287,false
vlvxB,2118-04-23,9143,585152,true
PGFlN,2081-10-06,3407,207827,false
hwJkd,2044-08-03,6587,480851,true
jtVyk,2032-04-14,5987,478960,false
rbgKb,2065-09-16,6588,322812,false
DUdIG,2048-11-24,3632,345040,false
