StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
UmHsj,2085-04-23,3625,181250,true
aOMVv,2050-12-20,8105,162100,true
DgKsH,2056-11-19,8359,359437,false
XAQvR,2045-04-27,3676,286728,false
VMttA,2044-10-28,3816,61056,true
RMmcx,2054-11-01,8170,416670,false
fGpJo,2079-08-19,5406,151368,true
gQLfK,2082-08-15,4295,103080,false
NwOBS,2115-05-04,5797,237677,false
vpVkm,2028-11-30,5172,320664,false
BvaxX,2109-10-09,4736,412032,true
WkQEr,2052-09-29,4843,208249,false
NEJMD,2097-12-02,9714,514842,false
iWElQ,2021-09-05,4904,83368,true
uBeRU,2116-11-23,5256,73584,true
IGvms,2069-04-28,5843,461597,true
QtidG,2059-10-03,6687,341037,false
QAbBt,2068-02-17,2054,110916,true
GlqCH,2076-06-21,8096,631488,false
clIpF,2116-06-11,7901,537268,true
hgYlA,2085-08-24,2465,34510,true
GXuAF,2116-10-21,7419,222570,true
aTYKa,2060-09-23,2318,101992,true
jDKYr,2044-01-04,3500,178500,false
HpDxV,2089-10-06,8448,811008,false
yKFQJ,2113-05-20,6289,150936,true
mYRzy,2098-03-04,5960,226480,false
YbrVf,2105-11-17,8012,176264,true
OnxjQ,2076-04-05,4719,212355,false
TSqRr,2102-11-17,8989,422483,false
NDtjR,2062-10-25,5650,502850,false
kPsmd,2023-03-28,8969,295977,true
GeMWZ,2054-08-13,9111,264219,true
Dgwbu,2050-03-15,6581,131620,true
RJOUN,2113-02-07,3158,151584,true
KOOGk,2100-04-24,9911,703681,true
etwzA,2074-03-28,5478,454674,false
gkJwL,2112-11-03,9840,295200,true
TkCEQ,2025-02-27,2431,92378,false
mfVba,2061-12-09,5529,392559,false
iVjoX,2023-11-12,4910,343700,true
xNjcJ,2060-04-18,5707,211159,false
GQUGT,2075-07-20,5823,559008,true
YaHYp,2082-02-06,2825,73450,false
XPLIp,2114-02-10,4383,227916,false
KhXqf,2085-12-08,9546,76368,true
nBQnc,2053-04-19,9627,125151,true
TbFwW,2052-11-11,5099,214158,true
kNhde,2112-11-03,3319,185864,true
dhFID,2079-08-18,4607,271813,true
EZiaQ,2103-10-19,2319,51018,true
sLFmF,2120-04-22,3304,303968,true
toqFu,2082-03-20,8761,630792,true
PdveO,2033-05-20,9223,285913,false
BzZTV,2080-05-06,3573,28584,true
khBfg,2057-01-29,6085,255570,true
Brbyo,2079-04-08,8435,539840,false
hxCJQ,2103-09-08,4721,66094,false
PXenY,2083-01-08,7200,50400,true
cwtDX,2047-04-02,4419,48609,true
eUPbR,2034-04-21,7475,388700,false
WmlnQ,2038-01-06,2222,62216,false
kOlaN,2048-02-01,9367,861764,false
yrQct,2024-01-07,7793,54551,false
WJdpA,2030-01-21,7348,499664,true
fXWVR,2121-01-24,6418,622546,false
NMxTB,2121-03-31,4609,253495,true
pUtri,2075-09-11,7120,106800,false
wnZIE,2043-12-11,7861,542409,true
TgYFa,2026-08-17,2907,139536,false
aNprq,2027-05-19,2900,240700,true
FLcJk,2021-02-08,6398,89572,true
DsvRZ,2039-12-13,5236,303688,false
MUHIO,2118-11-30,7208,374816,true
PnQku,2067-04-07,2910,177510,false
auapI,2055-12-31,8917,392348,false
OgydP,2081-03-19,4065,211380,false
zFXxM,2091-08-22,2245,170620,false
zQzLp,2102-04-22,4067,56938,true
FIAJK,2060-01-29,7371,633906,false
fhhcY,2095-08-07,5926,592600,false
zghcv,2055-01-16,9828,275184,true
KIJls,2096-03-23,7431,44586,false
wdpvP,2107-10-24,9641,588101,false
fFXEw,2021-05-31,7008,672768,true
qYLhG,2114-04-25,5377,134425,true
VuEHV,2118-08-03,5182,513018,false
GlgRx,2048-03-03,6982,446848,true
nvdSW,2068-07-24,2118,95310,false
kOoCc,2042-07-21,6878,660288,true
UbVdI,2050-05-31,2267,131486,true
NssPe,2092-01-15,9366,608790,true
xFuoR,2033-07-31,5950,267750,true
DTMgX,2034-04-18,6871,199259,true
mlJlb,2091-07-07,4863,471711,true
ymBoG,2096-09-19,7739,657815,false
IaTIL,2066-03-15,2896,95568,true
RDRbk,2096-11-02,2390,76480,false
PEdzJ,2095-08-08,7126,313544,false
uvYKG,2098-07-10,9433,556547,true
kaKpY,2027-07-12,8380,729060,false
SeXAD,2117-09-05,7421,200367,true
QMmbL,2046-01-22,4116,160524,true
AGZKo,2052-04-16,2240,103040,true
TScRb,2106-01-18,3525,109275,true
KGAMJ,2088-05-05,5019,230874,true
JViUc,2075-12-13,2072,14504,true
KAhnw,2049-05-30,8758,691882,false
xhPHG,2111-06-17,9758,683060,false
ZSErb,2094-06-16,3723,215934,true
PuWMA,2103-07-12,3042,60840,false
IXpTk,2044-12-29,7259,522648,true
soqBT,2089-11-26,3127,303319,false
UYTSr,2097-12-04,4220,312280,true
cfLcc,2108-04-24,7850,384650,false
LCmQP,2061-01-26,2835,153090,false
zQebo,2089-01-02,5110,224840,false
hWvFA,2026-08-18,6547,379726,false
tqpRp,2035-05-29,9755,887705,true
hUecU,2082-04-24,3939,212706,true
wyZhm,2083-05-05,9466,549028,true
EOVmQ,2114-04-26,9138,502590,false
wdJWS,2069-10-18,7334,689396,false
vVlLg,2115-10-13,4890,127140,false
dvYIP,2074-12-31,3048,182880,true
EYsXj,2093-01-08,9218,525426,true
IJRUx,2027-02-01,5885,488455,false
BQvxj,2070-02-19,9466,75728,false
MZeaV,2052-09-18,3658,18290,false
GdwjX,2052-07-10,5826,238866,false
XzDRI,2062-06-01,3877,178342,false
SfoCb,2106-04-04,3978,27846,true
XHZpl,2086-01-20,4771,76336,true
qhGWw,2037-07-08,8055,88605,false
EyAMJ,2106-08-18,2897,63734,false
cOkai,2093-12-29,6400,147200,true
ErNKN,2078-06-30,7466,179184,true
LUZXk,2106-05-20,2708,249136,false
LCbTC,2038-09-07,5539,188326,true
aFBqj,2120-05-11,3949,134266,false
LgLtU,2064-02-04,3421,304469,true
SVJuK,2071-11-10,2903,142247,false
VgqlC,2052-10-24,5706,79884,true
lNIwZ,2095-06-15,3347,301230,false
nrDwj,2051-10-18,8713,827735,true
mTYLg,2083-07-05,2359,150976,true
kZqaY,2100-05-10,8940,563220,true
biUrp,2111-06-15,2461,59064,true
dySwt,2021-10-10,5060,177100,false
nXTSo,2101-02-01,5231,31386,false
NYJYP,2116-05-12,2117,163009,true
TdqRz,2059-05-27,8481,517341,true
DLuNM,2100-04-24,8137,650960,true
iOdxH,2069-12-18,9349,775967,false
gKrAl,2092-11-24,6091,499462,true
qjOML,2096-03-25,6401,499278,true
vzFzF,2037-09-27,8729,349160,true
IedHV,2115-03-08,4504,126112,false
eZrvP,2087-01-22,8653,69224,false
iflfM,2083-07-05,4773,362748,false
ylIMC,2076-01-22,5181,518100,true
VMeqN,2084-06-30,5591,167730,false
AwOZr,2076-12-26,2289,169386,false
SiIRG,2074-02-27,9340,793900,true
KMQJh,2060-12-12,8806,625226,true
ZkYJi,2046-06-20,9689,668541,true
QivYi,2036-11-04,6221,416807,false
jdRdI,2058-07-26,3093,194859,false
dlRPu,2047-07-01,4449,249144,false
AEzua,2062-11-16,9532,448004,false
udeoO,2047-08-30,3036,136620,true
tIbkH,2049-12-25,6493,188297,false
jnckU,2114-10-20,7273,683662,false
UqKHU,2099-07-20,5259,68367,true
fvvzF,2033-04-14,6798,503052,false
ubBvJ,2024-03-13,8650,717950,true
jcBKP,2083-07-30,8399,663521,false
MZufH,2069-09-30,4412,66180,false
leBWA,2054-02-16,9426,612690,true
FZkIh,2034-12-31,6012,174348,true
QcxGX,2101-04-01,8546,350386,true
OYDFS,2113-03-06,6358,133518,false
CWpDO,2058-10-03,5254,68302,true
yMpVe,2026-02-15,3703,366597,true
NHPBK,2036-09-21,2715,57015,true
BTfXS,2067-08-31,7055,634950,false
GYwgd,2076-07-14,2579,250163,false
SJHSM,2110-02-27,3316,106112,true
eaOwZ,2107-06-23,7054,395024,true
GegCn,2102-09-12,5076,25380,false
CVdHm,2034-06-07,8130,65040,true
piDSU,2053-08-07,4132,128092,true
uHFdq,2030-03-02,2617,88978,false
