StoreCode,Date,TotalSales,TotalAmount
pBadJ,2070-04-10,2851,256590
DiAjh,2068-05-27,9715,748055
MGHhA,2064-06-11,6546,78552
rWKmx,2117-03-04,3289,292721
JuHHk,2110-02-16,4257,195822
gosJF,2028-01-07,9406,423270
wEXNf,2051-04-17,2180,180940
erENa,2044-11-20,4629,208305
KIYze,2080-03-30,4463,31241
ZITXO,2039-08-19,8303,141151
ukwKz,2077-12-03,5834,175020
fROpz,2090-01-21,4257,195822
SOpJC,2092-05-02,5207,26035
dEUJN,2056-03-14,4732,364364
SIymk,2116-12-30,5789,121569
dGlTK,2094-12-07,7678,537460
rKzml,2050-12-06,7321,36605
lbbAI,2087-09-17,7781,474641
DJjpR,2097-06-14,6707,489611
hejzM,2032-03-20,2603,143165
oZZEy,2062-01-13,6547,517213
HytDf,2026-12-19,9095,545700
ImKgR,2112-01-09,6229,49832
bzqhj,2101-11-14,6688,107008
JtNFm,2082-07-05,7864,699896
gIBGn,2108-03-13,5400,32400
BYHfs,2083-01-25,2190,186150
jSYfC,2043-07-14,6811,367794
XfDRz,2060-11-17,5820,337560
wuyow,2072-03-04,3413,334474
GhoWI,2036-07-11,5990,467220
LWALp,2077-03-07,2950,159300
kImZj,2033-02-25,2391,167370
xUZHW,2057-05-04,3751,258819
XHXCu,2059-08-20,3956,87032
LrRYP,2065-12-25,9023,315805
ZTCzx,2109-04-12,6816,565728
GaflA,2079-09-22,8771,605199
xXQVx,2098-03-09,4010,180450
yoPMM,2075-09-29,3807,216999
fnifp,2061-12-17,9448,236200
UBiHD,2090-02-02,5398,302288
pHkIy,2026-02-07,3292,237024
hAamr,2045-03-12,6254,262668
NGGPn,2067-12-22,3527,243363
PieYt,2088-08-13,5604,246576
BBviV,2048-10-04,3910,86020
WGIMR,2108-09-08,3174,104742
Fcoqj,2076-10-22,3127,68794
zxbcV,2105-06-07,2791,273518
aqXjv,2103-03-22,7913,727996
HwABJ,2112-02-25,6492,447948
pwxsm,2049-03-14,2960,106560
AxKjw,2121-12-05,6456,225960
KhQou,2076-11-19,3241,249557
FVLXv,2026-11-11,2142,77112
LzYQM,2110-10-11,7425,103950
eiFNn,2071-04-22,7542,663696
HTneU,2116-11-16,2251,105797
woWTU,2086-03-11,3032,227400
afDKH,2109-04-25,4635,106605
fXnQd,2089-03-29,8455,338200
nDWOq,2089-09-05,2988,104580
mgRkA,2057-05-27,9150,768600
rwALY,2103-09-14,9171,522747
bGjFI,2025-06-01,7922,205972
OjAxV,2038-12-01,8558,735988
pliSK,2028-07-22,4336,182112
dkzSF,2092-03-21,8010,608760
MuwFP,2119-05-17,2545,223960
cfFWu,2074-06-22,2400,43200
xfVbw,2095-04-30,9090,527220
xBRCe,2074-04-03,8254,445716
AiXGp,2108-06-17,8060,475540
COxZZ,2107-03-30,2444,222404
DgDLy,2094-05-21,3067,208556
yqSqM,2072-07-06,6123,257166
KuELV,2080-11-11,4499,418407
LQmGM,2048-10-18,4958,356976
gMrrU,2028-05-22,2955,254130
yYKlJ,2035-03-24,9643,221789
vlExD,2070-06-08,3152,113472
unHPa,2120-09-19,3160,120080
Ijovy,2058-07-19,7138,535350
jPInm,2091-01-20,5515,170965
gkiUJ,2040-03-01,7678,161238
cSwhe,2031-08-12,7154,529396
zKGLk,2036-08-10,6022,313144
HRRep,2123-08-04,4316,172640
cAurE,2076-10-09,4940,39520
YhtWY,2035-09-03,8637,146829
eSItw,2096-02-11,3393,47502
flkSX,2072-11-23,4647,102234
ltOdM,2049-11-23,7192,345216
iwuQa,2116-12-24,7008,196224
KcZRO,2040-12-28,3721,160003
yGEPn,2094-08-08,5904,76752
ZPCiI,2067-03-26,6208,136576
clyey,2054-05-16,7918,791800
ptuHY,2035-11-27,9916,862692
DSLiG,2116-04-01,3874,19370
tkjTV,2056-09-06,5756,448968
jpOue,2093-10-28,6370,465010
gHtBk,2080-11-14,7257,602331
HaQbW,2122-08-09,3695,358415
lPFrF,2051-09-24,4901,460694
zNqnr,2092-06-30,5633,140825
oSLEf,2109-12-31,2503,135162
XOeGK,2036-05-16,5815,471015
MkhmR,2107-12-05,3848,34632
HDFVh,2114-01-09,8458,109954
bZNrv,2088-05-12,3183,44562
qqMRa,2047-06-05,7412,600372
yuPlp,2050-03-06,2644,224740
EgDVY,2028-07-27,6184,432880
oJRnH,2078-02-20,6824,593688
Ulvwf,2063-07-20,6124,116356
Zdkte,2058-08-29,4153,207650
vuCOP,2107-07-13,3249,103968
kLAcH,2059-01-30,9706,669714
XGhbO,2107-04-19,3145,270470
XQaHJ,2048-06-05,7830,203580
xHllz,2094-07-19,4746,284760
XEmIJ,2043-09-28,7808,609024
orpMr,2026-06-26,9882,345870
jyrvB,2098-05-22,4866,248166
DiWdM,2049-11-23,8337,175077
pJbdt,2036-01-15,4453,89060
aQesR,2051-12-30,6792,54336
yaVEF,2122-11-17,5644,180608
NRoJG,2040-12-23,4517,280054
aTfZz,2092-10-12,3947,327601
oWLEE,2028-12-02,5395,410020
yutoT,2081-04-10,9438,141570
dGvdC,2093-04-03,8215,320385
AYYHE,2114-05-05,9745,97450
Pqphe,2041-02-09,8024,778328
