StoreCode,Date,TotalSales,TotalAmount
vyoFP,2036-01-31,8973,305082
cIism,2065-12-11,5705,467810
OSbey,2102-11-09,7456,656128
RLQox,2049-02-04,8057,805700
DLXXM,2102-06-18,2338,231462
oFMyv,2048-10-22,4189,138237
FMBqm,2034-01-14,8611,249719
RNPtE,2057-09-02,7909,142362
zpakt,2063-01-31,3279,206577
NLIXr,2060-01-11,2488,22392
LWokn,2083-04-02,3299,316704
mEnMN,2033-05-16,3890,365660
jikCb,2121-09-04,6271,583203
hMhBO,2120-01-23,3125,228125
iPoPi,2097-05-16,2158,60424
dqwSi,2046-02-08,5215,292040
fQpRI,2099-07-03,5701,165329
PqbsG,2094-01-24,3680,33120
DTWMq,2035-12-20,3978,39780
gwbWS,2088-10-17,9433,396186
yaSLi,2091-04-15,4809,187551
NSXnP,2094-03-13,9792,127296
btuqq,2047-06-21,9510,389910
rGKjc,2089-01-04,4583,320810
AMajW,2117-09-01,6657,106512
zmeiH,2065-12-06,5447,321373
UodQV,2049-12-05,7193,345264
kFoXg,2067-10-28,8504,603784
aVuXr,2067-01-02,2243,148038
uCgMd,2076-05-09,2965,32615
hRuRL,2035-08-23,6821,61389
tBSGm,2026-05-15,5946,517302
QJNYu,2038-07-13,8161,563109
NUyOZ,2045-08-01,8588,103056
qSebG,2118-09-16,2252,15764
HXgiL,2023-08-06,5082,299838
dziKG,2046-01-28,3182,114552
xjIiO,2078-01-03,9537,534072
rpbLk,2111-01-03,2421,130734
DZcGC,2059-04-10,9319,316846
CRFfQ,2113-10-11,8291,257021
OiMKI,2064-02-22,8882,532920
BTAjc,2037-03-15,9715,806345
XXAjT,2057-04-03,6690,561960
IsNDn,2118-07-20,9265,768995
QaUMN,2114-12-06,6059,345363
wurcK,2036-12-19,5884,482488
kpmEp,2032-01-03,4700,178600
iyUdi,2075-12-31,2985,113430
TUqOz,2108-09-20,2827,53713
TQhEH,2088-11-21,5691,108129
vNjvh,2042-11-21,2952,85608
nCpCR,2097-05-20,8683,191026
OisEW,2106-10-30,4992,114816
rzWpv,2057-11-05,6928,457248
raUeR,2024-04-25,6455,219470
Nmidn,2084-11-28,9028,81252
TFkna,2081-03-25,4179,112833
fwNoW,2047-12-21,2221,144365
Pfnjx,2025-11-17,6169,302281
gnIxY,2033-07-07,6404,582764
eQsqH,2117-05-02,9676,435420
ekYdJ,2030-10-18,3961,19805
UqncH,2023-10-31,7763,108682
bHvQY,2057-06-19,4664,363792
ooFMl,2044-10-06,4506,437082
BHMMR,2032-12-11,6816,313536
iNHre,2101-09-05,9950,248750
vneIJ,2024-08-20,8379,351918
LtozY,2080-11-10,5634,225360
rDduE,2094-02-28,6348,539580
yfBSp,2098-06-03,6983,537691
hlorh,2067-03-22,5168,263568
hFHEe,2113-12-26,3922,392200
ueVpT,2100-07-29,8320,682240
kARRM,2046-08-17,8157,146826
HeRgG,2073-03-17,8794,870606
KtVeF,2086-09-09,2218,88720
TYMCc,2042-01-23,9131,438288
rPlyx,2058-07-31,9490,892060
RwoJX,2111-01-28,7396,281048
RnfWE,2032-09-10,6797,346647
dLNJC,2055-01-26,2124,148680
wRVSD,2036-07-09,4881,214764
naVXO,2102-05-13,8925,365925
Vhrir,2065-05-13,3184,85968
xnqgV,2087-11-04,5147,169851
UAlSz,2105-06-09,3901,202852
soSos,2102-05-04,6870,618300
pBadJ,2052-06-13,6666,46662
DiAjh,2035-03-13,4210,399950
MGHhA,2115-06-08,3699,310716
rWKmx,2083-07-22,4435,106440
JuHHk,2040-09-15,5981,466518
gosJF,2078-03-17,6737,215584
wEXNf,2110-05-20,9858,98580
erENa,2039-02-20,5388,296340
KIYze,2115-05-22,2881,149812
ZITXO,2041-03-30,4037,137258
ukwKz,2081-10-20,6879,646626
fROpz,2063-07-23,3413,331061
SOpJC,2082-03-18,7277,407512
dEUJN,2083-09-20,2425,26675
SIymk,2031-09-10,2774,147022
dGlTK,2028-06-12,8721,531981
rKzml,2073-06-03,6519,215127
lbbAI,2100-09-11,5354,235576
