StoreCode,Date,TotalSales,TotalAmount
uSIuL,2042-06-21,7065,261405
DKhMG,2108-07-10,2747,258218
UMzIr,2090-12-19,8286,803742
JEcPe,2032-12-22,8729,331702
dHOWb,2096-06-04,3441,299367
MTtET,2113-09-29,8813,317268
cDvSm,2046-03-18,2913,81564
YqlzQ,2082-10-28,6955,215605
TIIHZ,2031-01-31,4533,407970
tQEig,2042-12-31,5496,527616
zEpHg,2041-10-23,8203,246090
EJFNk,2038-04-02,7294,291760
AvbxV,2048-01-03,5811,232440
HpTWl,2099-02-01,3643,91075
QCjmN,2121-04-05,7537,67833
tzeZO,2068-07-07,7641,573075
Kwcjp,2043-01-03,2794,125730
pcROx,2072-10-01,5734,63074
gAMtd,2122-06-25,4537,49907
VjKsx,2072-02-22,9089,518073
svunt,2031-11-28,4971,124275
YuwRT,2058-07-31,3235,61465
hPeiL,2064-06-13,8218,221886
uadTG,2099-09-17,8639,129585
CcTQy,2025-09-03,8704,339456
MfVCP,2110-03-11,8567,111371
gfSXb,2101-04-10,3147,188820
GPemI,2070-02-06,6588,467748
LohWj,2048-10-09,4516,189672
AlHDZ,2052-07-29,4143,103575
rykeP,2053-04-12,2234,214464
hAfge,2093-02-07,5372,150416
HMraQ,2024-07-31,9823,284867
eRGZG,2098-04-02,2910,139680
BzeNi,2032-08-05,7136,178400
dnagi,2033-09-11,4735,156255
JIrDE,2081-11-23,2700,172800
hYddv,2114-11-22,5816,540888
NvIxY,2026-03-10,5359,96462
geUiu,2072-10-17,9437,698338
vFTOt,2079-01-09,8442,514962
rLEAw,2061-02-26,2899,115960
jTOEa,2090-01-22,4668,154044
UufKk,2079-08-22,9830,865040
NaMdF,2084-02-01,3758,334462
vGgMR,2071-12-14,6217,540879
pqzjt,2042-08-28,5534,271166
qoWVi,2121-03-30,3619,300377
EzcZR,2037-11-06,4091,45001
XdLFb,2032-12-12,9516,418704
WqIEX,2111-07-10,9344,345728
KsXVw,2078-07-01,2999,209930
pQOhV,2090-10-25,8401,529263
sQwdy,2109-02-10,5504,451328
jaMrl,2038-01-04,8426,134816
GRjmN,2104-05-11,7113,647283
emfQE,2076-08-20,4014,333162
wRGlS,2085-04-08,6576,72336
YxXHJ,2104-06-17,3771,297909
JHBjS,2041-02-27,7900,173800
vyoFP,2085-01-11,7708,323736
cIism,2077-08-21,4183,393202
OSbey,2120-10-12,9085,317975
RLQox,2053-01-30,5479,345177
DLXXM,2063-04-19,5321,250087
oFMyv,2120-09-27,8066,40330
FMBqm,2113-01-03,9963,448335
RNPtE,2050-06-18,7171,494799
zpakt,2093-04-10,5746,103428
NLIXr,2059-04-10,6619,642043
LWokn,2115-12-16,6294,478344
mEnMN,2029-03-31,3436,41232
jikCb,2070-05-07,2245,83065
hMhBO,2117-06-07,9943,686067
iPoPi,2052-09-25,5489,406186
dqwSi,2112-09-17,3467,280827
fQpRI,2098-12-02,9837,796797
PqbsG,2041-01-31,6157,547973
DTWMq,2092-09-22,4642,236742
gwbWS,2078-05-10,3233,109922
yaSLi,2078-04-22,9155,741555
NSXnP,2048-09-29,9285,176415
btuqq,2094-11-25,9839,885510
rGKjc,2041-07-24,8412,521544
AMajW,2088-06-23,2867,131882
zmeiH,2049-12-03,6579,552636
UodQV,2054-02-14,3699,321813
kFoXg,2083-09-08,5020,65260
aVuXr,2025-07-01,7671,276156
uCgMd,2104-04-23,3057,253731
hRuRL,2023-02-01,2987,191168
tBSGm,2109-09-10,2728,185504
QJNYu,2077-02-05,9426,292206
NUyOZ,2056-06-30,6818,259084
qSebG,2085-08-20,9807,804174
HXgiL,2112-10-29,9993,549615
dziKG,2031-05-26,2003,160240
xjIiO,2070-11-19,6245,162370
rpbLk,2059-01-23,2431,53482
DZcGC,2036-05-07,8498,212450
CRFfQ,2107-07-12,7788,521796
OiMKI,2105-04-12,5325,133125
BTAjc,2111-06-30,2384,202640
XXAjT,2089-01-24,9352,93520
IsNDn,2076-12-07,9569,153104
QaUMN,2053-04-26,7025,379350
wurcK,2089-06-09,3861,328185
kpmEp,2032-12-23,9142,173698
iyUdi,2095-07-24,4152,411048
TUqOz,2100-02-06,4648,274232
TQhEH,2024-02-05,5164,72296
vNjvh,2042-10-16,6898,517350
nCpCR,2117-05-13,6468,58212
OisEW,2065-03-07,3762,22572
rzWpv,2066-01-19,9874,651684
raUeR,2068-08-31,6235,374100
Nmidn,2039-07-01,7519,90228
TFkna,2094-07-13,8487,721395
fwNoW,2117-03-14,5142,56562
Pfnjx,2077-06-26,5634,219726
gnIxY,2060-06-11,9882,395280
eQsqH,2078-04-28,7006,273234
ekYdJ,2030-01-12,4624,402288
UqncH,2115-07-28,9171,91710
bHvQY,2112-11-08,6824,464032
ooFMl,2027-06-01,2754,198288
BHMMR,2040-07-28,5910,543720
iNHre,2105-11-03,2839,238476
vneIJ,2068-02-23,6294,302112
LtozY,2081-05-03,8140,675620
rDduE,2043-11-15,4574,457400
yfBSp,2030-06-13,6801,176826
hlorh,2088-07-14,3346,117110
hFHEe,2025-07-22,4534,308312
ueVpT,2050-08-17,2059,121481
kARRM,2068-06-14,8260,594720
HeRgG,2111-02-01,5225,203775
KtVeF,2062-07-23,6475,246050
TYMCc,2085-10-14,6348,564972
rPlyx,2067-11-03,8261,462616
RwoJX,2105-06-07,2777,58317
RnfWE,2035-01-28,8677,668129
dLNJC,2057-05-20,6081,66891
wRVSD,2070-11-28,5118,419676
naVXO,2070-04-27,3551,316039
Vhrir,2038-05-20,5181,248688
xnqgV,2088-05-03,6263,300624
UAlSz,2110-07-05,8095,712360
soSos,2064-04-10,8232,378672
pBadJ,2054-07-02,3954,328182
DiAjh,2093-10-09,4064,361696
MGHhA,2078-11-11,4119,383067
rWKmx,2046-04-01,4601,23005
JuHHk,2083-03-29,3289,164450
gosJF,2089-09-08,5995,329725
wEXNf,2053-10-31,2003,96144
erENa,2100-06-10,4295,219045
KIYze,2105-06-26,6900,96600
ZITXO,2110-07-16,9011,171209
ukwKz,2066-07-11,3688,354048
fROpz,2027-04-17,8137,577727
SOpJC,2026-05-05,9783,675027
dEUJN,2031-06-20,2696,53920
SIymk,2033-02-20,6013,360780
dGlTK,2042-12-01,8694,43470
rKzml,2029-09-17,6393,543405
lbbAI,2114-01-02,7485,419160
DJjpR,2087-03-20,4557,31899
hejzM,2056-11-02,3602,230528
oZZEy,2095-11-12,2723,136150
HytDf,2104-12-27,6072,30360
ImKgR,2063-07-26,8791,536251
bzqhj,2047-05-31,9550,391550
JtNFm,2118-02-05,9518,123734
gIBGn,2040-05-31,8710,69680
BYHfs,2046-09-27,3871,216776
jSYfC,2112-02-11,7629,122064
XfDRz,2066-10-16,6523,97845
wuyow,2088-02-13,7391,81301
GhoWI,2023-11-17,5444,391968
LWALp,2062-03-28,2816,239360
kImZj,2080-08-31,7834,603218
xUZHW,2109-10-12,3803,114090
XHXCu,2049-11-06,7900,331800
LrRYP,2040-02-21,5185,482205
ZTCzx,2113-11-26,2994,20958
GaflA,2065-03-01,4418,181138
xXQVx,2075-06-24,4354,426692
yoPMM,2062-05-06,9579,613056
fnifp,2029-02-22,4950,400950
UBiHD,2086-03-27,5957,83398
pHkIy,2074-03-23,2458,235968
hAamr,2049-07-17,8322,249660
NGGPn,2029-10-19,7355,147100
PieYt,2105-03-31,2847,96798
BBviV,2105-10-27,4622,272698
WGIMR,2023-11-29,8370,251100
Fcoqj,2109-01-15,2707,70382
zxbcV,2028-04-27,3991,31928
aqXjv,2095-12-22,5185,404430
HwABJ,2035-03-02,9512,85608
pwxsm,2064-09-29,7663,275868
AxKjw,2065-08-15,2382,202470
KhQou,2039-04-01,2759,184853
FVLXv,2081-07-04,4031,76589
LzYQM,2119-07-17,4884,185592
eiFNn,2108-08-12,7964,87604
HTneU,2030-06-15,6861,164664
woWTU,2055-05-31,4421,309470
afDKH,2065-05-24,7133,278187
fXnQd,2082-08-12,8219,156161
nDWOq,2029-11-27,8173,138941
mgRkA,2036-11-23,6740,60660
rwALY,2060-04-12,2918,169244
bGjFI,2110-07-13,6751,209281
OjAxV,2083-09-26,9915,644475
pliSK,2058-07-29,6549,622155
dkzSF,2084-08-15,6916,331968
MuwFP,2059-01-12,2536,114120
cfFWu,2050-01-10,2032,193040
xfVbw,2039-04-14,2108,23188
xBRCe,2077-08-22,7882,788200
AiXGp,2099-03-09,4961,267894
COxZZ,2114-03-23,7286,561022
DgDLy,2046-07-22,7976,279160
yqSqM,2057-05-10,5530,304150
KuELV,2045-01-31,5296,111216
LQmGM,2027-08-09,7547,264145
gMrrU,2086-10-18,2606,252782
yYKlJ,2065-08-02,6825,409500
vlExD,2023-03-26,3918,43098
unHPa,2029-10-23,6862,198998
Ijovy,2039-12-31,7454,298160
jPInm,2105-06-18,2537,205497
gkiUJ,2034-04-27,6046,229748
cSwhe,2058-07-09,4816,476784
zKGLk,2117-11-24,3160,262280
HRRep,2117-07-07,4170,79230
cAurE,2029-11-05,9413,216499
YhtWY,2105-03-07,6704,46928
eSItw,2028-12-02,9786,342510
flkSX,2111-05-16,6643,577941
ltOdM,2102-05-26,2932,246288
iwuQa,2050-09-26,6877,48139
KcZRO,2043-10-19,5272,289960
yGEPn,2079-11-10,2816,78848
ZPCiI,2051-05-29,2386,69194
clyey,2107-11-15,7326,249084
ptuHY,2070-09-19,6936,291312
DSLiG,2066-06-14,4973,154163
tkjTV,2123-08-08,6499,610906
jpOue,2060-09-13,8595,661815
gHtBk,2098-06-26,4042,32336
HaQbW,2050-04-02,2387,147994
lPFrF,2054-10-21,3738,246708
zNqnr,2037-05-09,4158,216216
oSLEf,2102-04-14,9380,600320
XOeGK,2082-09-18,7932,499716
MkhmR,2115-04-20,3850,277200
HDFVh,2116-06-09,8511,451083
bZNrv,2037-09-07,4125,148500
qqMRa,2047-12-26,2157,127263
yuPlp,2027-10-14,2632,60536
EgDVY,2027-05-22,3803,117893
oJRnH,2048-07-12,9541,725116
Ulvwf,2089-01-03,9829,855123
Zdkte,2102-10-15,7659,283383
vuCOP,2099-01-06,4748,289628
kLAcH,2085-12-26,7152,593616
XGhbO,2123-11-26,9859,98590
XQaHJ,2042-07-06,3785,166540
xHllz,2076-10-29,2371,173083
XEmIJ,2110-11-27,3872,116160
orpMr,2048-12-28,9960,537840
jyrvB,2046-08-13,7275,472875
DiWdM,2052-08-24,5460,207480
pJbdt,2061-12-21,6414,404082
aQesR,2106-01-25,3090,268830
yaVEF,2068-09-01,2950,238950
NRoJG,2074-08-13,7134,663462
aTfZz,2118-03-27,6749,431936
oWLEE,2111-08-23,4435,186270
yutoT,2080-07-07,4661,284321
dGvdC,2084-11-22,6940,277600
AYYHE,2049-05-27,9737,827645
Pqphe,2041-03-12,5229,475839
VZEKW,2067-06-28,5128,323064
WRVNv,2072-07-22,2211,103917
iHfaD,2073-04-18,5811,162708
alDAd,2066-11-04,2919,248115
flZxQ,2100-11-14,2006,102306
NoAhW,2116-10-13,9279,46395
MRUez,2059-08-27,2010,186930
jqVSB,2052-01-27,8276,206900
aEZLq,2069-08-28,3760,368480
jFHnp,2034-09-03,6561,393660
niuao,2033-01-24,8182,245460
uxoTY,2096-11-20,9520,95200
QfxWo,2119-02-24,2151,36567
AgdDr,2074-09-23,8347,333880
zDqyD,2035-04-07,5732,309528
DQdfx,2058-12-11,5325,122475
GrqPo,2058-03-06,4883,34181
eSTsG,2041-10-27,6899,413940
oqAWv,2091-10-16,4369,65535
TbVIw,2063-02-08,4831,270536
FCIWC,2085-11-13,8432,463760
wAqsT,2068-04-25,8255,685165
UmHsj,2119-07-30,9064,435072
aOMVv,2121-06-06,6887,433881
DgKsH,2024-04-30,2588,119048
XAQvR,2111-12-09,5616,292032
VMttA,2052-11-04,7575,287850
RMmcx,2103-05-03,5351,535100
fGpJo,2100-11-26,8397,814509
gQLfK,2082-01-18,2483,173810
NwOBS,2041-01-21,5146,329344
vpVkm,2079-12-05,2922,166554
BvaxX,2103-12-26,6376,108392
WkQEr,2043-04-02,9827,717371
NEJMD,2116-06-16,7013,666235
iWElQ,2056-03-15,5095,463645
uBeRU,2059-11-19,3694,181006
IGvms,2027-08-29,9156,668388
QtidG,2048-11-15,6035,168980
QAbBt,2092-03-29,2288,180752
GlqCH,2091-06-16,8851,743484
clIpF,2109-09-05,7308,555408
hgYlA,2049-02-04,8287,74583
GXuAF,2074-12-24,8687,104244
aTYKa,2087-04-13,2273,136380
jDKYr,2122-05-08,7631,53417
HpDxV,2066-12-20,9663,231912
yKFQJ,2042-08-25,2295,117045
mYRzy,2048-04-27,4297,382433
YbrVf,2040-01-24,2870,103320
OnxjQ,2088-09-13,3765,146835
TSqRr,2043-10-20,9862,779098
NDtjR,2041-09-02,2337,189297
kPsmd,2082-06-19,4455,276210
GeMWZ,2091-10-26,2500,62500
Dgwbu,2025-07-27,6911,145131
RJOUN,2101-01-03,4335,394485
KOOGk,2047-07-14,9354,608010
etwzA,2027-07-27,5157,319734
gkJwL,2094-08-28,2815,70375
TkCEQ,2050-03-07,6017,138391
mfVba,2100-06-30,4868,374836
iVjoX,2041-02-16,5292,365148
xNjcJ,2023-01-06,6057,121140
GQUGT,2099-10-07,8107,105391
YaHYp,2046-01-27,8953,196966
XPLIp,2058-01-09,3603,324270
KhXqf,2023-07-09,8489,178269
nBQnc,2101-10-28,6376,51008
TbFwW,2120-04-09,4728,444432
kNhde,2111-10-04,8867,266010
dhFID,2083-11-30,2250,24750
EZiaQ,2036-10-10,3110,174160
sLFmF,2115-04-13,7710,601380
toqFu,2095-05-20,2562,28182
PdveO,2108-09-11,8980,386140
BzZTV,2049-05-01,5098,489408
khBfg,2057-11-02,7445,528595
Brbyo,2085-11-07,8352,476064
hxCJQ,2052-02-16,7479,149580
PXenY,2069-01-12,9981,429183
cwtDX,2076-04-04,8427,674160
eUPbR,2024-11-29,3885,34965
WmlnQ,2066-12-18,2912,55328
kOlaN,2064-03-29,6677,500775
