StoreCode,Date,TotalSales,TotalAmount
gwbWS,2040-10-23,2063,45386
yaSLi,2097-01-22,8389,553674
NSXnP,2083-03-10,8400,319200
btuqq,2075-05-13,6822,682200
rGKjc,2052-02-04,2010,12060
AMajW,2040-09-15,2957,180377
zmeiH,2044-04-05,6649,186172
UodQV,2102-03-01,2032,38608
kFoXg,2114-04-22,9616,769280
aVuXr,2082-12-15,9933,49665
uCgMd,2049-12-25,5793,347580
hRuRL,2073-07-22,5684,369460
tBSGm,2098-09-03,9017,504952
QJNYu,2121-12-25,7833,172326
NUyOZ,2063-08-18,7569,643365
qSebG,2067-01-29,9648,665712
HXgiL,2033-04-23,8080,678720
dziKG,2053-11-19,8589,334971
xjIiO,2068-07-25,7963,230927
rpbLk,2044-03-07,5532,414900
DZcGC,2073-10-12,2891,26019
CRFfQ,2074-11-28,2773,180245
OiMKI,2111-11-26,5462,349568
BTAjc,2123-06-01,5263,389462
XXAjT,2027-01-30,7906,339958
IsNDn,2105-12-04,7776,233280
QaUMN,2093-04-24,5398,26990
wurcK,2092-07-30,8422,631650
kpmEp,2078-09-04,9970,408770
iyUdi,2024-05-17,3382,226594
TUqOz,2063-12-28,5593,313208
TQhEH,2103-07-26,9488,151808
vNjvh,2042-12-01,7237,275006
nCpCR,2106-09-15,9123,903177
OisEW,2083-01-04,7122,128196
rzWpv,2059-01-18,9792,705024
raUeR,2064-12-31,5883,82362
Nmidn,2091-06-19,5432,304192
TFkna,2032-11-07,4808,120200
fwNoW,2078-06-13,7146,92898
Pfnjx,2097-03-28,3836,69048
gnIxY,2031-06-19,4545,313605
eQsqH,2048-11-18,4824,323208
ekYdJ,2025-11-03,8507,569969
UqncH,2076-10-21,2002,132132
bHvQY,2046-02-26,5793,243306
ooFMl,2108-09-20,2889,288900
BHMMR,2054-09-15,4073,395081
iNHre,2084-04-20,4815,351495
vneIJ,2121-01-24,8520,349320
LtozY,2083-12-21,3518,112576
rDduE,2044-03-28,3255,68355
yfBSp,2044-12-22,2432,58368
hlorh,2071-11-07,3966,226062
hFHEe,2123-06-13,8754,280128
ueVpT,2103-12-10,2102,86182
kARRM,2070-03-18,5611,78554
HeRgG,2033-10-12,3966,19830
KtVeF,2065-02-05,4250,72250
TYMCc,2066-07-24,3069,135036
rPlyx,2035-12-01,3798,224082
RwoJX,2122-04-10,3203,140932
RnfWE,2042-05-04,4500,27000
dLNJC,2097-09-16,2243,26916
wRVSD,2063-07-06,5279,100301
naVXO,2084-07-07,6157,461775
Vhrir,2059-08-01,2891,124313
xnqgV,2078-01-22,6995,76945
UAlSz,2106-07-08,5249,52490
soSos,2030-03-08,5754,293454
pBadJ,2027-10-19,2952,183024
DiAjh,2049-08-29,4087,106262
MGHhA,2090-02-28,3744,172224
rWKmx,2030-12-30,8237,140029
JuHHk,2096-08-30,8539,213475
gosJF,2060-07-11,8517,493986
wEXNf,2116-03-29,8177,556036
erENa,2121-06-10,6015,559395
KIYze,2120-02-12,9973,428839
ZITXO,2105-06-10,5045,116035
ukwKz,2036-09-26,2469,66663
fROpz,2065-12-11,6274,276056
SOpJC,2083-07-11,2843,184795
dEUJN,2073-05-24,6992,699200
SIymk,2041-01-31,7962,119430
dGlTK,2061-10-02,4765,243015
rKzml,2038-04-22,8808,413976
lbbAI,2071-03-05,8953,546133
DJjpR,2090-03-05,3195,198090
hejzM,2023-03-18,8867,532020
oZZEy,2084-05-27,4829,304227
HytDf,2082-04-09,4298,193410
ImKgR,2120-07-11,3614,289120
bzqhj,2052-06-08,6390,440910
JtNFm,2043-12-21,2433,24330
gIBGn,2096-06-19,2144,120064
BYHfs,2084-04-01,9142,283402
jSYfC,2067-12-24,4272,414384
XfDRz,2067-12-30,5816,523440
wuyow,2101-02-06,2157,122949
GhoWI,2044-03-30,6118,250838
LWALp,2055-06-06,2761,49698
kImZj,2107-11-04,7325,468800
xUZHW,2026-10-11,7394,199638
XHXCu,2035-01-10,8086,671138
LrRYP,2098-03-04,5196,332544
ZTCzx,2026-04-27,7900,639900
GaflA,2078-03-17,5684,187572
xXQVx,2050-09-17,4040,367640
yoPMM,2082-06-27,4270,21350
fnifp,2070-03-26,6410,256400
UBiHD,2051-04-21,7776,272160
pHkIy,2089-05-11,7983,207558
hAamr,2093-06-05,5763,293913
NGGPn,2120-06-07,3317,311798
PieYt,2033-09-23,2828,164024
BBviV,2121-10-28,6290,629000
WGIMR,2065-11-22,7803,444771
Fcoqj,2115-08-28,5864,252152
zxbcV,2036-08-24,3598,291438
aqXjv,2034-03-10,9086,118118
HwABJ,2066-07-17,7133,634837
pwxsm,2053-07-20,2107,162239
AxKjw,2112-09-30,4711,334481
KhQou,2093-04-26,9235,868090
FVLXv,2067-07-25,2694,105066
LzYQM,2075-08-03,3016,36192
eiFNn,2101-01-26,3467,263492
HTneU,2047-04-21,5528,331680
woWTU,2069-08-26,2456,162096
afDKH,2088-02-25,3256,153032
fXnQd,2049-09-05,7489,524230
nDWOq,2107-06-23,7322,585760
mgRkA,2030-04-19,2637,87021
rwALY,2121-12-22,9220,276600
bGjFI,2064-08-03,9778,596458
OjAxV,2067-06-07,6415,192450
pliSK,2043-04-01,5394,517824
dkzSF,2074-03-29,6304,233248
MuwFP,2118-02-01,8717,758379
cfFWu,2072-01-18,3453,124308
xfVbw,2054-09-14,4228,249452
xBRCe,2042-04-01,7251,406056
AiXGp,2112-04-28,3891,89493
COxZZ,2053-09-17,8163,204075
DgDLy,2042-10-10,9795,58770
yqSqM,2046-09-27,2536,147088
KuELV,2098-12-16,6417,609615
LQmGM,2116-05-28,8472,296520
gMrrU,2067-03-24,7641,466101
yYKlJ,2107-12-10,3629,181450
vlExD,2036-06-21,3812,263028
unHPa,2042-01-29,2021,161680
Ijovy,2033-05-25,9221,793006
jPInm,2088-05-08,2245,181845
gkiUJ,2063-12-24,3813,247845
cSwhe,2106-11-08,5702,267994
zKGLk,2075-09-26,3183,184614
HRRep,2050-06-07,2789,86459
cAurE,2089-09-29,9192,413640
YhtWY,2070-10-18,8673,164787
eSItw,2038-03-06,5337,442971
flkSX,2040-11-02,5061,293538
ltOdM,2108-05-09,5771,248153
iwuQa,2107-12-10,2996,137816
KcZRO,2069-11-09,4930,182410
yGEPn,2117-08-21,7898,244838
ZPCiI,2074-04-06,4305,103320
clyey,2050-11-24,8075,524875
ptuHY,2043-02-15,7091,304913
DSLiG,2026-03-12,8012,432648
tkjTV,2063-11-17,6299,170073
jpOue,2047-02-05,5257,252336
gHtBk,2090-10-24,3468,34680
HaQbW,2052-12-11,2419,87084
lPFrF,2103-03-22,2254,202860
zNqnr,2048-09-08,9364,74912
oSLEf,2109-01-10,4396,307720
XOeGK,2031-07-18,7659,520812
MkhmR,2072-12-03,8849,716769
HDFVh,2044-01-19,4854,121350
bZNrv,2061-10-31,5779,260055
qqMRa,2090-07-01,3527,77594
yuPlp,2051-08-24,3053,112961
EgDVY,2101-04-13,7818,414354
oJRnH,2049-06-02,8098,89078
Ulvwf,2121-05-26,8413,159847
Zdkte,2119-05-31,4644,436536
vuCOP,2113-11-21,3412,75064
kLAcH,2102-07-05,9922,803682
XGhbO,2054-06-17,6233,168291
XQaHJ,2063-01-08,9049,787263
xHllz,2050-03-04,6263,81419
XEmIJ,2064-12-21,8306,66448
orpMr,2101-04-13,9164,82476
jyrvB,2056-07-05,9314,316676
DiWdM,2057-04-15,9408,103488
