StoreCode,Date,TotalSales,TotalAmount
xYRIJ,2056-06-09,9365,496345
mQdRc,2047-06-02,9577,239425
PTuRg,2049-11-12,7915,688605
sBYvZ,2057-03-28,7856,439936
obwvs,2058-04-14,2807,117894
FvafL,2081-03-19,6754,283668
Lophj,2090-06-26,3621,28968
kIGjc,2056-11-21,6204,428076
hzhfC,2099-06-30,4092,143220
VcTBw,2060-10-31,6008,54072
SJmMg,2030-06-14,8653,415344
eFaAS,2114-02-25,7175,502250
GAZpr,2042-10-19,9017,730377
RzlSK,2099-02-20,9107,446243
WxaxZ,2122-08-21,2503,100120
VwQUS,2043-05-27,2895,225810
wGTkG,2082-05-30,4589,261573
xhwRj,2059-01-18,8331,174951
SJElI,2089-01-22,4450,173550
KUzqX,2112-08-29,8151,228228
aPylH,2075-03-23,6169,80197
meNtD,2070-04-06,8198,434494
pIQTk,2112-03-11,5963,453188
ExDQm,2119-11-30,5536,548064
bXRMv,2115-12-20,6183,531738
yBnce,2068-03-31,5534,282234
scuvi,2065-09-27,4092,270072
pgqEq,2059-11-05,7912,474720
ytYLT,2105-05-10,4204,344728
LDiYP,2033-03-16,9771,459237
WKkXA,2069-01-09,3711,189261
ABviR,2088-02-26,6275,150600
hJegb,2082-08-17,5021,75315
HKTiq,2094-01-06,3994,339490
OHnow,2062-01-13,2436,226548
FlrAk,2049-12-20,7339,183475
RFgpa,2038-11-05,2126,76536
saQBN,2031-06-26,8382,167640
Jkjcg,2061-03-10,6988,635908
nPQjP,2064-02-28,4507,40563
NdXau,2040-02-08,2395,179625
eNHsM,2043-12-30,8953,564039
ntjoe,2069-01-29,3232,138976
uJhPn,2054-10-10,5355,353430
AXiBL,2036-07-26,8559,556335
CqZhn,2032-08-27,6524,267484
CYcPN,2052-06-26,2883,187395
DpXrY,2055-07-11,3243,94047
JZmGM,2089-02-18,8240,560320
NAqcA,2047-10-25,2279,11395
lTPEo,2068-01-14,4565,73040
sTXYe,2077-04-25,6636,444612
gsXOr,2024-08-16,6497,233892
YRwUE,2032-07-29,3059,296723
RHAuO,2066-10-03,9033,352287
INYMj,2045-02-25,7900,339700
qNgVE,2089-08-11,7954,127264
bPUCM,2094-10-14,4051,60765
NyHOc,2060-03-28,7675,598650
pwnlB,2055-01-16,3430,322420
jcBdh,2043-06-22,5306,201628
byOjC,2089-07-03,3869,181843
AaqJK,2103-11-04,7721,486423
tzcPa,2055-10-26,4015,84315
Hkqpu,2117-10-07,4320,289440
Iizvd,2065-07-04,9726,719724
RDqil,2082-07-19,6546,569502
uHVWC,2076-08-07,3120,199680
RJhmE,2105-12-29,9423,94230
XvqqP,2023-05-19,7466,686872
xWhJf,2032-10-17,4162,79078
yGLBj,2093-01-04,9405,329175
dNYXo,2095-05-28,2409,28908
synBh,2043-06-29,5005,310310
hgXTv,2061-03-10,8792,237384
QscgK,2069-03-14,3750,266250
uDZNS,2031-10-02,2198,10990
gYdPd,2078-03-22,7991,135847
swMcN,2032-10-03,9505,66535
huOCi,2054-01-25,3386,101580
XKpkB,2085-08-16,9730,467040
IQIoQ,2118-06-09,6480,343440
Pqibt,2081-02-09,2974,255764
QLYru,2085-10-03,5915,82810
prNjp,2068-09-20,9589,508217
