StoreCode,Date,TotalSales,TotalAmount
rPlyx,2055-02-04,8500,153000
RwoJX,2119-04-18,8541,102492
RnfWE,2067-07-12,7365,707040
dLNJC,2051-06-12,6440,611800
wRVSD,2068-04-19,2610,36540
naVXO,2072-05-27,3313,39756
Vhrir,2045-12-20,6199,570308
xnqgV,2070-07-05,8675,503150
UAlSz,2076-08-01,7033,464178
soSos,2073-03-06,5869,516472
pBadJ,2064-10-22,5788,150488
DiAjh,2101-02-08,6030,211050
MGHhA,2059-06-26,5187,342342
rWKmx,2119-03-25,7497,412335
JuHHk,2039-10-12,9275,853300
gosJF,2030-08-15,5268,68484
wEXNf,2049-10-03,3543,350757
erENa,2079-06-08,5250,73500
KIYze,2035-06-27,5573,546154
ZITXO,2110-02-17,7160,579960
ukwKz,2118-01-15,8235,131760
fROpz,2097-07-03,7909,585266
SOpJC,2028-09-11,9273,120549
dEUJN,2082-05-13,7210,252350
SIymk,2059-12-07,8599,335361
dGlTK,2094-02-06,5241,146748
rKzml,2039-06-26,8421,193683
lbbAI,2047-10-24,6612,132240
DJjpR,2118-03-04,4812,409020
hejzM,2053-10-07,9683,435735
oZZEy,2044-10-14,9754,370652
HytDf,2057-06-05,3483,327402
ImKgR,2052-04-05,5119,399282
bzqhj,2114-10-30,8450,67600
JtNFm,2046-07-22,9640,86760
gIBGn,2030-09-15,4281,406695
BYHfs,2119-01-08,7218,86616
jSYfC,2070-12-19,2849,159544
XfDRz,2089-11-01,6789,217248
wuyow,2092-10-25,7001,476068
GhoWI,2054-05-30,3599,183549
LWALp,2111-09-15,4498,62972
kImZj,2027-04-20,7265,312395
xUZHW,2105-12-13,4439,150926
XHXCu,2043-06-24,3496,293664
LrRYP,2040-09-06,6509,390540
ZTCzx,2067-08-16,7272,639936
GaflA,2069-01-22,3710,48230
xXQVx,2086-08-26,4150,240700
yoPMM,2073-04-25,4799,307136
fnifp,2063-10-07,8350,133600
UBiHD,2044-01-20,5775,456225
pHkIy,2050-10-22,6232,224352
hAamr,2061-03-11,4508,117208
NGGPn,2077-05-27,6288,402432
PieYt,2023-12-17,2724,204300
BBviV,2104-06-10,4542,399696
WGIMR,2064-11-26,5480,454840
Fcoqj,2084-10-09,4919,373844
zxbcV,2072-05-05,3752,281400
aqXjv,2106-07-12,4908,382824
HwABJ,2078-05-17,5662,356706
pwxsm,2052-02-05,6575,401075
AxKjw,2043-03-24,6532,65320
KhQou,2093-05-30,3074,70702
FVLXv,2098-12-06,5626,556974
LzYQM,2098-08-31,3700,329300
eiFNn,2067-11-23,5067,471231
HTneU,2065-12-11,6015,150375
woWTU,2100-11-03,6753,128307
afDKH,2025-06-13,7903,450471
fXnQd,2069-09-14,7781,311240
nDWOq,2027-06-02,2077,51925
mgRkA,2037-01-03,3035,33385
rwALY,2115-01-12,3352,110616
bGjFI,2026-12-03,6330,607680
OjAxV,2023-05-27,6456,116208
pliSK,2028-02-28,3504,105120
dkzSF,2104-06-21,9301,55806
MuwFP,2095-12-07,5657,118797
cfFWu,2107-02-14,9496,911616
xfVbw,2089-08-26,3776,64192
xBRCe,2079-02-22,6424,32120
AiXGp,2110-10-10,7956,270504
COxZZ,2043-07-07,4337,195165
DgDLy,2122-12-26,8462,110006
yqSqM,2045-08-15,6891,220512
KuELV,2066-03-24,4504,76568
LQmGM,2050-04-14,8110,145980
gMrrU,2072-02-04,5043,156333
yYKlJ,2110-11-30,3616,310976
vlExD,2092-10-05,5592,50328
unHPa,2086-10-14,8102,81020
Ijovy,2071-05-03,2074,37332
jPInm,2111-05-02,5772,421356
gkiUJ,2113-08-28,7828,211356
cSwhe,2070-12-19,2642,58124
zKGLk,2053-02-05,6844,349044
HRRep,2062-10-01,7182,488376
cAurE,2105-02-09,6120,159120
YhtWY,2026-05-29,4334,151690
eSItw,2106-07-28,8486,534618
flkSX,2061-10-10,5700,210900
ltOdM,2060-07-02,8401,268832
iwuQa,2114-02-03,5790,173700
KcZRO,2040-10-16,9516,589992
yGEPn,2108-06-25,6458,271236
ZPCiI,2108-10-20,8145,488700
clyey,2078-08-30,3073,138285
ptuHY,2042-01-02,2401,134456
DSLiG,2052-02-16,5757,46056
tkjTV,2122-09-16,8623,120722
jpOue,2067-01-25,6752,654944
gHtBk,2107-04-09,9553,506309
HaQbW,2079-12-02,3047,45705
lPFrF,2062-09-04,7901,726892
zNqnr,2074-08-29,7461,156681
oSLEf,2048-06-03,6520,482480
XOeGK,2067-04-27,6367,522094
MkhmR,2109-09-28,8435,134960
HDFVh,2025-12-06,7435,684020
bZNrv,2119-12-16,6099,201267
qqMRa,2032-04-01,6474,576186
yuPlp,2065-06-28,4524,113100
EgDVY,2025-08-12,8351,242179
oJRnH,2033-09-09,4751,427590
Ulvwf,2071-03-10,8061,338562
Zdkte,2099-06-16,9748,565384
vuCOP,2116-03-10,9413,423585
kLAcH,2051-01-21,7913,498519
XGhbO,2045-08-09,3400,316200
XQaHJ,2078-06-02,3933,145521
xHllz,2059-01-13,2213,97372
XEmIJ,2033-12-26,4961,342309
orpMr,2091-05-06,2662,218284
jyrvB,2068-09-19,9297,725166
DiWdM,2043-02-09,8468,211700
pJbdt,2047-10-01,3672,132192
aQesR,2056-05-28,4342,151970
yaVEF,2083-01-30,4978,219032
NRoJG,2100-04-08,7676,69084
aTfZz,2051-05-07,4961,431607
oWLEE,2106-09-06,6456,619776
yutoT,2096-02-25,9204,193284
dGvdC,2081-06-23,8264,314032
AYYHE,2074-03-13,4510,202950
Pqphe,2108-11-28,8718,235386
VZEKW,2111-09-24,5182,399014
WRVNv,2101-02-14,9797,881730
iHfaD,2073-06-30,9111,847323
alDAd,2101-11-15,3484,212524
flZxQ,2023-11-14,8335,325065
NoAhW,2023-05-19,9121,209783
MRUez,2120-10-01,9445,396690
jqVSB,2035-06-21,4255,191475
aEZLq,2028-02-26,9743,48715
jFHnp,2114-08-02,3056,122240
niuao,2088-01-12,5468,131232
uxoTY,2078-12-13,3659,146360
QfxWo,2038-10-31,3321,202581
AgdDr,2039-11-26,9423,866916
zDqyD,2047-02-10,2146,34336
DQdfx,2068-10-21,2602,46836
GrqPo,2043-07-18,7903,237090
eSTsG,2078-09-21,2098,144762
oqAWv,2073-04-12,6579,552636
TbVIw,2109-08-05,3089,274921
FCIWC,2112-09-21,2781,108459
wAqsT,2122-08-20,9641,48205
UmHsj,2090-09-08,5387,506378
aOMVv,2098-05-09,7113,248955
DgKsH,2029-06-23,5212,370052
XAQvR,2030-10-19,7737,177951
VMttA,2070-12-19,8859,753015
RMmcx,2034-06-01,2827,65021
fGpJo,2057-03-18,7848,627840
gQLfK,2108-09-17,2784,208800
NwOBS,2082-06-04,5317,31902
vpVkm,2037-09-05,5146,442556
BvaxX,2108-07-25,6336,335808
WkQEr,2108-09-01,5990,599000
NEJMD,2026-12-14,2442,229548
iWElQ,2082-05-29,5843,257092
uBeRU,2103-09-14,8315,715090
IGvms,2119-05-11,8953,805770
QtidG,2104-08-20,8975,574400
QAbBt,2101-06-07,6764,635816
GlqCH,2078-12-04,2570,159340
clIpF,2086-10-22,6411,506469
hgYlA,2042-12-15,2888,92416
GXuAF,2117-06-03,5564,333840
aTYKa,2060-12-16,5233,94194
jDKYr,2088-10-16,6082,170296
HpDxV,2061-07-01,7175,688800
yKFQJ,2057-01-30,6239,87346
mYRzy,2081-07-26,9536,104896
YbrVf,2109-03-02,6109,360431
OnxjQ,2095-08-20,4410,180810
TSqRr,2101-09-23,2002,126126
NDtjR,2058-08-17,4295,85900
kPsmd,2029-04-23,3298,296820
GeMWZ,2108-06-17,3551,255672
Dgwbu,2053-01-25,3461,169589
RJOUN,2040-12-27,2231,13386
KOOGk,2042-03-10,9539,362482
etwzA,2072-01-03,6713,664587
gkJwL,2037-07-07,6526,554710
TkCEQ,2067-09-25,4325,333025
mfVba,2082-03-08,7362,390186
iVjoX,2100-12-30,2154,189552
xNjcJ,2103-02-19,2329,93160
GQUGT,2079-10-23,8333,124995
YaHYp,2081-02-28,7268,625048
XPLIp,2041-11-08,6490,136290
KhXqf,2045-01-11,6625,106000
nBQnc,2093-07-01,3857,219849
TbFwW,2034-07-17,9979,848215
kNhde,2102-06-06,3043,76075
dhFID,2053-06-08,8943,62601
EZiaQ,2107-08-09,4408,335008
sLFmF,2081-04-15,6235,137170
toqFu,2114-08-17,4602,110448
PdveO,2114-02-08,2534,248332
BzZTV,2051-04-29,9149,567238
khBfg,2044-08-22,8573,857300
Brbyo,2052-08-11,5654,248776
hxCJQ,2120-01-07,4264,341120
PXenY,2118-12-04,4090,355830
cwtDX,2064-07-10,6753,438945
eUPbR,2067-02-07,4611,27666
WmlnQ,2098-05-23,6641,292204
kOlaN,2109-04-17,6401,128020
yrQct,2100-06-22,3232,184224
WJdpA,2104-11-03,3131,140895
fXWVR,2104-03-17,2583,139482
NMxTB,2120-06-27,4220,105500
pUtri,2081-01-22,6419,70609
wnZIE,2073-02-13,6870,577080
TgYFa,2105-04-19,6838,116246
aNprq,2068-03-22,2678,171392
FLcJk,2082-09-26,8570,94270
DsvRZ,2028-04-23,2767,99612
MUHIO,2080-10-25,7691,730645
PnQku,2055-04-12,5849,52641
auapI,2071-10-26,4616,309272
OgydP,2033-06-29,5601,324858
zFXxM,2106-04-21,3651,36510
zQzLp,2077-03-25,5135,415935
FIAJK,2023-01-01,7381,103334
fhhcY,2028-06-25,5950,315350
zghcv,2050-09-07,7609,570675
KIJls,2116-11-15,4143,120147
wdpvP,2041-09-01,6585,539970
fFXEw,2032-07-26,6427,623419
qYLhG,2047-02-04,2919,256872
VuEHV,2076-10-09,9355,243230
GlgRx,2109-09-05,8078,64624
nvdSW,2096-02-01,2961,65142
kOoCc,2070-12-13,6098,109764
UbVdI,2108-09-26,5832,349920
NssPe,2108-02-21,5079,289503
xFuoR,2098-01-21,8142,122130
DTMgX,2104-05-27,3717,189567
mlJlb,2028-04-06,2105,107355
ymBoG,2117-02-12,4962,148860
IaTIL,2098-12-20,6387,638700
RDRbk,2107-10-23,9080,808120
PEdzJ,2031-04-17,8802,369684
uvYKG,2032-03-27,5412,514140
kaKpY,2086-10-25,6035,66385
SeXAD,2043-06-11,9546,916416
QMmbL,2031-02-14,4008,212424
AGZKo,2085-02-27,9401,56406
TScRb,2099-05-29,6566,98490
KGAMJ,2052-09-19,7110,49770
JViUc,2075-07-16,4334,255706
KAhnw,2063-04-12,5223,62676
xhPHG,2072-01-25,5064,465888
ZSErb,2079-11-03,9475,938025
PuWMA,2106-09-25,8134,699524
IXpTk,2073-08-13,3526,88150
soqBT,2088-06-19,6662,159888
UYTSr,2049-11-30,6350,488950
cfLcc,2041-11-14,3034,48544
LCmQP,2053-01-13,4103,65648
zQebo,2035-09-09,3215,192900
hWvFA,2117-05-23,4265,89565
tqpRp,2113-02-27,9095,518415
hUecU,2117-05-31,9480,815280
wyZhm,2090-07-13,9825,569850
EOVmQ,2045-05-09,6562,78744
wdJWS,2072-01-16,9677,183863
vVlLg,2095-02-02,4975,427850
dvYIP,2052-05-11,9332,597248
EYsXj,2058-09-27,8990,755160
IJRUx,2027-07-20,6849,212319
BQvxj,2078-08-23,9579,354423
MZeaV,2117-06-25,3247,198067
GdwjX,2034-01-13,9255,185100
XzDRI,2085-03-27,7555,120880
SfoCb,2070-01-26,5745,247035
XHZpl,2093-09-30,3488,299968
qhGWw,2099-08-14,6755,222915
EyAMJ,2086-03-13,8874,115362
cOkai,2073-06-15,9064,589160
ErNKN,2081-05-20,9616,480800
LUZXk,2033-03-08,8478,237384
LCbTC,2053-11-12,3497,132886
aFBqj,2079-12-30,9155,366200
LgLtU,2062-09-28,6694,147268
SVJuK,2098-04-28,7892,276220
VgqlC,2080-01-02,4533,376239
lNIwZ,2123-08-17,4708,357808
nrDwj,2085-05-05,7826,524342
mTYLg,2038-06-14,8812,281984
kZqaY,2080-05-15,8473,372812
biUrp,2100-02-04,2729,253797
dySwt,2066-10-08,8392,662968
nXTSo,2031-05-30,3740,329120
NYJYP,2112-02-13,8269,537485
TdqRz,2051-10-03,7289,663299
DLuNM,2049-10-31,7232,578560
iOdxH,2062-12-17,9487,550246
gKrAl,2100-11-07,7748,286676
qjOML,2092-10-29,2336,16352
vzFzF,2121-11-23,6672,600480
IedHV,2056-12-23,7747,356362
eZrvP,2118-01-06,9126,456300
iflfM,2042-09-22,6580,65800
ylIMC,2027-08-11,3936,27552
VMeqN,2112-10-03,9241,665352
AwOZr,2116-10-16,2539,78709
SiIRG,2114-05-20,8520,826440
KMQJh,2099-06-30,6309,100944
ZkYJi,2101-11-17,3667,25669
QivYi,2026-08-15,3531,105930
jdRdI,2093-05-03,5353,428240
dlRPu,2025-10-02,4155,220215
AEzua,2088-06-07,6720,517440
udeoO,2041-01-29,5337,101403
tIbkH,2085-06-15,2949,94368
jnckU,2086-08-28,3738,153258
UqKHU,2034-11-22,7310,467840
fvvzF,2091-01-27,8691,356331
ubBvJ,2102-05-05,8513,476728
jcBKP,2119-11-24,8035,522275
MZufH,2119-10-10,2866,220682
leBWA,2074-04-24,5835,373440
FZkIh,2101-08-13,3764,259716
QcxGX,2096-11-25,5621,196735
OYDFS,2029-03-27,2820,98700
CWpDO,2066-03-07,9452,557668
yMpVe,2026-02-20,8012,384576
NHPBK,2045-02-03,5355,42840
BTfXS,2058-03-28,9322,857624
GYwgd,2077-02-23,4992,74880
SJHSM,2068-12-18,5152,314272
eaOwZ,2097-03-09,9074,798512
GegCn,2109-11-11,3606,335358
CVdHm,2120-03-02,8317,432484
piDSU,2023-08-31,9961,687309
uHFdq,2032-09-02,3353,298417
VBvsZ,2047-02-19,7698,315618
OaonV,2117-11-07,7326,564102
WxCuC,2029-10-26,3501,136539
lrdmQ,2102-04-16,8148,439992
XDBOn,2023-09-09,5090,127250
zKiCg,2059-02-27,4723,410901
GhWjC,2084-05-11,8988,835884
rLgcW,2091-06-22,8000,520000
Kmhev,2099-03-26,6580,658000
JMnTL,2081-07-21,6072,267168
tygbv,2094-01-04,7243,86916
KSaTN,2081-01-12,2106,48438
kYhLY,2057-03-02,7250,275500
IQpeV,2031-04-22,3513,337248
SSGhM,2082-10-07,6582,125058
qMQqC,2082-11-18,7980,718200
iaKlv,2118-08-04,4157,162123
uTDfX,2099-08-11,9003,738246
EywWq,2099-12-14,5030,301800
YsTui,2027-03-19,4491,269460
KNCJS,2033-11-28,5816,93056
WuKsx,2076-06-20,5349,123027
ANVEy,2107-06-24,6033,187023
UWaYX,2088-02-07,6575,105200
ssYLB,2098-08-23,3677,154434
setOB,2118-01-04,5270,184450
hsrSA,2083-08-23,6374,599156
kqluk,2093-09-15,2307,29991
JYZuR,2083-05-22,9227,369080
STRTS,2088-01-08,9663,869670
qTePA,2112-08-25,2422,234934
mSMBw,2023-02-27,5083,182988
dDwYL,2116-07-31,2396,218036
Xgsru,2026-04-10,2417,239283
ZetEh,2093-07-07,6752,648192
vlvxB,2101-04-02,8790,861420
PGFlN,2088-12-26,6112,360608
hwJkd,2117-08-28,4104,213408
jtVyk,2087-03-16,5135,297830
rbgKb,2111-10-26,6648,405528
DUdIG,2068-12-18,7092,156024
GYZVK,2091-07-07,7063,360213
QliAf,2067-03-11,3769,195988
NlLfn,2058-03-16,2180,95920
tmKjH,2109-02-17,2335,224160
kqimz,2029-02-02,4855,208765
slAfl,2086-08-30,5540,77560
Vahai,2090-03-07,2447,205548
tXPLn,2105-02-27,7320,322080
ePGqv,2038-02-20,8263,107419
zCCRP,2094-08-11,7577,340965
hMOUE,2049-01-24,8823,635256
ntrCa,2048-09-29,6432,57888
GmWQr,2112-11-25,3288,286056
egwMA,2081-04-23,6534,124146
HaEgD,2118-12-22,2269,176982
xdCJc,2116-04-19,8213,41065
okJyN,2083-05-12,2160,71280
ThPsv,2039-05-13,8447,236516
VWPwm,2043-04-22,5909,496356
UdIGN,2065-01-07,5808,278784
rHBoM,2040-04-28,4753,152096
AjNQi,2099-03-26,2464,194656
nHGfU,2044-01-03,6169,437999
vwXuA,2104-10-24,9766,683620
ZJRDH,2049-08-25,2161,84279
KNnBR,2051-03-17,8990,296670
JubAv,2056-03-24,2433,197073
MJXcE,2099-08-01,2920,90520
lzuFZ,2111-05-30,3102,18612
NbkzT,2055-03-16,7037,211110
dbLLF,2047-03-30,2075,112050
CGXWX,2045-04-27,7788,755436
Lnbox,2063-08-12,8159,367155
OOCWw,2096-01-09,4782,191280
oJjpd,2037-02-11,9476,720176
gEHsH,2051-01-19,3200,160000
wzYak,2058-09-22,9106,209438
zgXpN,2063-03-18,2280,84360
oyfDZ,2049-10-31,9712,582720
OKaQl,2094-11-17,6730,605700
rNDTc,2071-07-06,6875,550000
vZRdZ,2105-03-17,5905,324775
PEvtn,2055-12-11,2914,20398
sYwQV,2123-07-20,6145,596065
KBwCt,2072-01-08,6982,237388
mPuGW,2026-07-20,8923,838762
yTBDy,2034-06-18,4031,302325
CueVE,2075-08-17,5075,208075
qkxue,2105-06-15,7877,330834
LYhDl,2075-02-11,4449,347022
gndlW,2025-12-11,5581,558100
Lmlko,2060-10-07,9255,305415
JWBfD,2072-10-20,7110,177750
bIJKs,2029-07-16,5460,398580
wqsBh,2047-11-08,4755,413685
UcLrz,2052-09-05,2667,80010
QOSbc,2041-07-27,2120,139920
sMqHg,2053-02-01,9201,680874
ehiBf,2122-01-13,5331,74634
ddZJd,2099-02-14,2537,200423
CrzOh,2073-03-08,6183,346248
RDaEM,2123-06-19,9226,774984
djmvH,2087-01-06,7985,327385
ndGUZ,2062-10-26,5146,252154
vOfCn,2072-09-18,2474,12370
BTaZB,2112-01-24,2670,261660
Bxwxe,2059-11-18,5478,301290
aaCPZ,2048-02-21,2119,61451
BlIdp,2120-10-13,2477,128804
VBYtQ,2116-11-28,3981,199050
ZpOOw,2060-11-13,7671,606009
fRyHQ,2055-01-05,6192,482976
ttEre,2074-05-23,3347,16735
XfzNT,2062-06-24,5636,541056
KFoSd,2068-11-12,9761,185459
WTDQv,2044-06-29,6737,330113
MkNMD,2081-10-01,8436,421800
KBamU,2034-03-08,9289,306537
xViNc,2093-09-20,8306,456830
gKIyA,2107-11-03,4137,409563
OdkJD,2032-02-23,6950,639400
zxAJF,2093-08-22,6429,360024
Igdvq,2093-11-20,6446,128920
wiIhA,2035-06-12,7164,666252
FnFgI,2076-12-24,2109,29526
wJMYW,2103-11-05,9839,472272
mjplW,2117-09-03,5560,177920
eDTeH,2069-09-09,4223,173143
TIOBi,2045-02-21,2214,150552
xwKsc,2079-08-22,7238,405328
stMiO,2092-05-15,8741,856618
HawXD,2101-07-21,6580,407960
rfDaa,2072-11-09,2135,32025
OXAud,2101-03-24,5039,151170
lglks,2111-08-31,2438,134090
nTacC,2047-05-10,9553,315249
SeDoA,2026-10-19,9765,605430
TGccw,2092-11-17,4348,169572
XBWmR,2033-12-09,2510,248490
gykMD,2065-10-11,7405,622020
wEQqZ,2100-11-13,2479,161135
NyJnU,2082-12-28,4969,233543
DXhHc,2096-07-11,7973,637840
qDvAh,2085-09-17,9517,885081
nUTHk,2123-03-21,7878,338754
acGxm,2026-11-15,3317,172484
shnja,2114-09-23,7801,678687
KFUGw,2027-03-02,6862,439168
UDpYo,2087-05-02,8338,792110
LplpW,2067-03-17,2939,85231
aZUOR,2100-06-04,4567,146144
FWGHn,2073-11-18,3371,313503
LtwFp,2059-10-04,3607,86568
bRHtm,2040-04-11,8022,441210
MkghG,2098-03-08,4452,369516
Ikadb,2100-11-09,7011,280440
HZIVT,2078-04-24,4278,355074
WDVmp,2101-06-30,7523,436334
ozDIX,2053-07-24,7698,431088
qIDXq,2097-04-05,3406,248638
CTQfN,2070-04-30,4767,376593
QgAhx,2107-10-20,5212,427384
slAcJ,2080-08-02,3700,155400
vmrLU,2043-04-20,5071,446248
yTHEh,2075-07-22,3476,295460
lGoVa,2073-03-30,6880,516000
IRJuG,2113-10-16,7665,84315
psBFq,2114-04-20,2371,26081
VbuxQ,2073-04-23,8442,447426
uKndT,2053-04-01,8969,215256
fxCIy,2034-04-09,5064,420312
zGyGG,2121-12-03,2547,89145
uAkbh,2037-06-01,7507,465434
EwABN,2069-04-22,8749,874900
bxvtl,2091-02-26,7903,632240
mqxxj,2062-04-01,2477,198160
tsOJz,2073-11-19,4684,126468
GzhSX,2106-04-02,4433,345774
kvryu,2060-03-18,5056,85952
ZwgUp,2116-12-30,5808,569184
NUeWz,2049-08-13,8359,259129
vKyIK,2083-10-14,9425,141375
AmWQO,2078-09-13,5763,478329
fQyRo,2037-01-30,4566,50226
hjPHN,2027-11-09,9303,46515
POqse,2117-09-22,4894,308322
EVDgI,2034-03-25,5073,147117
IPcfn,2027-03-12,4204,315300
MeMGs,2097-05-22,8547,111111
jAhpX,2098-07-29,4322,125338
uGDff,2106-05-07,3536,127296
gOkdO,2102-10-18,7501,337545
