StoreCode,Date,TotalSales,TotalAmount
ELRhJ,2079-06-03,6864,494208
mZpJm,2051-03-31,9797,705384
Myijg,2027-12-26,2528,187072
HESXi,2062-11-03,8187,270171
zmKuF,2069-02-16,3765,33885
Zhwqx,2115-12-19,8961,483894
mrMBd,2078-04-29,2676,176616
gRnNs,2034-11-25,9386,375440
AEaYi,2054-12-07,7185,646650
auACm,2088-08-28,6302,63020
uxZcL,2094-04-14,7114,682944
LLHRI,2072-05-15,5197,67561
Gfuml,2037-05-27,6595,659500
xpWFE,2096-05-11,6147,227439
hzYwn,2110-03-29,8410,92510
asrDF,2043-01-09,3737,127058
WqXEo,2098-05-01,9978,329274
UzyND,2049-01-19,3602,21612
VfSTP,2099-11-21,6743,310178
KICbe,2068-02-27,7369,618996
arcPj,2026-03-15,3226,319374
xuXJD,2070-03-31,9175,55050
LncVn,2078-09-19,7800,413400
DpLms,2053-12-06,4435,363670
ukbYT,2030-03-31,3515,70300
LUaMu,2081-07-27,2531,159453
HlQhV,2040-06-05,3601,198055
xqytA,2071-07-21,7562,567150
yRrjt,2090-10-30,9836,206556
qnaRz,2056-05-16,6517,65170
bLEdL,2077-04-20,7528,225840
nBWsX,2039-08-31,2501,150060
YEDdv,2056-10-19,7098,383292
Huqaw,2082-02-22,3514,31626
VEMDU,2081-11-24,9284,928400
ScRaF,2031-07-07,3636,152712
IkEWb,2086-08-14,7961,222908
yUAkF,2092-12-18,4704,465696
vmMwF,2068-03-30,3615,72300
CxgDi,2097-03-10,8836,53016
EiFLE,2031-12-06,9748,350928
vebAI,2082-05-29,3102,263670
hjmEW,2079-08-16,5494,148338
XwqDz,2092-06-26,3274,160426
oTQNK,2038-07-27,6491,298586
yfCFT,2098-03-09,3946,280166
sqipH,2090-04-17,9952,417984
vKHum,2119-03-01,7474,381174
GJYlu,2123-01-27,2330,109510
XsQNB,2045-11-26,5300,445200
XyNYW,2060-09-12,8533,682640
KfNPE,2099-01-25,7538,572888
zWLjt,2064-03-26,3240,45360
LBZOO,2090-04-16,3539,17695
jBUyx,2101-03-15,8166,81660
BkcIO,2068-02-23,6494,97410
npohD,2082-10-14,6358,317900
oHlSy,2081-01-09,6880,165120
ORjNJ,2030-12-14,6424,558888
nMeRc,2036-09-08,6888,137760
KPZsa,2112-10-10,6001,234039
HjFMY,2046-09-07,8610,77490
ZfISm,2056-01-24,7792,124672
xdQSe,2032-10-14,6539,529659
WZjPt,2036-05-14,9339,840510
uJKMn,2105-06-12,2796,95064
ycZWf,2084-03-11,8822,873378
jzDgS,2062-07-27,8089,250759
ThCjH,2082-12-21,7642,695422
LHQkS,2075-01-22,7528,504376
sEorK,2073-10-25,7296,612864
mlKgn,2025-04-11,8212,500932
wywHO,2112-11-10,8750,315000
YBGmN,2081-07-14,7025,625225
jBTfn,2033-07-14,8566,573922
NxHAX,2114-08-27,3311,211904
BtXrB,2120-05-09,8654,605780
SIGvq,2086-11-01,4551,368631
YUuxM,2105-10-18,3303,244422
lIxwY,2118-09-28,8887,186627
WRTEU,2035-07-01,5410,302960
aYZse,2033-12-03,5000,435000
uGymu,2104-11-06,9200,285200
bdVkY,2042-07-30,8630,569580
xxxdQ,2030-11-15,4929,409107
TEoKF,2049-06-27,4472,286208
TqvHY,2057-01-31,7836,117540
YrCmK,2095-02-09,7126,206654
AyODv,2054-08-18,8542,273344
SLGvg,2085-10-20,9212,469812
xYRIJ,2076-03-29,9024,541440
mQdRc,2028-02-01,6003,246123
PTuRg,2078-05-23,3612,111972
sBYvZ,2067-06-02,2198,153860
obwvs,2098-03-10,5989,95824
FvafL,2082-03-09,5135,97565
Lophj,2121-04-28,2151,51624
kIGjc,2087-08-17,9023,333851
hzhfC,2075-11-01,7398,725004
VcTBw,2117-10-10,2152,122664
SJmMg,2063-09-12,4751,285060
eFaAS,2054-06-26,2846,244756
GAZpr,2037-01-22,2991,269190
RzlSK,2088-07-11,2182,17456
WxaxZ,2092-11-11,5844,449988
VwQUS,2084-02-17,4324,155664
wGTkG,2051-02-15,8526,707658
xhwRj,2111-04-10,9442,764802
SJElI,2070-04-27,7806,304434
KUzqX,2023-02-02,5928,272688
aPylH,2080-02-12,9039,641769
meNtD,2089-02-11,3195,239625
pIQTk,2062-09-09,7517,563775
ExDQm,2052-07-09,4729,61477
bXRMv,2050-10-26,4512,126336
yBnce,2072-08-19,4267,192015
scuvi,2039-03-14,9615,653820
pgqEq,2037-08-16,7018,547404
ytYLT,2027-05-23,6627,265080
LDiYP,2089-09-01,2351,235100
WKkXA,2065-03-30,4244,220688
ABviR,2057-04-01,8157,350751
hJegb,2108-01-15,5917,236680
HKTiq,2025-11-20,3842,330412
OHnow,2085-03-30,7460,581880
FlrAk,2073-06-24,4041,303075
RFgpa,2076-01-25,5477,136925
saQBN,2027-08-31,7279,429461
Jkjcg,2074-02-11,6246,231102
nPQjP,2065-07-02,7180,136420
NdXau,2102-01-28,2017,72612
eNHsM,2061-02-27,3115,280350
ntjoe,2092-07-08,5754,132342
uJhPn,2110-01-01,9356,795260
AXiBL,2089-06-25,7492,82412
CqZhn,2073-11-29,6198,365682
CYcPN,2112-10-30,8230,444420
DpXrY,2074-09-03,5119,76785
JZmGM,2032-02-19,3291,105312
NAqcA,2065-11-17,8963,188223
lTPEo,2065-04-19,9039,867744
sTXYe,2051-10-18,9363,505602
gsXOr,2081-11-22,5954,190528
YRwUE,2061-09-12,4869,228843
RHAuO,2065-05-02,3364,195112
INYMj,2095-05-14,8376,745464
qNgVE,2067-06-29,6762,608580
bPUCM,2068-11-10,7087,311828
NyHOc,2110-03-25,6315,303120
pwnlB,2031-09-29,4242,373296
jcBdh,2114-12-06,7052,620576
byOjC,2049-08-20,3718,66924
AaqJK,2036-05-27,8689,451828
tzcPa,2102-03-19,3530,42360
Hkqpu,2058-10-11,3336,136776
Iizvd,2027-06-21,7244,108660
RDqil,2123-03-17,4141,227755
uHVWC,2114-02-15,4464,321408
RJhmE,2058-05-01,7144,600096
XvqqP,2030-09-24,7355,191230
xWhJf,2073-04-28,3964,95136
yGLBj,2071-06-21,6362,470788
dNYXo,2092-06-14,9520,666400
synBh,2076-04-02,7131,705969
hgXTv,2093-06-20,3006,231462
QscgK,2024-05-08,9086,227150
uDZNS,2081-12-13,9882,59292
gYdPd,2025-03-15,4095,270270
swMcN,2087-07-06,4059,292248
huOCi,2032-08-20,9315,791775
XKpkB,2122-06-05,8095,801405
IQIoQ,2026-10-05,3808,277984
Pqibt,2093-03-24,6180,290460
QLYru,2035-12-05,4598,252890
prNjp,2078-07-24,5373,107460
