StoreCode,Date,TotalSales,TotalAmount
JHBjS,2113-09-14,3740,291720
vyoFP,2121-05-31,9062,208426
cIism,2114-03-13,9071,535189
OSbey,2061-09-22,6731,309626
RLQox,2082-01-02,7875,385875
DLXXM,2117-04-14,5019,65247
oFMyv,2092-09-09,6814,333886
FMBqm,2032-08-04,6738,74118
RNPtE,2062-02-25,3323,29907
zpakt,2049-08-30,9283,139245
NLIXr,2099-06-05,6830,198070
LWokn,2037-12-01,4909,333812
mEnMN,2040-01-03,4548,372936
jikCb,2106-06-02,2017,185564
hMhBO,2048-11-29,8546,42730
iPoPi,2105-08-04,9823,373274
dqwSi,2100-02-25,3744,363168
fQpRI,2098-10-31,2064,185760
PqbsG,2097-11-17,2484,106812
DTWMq,2067-05-12,3551,173999
gwbWS,2083-09-05,9180,165240
yaSLi,2078-10-11,9469,416636
NSXnP,2122-09-16,6915,567030
btuqq,2113-06-28,6758,642010
rGKjc,2076-11-21,7236,325620
AMajW,2110-06-14,5439,206682
zmeiH,2079-06-01,2589,163107
UodQV,2068-02-23,3898,159818
kFoXg,2117-12-22,4077,212004
aVuXr,2031-07-06,7793,335099
uCgMd,2092-07-22,2395,160465
hRuRL,2044-06-09,7279,640552
tBSGm,2026-02-15,4319,285054
QJNYu,2033-12-24,6500,403000
NUyOZ,2049-02-16,6432,237984
qSebG,2080-09-16,8832,741888
HXgiL,2075-07-15,6703,261417
dziKG,2031-09-01,3682,69958
xjIiO,2065-07-16,3331,19986
rpbLk,2077-09-02,6981,111696
DZcGC,2109-06-07,2697,70122
CRFfQ,2070-06-09,3458,245518
OiMKI,2119-09-06,5859,187488
BTAjc,2034-09-29,5791,318505
XXAjT,2112-03-09,3436,240520
IsNDn,2092-09-02,6114,501348
QaUMN,2081-07-28,5915,408135
wurcK,2101-07-22,3855,215880
kpmEp,2050-06-01,7918,221704
iyUdi,2044-05-22,3887,225446
TUqOz,2051-07-10,2748,21984
TQhEH,2090-06-08,2492,87220
vNjvh,2051-01-29,2115,173430
nCpCR,2051-08-01,3131,216039
OisEW,2108-10-02,6643,46501
rzWpv,2112-05-11,5844,455832
raUeR,2098-02-24,7763,582225
Nmidn,2032-12-15,7673,138114
TFkna,2063-06-19,8517,451401
fwNoW,2102-03-01,2061,94806
Pfnjx,2024-07-05,2650,238500
gnIxY,2115-02-03,6973,627570
eQsqH,2060-10-23,6729,632526
ekYdJ,2041-11-28,6745,512620
UqncH,2085-02-18,2349,206712
bHvQY,2099-10-20,6438,392718
ooFMl,2118-10-01,2110,18990
BHMMR,2091-09-20,5728,521248
iNHre,2090-03-12,8461,558426
vneIJ,2029-01-17,9129,282999
LtozY,2090-09-29,9382,469100
rDduE,2098-10-19,6420,410880
yfBSp,2059-07-23,8199,426348
hlorh,2054-02-17,8445,481365
hFHEe,2097-11-25,8730,226980
ueVpT,2046-01-27,9495,731115
kARRM,2112-09-09,7488,411840
HeRgG,2069-11-21,3262,313152
KtVeF,2093-12-24,8328,599616
TYMCc,2069-07-10,8289,223803
rPlyx,2093-12-08,3078,113886
RwoJX,2058-01-02,8674,754638
RnfWE,2119-11-10,3357,268560
dLNJC,2103-07-01,3406,85150
wRVSD,2062-08-01,3676,316136
naVXO,2116-12-22,9228,442944
Vhrir,2091-12-15,7073,558767
xnqgV,2060-12-23,9148,164664
UAlSz,2099-09-08,6432,257280
soSos,2101-05-15,8671,685009
pBadJ,2098-10-01,7322,256270
DiAjh,2045-09-15,8282,629432
MGHhA,2066-09-12,3072,110592
rWKmx,2076-05-30,2738,73926
JuHHk,2042-04-17,7557,226710
gosJF,2107-02-06,3387,321765
