StoreCode,Date,TotalSales,TotalAmount
RwoJX,2041-06-07,3169,28521
RnfWE,2058-02-08,8588,317756
dLNJC,2085-06-23,2376,199584
wRVSD,2055-04-02,5348,64176
naVXO,2096-12-30,9741,116892
Vhrir,2044-09-26,6430,70730
xnqgV,2026-06-14,6165,141795
UAlSz,2057-06-16,8121,706527
soSos,2024-03-11,6828,75108
pBadJ,2038-08-16,8564,274048
DiAjh,2067-08-12,4551,27306
MGHhA,2117-06-14,6186,395904
rWKmx,2104-03-11,2974,282530
JuHHk,2029-03-30,3628,94328
gosJF,2063-07-12,8948,867956
wEXNf,2119-06-01,6555,576840
erENa,2106-04-16,9341,112092
KIYze,2068-09-23,7238,484946
ZITXO,2108-12-23,4536,149688
ukwKz,2058-12-03,3523,317070
fROpz,2032-01-30,4175,83500
SOpJC,2091-07-27,7628,602612
dEUJN,2057-07-05,2528,70784
SIymk,2101-07-15,4415,437085
dGlTK,2049-05-04,7112,448056
rKzml,2118-01-08,2502,212670
lbbAI,2102-04-11,9719,826115
DJjpR,2117-03-31,3364,77372
hejzM,2109-12-29,6192,557280
oZZEy,2037-04-13,5962,333872
HytDf,2023-03-22,4566,292224
ImKgR,2074-04-17,5891,377024
bzqhj,2057-10-15,8790,685620
JtNFm,2032-06-04,8606,464724
gIBGn,2025-06-17,3690,118080
BYHfs,2077-06-10,9535,247910
jSYfC,2088-03-16,6967,689733
XfDRz,2115-03-07,6556,642488
wuyow,2093-09-28,4848,159984
GhoWI,2040-03-20,8800,792000
LWALp,2034-08-04,6942,520650
kImZj,2064-01-31,9491,882663
xUZHW,2045-01-11,3913,340431
XHXCu,2058-05-20,5919,313707
LrRYP,2101-05-31,8651,510409
ZTCzx,2110-02-28,2676,232812
GaflA,2043-06-09,6954,125172
xXQVx,2065-04-20,4661,209745
yoPMM,2091-06-29,7628,556844
fnifp,2066-01-18,5654,310970
UBiHD,2066-04-23,5289,523611
pHkIy,2105-10-10,4237,186428
hAamr,2117-02-19,8087,250697
NGGPn,2085-07-06,5192,67496
PieYt,2050-06-22,3650,146000
BBviV,2084-07-06,5315,473035
WGIMR,2034-07-09,6210,235980
Fcoqj,2050-03-27,3047,268136
zxbcV,2120-06-06,8379,712215
aqXjv,2042-06-23,5634,478890
HwABJ,2079-04-30,4951,410933
pwxsm,2118-12-19,2263,38471
AxKjw,2082-06-15,7071,381834
KhQou,2108-11-12,6965,222880
FVLXv,2073-02-15,2257,187331
LzYQM,2067-05-05,8435,286790
eiFNn,2055-02-21,4501,108024
HTneU,2115-09-13,6800,387600
woWTU,2027-10-21,9934,427162
afDKH,2043-01-30,8370,493830
fXnQd,2036-01-26,4935,424410
nDWOq,2106-09-08,7349,455638
mgRkA,2031-12-29,6962,389872
rwALY,2026-09-16,9232,526224
bGjFI,2096-02-23,9282,389844
OjAxV,2090-03-03,3572,78584
pliSK,2092-09-03,4638,352488
dkzSF,2052-11-12,8051,64408
MuwFP,2050-05-03,7464,74640
cfFWu,2048-12-06,8697,547911
xfVbw,2122-01-01,7411,681812
xBRCe,2106-04-04,9814,392560
AiXGp,2069-06-11,5136,210576
COxZZ,2036-11-27,4963,337484
DgDLy,2048-07-27,7102,234366
yqSqM,2082-04-06,8353,342473
KuELV,2060-10-27,9815,893165
LQmGM,2091-12-15,3313,43069
gMrrU,2065-04-04,5273,79095
yYKlJ,2039-12-27,7389,465507
