StoreCode,Date,TotalSales,TotalAmount
WqIEX,2051-04-07,3246,142824
KsXVw,2052-01-13,6676,206956
pQOhV,2043-12-25,8912,650576
sQwdy,2034-05-28,9279,269091
jaMrl,2097-10-02,7907,774886
GRjmN,2112-12-04,2917,122514
emfQE,2120-02-10,8373,66984
wRGlS,2081-05-29,7021,196588
YxXHJ,2025-10-06,3690,206640
JHBjS,2098-07-19,9165,146640
vyoFP,2029-07-06,2401,93639
cIism,2067-09-16,9522,790326
OSbey,2104-01-10,8400,814800
RLQox,2111-08-01,4749,413163
DLXXM,2056-12-12,4528,339600
oFMyv,2038-09-29,6547,451743
FMBqm,2058-05-03,3895,19475
RNPtE,2113-05-22,4549,72784
zpakt,2084-09-27,2345,192290
NLIXr,2033-08-25,2883,196044
LWokn,2054-04-30,7309,270433
mEnMN,2055-02-17,2551,219386
jikCb,2033-10-09,7096,667024
hMhBO,2078-04-28,7757,356822
iPoPi,2050-01-26,9207,690525
dqwSi,2115-12-02,7912,55384
fQpRI,2090-05-27,7941,357345
PqbsG,2038-09-14,4563,232713
DTWMq,2056-02-17,2211,33165
gwbWS,2055-05-16,3614,267436
yaSLi,2041-06-19,9636,491436
NSXnP,2077-07-14,5607,392490
btuqq,2081-02-23,3429,318897
rGKjc,2108-04-24,3257,52112
AMajW,2083-04-10,4439,57707
zmeiH,2079-03-29,2180,154780
UodQV,2098-09-27,9206,46030
kFoXg,2087-05-10,6912,615168
aVuXr,2115-11-24,9289,743120
uCgMd,2117-11-27,6018,337008
hRuRL,2108-03-01,4744,270408
tBSGm,2116-11-04,4350,404550
QJNYu,2041-08-15,2626,238966
NUyOZ,2086-03-10,6425,199175
qSebG,2109-02-05,8585,738310
HXgiL,2052-02-06,3567,142680
dziKG,2039-08-27,9287,343619
xjIiO,2056-10-28,4366,432234
rpbLk,2058-05-16,4690,37520
DZcGC,2090-12-20,2649,34437
CRFfQ,2107-01-24,3031,172767
OiMKI,2064-12-31,8316,590436
BTAjc,2082-09-06,7893,576189
XXAjT,2101-07-11,3046,67012
IsNDn,2063-05-05,8869,203987
QaUMN,2099-05-15,8525,775775
wurcK,2059-10-25,9902,59412
kpmEp,2104-03-26,5844,374016
iyUdi,2053-10-18,6037,428627
TUqOz,2059-07-15,6706,603540
TQhEH,2092-07-05,3398,244656
vNjvh,2111-07-15,2483,39728
nCpCR,2031-11-11,4145,232120
OisEW,2051-07-18,8491,619843
rzWpv,2041-07-21,5862,498270
raUeR,2039-10-05,8420,842000
Nmidn,2086-08-01,4582,375724
TFkna,2058-08-25,2875,80500
fwNoW,2051-08-20,7011,595935
Pfnjx,2051-06-01,8553,239484
gnIxY,2090-04-04,4508,198352
eQsqH,2089-01-26,7558,249414
ekYdJ,2071-09-11,3775,83050
UqncH,2121-04-24,5025,351750
bHvQY,2111-03-31,4759,180842
ooFMl,2061-06-01,9303,437241
BHMMR,2068-05-26,2821,166439
iNHre,2100-07-24,8897,791833
vneIJ,2093-11-11,4786,373308
LtozY,2088-11-08,5105,306300
rDduE,2080-10-01,9821,785680
yfBSp,2023-10-29,5199,467910
hlorh,2062-04-08,3394,329218
hFHEe,2083-06-07,8794,474876
ueVpT,2031-01-14,9492,806820
kARRM,2074-02-13,8146,65168
HeRgG,2079-11-21,6797,611730
KtVeF,2112-12-05,8605,481880
TYMCc,2111-05-14,7844,737336
rPlyx,2115-06-29,2281,93521
RwoJX,2033-07-29,5541,382329
RnfWE,2025-02-12,4001,128032
dLNJC,2092-03-22,6845,513375
wRVSD,2097-10-08,8531,503329
naVXO,2088-05-02,3900,234000
Vhrir,2023-07-22,4357,104568
xnqgV,2123-12-24,8664,814416
UAlSz,2112-10-02,3058,134552
soSos,2069-03-12,6305,340470
pBadJ,2122-06-26,4584,41256
DiAjh,2119-08-31,4973,283461
MGHhA,2064-06-05,2175,154425
rWKmx,2028-06-22,5275,390350
JuHHk,2089-07-22,9853,906476
gosJF,2081-03-29,8589,180369
wEXNf,2072-03-28,7348,396792
erENa,2058-06-26,6173,574089
KIYze,2121-06-25,9706,87354
ZITXO,2070-05-19,5714,348554
ukwKz,2091-11-06,8689,503962
fROpz,2120-05-07,8269,132304
SOpJC,2116-06-11,9196,404624
dEUJN,2102-04-27,7175,344400
SIymk,2024-04-05,4316,116532
dGlTK,2093-09-27,4748,123448
rKzml,2024-07-12,5856,544608
lbbAI,2120-08-09,3787,75740
DJjpR,2023-12-06,8070,524550
hejzM,2079-05-21,8610,585480
oZZEy,2116-08-07,7000,623000
HytDf,2087-06-05,9879,335886
ImKgR,2086-11-23,2953,295300
bzqhj,2083-03-21,8667,762696
JtNFm,2046-07-13,2007,20070
gIBGn,2075-06-19,3690,221400
BYHfs,2051-05-12,9576,287280
jSYfC,2083-09-23,2239,53736
XfDRz,2086-11-25,4315,176915
