StoreCode,Date,TotalSales,TotalAmount
TUqOz,2024-03-07,7959,541212
TQhEH,2078-09-03,8843,530580
vNjvh,2045-03-30,9152,64064
nCpCR,2093-10-17,9102,700854
OisEW,2108-01-26,7121,505591
rzWpv,2084-04-09,8219,402731
raUeR,2042-09-23,8112,421824
Nmidn,2099-04-24,3149,69278
TFkna,2025-12-29,8997,719760
fwNoW,2090-11-02,3974,333816
Pfnjx,2024-02-12,8490,50940
gnIxY,2054-10-31,6962,431644
eQsqH,2064-10-07,4044,218376
ekYdJ,2047-03-22,3744,243360
UqncH,2122-10-06,4798,436618
bHvQY,2081-01-06,6870,638910
ooFMl,2110-02-24,9880,968240
BHMMR,2093-09-30,8743,734412
iNHre,2092-11-11,6852,232968
vneIJ,2123-08-20,4290,150150
LtozY,2109-06-07,5882,176460
rDduE,2057-06-05,8293,199032
yfBSp,2121-09-27,4569,310692
hlorh,2089-12-22,5144,349792
hFHEe,2047-01-14,7979,71811
ueVpT,2030-10-29,8966,511062
kARRM,2121-10-28,6505,227675
HeRgG,2110-09-22,6315,416790
KtVeF,2092-05-24,3067,24536
TYMCc,2110-07-03,4453,138043
rPlyx,2077-06-26,3634,83582
RwoJX,2099-11-16,3091,151459
RnfWE,2034-06-26,3821,175766
dLNJC,2023-04-13,9624,875784
wRVSD,2072-12-09,8124,211224
naVXO,2096-03-22,2994,29940
Vhrir,2110-05-22,9254,55524
xnqgV,2098-12-01,6230,317730
UAlSz,2094-10-27,4316,237380
soSos,2078-07-12,6359,95385
pBadJ,2070-10-09,2076,155700
DiAjh,2097-01-26,4326,302820
MGHhA,2042-06-12,3800,144400
rWKmx,2040-09-19,7625,594750
JuHHk,2044-05-14,5879,246918
gosJF,2098-04-24,5062,364464
wEXNf,2039-09-22,5012,185444
erENa,2112-07-25,2756,203944
KIYze,2095-09-19,8789,553707
ZITXO,2091-08-11,6095,371795
ukwKz,2047-12-16,9073,671402
fROpz,2101-08-31,7864,526888
SOpJC,2026-08-30,4242,114534
dEUJN,2064-11-24,5159,288904
SIymk,2076-04-28,5251,78765
dGlTK,2085-12-02,3283,193697
rKzml,2099-07-19,7505,75050
lbbAI,2071-06-03,6437,199547
DJjpR,2067-08-16,3735,164340
hejzM,2045-03-19,4452,387324
oZZEy,2037-11-18,4731,331170
HytDf,2032-10-06,9977,668459
ImKgR,2097-09-15,5090,346120
bzqhj,2105-03-08,6083,30415
JtNFm,2109-09-02,4542,158970
gIBGn,2048-02-13,9355,449040
BYHfs,2087-06-04,8383,243107
jSYfC,2046-04-13,3125,250000
XfDRz,2099-08-04,3106,62120
wuyow,2101-09-21,8954,653642
GhoWI,2076-01-07,3671,18355
LWALp,2033-06-17,4471,22355
kImZj,2065-06-01,9447,869124
xUZHW,2082-06-26,2635,34255
XHXCu,2082-02-15,9366,664986
LrRYP,2078-11-05,3873,309840
ZTCzx,2097-04-24,9709,417487
GaflA,2111-07-04,4429,283456
xXQVx,2096-01-01,4538,235976
yoPMM,2043-07-01,4770,352980
fnifp,2115-02-23,4825,135100
UBiHD,2121-05-09,9206,837746
pHkIy,2101-08-19,6420,500760
hAamr,2085-01-04,2727,220887
NGGPn,2088-01-28,6197,55773
PieYt,2023-10-17,9091,354549
BBviV,2070-12-10,7259,43554
WGIMR,2033-09-06,3745,314580
Fcoqj,2049-01-13,4071,97704
zxbcV,2059-09-21,8491,212275
aqXjv,2024-09-16,9845,374110
HwABJ,2035-04-29,9683,755274
pwxsm,2100-03-09,7558,105812
AxKjw,2051-05-23,4175,279725
KhQou,2063-12-05,3968,154752
FVLXv,2046-03-01,2868,65964
LzYQM,2036-10-02,7516,413380
eiFNn,2108-09-14,3137,90973
HTneU,2040-09-17,2073,80847
woWTU,2048-01-07,5564,244816
afDKH,2110-05-19,5513,192955
fXnQd,2123-08-13,7311,482526
nDWOq,2036-02-12,7638,687420
mgRkA,2092-01-28,3985,243085
rwALY,2102-07-25,9949,815818
bGjFI,2063-05-20,5339,384408
OjAxV,2100-02-09,2531,86054
pliSK,2058-03-20,4864,199424
dkzSF,2071-02-08,7536,693312
MuwFP,2040-09-03,5647,231527
cfFWu,2041-08-17,2056,43176
xfVbw,2041-04-26,5310,509760
xBRCe,2069-03-03,2319,208710
AiXGp,2115-04-13,4249,106225
COxZZ,2080-05-03,9480,739440
DgDLy,2057-11-10,2130,213000
yqSqM,2029-11-01,3927,164934
KuELV,2037-04-09,2935,44025
LQmGM,2066-01-19,3724,193648
gMrrU,2032-12-04,7488,621504
yYKlJ,2112-10-14,8327,416350
vlExD,2052-09-21,2469,125919
unHPa,2091-11-29,4847,465312
Ijovy,2038-02-05,4057,283990
jPInm,2112-09-06,9267,305811
gkiUJ,2055-08-05,5619,230379
cSwhe,2076-08-14,4328,164464
zKGLk,2064-11-29,2453,58872
HRRep,2078-02-24,4817,481700
cAurE,2102-10-13,2085,173055
YhtWY,2070-02-21,6788,386916
eSItw,2084-07-27,8899,622930
flkSX,2032-06-29,4452,316092
ltOdM,2052-07-08,4936,375136
iwuQa,2073-11-12,3579,96633
KcZRO,2053-01-09,7316,212164
