StoreCode,Date,TotalSales,TotalAmount
wuyow,2091-11-15,5443,108860
GhoWI,2053-02-25,6862,487202
LWALp,2028-03-29,6799,299156
kImZj,2075-07-03,3618,173664
xUZHW,2120-09-07,5404,48636
XHXCu,2065-11-15,2311,97062
LrRYP,2033-06-15,2277,207207
ZTCzx,2025-09-15,5616,308880
GaflA,2060-01-11,7194,258984
xXQVx,2108-03-27,2409,74679
yoPMM,2032-10-25,3343,143749
fnifp,2072-07-12,4128,177504
UBiHD,2042-04-25,2947,144403
pHkIy,2108-01-27,6072,503976
hAamr,2104-09-06,4412,260308
NGGPn,2117-04-10,5436,451188
PieYt,2106-11-25,9335,130690
BBviV,2111-09-19,5888,158976
WGIMR,2030-04-01,3811,297258
Fcoqj,2109-03-15,7476,52332
zxbcV,2110-01-07,8130,235770
aqXjv,2030-01-18,9327,121251
HwABJ,2048-02-24,5341,202958
pwxsm,2056-11-07,2152,116208
AxKjw,2098-02-02,6564,361020
KhQou,2076-03-02,5268,505728
FVLXv,2082-09-01,7235,231520
LzYQM,2101-03-15,6502,175554
eiFNn,2114-01-04,9442,632614
HTneU,2116-02-02,2564,128200
woWTU,2052-10-25,4187,330773
afDKH,2054-01-19,7526,316092
fXnQd,2048-01-01,9641,250666
nDWOq,2026-01-23,9618,807912
mgRkA,2111-07-26,3141,116217
rwALY,2101-11-16,2184,10920
bGjFI,2072-06-22,4651,241852
OjAxV,2052-12-10,4806,177822
pliSK,2039-04-23,2919,17514
dkzSF,2077-11-03,3075,104550
MuwFP,2075-08-24,4025,112700
cfFWu,2101-12-22,3556,64008
xfVbw,2099-09-25,5193,103860
xBRCe,2080-09-16,2990,125580
AiXGp,2082-04-17,3150,252000
COxZZ,2094-07-29,9970,269190
DgDLy,2098-09-21,5938,100946
yqSqM,2084-05-09,3519,186507
KuELV,2083-05-17,6987,342363
LQmGM,2037-12-05,6645,239220
gMrrU,2099-03-01,8588,120232
yYKlJ,2052-09-20,5780,456620
vlExD,2085-04-01,6053,357127
unHPa,2034-06-02,6366,165516
Ijovy,2106-04-19,6492,564804
jPInm,2051-07-04,3466,190630
gkiUJ,2088-03-04,3245,220660
cSwhe,2072-03-12,5015,280840
zKGLk,2024-09-12,3840,176640
HRRep,2084-03-02,6610,92540
cAurE,2063-06-02,4843,256679
YhtWY,2110-05-21,7099,198772
eSItw,2096-06-24,8891,844645
flkSX,2072-09-05,5508,396576
ltOdM,2067-03-15,2741,148014
iwuQa,2086-01-06,7991,263703
KcZRO,2073-03-08,9172,513632
yGEPn,2026-06-18,2542,210986
ZPCiI,2027-06-04,6360,318000
clyey,2037-10-13,8456,84560
ptuHY,2069-12-18,7314,563178
DSLiG,2107-09-11,6067,479293
tkjTV,2123-10-23,7019,301817
jpOue,2032-11-29,9608,163336
gHtBk,2061-07-05,8464,160816
HaQbW,2081-10-14,5776,462080
lPFrF,2115-08-02,8321,782174
zNqnr,2115-01-04,4669,126063
oSLEf,2080-12-01,4262,323912
XOeGK,2093-07-19,6204,204732
MkhmR,2071-11-12,3643,265939
HDFVh,2096-01-12,7822,571006
bZNrv,2100-10-20,6935,235790
qqMRa,2111-12-15,2379,157014
yuPlp,2048-02-17,2607,247665
EgDVY,2086-05-20,9599,230376
oJRnH,2095-05-14,5921,444075
Ulvwf,2038-05-04,5500,253000
Zdkte,2100-12-30,9056,172064
vuCOP,2103-05-05,7242,72420
kLAcH,2034-01-04,3496,342608
XGhbO,2077-01-04,9029,234754
XQaHJ,2023-03-16,4777,100317
xHllz,2031-05-05,4867,38936
XEmIJ,2066-06-07,2344,37504
orpMr,2035-03-11,9923,238152
jyrvB,2090-01-12,3173,177688
DiWdM,2040-11-12,8541,589329
pJbdt,2051-04-13,2421,91998
aQesR,2115-08-08,2658,239220
yaVEF,2029-09-07,5309,116798
NRoJG,2032-09-25,2683,225372
aTfZz,2085-05-04,5607,510237
oWLEE,2071-01-22,7869,747555
yutoT,2062-06-08,8958,80622
dGvdC,2043-06-15,6175,574275
AYYHE,2073-08-24,5639,50751
Pqphe,2082-06-26,3345,173940
VZEKW,2091-12-08,8034,72306
WRVNv,2067-03-05,7987,591038
iHfaD,2083-07-10,2575,244625
alDAd,2024-11-17,8554,376376
flZxQ,2103-08-02,3798,170910
NoAhW,2093-01-02,9105,783030
MRUez,2034-06-02,2685,128880
jqVSB,2116-01-15,2337,51414
aEZLq,2044-06-02,8176,367920
jFHnp,2037-03-05,5872,346448
niuao,2025-02-21,7641,282717
uxoTY,2117-06-20,4912,260336
QfxWo,2055-12-04,3593,82639
AgdDr,2080-12-13,9509,95090
zDqyD,2034-02-13,2049,65568
DQdfx,2068-06-05,4624,360672
GrqPo,2112-03-12,8871,53226
eSTsG,2055-04-05,3097,294215
oqAWv,2040-08-10,9067,571221
TbVIw,2065-12-24,6783,434112
FCIWC,2057-07-28,5162,129050
wAqsT,2052-05-11,6309,309141
UmHsj,2037-02-14,6806,490032
aOMVv,2079-07-17,3009,240720
DgKsH,2033-10-11,7476,650412
XAQvR,2031-04-18,6960,473280
VMttA,2087-07-15,5892,41244
RMmcx,2065-02-14,9878,523534
fGpJo,2059-05-23,4377,175080
gQLfK,2029-07-23,6392,453832
NwOBS,2077-03-17,9782,802124
vpVkm,2075-02-06,5278,42224
BvaxX,2077-12-07,5893,88395
WkQEr,2072-12-28,4954,217976
NEJMD,2048-02-13,5252,435916
iWElQ,2120-09-20,3937,275590
uBeRU,2065-07-10,5426,86816
IGvms,2029-01-11,4854,305802
QtidG,2064-03-22,3251,152797
QAbBt,2068-05-31,3170,82420
GlqCH,2102-11-19,6065,442745
clIpF,2060-01-06,7173,394515
hgYlA,2066-11-03,7390,642930
GXuAF,2046-10-01,9743,165631
aTYKa,2116-09-22,6398,332696
jDKYr,2052-10-22,7667,644028
HpDxV,2072-05-01,2267,22670
yKFQJ,2064-01-03,2961,233919
