StoreCode,Date,TotalSales,TotalAmount
cfFWu,2028-01-20,5040,100800
xfVbw,2043-12-18,3623,163035
xBRCe,2042-03-15,7146,400176
AiXGp,2090-06-12,8376,318288
COxZZ,2090-09-13,3274,124412
DgDLy,2029-01-11,8594,567204
yqSqM,2082-10-22,6573,138033
KuELV,2096-07-17,3994,243634
LQmGM,2031-10-25,9748,146220
gMrrU,2068-09-01,7640,488960
yYKlJ,2109-02-03,7733,572242
vlExD,2070-09-24,4779,152928
unHPa,2047-12-04,2779,72254
Ijovy,2041-10-12,4613,415170
jPInm,2109-11-19,6332,569880
gkiUJ,2058-05-14,4722,188880
cSwhe,2073-08-25,6870,192360
zKGLk,2044-09-26,5461,65532
HRRep,2078-06-27,5917,485194
cAurE,2023-08-20,7682,138276
YhtWY,2077-03-18,9501,817086
eSItw,2085-11-28,6782,162768
flkSX,2091-10-14,7166,322470
ltOdM,2042-09-28,6478,239686
iwuQa,2105-01-19,5858,70296
KcZRO,2064-09-07,8565,368295
yGEPn,2112-09-01,5813,162764
ZPCiI,2111-02-07,8253,74277
clyey,2107-08-17,8005,336210
ptuHY,2081-12-05,3173,149131
DSLiG,2059-02-04,8676,711432
tkjTV,2088-11-04,5095,137565
jpOue,2049-09-14,2984,140248
gHtBk,2107-01-15,7448,454328
HaQbW,2027-01-01,8717,435850
lPFrF,2030-04-04,4066,325280
zNqnr,2119-01-14,4186,297206
oSLEf,2093-02-06,3209,308064
XOeGK,2057-09-27,8720,261600
MkhmR,2109-07-05,7316,548700
HDFVh,2064-07-01,8870,691860
bZNrv,2078-06-02,3809,316147
qqMRa,2057-02-03,9720,58320
yuPlp,2091-07-15,5512,220480
EgDVY,2049-11-22,7660,291080
oJRnH,2122-10-21,5741,275568
Ulvwf,2070-10-21,9467,804695
Zdkte,2071-08-24,9592,959200
vuCOP,2031-11-10,8568,788256
kLAcH,2025-10-31,7969,701272
XGhbO,2116-05-18,2625,78750
XQaHJ,2120-06-03,4357,326775
xHllz,2029-09-02,7959,294483
XEmIJ,2035-10-01,9376,290656
orpMr,2083-06-22,2578,28358
jyrvB,2033-11-13,6224,74688
DiWdM,2045-08-18,8721,523260
pJbdt,2037-03-31,9426,848340
aQesR,2028-12-23,4761,85698
yaVEF,2076-04-20,3003,207207
NRoJG,2088-07-21,5411,324660
aTfZz,2079-01-29,7262,79882
oWLEE,2028-06-22,4987,124675
yutoT,2037-07-15,7210,72100
dGvdC,2047-11-27,6483,343599
AYYHE,2082-07-03,4370,69920
Pqphe,2043-04-29,4410,441000
VZEKW,2096-12-21,7462,634270
WRVNv,2054-06-03,6025,198825
iHfaD,2026-09-21,8210,714270
alDAd,2032-05-25,5155,25775
flZxQ,2033-09-19,6985,132715
NoAhW,2081-02-17,9396,939600
MRUez,2025-06-28,5600,431200
jqVSB,2112-10-16,5511,490479
aEZLq,2051-11-05,3992,355288
jFHnp,2116-10-15,7881,630480
niuao,2076-05-31,3456,311040
uxoTY,2091-09-12,8311,207775
QfxWo,2050-02-13,3940,39400
AgdDr,2034-09-04,6234,274296
zDqyD,2062-07-07,9048,235248
DQdfx,2077-07-12,8205,57435
GrqPo,2121-11-14,2935,146750
eSTsG,2064-06-23,2865,174765
oqAWv,2105-05-21,8335,441755
TbVIw,2053-03-16,7383,221490
FCIWC,2085-04-14,2279,77486
wAqsT,2114-01-22,6081,97296
UmHsj,2034-06-17,5357,166067
aOMVv,2079-07-01,7143,278577
DgKsH,2038-09-16,4254,68064
XAQvR,2028-02-20,9479,180101
VMttA,2094-01-12,5356,192816
RMmcx,2042-10-16,4287,51444
fGpJo,2078-07-22,9224,55344
gQLfK,2077-11-06,3573,350154
NwOBS,2065-06-09,5954,190528
vpVkm,2047-03-11,5558,138950
BvaxX,2118-03-01,7947,794700
WkQEr,2042-04-21,6059,405953
NEJMD,2026-08-19,7447,484055
iWElQ,2059-03-14,9175,412875
uBeRU,2102-11-01,5359,96462
IGvms,2078-05-03,7319,285441
QtidG,2056-04-17,2082,66624
QAbBt,2103-08-14,8559,231093
GlqCH,2122-08-02,5470,240680
clIpF,2024-07-05,3677,22062
hgYlA,2090-10-01,2847,159432
GXuAF,2106-11-28,4097,327760
aTYKa,2043-03-16,6828,61452
jDKYr,2112-04-14,7024,323104
HpDxV,2039-03-30,4547,22735
yKFQJ,2091-02-15,6108,256536
mYRzy,2119-10-27,5019,306159
YbrVf,2059-03-15,3374,256424
OnxjQ,2063-07-21,7770,660450
TSqRr,2038-05-27,8259,305583
NDtjR,2038-12-08,4019,217026
kPsmd,2057-10-07,9732,418476
GeMWZ,2043-12-09,7226,520272
Dgwbu,2029-12-13,8312,49872
RJOUN,2092-05-15,4952,108944
KOOGk,2026-09-05,6024,391560
etwzA,2072-05-17,2909,101815
gkJwL,2030-10-24,7925,126800
TkCEQ,2045-04-22,2966,246178
mfVba,2088-12-20,5120,76800
iVjoX,2081-01-25,2897,124571
xNjcJ,2026-10-10,3633,352401
GQUGT,2122-03-07,9611,144165
YaHYp,2083-10-17,6280,301440
XPLIp,2102-12-03,2037,50925
KhXqf,2040-06-15,3483,327402
nBQnc,2024-02-24,3427,215901
TbFwW,2035-03-24,2930,243190
kNhde,2036-05-07,2846,150838
dhFID,2113-08-23,8076,597624
EZiaQ,2054-12-27,3899,116970
sLFmF,2086-02-18,2700,102600
toqFu,2043-03-01,7360,485760
PdveO,2038-09-26,8778,438900
BzZTV,2027-04-27,3995,63920
khBfg,2024-04-22,9889,435116
Brbyo,2073-07-03,9913,317216
hxCJQ,2101-03-02,8991,107892
PXenY,2097-12-18,6794,224202
cwtDX,2122-10-19,2306,53038
eUPbR,2034-10-29,9587,661503
WmlnQ,2045-07-12,3756,319260
kOlaN,2107-02-28,6251,425068
yrQct,2062-08-04,6398,236726
WJdpA,2091-03-24,6000,360000
fXWVR,2043-08-12,7991,679235
