StoreCode,Date,TotalSales,TotalAmount
mQdRc,2066-04-29,2745,205875
PTuRg,2113-04-02,7657,99541
sBYvZ,2077-04-14,7667,736032
obwvs,2097-03-17,2955,17730
FvafL,2039-02-27,6473,453110
Lophj,2054-10-25,3810,274320
kIGjc,2065-05-03,8655,562575
hzhfC,2046-07-11,5493,131832
VcTBw,2082-10-16,5888,524032
SJmMg,2027-10-18,7565,317730
eFaAS,2063-02-09,6695,401700
GAZpr,2084-02-15,7904,71136
RzlSK,2059-01-26,4874,29244
WxaxZ,2078-08-09,2207,167732
VwQUS,2055-04-12,8633,759704
wGTkG,2042-05-11,9646,327964
xhwRj,2104-03-20,3301,23107
SJElI,2119-10-16,8780,351200
KUzqX,2032-07-15,7932,95184
aPylH,2122-09-28,7759,349155
meNtD,2028-03-26,3742,310586
pIQTk,2104-01-09,6378,401814
ExDQm,2083-05-27,2543,251757
bXRMv,2120-09-12,2773,99828
yBnce,2047-06-13,9847,817301
scuvi,2087-06-07,4616,69240
pgqEq,2088-09-28,3552,237984
ytYLT,2033-07-30,5715,297180
LDiYP,2045-06-26,3293,296370
WKkXA,2057-01-03,8936,437864
ABviR,2055-07-23,2927,181474
hJegb,2112-02-09,7310,687140
HKTiq,2044-10-15,3774,181152
OHnow,2034-07-31,6242,574264
FlrAk,2080-10-17,7912,474720
RFgpa,2106-01-12,8826,767862
saQBN,2098-01-26,9554,515916
Jkjcg,2079-02-08,7770,629370
nPQjP,2108-06-16,8153,350579
NdXau,2035-04-30,3924,90252
eNHsM,2116-08-24,4445,231140
ntjoe,2044-06-23,9967,887063
uJhPn,2113-10-27,7750,596750
AXiBL,2056-12-28,6910,552800
CqZhn,2034-01-16,7342,411152
CYcPN,2122-02-04,5208,140616
DpXrY,2035-12-22,8652,216300
JZmGM,2073-03-23,5026,371924
NAqcA,2093-07-01,5640,485040
lTPEo,2102-12-18,8224,65792
sTXYe,2037-04-29,9509,142635
gsXOr,2049-03-03,7609,144571
YRwUE,2091-05-25,8384,503040
RHAuO,2086-08-20,3731,358176
INYMj,2091-09-10,8035,755290
qNgVE,2111-01-26,8521,553865
bPUCM,2121-07-01,3004,171228
NyHOc,2028-09-17,7706,285122
pwnlB,2069-08-18,7214,187564
jcBdh,2043-02-21,8401,386446
byOjC,2062-06-12,6250,287500
AaqJK,2027-07-31,5822,110618
tzcPa,2057-12-30,6640,431600
Hkqpu,2061-09-27,4602,211692
Iizvd,2090-09-26,9141,73128
RDqil,2039-06-01,7949,222572
uHVWC,2091-07-16,4379,56927
RJhmE,2056-11-28,2375,26125
XvqqP,2079-04-03,6762,263718
xWhJf,2097-05-04,3904,39040
yGLBj,2043-03-26,6488,635824
dNYXo,2046-05-27,3154,167162
synBh,2074-10-12,8434,320492
hgXTv,2120-08-11,3829,206766
QscgK,2105-06-07,7110,675450
uDZNS,2096-01-20,2105,111565
gYdPd,2103-04-21,3343,130377
swMcN,2097-02-01,3086,154300
huOCi,2067-06-02,6249,199968
XKpkB,2118-07-24,7249,115984
IQIoQ,2068-05-28,9317,838530
Pqibt,2067-06-09,4910,157120
QLYru,2041-02-22,6566,118188
prNjp,2024-06-30,7037,527775
ywDgw,2066-08-01,5356,101764
EOuGi,2085-05-01,7918,451326
qGCvQ,2043-09-26,3796,372008
IwMFG,2033-11-06,9297,176643
RNCWl,2083-02-27,7789,482918
iufYB,2098-02-04,2005,18045
anlBU,2043-03-08,9698,543088
SPPBt,2082-04-02,9072,807408
uDaMI,2062-09-26,4374,21870
abUtW,2089-04-25,6681,634695
bceYY,2070-12-13,7504,465248
yIpfP,2105-11-30,9860,976140
iapZh,2055-06-17,8376,226152
