StoreCode,Date,TotalSales,TotalAmount
eyUEn,2091-08-01,8588,858800
PjnUz,2027-07-25,5602,156856
ODyWO,2058-12-24,5470,131280
VHTBY,2035-02-15,9182,789652
qfuvj,2106-01-31,5751,362313
GWKlk,2080-05-30,3704,44448
uDRja,2066-06-05,3348,170748
xncbm,2052-12-01,7020,322920
QqxEp,2120-07-27,9532,171576
QrNwO,2123-12-09,4734,426060
Sahxf,2030-11-24,8084,444620
oRlni,2041-08-23,2363,151232
pWhCP,2091-11-17,4315,293420
nYIib,2102-01-05,3270,228900
lDLzU,2100-08-07,8304,822096
HSBSH,2049-10-31,7899,236970
Amagt,2122-09-14,5884,435416
eZQuo,2077-09-20,9248,897056
oUUDg,2041-03-09,6797,509775
CbeQK,2043-06-12,3650,273750
ZBfsh,2049-04-30,3424,154080
FvhES,2102-01-07,6968,411112
ldomP,2082-07-24,5633,332347
QnFtv,2122-06-01,8697,86970
eQHIq,2096-02-22,6330,443100
rhihY,2057-09-09,9276,222624
ScgLy,2122-04-13,9785,58710
TxJsD,2052-04-30,5066,258366
XgfTL,2085-08-29,6517,645183
esjbO,2042-03-24,8968,645696
puVXA,2090-12-01,8850,345150
rEUwW,2055-04-11,7897,363262
hAomW,2050-03-01,8557,598990
HtCeM,2076-07-07,2894,202580
AhDNA,2085-07-15,9464,312312
KErsa,2059-01-05,6931,693100
bfbuU,2111-02-19,6186,569112
crBFQ,2038-09-24,8679,416592
mFdLN,2111-05-28,8310,714660
CVBrm,2048-02-26,7052,514796
qDQip,2041-04-07,3019,84532
KUxkt,2027-01-20,4417,53004
qQbgw,2031-02-25,5304,286416
FBeJv,2122-04-18,6080,237120
kJFpB,2048-06-18,5922,94752
glKdt,2083-11-07,4880,385520
Tocnf,2026-01-27,4081,228536
JcCWb,2083-09-01,6046,526002
pXHPq,2114-04-23,6633,444411
iRpPc,2078-01-20,8640,501120
CjhMA,2086-07-09,6254,544098
mwCWY,2080-07-12,7908,355860
BfPZz,2050-08-17,2858,25722
XAFCB,2029-04-20,7596,539316
hQLuY,2123-02-28,2761,259534
bKFVJ,2104-10-14,8003,648243
cCncM,2064-09-25,2078,31170
NmlOX,2044-02-15,9568,755872
Gmust,2041-11-26,4434,190662
Rxykd,2121-04-03,3938,74822
oWaGI,2058-07-29,7673,230190
RsycJ,2046-07-20,9881,405121
RLIcT,2042-06-20,8365,786310
xzYdQ,2058-05-17,8558,85580
vDyzg,2089-10-22,3050,73200
UlCVn,2047-04-20,9213,617271
FzEpU,2068-12-29,3218,25744
yBIot,2112-03-27,6357,171639
iyptw,2031-12-11,9876,533304
xutyH,2122-08-22,5052,131352
yJMiJ,2059-11-13,3562,277836
NDifr,2103-05-30,8202,820200
RLjJn,2106-11-01,8480,831040
ufPuW,2082-02-21,9599,950301
SLgwX,2061-03-06,6200,254200
NAEvs,2098-01-03,3380,172380
eABiL,2098-08-08,9040,822640
fQuLm,2068-03-25,6692,374752
ldnYd,2094-04-18,5032,140896
ltiCp,2101-01-14,6763,595144
HnpRj,2026-06-23,6701,636595
OTaJQ,2033-03-04,9470,217810
ISWmm,2097-05-22,2571,241674
DahmV,2044-12-19,8282,57974
nNdzJ,2027-04-11,5354,487214
blkyR,2051-04-16,8824,282368
WOYco,2122-05-02,2698,32376
pzkIS,2069-05-23,3027,175566
qeYBQ,2028-06-21,3225,206400
voZEK,2079-11-21,2589,163107
rpnBO,2077-01-26,3127,181366
ZVuTI,2093-12-04,7514,488410
BtlKJ,2082-04-07,8291,787645
RbQBt,2104-05-12,9583,527065
mZDVM,2044-08-15,7624,518432
SaNNh,2042-12-23,2298,87324
Ksnvj,2066-09-18,9112,473824
NlpJP,2067-10-11,6037,205258
qDBKc,2103-09-30,4061,215233
ELRhJ,2051-08-12,7874,196850
mZpJm,2075-05-26,6478,200818
