StoreCode,Date,TotalSales,TotalAmount
ylIMC,2078-07-23,5961,59610
VMeqN,2087-04-24,2995,68885
AwOZr,2044-12-30,4592,413280
SiIRG,2083-03-18,2727,231795
KMQJh,2079-10-31,2341,114709
ZkYJi,2118-07-10,7124,99736
QivYi,2082-11-23,4388,346652
jdRdI,2114-10-06,8673,771897
dlRPu,2083-10-20,7780,147820
AEzua,2113-04-07,7644,191100
udeoO,2058-10-13,3578,343488
tIbkH,2103-11-16,4393,162541
jnckU,2109-08-11,5522,55220
UqKHU,2037-05-08,5338,400350
fvvzF,2061-01-26,5125,240875
ubBvJ,2062-06-02,3711,51954
jcBKP,2076-08-26,2590,108780
MZufH,2023-04-16,6087,170436
leBWA,2107-10-11,6291,75492
FZkIh,2073-06-14,6810,633330
QcxGX,2100-01-14,6352,69872
OYDFS,2031-10-04,2637,137124
CWpDO,2101-03-16,2278,47838
yMpVe,2031-02-15,4936,162888
NHPBK,2044-04-10,4619,415710
BTfXS,2085-11-26,5368,42944
GYwgd,2101-07-19,9371,74968
SJHSM,2061-08-29,3490,265240
eaOwZ,2040-01-29,5878,64658
GegCn,2094-05-15,8395,310615
CVdHm,2068-09-28,5570,311920
piDSU,2049-01-17,6392,313208
uHFdq,2114-07-04,9243,739440
VBvsZ,2119-05-06,4365,401580
OaonV,2085-11-06,9400,75200
WxCuC,2047-07-14,2628,78840
lrdmQ,2059-11-28,4062,211224
XDBOn,2066-02-24,2259,223641
zKiCg,2036-06-30,8312,623400
GhWjC,2027-04-21,4024,40240
rLgcW,2099-03-26,4291,308952
Kmhev,2121-04-05,8862,363342
JMnTL,2051-03-08,4026,354288
tygbv,2061-07-23,2626,165438
KSaTN,2123-12-22,8927,401715
kYhLY,2032-02-11,5373,279396
IQpeV,2097-05-19,8210,467970
SSGhM,2052-05-14,6141,577254
qMQqC,2034-10-09,5527,116067
iaKlv,2046-08-18,3119,196497
uTDfX,2047-11-08,4462,406042
EywWq,2053-06-12,5596,212648
YsTui,2092-04-22,8568,197064
KNCJS,2049-05-29,7079,297318
WuKsx,2041-02-06,8351,425901
ANVEy,2055-11-04,2969,225644
UWaYX,2092-08-28,3766,263620
ssYLB,2039-08-22,3417,88842
setOB,2024-08-14,6414,115452
hsrSA,2059-01-13,4757,137953
kqluk,2074-01-08,5678,164662
JYZuR,2123-02-02,5677,113540
STRTS,2026-10-06,7983,486963
qTePA,2109-07-28,6427,359912
mSMBw,2075-11-20,5290,481390
dDwYL,2090-10-06,8932,285824
Xgsru,2039-01-27,4186,54418
ZetEh,2101-04-05,7174,430440
vlvxB,2036-02-23,7427,282226
PGFlN,2076-10-08,5510,110200
hwJkd,2048-12-24,2275,204750
jtVyk,2072-12-25,4608,456192
rbgKb,2098-09-23,6343,374237
DUdIG,2123-11-20,9672,880152
GYZVK,2071-07-18,6714,46998
QliAf,2100-05-27,9080,145280
NlLfn,2111-05-20,8172,212472
tmKjH,2053-12-12,3142,270212
kqimz,2032-04-16,5532,514476
slAfl,2096-07-07,5290,306820
Vahai,2091-05-26,9197,800139
tXPLn,2077-03-30,5969,268605
ePGqv,2043-03-06,5559,66708
zCCRP,2097-12-09,3697,177456
hMOUE,2120-10-30,5062,394836
ntrCa,2080-09-05,4327,56251
GmWQr,2088-09-12,5528,187952
egwMA,2073-08-21,8834,141344
HaEgD,2078-07-21,4798,129546
xdCJc,2039-10-05,2613,52260
okJyN,2055-05-29,5685,130755
ThPsv,2112-08-01,9294,74352
VWPwm,2115-02-06,6438,109446
UdIGN,2028-07-27,5246,351482
rHBoM,2040-03-14,4913,353736
AjNQi,2091-01-26,8224,649696
nHGfU,2120-01-25,9104,801152
vwXuA,2118-09-12,8926,241002
ZJRDH,2082-11-22,7191,294831
KNnBR,2051-03-10,7935,198375
JubAv,2101-11-30,2452,95628
MJXcE,2059-01-03,4361,270382
lzuFZ,2053-05-19,3443,61974
NbkzT,2044-07-16,7899,213273
dbLLF,2093-05-27,2270,22700
CGXWX,2106-01-17,4415,370860
Lnbox,2063-01-05,9352,439544
OOCWw,2023-01-11,5431,146637
oJjpd,2028-04-07,3673,150593
gEHsH,2062-04-19,8136,195264
wzYak,2123-10-13,6712,510112
zgXpN,2086-08-17,9749,97490
oyfDZ,2102-10-05,5680,522560
OKaQl,2118-07-06,8909,881991
rNDTc,2090-07-04,3414,27312
vZRdZ,2061-07-20,8508,850800
PEvtn,2040-09-11,9054,262566
sYwQV,2026-05-01,2421,70209
KBwCt,2071-02-14,8756,96316
mPuGW,2023-11-24,3282,62358
yTBDy,2056-12-22,5131,102620
CueVE,2029-10-19,2169,119295
qkxue,2090-12-17,8583,643725
LYhDl,2067-07-14,8244,535860
gndlW,2061-12-15,6333,563637
Lmlko,2056-04-20,3083,286719
JWBfD,2048-12-15,9353,607945
bIJKs,2073-01-26,9202,138030
wqsBh,2123-09-08,7496,517224
UcLrz,2032-08-08,5677,516607
QOSbc,2066-09-24,5688,204768
sMqHg,2110-01-30,2336,158848
ehiBf,2092-08-17,7474,508232
ddZJd,2067-05-26,8744,550872
CrzOh,2099-08-27,5014,255714
RDaEM,2080-08-28,6380,567820
djmvH,2062-03-05,8317,681994
ndGUZ,2088-12-11,5518,430404
vOfCn,2024-12-22,4702,282120
BTaZB,2050-02-19,9542,553436
