StoreCode,Date,TotalSales,TotalAmount
VWqbE,2091-11-04,4041,185886
vLmKV,2107-09-21,7514,638690
aWOOV,2038-07-07,8870,514460
kRrkx,2037-07-17,6413,609235
QkEUL,2062-12-01,8679,746394
uFpQH,2099-06-14,6727,551614
rkxtL,2077-01-10,9368,384088
talwS,2050-04-04,2962,53316
UaAMB,2030-11-09,6595,39570
UAeYW,2093-08-04,8682,503556
eyUEn,2049-06-23,9555,343980
PjnUz,2023-07-22,4127,156826
ODyWO,2082-03-03,5498,115458
VHTBY,2123-07-15,3165,15825
qfuvj,2061-08-18,4181,75258
GWKlk,2059-08-07,3105,294975
uDRja,2089-09-19,5120,384000
xncbm,2107-12-05,2792,86552
QqxEp,2072-04-13,5257,52570
QrNwO,2038-08-20,9720,777600
Sahxf,2097-05-16,5687,489082
oRlni,2025-04-25,5173,336245
pWhCP,2091-08-08,5985,209475
nYIib,2100-11-27,8086,105118
lDLzU,2034-08-30,3078,132354
HSBSH,2024-01-13,4141,385113
Amagt,2100-05-28,6951,368403
eZQuo,2034-07-11,5003,140084
oUUDg,2119-04-21,3179,34969
CbeQK,2065-08-01,7137,706563
ZBfsh,2112-09-14,8532,119448
FvhES,2084-12-27,4580,256480
ldomP,2089-10-23,4076,391296
QnFtv,2057-06-08,2638,84416
eQHIq,2078-08-27,2531,232852
rhihY,2091-08-24,2802,165318
ScgLy,2097-08-25,7255,529615
TxJsD,2075-09-20,3426,287784
XgfTL,2102-09-08,3728,134208
esjbO,2039-02-22,7619,312379
puVXA,2035-03-13,9446,188920
rEUwW,2023-05-18,2876,247336
hAomW,2063-08-18,8106,745752
HtCeM,2057-02-21,7942,277970
AhDNA,2033-06-21,3371,330358
KErsa,2060-04-03,9190,670870
bfbuU,2037-05-27,2127,202065
crBFQ,2114-11-02,5076,258876
mFdLN,2039-06-29,5447,190645
CVBrm,2086-04-10,6984,251424
qDQip,2071-03-31,5266,347556
KUxkt,2082-07-18,5264,205296
qQbgw,2039-03-12,5166,72324
FBeJv,2075-02-08,3596,215760
kJFpB,2051-09-10,5027,95513
glKdt,2057-07-12,2353,32942
Tocnf,2079-03-19,2156,12936
JcCWb,2051-03-06,3137,207042
pXHPq,2057-12-02,5969,370078
iRpPc,2120-08-29,4021,172903
CjhMA,2093-01-29,5251,336064
mwCWY,2122-11-17,3852,111708
BfPZz,2068-12-29,4655,386365
XAFCB,2065-03-29,9764,624896
hQLuY,2085-02-13,6943,666528
bKFVJ,2106-03-18,2871,97614
cCncM,2076-08-18,2034,50850
NmlOX,2045-02-24,7736,556992
