StoreCode,Date,TotalSales,TotalAmount
voZEK,2039-04-28,2007,196686
rpnBO,2069-12-31,5343,299208
ZVuTI,2076-05-02,8589,798777
BtlKJ,2098-05-26,3316,99480
RbQBt,2060-10-13,6863,404917
mZDVM,2058-03-22,6138,497178
SaNNh,2114-11-29,4596,50556
Ksnvj,2034-09-20,3997,303772
NlpJP,2072-03-31,3188,200844
qDBKc,2066-06-28,9720,806760
ELRhJ,2035-12-28,6260,400640
mZpJm,2110-08-24,8222,411100
Myijg,2060-07-18,8920,820640
HESXi,2113-01-13,5244,173052
zmKuF,2119-03-11,6640,411680
Zhwqx,2103-09-20,8651,553664
mrMBd,2056-09-03,2259,36144
gRnNs,2098-12-26,3943,394300
AEaYi,2084-09-06,3990,79800
auACm,2084-10-08,6642,298890
uxZcL,2050-07-26,6330,601350
LLHRI,2054-04-16,8930,526870
Gfuml,2056-08-17,4601,23005
xpWFE,2077-12-22,3866,34794
hzYwn,2123-06-22,5938,148450
asrDF,2120-05-13,5848,321640
WqXEo,2052-03-07,7537,557738
UzyND,2103-02-24,2488,92056
VfSTP,2105-11-22,5217,88689
KICbe,2076-01-27,4475,264025
arcPj,2093-02-05,3647,72940
xuXJD,2098-11-25,5175,217350
LncVn,2093-04-29,4529,425726
DpLms,2084-01-20,6597,164925
ukbYT,2102-04-26,7837,368339
LUaMu,2075-10-30,5518,546282
HlQhV,2095-08-22,2606,166784
xqytA,2055-05-28,3397,305730
yRrjt,2113-09-17,5784,179304
qnaRz,2047-09-17,4004,392392
bLEdL,2117-10-16,4368,205296
nBWsX,2043-04-21,5991,89865
YEDdv,2065-08-15,8950,53700
Huqaw,2077-12-14,5353,374710
VEMDU,2069-08-27,5603,504270
ScRaF,2059-12-02,3828,359832
IkEWb,2024-01-25,2704,178464
yUAkF,2103-03-06,8689,165091
vmMwF,2053-08-11,6798,95172
CxgDi,2080-10-21,8821,176420
EiFLE,2106-09-15,7703,577725
vebAI,2068-04-20,5540,193900
hjmEW,2115-12-31,2838,147576
XwqDz,2038-01-16,6986,195608
oTQNK,2112-01-30,7667,421685
yfCFT,2044-08-10,6831,505494
sqipH,2108-05-05,4227,76086
vKHum,2025-12-26,2385,169335
GJYlu,2107-06-08,3627,304668
XsQNB,2040-03-05,2503,215258
XyNYW,2069-03-28,7715,486045
KfNPE,2049-03-25,2275,172900
zWLjt,2033-01-28,8163,767322
LBZOO,2085-05-10,8618,810092
jBUyx,2073-04-08,8680,217000
BkcIO,2122-01-27,6823,184221
npohD,2050-06-09,5137,118151
oHlSy,2030-10-20,6073,516205
ORjNJ,2111-06-03,9376,356288
nMeRc,2051-04-07,5761,74893
KPZsa,2103-03-26,7042,478856
HjFMY,2079-07-03,5182,98458
ZfISm,2085-04-10,6945,41670
xdQSe,2032-06-18,7305,197235
WZjPt,2030-01-10,8673,398958
uJKMn,2075-04-26,3878,139608
ycZWf,2068-07-13,6150,61500
jzDgS,2060-01-15,4991,249550
ThCjH,2026-04-28,4369,61166
LHQkS,2037-04-24,8774,824756
sEorK,2121-01-29,4329,233766
mlKgn,2025-05-28,5637,445323
wywHO,2024-05-01,4160,29120
YBGmN,2100-04-30,6434,604796
jBTfn,2071-07-16,5787,474534
NxHAX,2034-09-18,7134,613524
BtXrB,2037-10-23,2160,69120
SIGvq,2064-11-30,8036,104468
YUuxM,2053-11-15,7695,477090
lIxwY,2073-06-19,9461,917717
WRTEU,2120-10-16,2314,127270
aYZse,2039-07-26,8547,222222
uGymu,2051-04-19,5249,383177
