StoreCode,Date,TotalSales,TotalAmount
uCgMd,2074-08-25,8936,616584
hRuRL,2123-10-31,2057,74052
tBSGm,2089-01-14,9395,432170
QJNYu,2094-12-16,3216,19296
NUyOZ,2060-12-30,8952,420744
qSebG,2107-04-09,6582,197460
HXgiL,2035-12-06,7271,392634
dziKG,2072-10-22,7012,694188
xjIiO,2044-03-29,9392,469600
rpbLk,2087-12-23,8918,659932
DZcGC,2057-03-23,6311,561679
CRFfQ,2049-01-04,5467,382690
OiMKI,2046-05-19,5620,297860
BTAjc,2082-06-07,9585,325890
XXAjT,2062-01-26,2460,27060
IsNDn,2086-06-22,6141,55269
QaUMN,2066-04-24,6324,101184
wurcK,2117-08-21,2059,18531
kpmEp,2062-10-26,2563,133276
iyUdi,2070-10-23,3428,65132
TUqOz,2035-07-23,2756,118508
TQhEH,2089-03-29,2088,41760
vNjvh,2046-07-20,5351,74914
nCpCR,2039-05-30,6001,216036
OisEW,2043-02-14,8264,702440
rzWpv,2117-01-17,6602,587578
raUeR,2119-07-18,7333,601306
Nmidn,2068-04-24,9818,549808
TFkna,2108-10-01,2550,242250
fwNoW,2081-04-08,9780,440100
Pfnjx,2095-03-29,9958,507858
gnIxY,2047-11-08,8539,452567
eQsqH,2031-06-10,8542,307512
ekYdJ,2099-02-08,2845,184925
UqncH,2108-10-25,7075,459875
bHvQY,2106-02-08,5184,93312
ooFMl,2122-06-06,4705,409335
BHMMR,2062-07-09,4454,66810
iNHre,2078-05-02,2670,117480
vneIJ,2051-08-01,2270,204300
LtozY,2115-07-18,6039,465003
rDduE,2029-05-23,6413,153912
yfBSp,2077-12-09,4835,38680
hlorh,2036-02-12,6357,629343
hFHEe,2097-01-22,3994,355466
ueVpT,2075-11-29,3641,32769
kARRM,2047-01-24,6481,440708
HeRgG,2091-11-26,8352,359136
KtVeF,2108-11-03,6573,157752
TYMCc,2057-10-20,2662,42592
rPlyx,2056-10-05,4039,113092
RwoJX,2026-10-29,5011,481056
RnfWE,2076-05-22,4526,131254
dLNJC,2102-12-05,9077,662621
wRVSD,2114-05-12,7121,370292
naVXO,2092-12-09,4584,357552
Vhrir,2116-12-04,8536,51216
xnqgV,2070-05-17,4735,222545
UAlSz,2026-12-23,2194,140416
soSos,2029-04-29,7166,659272
pBadJ,2112-09-01,7040,394240
DiAjh,2061-10-11,3927,286671
MGHhA,2047-02-17,4964,486472
rWKmx,2054-01-17,9121,437808
JuHHk,2085-07-21,2292,18336
gosJF,2032-02-16,5137,77055
wEXNf,2102-06-29,9178,816842
erENa,2077-04-29,4058,211016
KIYze,2111-07-10,6431,180068
ZITXO,2118-05-18,8833,635976
ukwKz,2115-10-28,8293,414650
fROpz,2110-10-24,6259,356763
SOpJC,2056-05-25,5619,365235
dEUJN,2037-12-10,8944,241488
SIymk,2097-09-25,6197,136334
dGlTK,2023-09-12,8888,168872
rKzml,2118-03-09,9024,893376
lbbAI,2023-12-23,6337,430916
DJjpR,2087-05-28,5123,51230
hejzM,2105-06-08,5732,286600
oZZEy,2118-03-09,3230,38760
HytDf,2075-03-18,2591,225417
ImKgR,2073-06-28,2558,89530
bzqhj,2062-09-13,7026,330222
JtNFm,2103-09-25,7910,87010
gIBGn,2050-06-03,5861,562656
BYHfs,2115-07-29,9158,128212
jSYfC,2108-11-10,5047,499653
XfDRz,2024-06-29,6956,153032
wuyow,2088-01-06,2444,114868
GhoWI,2049-10-25,5422,195192
LWALp,2064-09-21,6279,533715
kImZj,2048-04-13,4250,110500
xUZHW,2090-02-02,3072,141312
XHXCu,2052-06-12,6356,521192
LrRYP,2042-04-26,9639,530145
ZTCzx,2059-07-05,6447,45129
GaflA,2065-02-07,7565,491725
xXQVx,2119-08-06,4998,484806
yoPMM,2040-06-20,2531,111364
fnifp,2063-07-23,9431,414964
UBiHD,2080-04-26,2316,157488
pHkIy,2058-05-07,5290,476100
hAamr,2113-02-05,7552,407808
NGGPn,2051-09-04,2389,188731
PieYt,2083-05-16,3962,309036
BBviV,2058-05-30,7679,629678
WGIMR,2114-02-18,4296,317904
Fcoqj,2118-03-18,8063,338646
zxbcV,2074-08-25,5230,188280
aqXjv,2072-02-07,9665,744205
HwABJ,2059-10-18,2591,202098
pwxsm,2114-05-21,7008,350400
AxKjw,2122-01-07,8267,636559
KhQou,2108-04-12,2276,188908
FVLXv,2044-09-04,5462,311334
LzYQM,2070-07-17,2054,166374
eiFNn,2111-10-28,2413,101346
HTneU,2057-08-20,8818,520262
woWTU,2056-07-07,9140,466140
afDKH,2052-09-24,4203,159714
fXnQd,2104-09-06,5743,419239
nDWOq,2102-06-19,2998,245836
mgRkA,2082-02-25,4411,427867
rwALY,2076-07-17,7746,139428
bGjFI,2058-11-17,8234,485806
OjAxV,2122-07-07,9154,347852
pliSK,2065-08-01,4626,457974
dkzSF,2083-04-30,6686,147092
MuwFP,2043-10-18,3699,40689
cfFWu,2119-05-26,3000,90000
xfVbw,2053-01-18,2615,57530
xBRCe,2090-06-05,3483,316953
AiXGp,2109-04-19,7001,308044
COxZZ,2059-03-30,6965,125370
DgDLy,2073-04-12,5133,241251
yqSqM,2070-09-10,2140,132680
KuELV,2090-09-22,4614,110736
LQmGM,2076-07-25,7665,122640
gMrrU,2062-11-09,9339,831171
yYKlJ,2048-08-22,3170,272620
vlExD,2034-08-27,7470,649890
unHPa,2056-03-01,8234,444636
Ijovy,2048-03-24,4357,52284
jPInm,2031-09-09,5229,120267
gkiUJ,2100-04-14,5737,298324
cSwhe,2065-06-06,7345,668395
zKGLk,2100-07-05,8673,355593
HRRep,2070-04-19,5242,429844
cAurE,2023-09-22,3729,238656
YhtWY,2044-10-21,5994,587412
eSItw,2038-09-28,9831,639015
flkSX,2101-08-12,9092,454600
ltOdM,2037-02-26,2923,70152
iwuQa,2040-12-13,7935,436425
KcZRO,2041-12-12,5563,27815
yGEPn,2061-08-19,5129,276966
ZPCiI,2050-09-22,4302,64530
clyey,2031-10-05,4411,30877
ptuHY,2045-02-20,8415,690030
DSLiG,2054-09-07,3662,212396
tkjTV,2072-02-22,4230,241110
jpOue,2042-12-10,8279,745110
gHtBk,2090-02-03,4702,122252
HaQbW,2078-05-17,8706,269886
lPFrF,2107-07-07,2296,45920
zNqnr,2109-12-02,4634,315112
oSLEf,2082-03-30,4924,103404
