StoreCode,Date,TotalSales,TotalAmount
CVdHm,2085-08-14,4632,319608
piDSU,2072-07-17,7962,79620
uHFdq,2046-06-08,3902,347278
VBvsZ,2106-02-28,2916,207036
OaonV,2087-03-07,7069,395864
WxCuC,2046-07-25,3500,70000
lrdmQ,2122-09-29,8267,181874
XDBOn,2090-07-05,8597,85970
zKiCg,2107-03-07,3494,136266
GhWjC,2096-09-09,6600,435600
rLgcW,2118-04-19,3558,128088
Kmhev,2114-11-07,9511,180709
JMnTL,2074-09-25,7814,289118
tygbv,2056-11-13,6438,405594
KSaTN,2041-11-19,2830,215080
kYhLY,2121-07-15,4921,442890
IQpeV,2068-11-30,4463,374892
SSGhM,2099-12-30,6578,460460
qMQqC,2118-01-28,9397,592011
iaKlv,2030-12-08,4186,334880
uTDfX,2086-09-09,9605,633930
EywWq,2119-02-13,9649,521046
YsTui,2064-04-30,9281,705356
KNCJS,2092-12-05,3741,243165
WuKsx,2053-05-31,6261,400704
ANVEy,2097-05-07,9699,572241
UWaYX,2095-01-01,4154,74772
ssYLB,2060-05-22,3845,326825
setOB,2045-11-13,6883,172075
hsrSA,2038-07-26,4053,145908
kqluk,2026-07-09,4056,369096
JYZuR,2076-07-23,7998,87978
STRTS,2104-11-01,9727,320991
qTePA,2040-10-15,4172,91784
mSMBw,2030-11-09,8559,770310
dDwYL,2116-04-09,3413,160411
Xgsru,2064-03-23,2260,167240
ZetEh,2045-08-04,5166,506268
vlvxB,2104-02-18,6773,467337
PGFlN,2070-01-30,3427,243317
hwJkd,2107-12-04,5146,159526
jtVyk,2087-10-24,5599,403128
rbgKb,2081-02-06,5394,366792
DUdIG,2070-11-14,4624,157216
GYZVK,2061-09-01,9613,509489
QliAf,2030-08-25,2327,44213
NlLfn,2099-05-09,5737,372905
tmKjH,2101-05-09,2146,135198
kqimz,2033-12-10,6387,504573
slAfl,2029-03-18,9804,676476
Vahai,2108-01-11,3439,85975
tXPLn,2066-10-05,8733,375519
ePGqv,2095-04-21,7707,470127
zCCRP,2069-07-14,9400,780200
hMOUE,2043-06-09,4512,347424
ntrCa,2048-03-16,2799,170739
GmWQr,2028-07-27,5393,70109
egwMA,2068-04-26,9660,888720
HaEgD,2051-06-25,8932,652036
xdCJc,2075-08-24,7990,583270
okJyN,2026-09-06,7790,553090
ThPsv,2041-09-04,2017,119003
VWPwm,2097-12-16,4574,45740
UdIGN,2113-02-16,3755,341705
rHBoM,2039-12-07,2594,93384
AjNQi,2047-11-17,3963,241743
nHGfU,2091-05-21,3627,166842
vwXuA,2037-12-17,2882,164274
ZJRDH,2115-02-01,3994,143784
KNnBR,2086-05-11,9011,603737
JubAv,2109-02-28,9163,522291
MJXcE,2041-02-03,8196,254076
lzuFZ,2073-04-23,7410,585390
NbkzT,2115-08-19,8732,130980
dbLLF,2116-05-29,3057,177306
CGXWX,2063-07-24,4563,173394
Lnbox,2093-12-21,2983,44745
OOCWw,2094-11-27,2528,73312
oJjpd,2111-03-23,3014,42196
gEHsH,2029-11-13,7702,762498
wzYak,2069-09-22,4575,96075
zgXpN,2116-04-15,9798,940608
oyfDZ,2061-01-31,8173,98076
OKaQl,2028-02-27,2498,57454
rNDTc,2031-04-27,5068,354760
vZRdZ,2071-05-01,4378,288948
PEvtn,2101-11-25,4834,116016
sYwQV,2122-05-06,7310,731000
KBwCt,2101-09-28,9795,430980
mPuGW,2043-11-27,4413,189759
yTBDy,2049-09-30,8322,407778
CueVE,2116-01-12,7803,538407
qkxue,2067-06-23,7896,71064
LYhDl,2103-06-10,3902,101452
gndlW,2097-07-22,9788,401308
Lmlko,2072-07-02,7306,496808
JWBfD,2082-02-26,6676,320448
bIJKs,2075-10-18,9097,846021
wqsBh,2078-03-19,8275,314450
UcLrz,2096-09-01,9768,840048
QOSbc,2036-02-22,3635,25445
sMqHg,2036-02-22,7704,46224
ehiBf,2103-10-19,8956,358240
ddZJd,2067-02-01,8846,495376
CrzOh,2060-10-05,3565,46345
RDaEM,2058-05-01,5556,311136
djmvH,2026-05-30,8772,605268
ndGUZ,2095-11-20,3819,148941
vOfCn,2118-04-18,5360,353760
BTaZB,2067-08-06,7836,493668
Bxwxe,2055-01-21,7445,416920
aaCPZ,2051-09-29,5696,307584
BlIdp,2026-08-21,5425,195300
VBYtQ,2052-05-22,5201,462889
ZpOOw,2079-06-10,2128,134064
fRyHQ,2098-05-29,5577,83655
ttEre,2039-12-21,8633,86330
XfzNT,2083-07-01,9307,269903
KFoSd,2053-02-08,8791,263730
WTDQv,2103-05-26,2644,219452
MkNMD,2038-09-28,6938,208140
KBamU,2048-01-10,8756,770528
xViNc,2035-01-05,7366,545084
gKIyA,2093-04-30,3533,261442
OdkJD,2086-09-04,3768,158256
zxAJF,2084-08-13,4908,122700
Igdvq,2062-06-08,6171,308550
wiIhA,2029-03-16,8728,637144
FnFgI,2114-06-27,4447,404677
wJMYW,2104-02-01,6071,267124
mjplW,2043-11-05,8801,299234
eDTeH,2051-01-24,3080,200200
TIOBi,2051-07-20,4500,94500
xwKsc,2050-02-16,8358,175518
stMiO,2068-02-28,7454,89448
HawXD,2071-09-11,5693,142325
rfDaa,2050-01-17,6609,436194
OXAud,2051-03-31,8690,312840
lglks,2043-03-24,2416,200528
nTacC,2117-04-28,7985,183655
SeDoA,2094-11-30,4082,326560
TGccw,2038-03-11,6879,536562
XBWmR,2044-03-20,9480,94800
gykMD,2036-08-05,9924,942780
wEQqZ,2070-01-23,6439,521559
NyJnU,2114-12-05,8956,698568
DXhHc,2025-05-27,5554,333240
qDvAh,2046-10-27,6684,66840
nUTHk,2077-02-10,9072,154224
acGxm,2122-12-29,5733,418509
shnja,2059-07-31,5352,203376
KFUGw,2092-11-04,2920,125560
UDpYo,2051-04-08,4548,40932
LplpW,2108-08-18,5797,127534
aZUOR,2096-11-24,9974,758024
FWGHn,2073-06-17,6562,636514
LtwFp,2080-06-06,8933,160794
bRHtm,2092-04-15,8895,480330
MkghG,2104-09-26,9063,552843
Ikadb,2024-06-14,2318,192394
HZIVT,2095-05-16,5477,427206
WDVmp,2068-03-28,2793,139650
ozDIX,2050-08-14,7945,214515
qIDXq,2061-06-01,7587,424872
CTQfN,2112-08-09,6804,523908
QgAhx,2096-03-07,9595,76760
slAcJ,2052-03-28,5725,143125
vmrLU,2028-04-20,6687,454716
yTHEh,2091-04-28,6144,98304
lGoVa,2073-11-01,2252,78820
IRJuG,2089-06-19,9635,607005
psBFq,2082-10-28,8626,543438
VbuxQ,2040-09-18,8759,402914
uKndT,2048-01-09,7848,243288
fxCIy,2106-06-15,7962,565302
zGyGG,2081-08-23,4645,195090
uAkbh,2047-05-05,3016,253344
EwABN,2118-02-15,6189,334206
bxvtl,2085-06-19,2104,132552
mqxxj,2055-04-23,7315,102410
tsOJz,2121-06-30,5649,457569
GzhSX,2100-02-01,4820,457900
kvryu,2082-03-26,4804,153728
ZwgUp,2113-05-04,6432,135072
NUeWz,2066-10-23,8994,116922
vKyIK,2031-08-18,5888,123648
AmWQO,2109-01-31,8000,72000
fQyRo,2104-07-25,8024,184552
hjPHN,2109-06-16,8058,265914
POqse,2072-06-09,4464,138384
EVDgI,2114-11-14,5161,464490
IPcfn,2102-06-26,9240,924000
MeMGs,2086-04-23,7999,759905
jAhpX,2070-07-23,6567,643566
uGDff,2064-03-08,4404,48444
gOkdO,2036-08-04,3499,17495
jWIre,2070-09-10,3969,329427
fHpMI,2039-01-27,3509,161414
lVMVN,2123-06-17,7803,600831
GSRWU,2053-06-14,3963,43593
idOvW,2070-08-24,4368,423696
VWqbE,2097-10-25,6119,416092
vLmKV,2079-10-28,6488,395768
aWOOV,2089-06-17,7976,167496
kRrkx,2118-04-20,8860,79740
QkEUL,2081-05-12,4995,69930
uFpQH,2068-07-08,6881,605528
rkxtL,2037-02-27,3506,206854
talwS,2056-02-28,9007,792616
UaAMB,2034-10-07,5746,34476
UAeYW,2087-09-25,2868,154872
eyUEn,2096-05-08,6290,56610
PjnUz,2074-12-25,8810,687180
ODyWO,2039-07-18,9367,618222
VHTBY,2074-03-04,3629,293949
qfuvj,2112-05-10,5416,319544
GWKlk,2093-08-28,9708,514524
uDRja,2102-01-18,5978,173362
xncbm,2123-01-01,6784,115328
QqxEp,2093-08-19,2349,225504
QrNwO,2033-11-24,5812,505644
Sahxf,2089-12-08,9070,870720
oRlni,2064-02-14,7568,537328
pWhCP,2102-02-19,7914,720174
nYIib,2113-03-30,7197,295077
lDLzU,2089-05-15,3380,283920
HSBSH,2115-12-13,8881,310835
Amagt,2120-10-29,3677,268421
eZQuo,2072-08-30,6615,46305
oUUDg,2073-08-02,4097,135201
CbeQK,2067-08-09,6666,59994
ZBfsh,2091-10-03,5665,311575
FvhES,2038-07-08,3575,175175
ldomP,2034-05-23,5164,92952
QnFtv,2098-02-18,2670,205590
eQHIq,2076-07-26,2483,19864
rhihY,2096-03-08,4541,136230
ScgLy,2068-02-04,7568,219472
TxJsD,2029-05-07,7798,779800
XgfTL,2089-08-26,8751,708831
esjbO,2118-07-17,8442,818874
puVXA,2098-10-31,5067,162144
rEUwW,2037-07-29,5122,281710
hAomW,2071-12-11,7850,329700
HtCeM,2100-09-03,4129,342707
