StoreCode,Date,TotalSales,TotalAmount
fROpz,2087-09-06,6385,76620
SOpJC,2111-06-01,2772,213444
dEUJN,2045-04-08,7105,113680
SIymk,2092-08-13,7192,704816
dGlTK,2081-03-12,3608,18040
rKzml,2028-03-21,8109,656829
lbbAI,2047-10-08,4770,71550
DJjpR,2039-11-07,7914,110796
hejzM,2077-11-23,4796,201432
oZZEy,2071-03-29,7352,124984
HytDf,2083-06-17,9476,104236
ImKgR,2087-05-18,6793,516268
bzqhj,2054-11-29,4218,75924
JtNFm,2107-10-10,4670,163450
gIBGn,2078-02-21,3131,216039
BYHfs,2069-08-13,2410,216900
jSYfC,2116-11-01,7244,659204
XfDRz,2053-09-14,7643,680227
wuyow,2029-08-07,6123,300027
GhoWI,2070-01-15,3298,155006
LWALp,2091-04-06,8648,588064
kImZj,2120-08-25,9490,892060
xUZHW,2074-09-16,2397,162996
XHXCu,2065-02-24,5135,390260
LrRYP,2041-12-13,8513,740631
ZTCzx,2091-06-01,2543,104263
GaflA,2067-06-18,5321,489532
xXQVx,2100-12-15,8481,542784
yoPMM,2061-11-05,5404,529592
fnifp,2094-02-01,3487,254551
UBiHD,2042-04-09,5835,513480
pHkIy,2026-10-02,3892,330820
hAamr,2052-04-11,4894,264276
NGGPn,2038-10-13,5365,407740
PieYt,2045-11-15,6855,233070
BBviV,2050-06-06,7302,722898
WGIMR,2112-08-29,5454,370872
Fcoqj,2120-11-14,4870,262980
zxbcV,2087-01-04,2011,112616
aqXjv,2086-11-08,4046,125426
HwABJ,2054-05-02,3133,147251
pwxsm,2094-07-04,3187,22309
AxKjw,2047-12-07,4421,371364
KhQou,2023-02-17,2946,288708
FVLXv,2038-02-21,3981,314499
LzYQM,2117-11-24,9315,279450
eiFNn,2069-01-28,5097,366984
HTneU,2085-09-23,7333,637971
woWTU,2073-11-11,6049,151225
afDKH,2034-11-30,3326,286036
fXnQd,2030-11-25,3780,71820
nDWOq,2040-02-28,2586,49134
mgRkA,2114-09-27,8628,448656
rwALY,2077-05-25,3823,275256
bGjFI,2071-03-06,6917,470356
OjAxV,2081-10-11,3856,285344
pliSK,2029-12-04,4185,385020
dkzSF,2068-12-28,6248,381128
MuwFP,2060-08-25,5390,264110
cfFWu,2112-04-14,5097,56067
xfVbw,2054-07-23,8706,609420
xBRCe,2098-02-22,2233,96019
AiXGp,2122-08-01,3778,328686
COxZZ,2099-01-24,7534,346564
DgDLy,2119-04-26,2587,25870
yqSqM,2028-04-08,6512,58608
KuELV,2086-05-13,4961,44649
LQmGM,2035-05-11,5825,238825
gMrrU,2051-02-07,6519,586710
yYKlJ,2056-08-17,4510,338250
vlExD,2081-11-02,4869,175284
unHPa,2098-06-10,7483,67347
Ijovy,2085-01-30,9418,678096
jPInm,2114-02-18,4312,172480
gkiUJ,2047-07-25,8261,760012
cSwhe,2111-06-22,9019,559178
zKGLk,2112-08-04,6413,468149
HRRep,2077-09-30,8366,552156
cAurE,2081-07-03,8372,661388
YhtWY,2076-03-22,3136,279104
eSItw,2076-10-19,2678,133900
flkSX,2044-09-19,2426,87336
