StoreCode,Date,TotalSales,TotalAmount
JubAv,2075-07-18,2435,209410
MJXcE,2094-05-20,8319,623925
lzuFZ,2093-03-06,2466,64116
NbkzT,2079-05-11,3487,278960
dbLLF,2059-07-13,2039,177393
CGXWX,2111-03-10,9179,651709
Lnbox,2060-03-07,5581,133944
OOCWw,2075-01-27,6356,375004
oJjpd,2095-09-22,5978,77714
gEHsH,2052-11-17,4120,391400
wzYak,2088-07-24,5091,137457
zgXpN,2042-07-05,7024,295008
oyfDZ,2039-02-12,5069,217967
OKaQl,2113-03-09,3010,240800
rNDTc,2103-09-10,5769,201915
vZRdZ,2058-02-26,8958,743514
PEvtn,2117-06-08,7843,133331
sYwQV,2027-09-17,8005,616385
KBwCt,2064-11-11,5683,397810
mPuGW,2075-09-28,7004,497284
yTBDy,2046-07-21,7717,378133
CueVE,2106-03-07,5208,401016
qkxue,2045-08-08,8750,656250
LYhDl,2116-10-07,3540,212400
gndlW,2107-08-10,4543,427042
Lmlko,2041-11-24,2297,211324
JWBfD,2035-10-15,8454,118356
bIJKs,2050-01-26,3337,313678
wqsBh,2066-08-15,8971,376782
UcLrz,2101-01-10,4485,367770
QOSbc,2065-05-11,2378,199752
sMqHg,2037-05-29,2199,217701
ehiBf,2069-08-30,7216,324720
ddZJd,2024-05-22,6392,300424
CrzOh,2035-03-27,7507,472941
RDaEM,2027-03-13,3523,28184
djmvH,2028-08-15,4163,108238
ndGUZ,2118-05-26,2167,184195
vOfCn,2091-03-05,6071,509964
BTaZB,2104-05-30,5167,170511
Bxwxe,2122-04-18,3430,44590
aaCPZ,2114-03-08,3598,68362
BlIdp,2063-07-31,7832,751872
VBYtQ,2077-10-29,9489,142335
ZpOOw,2046-12-18,9249,480948
fRyHQ,2061-02-13,3847,88481
ttEre,2101-02-18,7082,339936
XfzNT,2069-02-18,7529,685139
KFoSd,2122-08-14,5092,117116
WTDQv,2101-01-20,8363,468328
MkNMD,2109-04-27,5658,243294
KBamU,2024-08-23,7560,597240
xViNc,2050-01-06,2294,185814
gKIyA,2029-01-19,6695,167375
OdkJD,2054-04-29,9211,884256
zxAJF,2091-06-16,4146,58044
Igdvq,2092-01-16,7773,746208
wiIhA,2034-11-17,4610,119860
FnFgI,2093-12-22,6886,585310
wJMYW,2090-03-19,5123,455947
mjplW,2091-07-19,4201,264663
eDTeH,2045-04-27,7927,737211
TIOBi,2103-02-12,9877,730898
xwKsc,2078-09-02,6019,54171
stMiO,2081-03-01,8937,393228
HawXD,2052-05-08,2037,128331
rfDaa,2070-08-19,5550,321900
OXAud,2034-11-03,7365,478725
lglks,2102-06-29,9997,159952
nTacC,2085-03-21,2936,96888
SeDoA,2094-07-06,5158,335270
TGccw,2115-07-24,6642,584496
XBWmR,2093-11-06,8104,178288
gykMD,2050-05-13,2432,36480
wEQqZ,2087-01-27,3196,188564
NyJnU,2046-08-08,2957,198119
DXhHc,2120-11-23,4665,74640
qDvAh,2028-05-10,8297,282098
nUTHk,2108-03-09,6665,666500
acGxm,2107-11-19,4882,180634
shnja,2028-05-26,6187,68057
KFUGw,2024-09-18,7659,620379
UDpYo,2080-10-03,2531,35434
LplpW,2067-08-13,6568,532008
aZUOR,2100-06-22,8968,224200
FWGHn,2038-03-12,2312,201144
LtwFp,2119-11-01,7239,723900
bRHtm,2023-10-23,6101,353858
MkghG,2095-07-09,9069,643899
Ikadb,2098-11-01,9661,589321
HZIVT,2077-07-16,3084,58596
WDVmp,2087-01-31,9964,817048
ozDIX,2079-11-11,8849,778712
qIDXq,2101-11-01,9175,467925
CTQfN,2034-03-11,5198,207920
QgAhx,2083-01-31,3219,77256
slAcJ,2113-09-23,9168,595920
vmrLU,2066-11-21,2526,252600
yTHEh,2059-01-31,7219,714681
lGoVa,2110-03-17,9196,386232
IRJuG,2082-12-04,3697,162668
psBFq,2090-07-25,4818,130086
VbuxQ,2023-02-06,6336,627264
uKndT,2059-11-27,3028,84784
fxCIy,2076-02-10,9883,583097
zGyGG,2048-10-23,4254,216954
uAkbh,2057-10-09,3619,184569
EwABN,2088-04-26,6621,66210
bxvtl,2079-06-08,8648,864800
mqxxj,2036-08-22,9933,89397
tsOJz,2089-10-06,5595,173445
GzhSX,2084-03-13,2926,38038
kvryu,2085-01-13,9749,575191
ZwgUp,2089-12-27,4535,131515
NUeWz,2108-06-13,5535,254610
vKyIK,2104-02-09,4780,277240
AmWQO,2121-11-01,6258,413028
fQyRo,2070-04-01,6775,243900
hjPHN,2073-06-17,6243,274692
POqse,2114-02-22,6145,485455
EVDgI,2040-05-04,9188,826920
IPcfn,2041-03-04,2930,219750
MeMGs,2055-02-14,7702,84722
jAhpX,2066-06-25,6350,107950
uGDff,2089-02-06,7175,236775
gOkdO,2111-03-26,9131,438288
jWIre,2119-07-22,6951,563031
fHpMI,2067-11-04,4628,462800
lVMVN,2060-04-08,3006,30060
GSRWU,2058-01-31,9844,728456
idOvW,2072-04-20,5496,186864
VWqbE,2052-11-24,2609,75661
vLmKV,2061-10-06,8261,594792
aWOOV,2102-02-10,6638,139398
kRrkx,2119-11-20,8870,665250
QkEUL,2027-12-16,4157,357502
uFpQH,2078-08-05,6473,161825
rkxtL,2073-05-29,4896,205632
talwS,2063-10-09,7929,626391
UaAMB,2046-10-18,7020,505440
UAeYW,2122-09-26,9508,47540
eyUEn,2119-04-19,9733,194660
PjnUz,2094-05-03,2633,94788
ODyWO,2068-10-14,9890,197800
VHTBY,2053-03-31,9710,301010
qfuvj,2050-06-29,4271,324596
GWKlk,2025-08-18,3934,243908
uDRja,2055-07-12,7773,450834
xncbm,2081-07-12,9069,389967
QqxEp,2070-06-15,8147,570290
QrNwO,2118-01-30,4623,175674
Sahxf,2077-09-30,7219,375388
oRlni,2024-09-15,3011,57209
pWhCP,2050-02-06,9108,728640
nYIib,2076-01-18,3518,94986
lDLzU,2049-09-09,2061,51525
HSBSH,2107-01-05,3080,52360
Amagt,2025-09-03,5768,155736
eZQuo,2113-09-28,6453,258120
oUUDg,2045-06-07,3283,42679
CbeQK,2062-12-28,8481,780252
ZBfsh,2086-12-18,2268,179172
FvhES,2091-05-08,8907,516606
ldomP,2104-06-14,6122,593834
QnFtv,2029-01-30,8681,842057
eQHIq,2028-02-13,4298,391118
rhihY,2023-02-01,6163,425247
ScgLy,2051-11-20,4523,135690
TxJsD,2060-09-06,3656,208392
XgfTL,2044-03-16,8907,338466
esjbO,2043-01-17,5539,66468
puVXA,2075-03-21,3230,290700
rEUwW,2043-11-09,9788,166396
hAomW,2038-07-21,6568,98520
HtCeM,2025-09-12,3853,327505
AhDNA,2046-11-14,3268,258172
KErsa,2093-04-25,9737,447902
bfbuU,2112-06-27,4492,350376
crBFQ,2098-07-18,6493,422045
mFdLN,2100-09-17,7418,44508
CVBrm,2047-05-28,9638,578280
qDQip,2071-09-16,4653,190773
KUxkt,2118-05-22,5058,136566
qQbgw,2049-08-21,5858,462782
FBeJv,2106-04-18,7868,487816
kJFpB,2099-03-11,8692,573672
glKdt,2033-07-24,7624,53368
Tocnf,2095-07-14,8631,535122
JcCWb,2045-12-21,5378,397972
pXHPq,2082-07-12,8613,241164
iRpPc,2069-02-02,3138,301248
CjhMA,2073-03-29,8275,819225
mwCWY,2031-01-01,9702,766458
BfPZz,2051-02-20,5995,155870
XAFCB,2055-03-31,2031,168573
hQLuY,2088-06-26,9922,436568
bKFVJ,2060-06-28,8442,75978
cCncM,2047-03-30,6382,319100
NmlOX,2055-12-25,6674,226916
Gmust,2085-12-26,7023,189621
Rxykd,2061-11-06,3646,193238
oWaGI,2038-05-31,7733,340252
RsycJ,2028-07-31,9879,671772
RLIcT,2123-04-09,5867,217079
xzYdQ,2117-09-19,9021,568323
vDyzg,2031-05-12,2550,204000
UlCVn,2085-08-02,6373,108341
FzEpU,2083-11-02,5799,394332
yBIot,2059-04-14,4874,136472
iyptw,2053-08-11,8336,566848
xutyH,2105-10-01,5234,172722
yJMiJ,2028-01-10,5174,155220
NDifr,2116-03-23,6120,593640
RLjJn,2042-07-25,4031,72558
ufPuW,2078-12-16,7587,409698
SLgwX,2026-03-15,5101,239747
NAEvs,2035-12-11,7903,727076
eABiL,2076-11-09,6793,190204
fQuLm,2095-05-11,5368,177144
ldnYd,2098-07-28,8209,147762
ltiCp,2049-08-08,3584,100352
HnpRj,2066-04-05,2080,112320
OTaJQ,2026-04-03,3906,82026
ISWmm,2028-06-28,3908,160228
DahmV,2085-02-18,6994,510562
nNdzJ,2025-10-28,4510,329230
blkyR,2080-01-26,9237,600405
WOYco,2056-06-01,3156,315600
pzkIS,2116-08-24,5321,329902
qeYBQ,2122-09-24,2043,118494
voZEK,2099-01-07,9377,937700
rpnBO,2078-06-06,3950,225150
ZVuTI,2062-07-16,5080,487680
BtlKJ,2030-02-04,7459,313278
RbQBt,2066-05-29,6687,468090
mZDVM,2045-12-27,4910,289690
SaNNh,2087-02-16,5153,61836
Ksnvj,2096-10-05,3508,238544
NlpJP,2097-02-02,2307,85359
qDBKc,2087-09-11,8043,265419
ELRhJ,2027-11-30,7389,687177
mZpJm,2049-09-11,2863,217588
Myijg,2097-06-21,9474,350538
HESXi,2122-10-19,6806,238210
zmKuF,2119-03-09,3133,34463
Zhwqx,2098-07-01,2368,201280
mrMBd,2055-05-13,7101,603585
gRnNs,2035-06-30,2582,18074
AEaYi,2075-09-17,4734,156222
auACm,2071-05-08,8761,157698
uxZcL,2080-02-25,6216,459984
LLHRI,2090-06-30,9937,377606
Gfuml,2118-06-02,3338,193604
xpWFE,2121-06-28,3359,73898
hzYwn,2063-06-24,9613,845944
asrDF,2101-11-19,2329,39593
WqXEo,2065-08-08,7343,646184
UzyND,2055-09-12,3402,156492
VfSTP,2051-08-31,8656,484736
KICbe,2080-02-21,6872,199288
arcPj,2120-04-11,5696,239232
xuXJD,2026-07-20,7952,636160
LncVn,2089-07-16,4568,100496
DpLms,2095-12-15,6475,589225
ukbYT,2058-07-06,7842,258786
