StoreCode,Date,TotalSales,TotalAmount
iVjoX,2027-12-30,3320,275560
xNjcJ,2030-01-19,5787,561339
GQUGT,2082-11-27,9803,676407
YaHYp,2026-07-17,4224,388608
XPLIp,2042-03-23,7492,576884
KhXqf,2121-12-14,9707,58242
nBQnc,2083-07-29,9439,396438
TbFwW,2050-11-17,2096,85936
kNhde,2058-04-23,3114,189954
dhFID,2028-09-22,3874,387400
EZiaQ,2074-12-08,6382,574380
sLFmF,2066-10-26,2272,111328
toqFu,2089-03-27,8454,727044
PdveO,2076-09-25,9724,418132
BzZTV,2089-06-04,9224,147584
khBfg,2038-01-27,3585,286800
Brbyo,2038-06-28,6674,253612
hxCJQ,2065-06-14,5755,166895
PXenY,2049-09-22,2057,24684
cwtDX,2039-04-16,4977,373275
eUPbR,2072-03-02,8050,483000
WmlnQ,2084-02-23,4601,437095
kOlaN,2109-05-20,7199,93587
yrQct,2073-02-12,4683,28098
WJdpA,2023-01-31,7140,456960
fXWVR,2065-01-25,6425,57825
NMxTB,2072-02-09,6071,522106
pUtri,2119-08-19,6835,580975
wnZIE,2037-06-13,2504,165264
TgYFa,2065-10-14,5029,231334
aNprq,2053-06-27,4999,329934
FLcJk,2105-10-22,6869,54952
DsvRZ,2101-05-03,3322,259116
MUHIO,2083-04-24,4313,306223
PnQku,2048-11-02,8436,59052
auapI,2122-01-23,5128,297424
OgydP,2085-11-21,4534,149622
zFXxM,2063-11-12,2332,177232
zQzLp,2093-06-20,4269,34152
FIAJK,2062-09-02,3942,82782
fhhcY,2051-06-20,4017,345462
zghcv,2034-01-07,5528,132672
KIJls,2036-10-15,6233,367747
wdpvP,2121-11-13,3384,243648
fFXEw,2100-08-10,2160,213840
qYLhG,2123-02-14,3603,230592
VuEHV,2045-05-29,5012,285684
GlgRx,2053-12-29,4546,213662
nvdSW,2107-01-20,8500,442000
kOoCc,2053-05-04,3966,214164
UbVdI,2036-12-06,3959,63344
NssPe,2040-12-08,9119,793353
xFuoR,2038-03-20,5624,208088
DTMgX,2049-05-17,9385,197085
mlJlb,2115-03-27,5019,371406
ymBoG,2087-10-13,3933,169119
IaTIL,2086-07-28,2366,236600
RDRbk,2037-05-31,2669,37366
PEdzJ,2115-03-13,8057,177254
uvYKG,2090-02-07,3980,250740
kaKpY,2058-11-17,2900,49300
SeXAD,2049-10-18,4280,184040
QMmbL,2030-05-23,2352,54096
AGZKo,2034-09-02,3628,18140
TScRb,2090-04-03,3997,35973
KGAMJ,2091-01-02,2879,169861
JViUc,2095-05-31,6265,87710
KAhnw,2069-07-19,9891,860517
xhPHG,2102-02-28,5029,30174
ZSErb,2081-08-29,2242,89680
PuWMA,2047-06-16,7661,168542
IXpTk,2065-04-05,7782,715944
soqBT,2113-09-19,6080,237120
UYTSr,2064-05-11,3718,22308
cfLcc,2035-11-27,6915,152130
LCmQP,2071-11-06,2986,32846
zQebo,2095-05-11,3382,98078
hWvFA,2085-04-07,8819,396855
tqpRp,2105-06-05,8490,551850
hUecU,2059-02-04,7253,398915
wyZhm,2043-02-05,9581,297011
EOVmQ,2102-02-02,8975,448750
wdJWS,2063-07-13,6561,649539
vVlLg,2120-02-06,2858,88598
dvYIP,2050-12-13,4335,429165
EYsXj,2042-11-17,4339,355798
IJRUx,2083-06-06,4276,342080
BQvxj,2060-09-10,8965,224125
MZeaV,2103-10-26,2764,199008
GdwjX,2059-02-15,6678,594342
XzDRI,2049-07-19,5824,366912
SfoCb,2105-05-02,9822,854514
XHZpl,2029-09-20,2418,176514
qhGWw,2059-01-27,4487,58331
EyAMJ,2051-01-25,3370,219050
cOkai,2039-08-17,8869,443450
ErNKN,2051-01-02,8952,465504
LUZXk,2069-07-13,3962,142632
LCbTC,2028-07-01,4717,80189
aFBqj,2038-12-07,5497,71461
LgLtU,2052-08-24,7673,544783
SVJuK,2086-02-03,8417,42085
VgqlC,2083-06-01,5355,149940
lNIwZ,2089-07-01,4284,141372
nrDwj,2102-09-28,3844,380556
mTYLg,2059-09-21,7724,393924
kZqaY,2028-09-29,8514,153252
biUrp,2081-09-28,7268,712264
dySwt,2023-04-11,5182,445652
nXTSo,2105-09-21,6109,36654
NYJYP,2033-07-21,3791,64447
TdqRz,2028-06-23,5215,276395
DLuNM,2075-02-20,7992,79920
iOdxH,2034-08-08,6167,61670
gKrAl,2046-02-11,8474,745712
qjOML,2049-07-06,2383,200172
vzFzF,2055-03-04,3171,288561
IedHV,2080-06-11,6562,203422
eZrvP,2122-10-21,7973,318920
iflfM,2076-02-10,4920,226320
ylIMC,2033-07-30,4697,305305
VMeqN,2106-09-14,7962,652884
AwOZr,2024-07-08,6839,492408
SiIRG,2110-07-17,9649,357013
KMQJh,2121-02-10,9167,137505
ZkYJi,2053-05-06,3635,119955
QivYi,2055-04-28,5862,29310
jdRdI,2075-12-29,8741,839136
dlRPu,2027-04-30,9158,274740
AEzua,2076-11-02,6268,68948
udeoO,2030-06-28,2677,104403
tIbkH,2047-06-28,2251,119303
jnckU,2099-05-04,9519,152304
UqKHU,2046-05-31,6575,598325
fvvzF,2070-11-30,8303,215878
ubBvJ,2064-03-24,6934,603258
jcBKP,2075-10-08,4669,182091
MZufH,2081-07-02,7204,295364
leBWA,2077-01-26,6201,582894
FZkIh,2074-05-06,8217,484803
QcxGX,2095-01-06,9658,270424
OYDFS,2123-06-28,6599,580712
