StoreCode,Date,TotalSales,TotalAmount
YhtWY,2040-08-24,3154,208164
eSItw,2059-08-12,5373,499689
flkSX,2055-05-18,2104,77848
ltOdM,2109-06-03,7294,36470
iwuQa,2046-07-30,7433,215557
KcZRO,2108-10-17,9338,336168
yGEPn,2033-09-21,2258,83546
ZPCiI,2072-11-01,4260,200220
clyey,2037-09-13,3971,178695
ptuHY,2110-02-15,9410,112920
DSLiG,2084-09-29,4666,37328
tkjTV,2110-02-04,7737,131529
jpOue,2102-01-06,9847,265869
gHtBk,2030-05-16,3937,192913
HaQbW,2031-06-01,3475,187650
lPFrF,2121-03-21,2020,54540
zNqnr,2106-05-07,9746,311872
oSLEf,2054-08-10,2139,64170
XOeGK,2047-12-30,7645,229350
MkhmR,2100-11-18,3339,253764
HDFVh,2055-05-28,6663,379791
bZNrv,2082-12-24,9886,49430
qqMRa,2086-12-15,7371,626535
yuPlp,2029-12-29,4658,246874
EgDVY,2115-11-12,8486,840114
oJRnH,2044-12-16,7212,634656
Ulvwf,2076-03-01,2720,252960
Zdkte,2032-01-06,3495,269115
vuCOP,2058-04-03,3372,327084
kLAcH,2098-10-07,4826,342646
XGhbO,2067-08-23,6840,499320
XQaHJ,2120-11-20,8372,493948
xHllz,2049-03-14,5349,411873
XEmIJ,2035-05-19,4277,72709
orpMr,2113-12-22,7645,252285
jyrvB,2117-06-25,4513,121851
DiWdM,2063-09-12,8677,511943
pJbdt,2116-02-15,8364,593844
aQesR,2050-04-16,2537,238478
yaVEF,2103-09-05,9254,832860
NRoJG,2094-12-01,4316,379808
aTfZz,2056-11-22,3040,121600
oWLEE,2060-08-23,3796,49348
yutoT,2102-10-18,6762,317814
dGvdC,2068-10-03,3898,81858
AYYHE,2118-06-09,6670,186760
Pqphe,2071-10-16,9940,198800
VZEKW,2059-03-26,7718,463080
WRVNv,2075-12-23,4864,92416
iHfaD,2066-04-07,4307,379016
alDAd,2059-11-05,5008,415664
flZxQ,2042-01-14,5870,234800
NoAhW,2073-08-21,6871,542809
MRUez,2087-02-06,5626,118146
jqVSB,2107-07-02,3246,165546
aEZLq,2023-10-11,8634,846132
jFHnp,2047-06-03,7570,60560
niuao,2081-02-27,2020,58580
uxoTY,2109-01-12,2037,20370
QfxWo,2078-12-30,7390,502520
AgdDr,2073-10-01,8973,574272
zDqyD,2055-09-15,6645,538245
DQdfx,2087-02-03,4060,389760
GrqPo,2105-09-25,5413,297715
eSTsG,2108-07-26,8958,385194
oqAWv,2086-06-22,4254,51048
TbVIw,2056-01-28,3663,205128
FCIWC,2078-12-10,7144,485792
wAqsT,2038-11-21,7501,52507
UmHsj,2105-08-08,5007,200280
aOMVv,2088-05-02,5719,45752
DgKsH,2046-09-23,2477,94126
XAQvR,2091-08-12,9387,319158
VMttA,2049-04-17,3565,288765
RMmcx,2042-01-26,6495,409185
fGpJo,2048-10-21,3503,59551
gQLfK,2093-06-09,5742,350262
NwOBS,2098-09-04,4801,57612
vpVkm,2074-08-08,7011,567891
BvaxX,2107-02-01,9204,358956
WkQEr,2088-05-08,8109,778464
NEJMD,2060-03-06,9190,615730
iWElQ,2114-03-05,8276,405524
uBeRU,2028-05-07,3332,176596
IGvms,2092-12-15,3068,214760
QtidG,2031-11-19,9585,853065
QAbBt,2077-12-01,2930,70320
GlqCH,2057-08-23,9500,161500
clIpF,2066-05-18,8016,553104
hgYlA,2073-02-14,9737,477113
GXuAF,2084-05-24,2921,265811
aTYKa,2043-11-05,5107,265564
jDKYr,2096-06-07,8584,703888
HpDxV,2033-08-30,7334,198018
yKFQJ,2044-11-06,8178,523392
mYRzy,2080-04-27,6805,353860
YbrVf,2115-01-07,5346,395604
OnxjQ,2073-05-07,2575,33475
TSqRr,2116-03-21,8188,155572
NDtjR,2110-09-06,6134,460050
kPsmd,2048-11-30,4793,105446
GeMWZ,2082-02-19,2117,152424
Dgwbu,2069-02-21,6157,240123
RJOUN,2123-01-11,2518,208994
KOOGk,2076-09-23,6074,157924
etwzA,2098-01-14,4390,434610
gkJwL,2121-09-18,8753,166307
TkCEQ,2061-08-21,3008,255680
mfVba,2097-08-22,7445,372250
iVjoX,2078-08-08,7609,540239
xNjcJ,2059-03-20,9031,550891
GQUGT,2036-08-18,2951,241982
YaHYp,2074-01-29,8653,103836
XPLIp,2026-10-12,2378,126034
KhXqf,2027-04-13,2765,47005
nBQnc,2114-11-26,9512,627792
TbFwW,2097-01-28,2543,223784
kNhde,2088-06-22,7020,400140
dhFID,2075-01-15,2689,236632
EZiaQ,2082-02-23,8167,677861
sLFmF,2069-07-20,2478,39648
toqFu,2105-11-10,3475,17375
PdveO,2052-10-11,7765,186360
BzZTV,2041-05-26,7141,692677
khBfg,2112-08-17,9875,404875
Brbyo,2067-02-17,7247,514537
hxCJQ,2086-11-29,8489,696098
PXenY,2053-12-16,4841,484100
cwtDX,2068-10-17,8860,806260
eUPbR,2070-08-05,4279,239624
WmlnQ,2110-06-07,7591,569325
kOlaN,2043-07-23,6105,384615
yrQct,2070-01-23,2318,104310
WJdpA,2035-05-30,9758,927010
fXWVR,2058-12-31,9578,862020
NMxTB,2073-01-29,4165,158270
pUtri,2059-10-18,3470,294950
wnZIE,2111-02-11,7555,158655
TgYFa,2042-11-01,4102,176386
aNprq,2122-06-25,7940,293780
FLcJk,2077-03-03,5304,403104
DsvRZ,2075-01-22,4654,442130
MUHIO,2107-11-28,8652,242256
PnQku,2101-07-02,7045,274755
auapI,2085-12-08,4146,344118
OgydP,2102-09-14,9486,834768
zFXxM,2055-10-23,2708,208516
zQzLp,2051-10-14,6111,403326
FIAJK,2115-08-02,3965,253760
fhhcY,2045-12-24,7588,478044
zghcv,2098-07-24,5832,472392
KIJls,2071-06-26,6640,79680
wdpvP,2069-06-04,9044,343672
fFXEw,2076-05-12,2455,14730
qYLhG,2038-07-30,8430,674400
VuEHV,2111-01-26,2201,198090
GlgRx,2055-04-08,9063,453150
nvdSW,2078-05-05,7583,379150
kOoCc,2033-04-03,7708,763092
UbVdI,2107-04-27,3754,360384
NssPe,2038-08-10,3968,345216
xFuoR,2072-08-22,7896,157920
DTMgX,2106-01-02,4350,261000
mlJlb,2051-02-15,3879,252135
ymBoG,2107-06-23,9274,528618
IaTIL,2034-05-15,9462,463638
RDRbk,2116-12-27,8995,62965
PEdzJ,2068-09-29,5298,307284
uvYKG,2117-02-10,8453,126795
kaKpY,2073-10-21,2790,273420
SeXAD,2078-05-12,7433,579774
QMmbL,2025-08-04,3720,282720
AGZKo,2054-08-04,9080,72640
TScRb,2064-07-30,6995,195860
KGAMJ,2061-03-13,8166,359304
JViUc,2057-05-18,2237,116324
KAhnw,2039-04-03,4274,269262
xhPHG,2052-03-04,9597,873327
ZSErb,2095-02-21,8120,194880
PuWMA,2036-05-17,2494,52374
IXpTk,2088-01-01,8029,457653
soqBT,2073-03-17,6970,34850
UYTSr,2119-11-29,5036,438132
cfLcc,2106-12-15,7734,703794
LCmQP,2100-10-04,2638,163556
zQebo,2085-05-01,8580,806520
hWvFA,2041-11-11,2796,69900
tqpRp,2093-04-05,7156,78716
hUecU,2069-03-31,4006,88132
wyZhm,2086-07-12,9139,621452
EOVmQ,2093-03-23,2257,94794
wdJWS,2103-03-07,2710,94850
vVlLg,2031-01-15,6959,654146
dvYIP,2102-10-09,5721,543495
EYsXj,2106-02-19,6690,100350
IJRUx,2029-08-14,7435,706325
BQvxj,2113-09-07,6585,612405
MZeaV,2066-01-16,6362,623476
GdwjX,2070-05-19,5439,522144
XzDRI,2103-08-10,7142,371384
SfoCb,2071-09-27,8851,451401
XHZpl,2062-02-09,4781,162554
qhGWw,2119-10-21,9450,642600
EyAMJ,2085-02-25,9258,83322
cOkai,2065-04-17,6015,228570
ErNKN,2061-01-26,6592,474624
LUZXk,2080-05-30,3446,317032
LCbTC,2033-11-25,9999,709929
aFBqj,2091-05-26,5303,286362
LgLtU,2104-07-22,2891,222607
SVJuK,2095-07-17,9136,292352
VgqlC,2086-08-10,3617,227871
lNIwZ,2106-11-06,2904,104544
nrDwj,2107-10-28,7180,603120
mTYLg,2034-01-28,3572,185744
kZqaY,2053-04-12,6065,315380
biUrp,2091-07-24,3663,289377
dySwt,2055-03-20,4996,199840
nXTSo,2053-04-25,2363,47260
NYJYP,2102-02-06,8448,506880
TdqRz,2091-03-10,7971,557970
DLuNM,2035-07-08,2320,64960
iOdxH,2086-07-22,6348,292008
gKrAl,2059-11-11,3731,111930
qjOML,2096-02-02,4650,158100
vzFzF,2114-09-08,6495,552075
IedHV,2074-11-02,6136,539968
eZrvP,2115-12-14,3381,60858
iflfM,2041-01-10,5998,521826
ylIMC,2117-01-07,4259,80921
VMeqN,2104-09-26,4163,328877
AwOZr,2048-07-07,8508,765720
SiIRG,2076-12-25,7604,357388
KMQJh,2037-03-19,6647,325703
ZkYJi,2098-11-09,4339,86780
QivYi,2081-09-22,8950,98450
jdRdI,2048-06-26,7511,75110
dlRPu,2030-06-10,4207,298697
AEzua,2025-03-28,4564,406196
udeoO,2083-01-24,2680,262640
tIbkH,2060-06-04,6634,271994
jnckU,2111-08-24,5399,426521
UqKHU,2086-10-19,4535,340125
fvvzF,2041-11-04,3454,189970
ubBvJ,2091-09-10,6796,591252
jcBKP,2105-11-28,8521,119294
MZufH,2051-06-05,4590,137700
leBWA,2028-03-10,7052,225664
FZkIh,2028-12-10,2943,294300
QcxGX,2120-09-16,3528,292824
OYDFS,2114-02-09,2520,68040
CWpDO,2055-08-28,9927,268029
yMpVe,2057-05-21,2909,212357
NHPBK,2111-02-09,9672,77376
BTfXS,2112-10-22,2221,24431
