StoreCode,Date,TotalSales,TotalAmount
XKpkB,2025-11-22,5694,28470
IQIoQ,2044-09-10,9994,629622
Pqibt,2039-07-02,2818,219804
QLYru,2058-03-31,3837,257079
prNjp,2023-09-26,7473,321339
ywDgw,2101-05-03,4847,382913
EOuGi,2030-02-18,8218,320502
qGCvQ,2051-05-05,7679,445382
IwMFG,2096-09-06,7919,364274
RNCWl,2094-06-29,2820,25380
iufYB,2081-06-10,9247,194187
anlBU,2093-10-28,2415,229425
SPPBt,2100-06-27,4845,242250
uDaMI,2070-08-04,2399,220708
abUtW,2028-12-31,6099,426930
bceYY,2039-02-28,5875,569875
yIpfP,2030-07-24,5330,298480
iapZh,2122-05-19,9471,587202
xqxiX,2121-05-09,3424,174624
GpVwe,2068-06-28,7809,687192
TfCjo,2102-09-13,8088,420576
uSIuL,2055-04-05,9701,58206
DKhMG,2116-05-06,6256,500480
UMzIr,2090-01-12,5744,235504
JEcPe,2103-09-30,8735,602715
dHOWb,2026-12-12,3495,188730
MTtET,2038-09-13,8024,224672
cDvSm,2093-02-11,3425,160975
YqlzQ,2071-03-02,9631,645277
TIIHZ,2044-06-11,4067,166747
tQEig,2094-02-17,7595,539245
zEpHg,2052-10-04,5807,69684
EJFNk,2057-12-17,5925,438450
AvbxV,2103-01-17,2248,47208
HpTWl,2083-10-06,6468,452760
QCjmN,2076-07-29,7429,646323
tzeZO,2068-01-28,9164,265756
Kwcjp,2061-08-23,2269,13614
pcROx,2109-07-23,6647,445349
gAMtd,2095-06-17,5810,470610
VjKsx,2044-06-11,9075,735075
svunt,2034-07-07,5662,537890
YuwRT,2123-04-15,7880,354600
hPeiL,2061-01-01,7417,571109
uadTG,2117-04-02,4643,311081
CcTQy,2087-01-11,7189,510419
MfVCP,2113-07-09,4297,309384
gfSXb,2107-11-15,8823,388212
GPemI,2033-04-11,4445,66675
LohWj,2023-02-20,9466,227184
AlHDZ,2111-03-12,2537,197886
rykeP,2118-09-20,5760,385920
hAfge,2055-04-10,6332,557216
HMraQ,2085-06-09,7307,431113
eRGZG,2028-03-30,8116,608700
BzeNi,2040-02-18,5938,552234
dnagi,2061-07-02,8822,220550
JIrDE,2031-09-22,2514,75420
hYddv,2106-01-27,3932,192668
NvIxY,2049-12-19,4696,389768
geUiu,2078-02-17,2799,75573
vFTOt,2027-09-22,5994,83916
rLEAw,2090-12-02,5430,228060
jTOEa,2031-11-14,2722,127934
UufKk,2031-02-19,3908,308732
NaMdF,2037-01-06,8455,574940
vGgMR,2029-06-17,2452,44136
pqzjt,2104-03-28,4488,157080
qoWVi,2042-06-06,3682,331380
EzcZR,2108-06-22,9628,414004
XdLFb,2077-05-10,9014,658022
WqIEX,2072-12-20,9381,234525
KsXVw,2026-07-30,5450,523200
pQOhV,2072-11-05,8869,266070
sQwdy,2035-09-24,4404,255432
jaMrl,2107-08-20,4658,326060
GRjmN,2024-09-22,2205,200655
emfQE,2058-09-04,5525,182325
wRGlS,2076-09-03,7770,77700
YxXHJ,2123-07-03,3343,60174
JHBjS,2093-05-08,9322,74576
vyoFP,2072-08-05,3708,252144
cIism,2029-01-03,2423,222916
OSbey,2090-05-19,5105,153150
RLQox,2121-08-13,6413,352715
DLXXM,2049-12-09,7553,332332
oFMyv,2026-01-16,8759,280288
FMBqm,2114-01-23,9841,305071
RNPtE,2076-01-18,2031,107643
zpakt,2075-01-22,7836,242916
NLIXr,2096-03-28,3236,148856
LWokn,2024-09-12,3362,50430
mEnMN,2053-06-09,6310,435390
jikCb,2090-03-22,4600,386400
hMhBO,2068-07-14,3424,253376
iPoPi,2112-07-26,8126,292536
dqwSi,2034-05-08,3679,194987
fQpRI,2095-07-19,9540,906300
PqbsG,2108-05-12,3007,225525
DTWMq,2086-06-20,8085,630630
gwbWS,2062-06-21,8662,675636
yaSLi,2046-05-09,8977,475781
NSXnP,2085-08-04,7957,740001
btuqq,2038-12-31,4837,246687
rGKjc,2119-02-02,2622,209760
AMajW,2044-03-14,5131,128275
zmeiH,2087-05-19,7824,242544
UodQV,2028-12-22,5026,321664
kFoXg,2106-12-21,6996,167904
aVuXr,2063-08-08,9244,582372
uCgMd,2039-06-06,7807,202982
hRuRL,2055-04-17,4826,197866
tBSGm,2121-12-23,3296,105472
QJNYu,2048-03-16,3704,55560
NUyOZ,2050-01-23,8497,790221
qSebG,2057-06-22,2795,25155
HXgiL,2086-11-19,9502,636634
dziKG,2032-09-09,9250,832500
xjIiO,2046-07-25,2523,174087
rpbLk,2048-10-25,4324,56212
DZcGC,2026-12-28,7840,501760
CRFfQ,2100-01-26,9380,778540
OiMKI,2107-12-21,8555,710065
BTAjc,2042-04-04,8902,640944
XXAjT,2071-08-01,6501,611094
IsNDn,2042-01-16,7716,308640
QaUMN,2121-01-14,8886,151062
wurcK,2028-04-13,4516,266444
kpmEp,2070-10-23,8645,129675
iyUdi,2090-02-08,5526,221040
TUqOz,2023-06-05,8366,83660
TQhEH,2064-04-23,7562,378100
vNjvh,2024-05-28,8055,579960
nCpCR,2083-06-28,7372,280136
OisEW,2100-07-25,3087,268569
rzWpv,2044-01-03,4645,292635
raUeR,2090-11-30,9165,238290
Nmidn,2082-08-08,2047,126914
TFkna,2064-11-08,7420,230020
fwNoW,2055-05-07,3813,95325
Pfnjx,2101-08-05,6145,116755
gnIxY,2039-12-19,5055,40440
eQsqH,2037-02-26,4397,123116
ekYdJ,2033-12-05,9957,527721
UqncH,2088-11-20,8678,312408
bHvQY,2035-02-12,9471,426195
ooFMl,2079-08-28,7295,328275
BHMMR,2111-06-21,8417,159923
iNHre,2052-03-23,6360,318000
vneIJ,2089-10-05,2942,264780
LtozY,2030-10-13,9149,887453
rDduE,2083-04-16,6215,478555
yfBSp,2119-02-15,7563,665544
hlorh,2090-10-24,2043,81720
hFHEe,2123-09-29,3002,198132
ueVpT,2062-05-18,8867,266010
kARRM,2094-05-14,2798,120314
HeRgG,2055-09-11,8055,636345
KtVeF,2069-11-05,9956,597360
TYMCc,2123-04-21,8885,408710
rPlyx,2037-02-02,6286,157150
RwoJX,2096-12-13,6456,284064
RnfWE,2052-08-17,8168,604432
dLNJC,2101-12-16,7718,640594
wRVSD,2083-09-25,4557,63798
naVXO,2067-12-11,3200,214400
Vhrir,2075-09-21,3763,353722
xnqgV,2055-11-16,7658,582008
UAlSz,2114-10-20,8812,158616
soSos,2034-08-09,6360,546960
pBadJ,2029-06-19,6302,63020
DiAjh,2061-03-19,7125,342000
MGHhA,2060-12-07,6270,238260
rWKmx,2093-01-22,5859,287091
JuHHk,2051-04-08,4087,24522
gosJF,2115-04-29,8093,40465
wEXNf,2110-11-14,5954,101218
erENa,2104-11-19,9067,752561
KIYze,2041-11-27,6995,132905
ZITXO,2115-11-05,7179,509709
ukwKz,2110-01-30,8292,199008
fROpz,2059-02-10,6723,141183
SOpJC,2057-02-06,4125,404250
dEUJN,2050-03-10,2173,69536
SIymk,2030-08-16,8379,251370
dGlTK,2117-08-08,8231,436243
rKzml,2061-05-25,8461,194603
lbbAI,2107-02-01,5929,231231
DJjpR,2074-01-12,7395,133110
hejzM,2107-04-27,3322,109626
oZZEy,2091-09-30,9843,206703
HytDf,2117-09-09,3526,285606
ImKgR,2060-09-30,9807,921858
bzqhj,2086-05-05,9514,856260
JtNFm,2118-10-23,3301,260779
gIBGn,2048-04-13,8883,630693
BYHfs,2068-10-17,6786,488592
jSYfC,2056-10-03,4685,327950
XfDRz,2033-11-30,4318,77724
wuyow,2029-11-26,8175,596775
GhoWI,2106-03-26,7057,77627
LWALp,2121-01-14,3665,84295
