StoreCode,Date,TotalSales,TotalAmount
piDSU,2068-09-08,5906,94496
uHFdq,2074-01-12,9717,961983
VBvsZ,2027-04-16,4643,208935
OaonV,2074-11-13,4547,377401
WxCuC,2096-09-24,9093,636510
lrdmQ,2076-07-08,5262,326244
XDBOn,2023-02-19,4862,476476
zKiCg,2087-06-27,2690,185610
GhWjC,2042-03-10,3487,254551
rLgcW,2048-05-12,4520,352560
Kmhev,2084-07-03,5015,391170
JMnTL,2071-12-25,9995,349825
tygbv,2093-05-18,3740,273020
KSaTN,2105-09-26,3195,99045
kYhLY,2110-08-07,9382,863144
IQpeV,2105-10-04,9598,729448
SSGhM,2051-02-24,3875,375875
qMQqC,2092-03-26,5535,232470
iaKlv,2109-08-01,5044,70616
uTDfX,2023-03-31,3372,323712
EywWq,2080-09-28,3136,266560
YsTui,2057-01-18,5833,157491
KNCJS,2097-11-10,8569,437019
WuKsx,2062-11-16,3827,137772
ANVEy,2057-05-13,8239,716793
UWaYX,2116-10-22,7990,391510
ssYLB,2063-05-07,8082,549576
setOB,2062-07-27,2572,210904
hsrSA,2119-08-20,2659,132950
kqluk,2048-02-05,9161,577143
JYZuR,2092-02-04,7057,458705
STRTS,2075-04-06,7200,43200
qTePA,2083-05-10,8234,683422
mSMBw,2087-11-19,4729,444526
dDwYL,2045-07-22,3111,227103
Xgsru,2096-08-31,2652,169728
ZetEh,2072-11-03,3061,177538
vlvxB,2099-12-11,2488,99520
PGFlN,2102-02-10,6568,623960
hwJkd,2095-09-29,9436,820932
jtVyk,2029-12-08,5632,73216
rbgKb,2112-04-17,5775,259875
DUdIG,2103-08-02,3627,170469
GYZVK,2084-10-06,6230,180670
QliAf,2121-02-20,2472,234840
NlLfn,2030-09-04,9838,403358
tmKjH,2106-08-10,5577,329043
kqimz,2088-05-01,7494,254796
slAfl,2066-07-28,4442,137702
Vahai,2063-01-18,9260,101860
tXPLn,2029-02-14,6934,513116
ePGqv,2061-08-30,3595,190535
zCCRP,2043-11-14,4805,86490
hMOUE,2066-07-01,6255,93825
ntrCa,2088-08-10,4652,41868
GmWQr,2060-12-28,9702,756756
egwMA,2047-11-24,2482,47158
HaEgD,2114-05-07,4666,167976
xdCJc,2036-11-29,3578,186056
okJyN,2094-08-04,6123,520455
ThPsv,2032-06-27,4297,275008
VWPwm,2023-02-13,3031,242480
UdIGN,2099-04-25,7829,313160
rHBoM,2029-09-21,6907,241745
AjNQi,2028-05-26,9295,557700
nHGfU,2116-03-14,7631,366288
vwXuA,2092-03-13,3506,319046
ZJRDH,2114-04-29,8588,171760
KNnBR,2059-11-07,9428,311124
JubAv,2058-09-27,7067,219077
MJXcE,2100-04-05,5816,151216
lzuFZ,2096-03-12,8133,569310
NbkzT,2117-03-16,8637,103644
dbLLF,2079-02-27,3369,286365
CGXWX,2023-02-12,5247,167904
Lnbox,2031-07-10,2428,12140
OOCWw,2110-04-23,6243,237234
oJjpd,2113-12-02,5773,369472
gEHsH,2040-10-28,7807,390350
wzYak,2084-08-01,2201,158472
zgXpN,2120-08-12,6561,98415
oyfDZ,2024-01-08,4742,412554
OKaQl,2110-12-11,2049,192606
rNDTc,2064-10-28,9525,381000
vZRdZ,2060-08-31,3613,54195
PEvtn,2023-06-13,9245,129430
sYwQV,2097-12-28,4667,415363
KBwCt,2027-06-27,2034,170856
mPuGW,2062-06-13,3299,260621
yTBDy,2026-06-19,8944,357760
CueVE,2122-05-31,6209,602273
qkxue,2080-05-23,2492,166964
LYhDl,2058-10-02,7135,535125
gndlW,2036-03-22,9637,491487
Lmlko,2032-03-06,3692,129220
JWBfD,2054-06-03,3956,19780
bIJKs,2045-03-08,7260,653400
wqsBh,2063-09-20,7334,542716
UcLrz,2081-11-24,4655,190855
QOSbc,2123-08-12,4129,90838
sMqHg,2047-06-19,5166,242802
ehiBf,2025-04-18,3975,210675
ddZJd,2034-01-18,2617,188424
CrzOh,2117-10-18,7128,185328
RDaEM,2094-08-27,7988,718920
djmvH,2104-08-01,8488,517768
ndGUZ,2123-01-16,3305,224740
vOfCn,2024-07-28,2909,17454
BTaZB,2028-10-22,2378,194996
Bxwxe,2068-03-11,6809,81708
aaCPZ,2100-07-12,6371,108307
BlIdp,2069-04-27,5383,188405
VBYtQ,2041-04-24,3988,207376
ZpOOw,2116-02-23,2260,196620
fRyHQ,2023-10-21,4175,413325
ttEre,2064-11-06,6917,332016
XfzNT,2038-05-02,2922,230838
KFoSd,2032-02-18,5982,257226
WTDQv,2090-12-02,3078,18468
MkNMD,2085-04-21,3813,236406
KBamU,2040-03-29,2896,162176
xViNc,2026-07-30,7547,226410
gKIyA,2025-10-30,4807,384560
OdkJD,2101-03-13,3379,270320
zxAJF,2046-08-26,5195,161045
Igdvq,2103-11-08,2349,199665
wiIhA,2084-06-21,4183,96209
FnFgI,2048-01-31,3100,285200
wJMYW,2068-01-27,7623,243936
mjplW,2116-01-27,4824,356976
eDTeH,2069-03-18,3749,37490
TIOBi,2046-05-18,8928,839232
xwKsc,2101-07-05,5812,185984
stMiO,2067-02-25,2871,198099
HawXD,2035-06-09,4064,304800
rfDaa,2088-01-07,6437,186673
OXAud,2118-11-02,9943,536922
lglks,2030-11-10,5519,419444
nTacC,2032-05-09,8542,316054
SeDoA,2038-09-26,2650,262350
TGccw,2058-06-30,3932,377472
XBWmR,2123-09-18,7444,387088
gykMD,2036-03-25,9282,371280
