StoreCode,Date,TotalSales,TotalAmount
WKkXA,2081-06-16,9776,166192
ABviR,2063-09-08,6268,463832
hJegb,2069-07-14,4201,382291
HKTiq,2032-07-26,9981,588879
OHnow,2093-06-05,9611,576660
FlrAk,2039-04-30,3961,360451
RFgpa,2063-11-29,8464,330096
saQBN,2104-09-16,7368,346296
Jkjcg,2107-09-11,3174,165048
nPQjP,2074-12-29,4405,26430
NdXau,2064-06-21,3731,279825
eNHsM,2052-05-11,7752,248064
ntjoe,2107-07-25,5548,49932
uJhPn,2089-12-22,9410,743390
AXiBL,2038-10-07,7745,46470
CqZhn,2024-01-19,8519,85190
CYcPN,2039-11-21,9735,769065
DpXrY,2028-06-11,5509,490301
JZmGM,2098-02-28,7367,360983
NAqcA,2105-04-06,6188,297024
lTPEo,2090-10-14,4598,197714
sTXYe,2063-07-26,7040,112640
gsXOr,2078-09-21,2202,134322
YRwUE,2030-02-14,8879,44395
RHAuO,2120-06-24,9304,623368
INYMj,2085-07-15,2249,53976
qNgVE,2029-03-12,4810,120250
bPUCM,2049-09-12,4197,67152
NyHOc,2060-10-12,3225,51600
pwnlB,2076-04-08,4366,401672
jcBdh,2024-05-17,6183,544104
byOjC,2067-11-11,8907,480978
AaqJK,2097-06-10,2442,102564
tzcPa,2116-08-28,9851,315232
Hkqpu,2056-05-28,8184,302808
Iizvd,2120-05-10,7971,398550
RDqil,2121-02-11,9419,744101
uHVWC,2118-02-07,3772,33948
RJhmE,2119-01-19,3248,211120
XvqqP,2049-06-28,9310,130340
xWhJf,2024-11-15,8561,342440
yGLBj,2112-06-11,6575,190675
dNYXo,2079-08-26,2841,85230
synBh,2052-10-12,7286,502734
hgXTv,2092-07-12,7064,113024
QscgK,2102-05-01,9441,575901
uDZNS,2114-01-31,6050,471900
gYdPd,2090-08-25,8428,252840
swMcN,2043-10-14,8366,819868
huOCi,2029-02-26,4566,36528
XKpkB,2059-04-14,7074,183924
IQIoQ,2120-12-14,2724,76272
Pqibt,2095-12-09,6018,577728
QLYru,2035-04-05,7701,577575
prNjp,2091-08-22,7240,347520
ywDgw,2059-03-08,5783,300716
EOuGi,2073-12-28,3645,156735
qGCvQ,2115-07-09,2308,16156
IwMFG,2051-03-06,9843,226389
RNCWl,2080-08-13,7756,325752
iufYB,2044-03-16,9761,468528
anlBU,2081-04-04,4376,205672
SPPBt,2030-03-20,7105,198940
uDaMI,2110-11-22,2644,21152
abUtW,2058-12-17,3472,184016
bceYY,2102-03-28,7363,640581
yIpfP,2103-09-20,7066,226112
iapZh,2054-08-20,7871,480131
xqxiX,2065-01-12,8654,467316
GpVwe,2040-05-20,6997,377838
TfCjo,2107-12-07,4013,64208
uSIuL,2028-01-05,7046,570726
DKhMG,2117-08-15,6985,558800
UMzIr,2074-07-23,7342,227602
JEcPe,2096-11-21,6174,222264
dHOWb,2049-03-08,8420,353640
MTtET,2056-11-14,6137,300713
cDvSm,2092-08-24,9603,220869
YqlzQ,2108-02-02,8452,253560
TIIHZ,2051-08-12,4777,157641
tQEig,2104-12-21,9612,855468
zEpHg,2044-10-13,3617,332764
EJFNk,2029-04-30,6957,41742
AvbxV,2028-03-27,5491,494190
