StoreCode,Date,TotalSales,TotalAmount
woWTU,2074-02-14,5864,504304
afDKH,2059-04-22,4113,115164
fXnQd,2051-01-04,9762,898104
nDWOq,2025-11-01,9826,953122
mgRkA,2083-11-05,3709,363482
rwALY,2039-07-18,9813,421959
bGjFI,2116-01-17,6911,352461
OjAxV,2111-05-18,2933,90923
pliSK,2041-03-05,7844,78440
dkzSF,2053-12-14,8141,472178
MuwFP,2082-05-31,7410,496470
cfFWu,2109-06-20,2995,158735
xfVbw,2087-11-13,6743,350636
xBRCe,2067-08-11,6217,310850
AiXGp,2081-07-16,7643,259862
COxZZ,2067-11-05,5814,558144
DgDLy,2030-08-27,2011,128704
yqSqM,2064-05-25,9194,910206
KuELV,2122-10-25,7545,324435
LQmGM,2055-09-08,4286,385740
gMrrU,2073-12-14,4700,197400
yYKlJ,2088-08-01,5810,424130
vlExD,2051-04-01,6145,602210
unHPa,2117-11-13,6229,492091
Ijovy,2050-03-23,8168,367560
jPInm,2110-08-30,6988,188676
gkiUJ,2113-09-02,3847,373159
cSwhe,2097-08-24,5611,415214
zKGLk,2027-09-01,4292,47212
HRRep,2092-11-15,8721,584307
cAurE,2036-08-31,7743,108402
YhtWY,2032-09-18,4544,204480
eSItw,2082-08-21,5778,52002
flkSX,2048-06-04,2004,82164
ltOdM,2058-03-21,9928,416976
iwuQa,2055-08-23,2852,114080
KcZRO,2090-07-17,5382,285246
yGEPn,2078-07-23,3580,71600
ZPCiI,2102-03-12,7744,464640
clyey,2083-11-18,8632,371176
ptuHY,2028-06-04,9036,325296
DSLiG,2084-01-05,7540,75400
tkjTV,2083-08-29,3595,316360
jpOue,2029-05-19,8532,315684
gHtBk,2039-09-17,9352,542416
HaQbW,2054-10-22,4578,306726
lPFrF,2057-08-27,6262,432078
zNqnr,2067-03-02,4753,123578
oSLEf,2029-07-05,5888,547584
XOeGK,2036-12-04,8155,774725
MkhmR,2110-07-13,9362,589806
HDFVh,2062-06-19,3206,44884
bZNrv,2066-05-13,4622,272698
qqMRa,2110-06-01,9385,140775
yuPlp,2084-11-24,7930,111020
EgDVY,2023-02-13,3266,94714
oJRnH,2068-12-08,4274,145316
Ulvwf,2050-01-15,9758,448868
Zdkte,2062-04-23,8140,561660
vuCOP,2068-10-07,7840,203840
kLAcH,2114-06-25,7208,367608
XGhbO,2074-01-20,9205,82845
XQaHJ,2107-09-24,8823,661725
xHllz,2097-11-17,5493,307608
XEmIJ,2115-09-06,8051,120765
orpMr,2103-04-02,2940,94080
jyrvB,2123-08-07,8551,444652
DiWdM,2111-07-22,7743,681384
pJbdt,2038-05-07,7815,625200
aQesR,2116-02-28,2576,54096
yaVEF,2058-04-12,5442,364614
NRoJG,2055-02-21,7626,343170
aTfZz,2120-04-29,7011,210330
oWLEE,2119-08-20,5858,492072
yutoT,2085-07-24,5208,177072
dGvdC,2060-03-14,8528,136448
AYYHE,2081-11-16,4381,78858
Pqphe,2106-10-13,2874,204054
VZEKW,2071-10-09,9563,66941
WRVNv,2080-07-07,3860,173700
iHfaD,2104-04-22,2270,18160
alDAd,2092-09-03,8990,485460
flZxQ,2087-03-13,3297,300027
NoAhW,2108-04-24,2215,62020
MRUez,2095-07-13,4707,150624
jqVSB,2086-07-16,9842,462574
aEZLq,2029-05-15,4973,258596
jFHnp,2066-10-29,3346,224182
niuao,2024-04-26,6861,391077
uxoTY,2092-01-25,4614,41526
QfxWo,2122-11-27,5219,187884
AgdDr,2051-08-30,4257,336303
zDqyD,2061-10-03,2215,95245
DQdfx,2121-01-18,2901,281397
GrqPo,2064-07-24,8751,752586
eSTsG,2060-01-05,4078,399644
oqAWv,2093-11-07,6824,245664
TbVIw,2100-08-12,7058,56464
FCIWC,2024-07-14,4648,399728
wAqsT,2036-05-18,7444,171212
UmHsj,2110-06-30,7349,646712
aOMVv,2096-04-03,8935,634385
DgKsH,2087-02-21,2971,95072
XAQvR,2034-04-22,6982,446848
VMttA,2042-06-20,2654,61042
RMmcx,2067-07-03,4806,216270
fGpJo,2113-02-17,4046,392462
gQLfK,2079-02-04,9356,112272
NwOBS,2075-10-18,8803,79227
vpVkm,2096-04-05,6236,130956
BvaxX,2100-03-11,5235,246045
WkQEr,2050-06-29,5462,71006
NEJMD,2103-09-22,4603,372843
iWElQ,2079-07-25,6299,308651
uBeRU,2052-02-06,2667,149352
IGvms,2037-07-23,2974,154648
QtidG,2094-09-30,4406,427382
QAbBt,2115-06-09,8054,322160
GlqCH,2053-09-08,7818,289266
clIpF,2089-03-17,4478,53736
hgYlA,2086-07-22,5457,87312
GXuAF,2040-02-15,8618,137888
aTYKa,2035-06-07,9434,349058
jDKYr,2053-03-28,8906,187026
HpDxV,2086-08-19,5245,120635
yKFQJ,2055-09-27,6973,516002
mYRzy,2113-08-10,4829,130383
YbrVf,2110-10-26,9222,912978
OnxjQ,2058-05-13,7434,602154
TSqRr,2046-05-04,8440,109720
NDtjR,2110-03-28,5528,292984
kPsmd,2080-07-15,4184,184096
GeMWZ,2114-03-06,2472,34608
Dgwbu,2048-07-22,2974,196284
RJOUN,2054-05-24,6070,169960
