StoreCode,Date,TotalSales,TotalAmount
SeDoA,2113-10-05,3010,45150
TGccw,2084-01-17,4687,290594
XBWmR,2114-12-29,8762,411814
gykMD,2071-03-02,6492,305124
wEQqZ,2092-11-07,6914,352614
NyJnU,2076-06-15,6939,638388
DXhHc,2036-08-03,6322,442540
qDvAh,2081-11-04,7297,518087
nUTHk,2039-01-26,6378,153072
acGxm,2100-10-21,5766,69192
shnja,2113-02-20,8512,442624
KFUGw,2105-08-24,7728,146832
UDpYo,2024-08-14,3170,307490
LplpW,2113-07-26,9576,689472
aZUOR,2098-09-14,6038,344166
FWGHn,2039-12-16,8007,720630
LtwFp,2111-06-26,2492,42364
bRHtm,2061-07-01,4079,220266
MkghG,2116-08-07,5379,188265
Ikadb,2037-07-03,8355,392685
HZIVT,2087-08-05,9267,509685
WDVmp,2088-11-25,5621,78694
ozDIX,2060-07-01,4607,165852
qIDXq,2102-04-05,9930,506430
CTQfN,2103-09-13,5398,178134
QgAhx,2045-03-18,6369,484044
slAcJ,2063-07-08,7362,58896
vmrLU,2049-05-20,9209,727511
yTHEh,2052-05-20,2884,152852
lGoVa,2041-09-12,7768,100984
IRJuG,2070-10-26,8687,529907
psBFq,2040-05-27,7701,46206
VbuxQ,2096-10-19,9598,201558
uKndT,2031-08-31,5220,339300
fxCIy,2055-01-21,2818,28180
zGyGG,2064-05-01,6434,193020
uAkbh,2034-12-29,3553,113696
EwABN,2114-09-13,7715,486045
bxvtl,2053-05-09,2306,166032
mqxxj,2096-09-27,8002,384096
tsOJz,2056-12-01,4026,120780
GzhSX,2094-09-02,8117,146106
kvryu,2072-05-04,8884,62188
ZwgUp,2092-09-29,9453,926394
NUeWz,2051-01-05,5218,177412
vKyIK,2100-11-01,7411,392783
AmWQO,2114-01-29,8082,573822
fQyRo,2098-07-19,9048,597168
hjPHN,2117-05-21,7623,541233
POqse,2069-10-28,6482,408366
EVDgI,2087-07-22,5504,126592
IPcfn,2118-05-09,5410,64920
MeMGs,2025-05-19,4800,48000
jAhpX,2053-01-11,6027,54243
uGDff,2026-01-08,8896,373632
gOkdO,2031-03-15,5484,318072
jWIre,2057-12-28,8440,194120
fHpMI,2045-10-15,2771,63733
lVMVN,2050-03-24,4140,136620
GSRWU,2105-02-28,2283,38811
idOvW,2114-10-02,5181,51810
VWqbE,2107-03-24,5220,130500
vLmKV,2066-08-11,3646,339078
aWOOV,2081-02-07,9126,118638
kRrkx,2082-09-25,2549,247253
QkEUL,2090-09-30,5924,414680
uFpQH,2111-08-21,3406,217984
rkxtL,2089-02-07,8196,57372
talwS,2111-01-24,5748,436848
UaAMB,2084-07-06,5786,503382
UAeYW,2053-03-12,2358,44802
eyUEn,2067-06-07,3632,152544
PjnUz,2112-09-05,2634,197550
ODyWO,2089-07-30,6448,619008
VHTBY,2121-08-05,6791,74701
qfuvj,2069-03-15,3505,66595
GWKlk,2065-04-09,3017,268513
uDRja,2106-06-29,5989,425219
xncbm,2065-04-23,2181,218100
QqxEp,2051-07-08,3882,260094
QrNwO,2064-01-21,7879,291523
Sahxf,2072-02-01,5030,337010
oRlni,2114-06-23,2307,126885
pWhCP,2118-07-01,9133,237458
nYIib,2036-08-13,3627,152334
lDLzU,2055-03-28,3099,288207
HSBSH,2061-03-21,7558,128486
Amagt,2120-06-08,8228,139876
eZQuo,2044-02-17,7670,322140
oUUDg,2036-09-24,5691,51219
CbeQK,2113-08-17,5883,70596
ZBfsh,2050-03-13,2288,22880
FvhES,2029-12-28,5196,239016
ldomP,2025-05-15,3334,123358
QnFtv,2103-12-28,4518,81324
eQHIq,2080-02-23,6962,605694
rhihY,2098-06-01,6730,477830
ScgLy,2096-11-21,5919,295950
TxJsD,2023-02-12,2339,23390
XgfTL,2044-06-15,6735,235725
esjbO,2049-09-17,5646,446034
puVXA,2060-11-16,4606,92120
rEUwW,2085-01-28,7026,126468
hAomW,2057-05-24,9245,517720
HtCeM,2118-06-03,6360,159000
AhDNA,2041-07-24,4548,50028
KErsa,2070-10-23,3204,54468
bfbuU,2057-05-12,8471,271072
crBFQ,2110-09-04,3403,71463
mFdLN,2063-07-10,9427,933273
CVBrm,2120-04-25,5335,32010
qDQip,2104-11-19,7499,59992
KUxkt,2112-05-06,7120,647920
qQbgw,2043-06-15,4961,183557
FBeJv,2058-02-17,2794,72644
kJFpB,2069-06-21,7334,726066
glKdt,2121-09-24,9081,844533
Tocnf,2119-09-30,7306,284934
JcCWb,2025-05-01,8354,175434
pXHPq,2026-04-23,4144,397824
iRpPc,2051-04-07,6164,308200
CjhMA,2024-06-25,8753,402638
mwCWY,2063-12-02,3259,68439
