StoreCode,Date,TotalSales,TotalAmount
iHfaD,2032-10-30,2669,133450
alDAd,2069-11-20,3827,95675
flZxQ,2070-07-30,9985,269595
NoAhW,2119-12-16,9377,159409
MRUez,2049-08-14,7690,276840
jqVSB,2067-11-02,3893,120683
aEZLq,2062-11-21,4314,181188
jFHnp,2033-11-23,9413,451824
niuao,2037-01-18,8082,404100
uxoTY,2072-01-14,4069,280761
QfxWo,2037-01-14,6958,62622
AgdDr,2070-03-18,4990,254490
zDqyD,2046-04-24,4053,328293
DQdfx,2122-08-26,7028,217868
GrqPo,2059-10-21,7191,100674
eSTsG,2033-06-06,7698,223242
oqAWv,2031-01-25,7567,37835
TbVIw,2073-12-15,4508,166796
FCIWC,2034-03-10,4525,108600
wAqsT,2107-05-05,5394,512430
UmHsj,2078-05-26,7470,59760
aOMVv,2057-11-10,8424,109512
DgKsH,2099-11-07,6712,161088
XAQvR,2046-05-24,3227,25816
VMttA,2096-11-10,4111,254882
RMmcx,2117-04-18,5204,416320
fGpJo,2111-05-17,6850,246600
gQLfK,2058-03-26,6758,547398
NwOBS,2097-12-12,7618,182832
vpVkm,2071-01-24,8785,746725
BvaxX,2061-11-27,2134,87494
WkQEr,2113-01-30,9533,533848
NEJMD,2122-08-28,8153,48918
iWElQ,2040-10-21,8987,521246
uBeRU,2108-04-23,7906,648292
IGvms,2045-06-24,4651,120926
QtidG,2029-06-10,7167,186342
QAbBt,2118-12-25,4120,321360
GlqCH,2046-05-18,9562,516348
clIpF,2094-02-27,3659,270766
hgYlA,2061-06-30,7695,269325
GXuAF,2097-01-29,6001,204034
aTYKa,2034-06-29,8237,502457
jDKYr,2099-10-24,3851,177146
HpDxV,2094-03-27,5232,287760
yKFQJ,2087-09-10,2080,106080
mYRzy,2116-05-23,2587,178503
YbrVf,2092-09-28,9541,954100
OnxjQ,2119-08-02,5751,310554
TSqRr,2081-07-16,7755,108570
NDtjR,2081-02-07,2304,11520
kPsmd,2066-05-26,5646,276654
GeMWZ,2110-06-21,2735,216065
Dgwbu,2056-04-20,8195,590040
RJOUN,2056-04-22,4758,404430
KOOGk,2070-06-16,8898,436002
etwzA,2033-03-08,3342,237282
gkJwL,2095-04-04,5140,442040
TkCEQ,2026-01-30,5598,459036
mfVba,2104-01-24,6679,353987
iVjoX,2047-05-08,5103,132678
xNjcJ,2058-05-02,2884,23072
GQUGT,2102-09-12,6297,207801
YaHYp,2036-02-26,7787,140166
XPLIp,2026-08-12,5899,489617
KhXqf,2060-04-14,3906,238266
nBQnc,2026-06-14,6914,359528
TbFwW,2114-11-13,6074,382662
kNhde,2082-01-31,4895,254540
dhFID,2112-05-19,7692,292296
EZiaQ,2107-02-02,5570,55700
sLFmF,2109-10-16,3940,110320
toqFu,2066-03-01,6368,57312
PdveO,2080-06-27,8651,216275
BzZTV,2086-02-26,7079,651268
khBfg,2028-05-02,3166,22162
Brbyo,2088-12-14,9665,212630
hxCJQ,2120-01-09,6908,145068
PXenY,2066-01-18,4161,49932
cwtDX,2081-12-02,4913,363562
eUPbR,2093-06-28,3194,265102
WmlnQ,2079-10-14,8607,748809
kOlaN,2025-11-03,2344,75008
yrQct,2096-02-14,3635,105415
WJdpA,2023-05-03,4674,177612
fXWVR,2034-09-09,7787,350415
NMxTB,2066-01-09,5745,413640
pUtri,2097-02-04,3720,372000
wnZIE,2075-01-15,4121,173082
TgYFa,2108-07-30,9640,819400
aNprq,2057-09-22,3101,77525
FLcJk,2113-10-04,7704,61632
DsvRZ,2060-11-16,7044,387420
MUHIO,2047-03-24,3754,97604
PnQku,2121-02-14,7892,126272
auapI,2073-01-06,7903,616434
OgydP,2064-03-03,8205,557940
zFXxM,2099-08-15,6945,187515
zQzLp,2064-01-04,4426,376210
FIAJK,2122-05-14,4592,174496
fhhcY,2037-06-16,2237,73821
zghcv,2055-05-04,3360,80640
KIJls,2104-05-22,9744,311808
wdpvP,2062-02-15,7758,729252
fFXEw,2059-07-21,9859,699989
qYLhG,2059-08-27,5270,395250
VuEHV,2071-06-24,8861,646853
GlgRx,2090-05-04,4845,314925
nvdSW,2044-07-22,4021,357869
kOoCc,2065-03-23,6278,175784
UbVdI,2102-07-12,8014,737288
NssPe,2052-11-02,2979,247257
xFuoR,2027-09-29,6538,562268
DTMgX,2030-11-03,9118,492372
mlJlb,2086-08-17,9728,778240
ymBoG,2065-07-28,8403,50418
IaTIL,2048-10-01,9549,630234
RDRbk,2109-10-04,3866,347940
PEdzJ,2096-02-23,8952,214848
uvYKG,2041-08-19,3405,320070
kaKpY,2096-11-13,8074,314886
SeXAD,2059-03-14,7530,52710
QMmbL,2088-04-28,6444,135324
AGZKo,2106-04-21,8739,428211
TScRb,2024-11-30,4036,242160
KGAMJ,2069-07-26,7117,42702
JViUc,2118-11-24,7997,479820
KAhnw,2095-12-04,3219,206016
xhPHG,2106-06-24,2957,245431
ZSErb,2052-05-16,6224,410784
PuWMA,2080-07-03,5432,173824
IXpTk,2108-01-15,6704,294976
soqBT,2067-08-05,10000,320000
UYTSr,2051-06-18,9623,490773
cfLcc,2117-08-06,4149,390006
LCmQP,2088-06-13,2229,73557
zQebo,2104-10-04,9808,921952
hWvFA,2060-10-29,3488,66272
tqpRp,2079-01-10,4367,227084
hUecU,2069-08-07,3638,123692
wyZhm,2032-10-07,2053,24636
EOVmQ,2089-02-19,4266,345546
wdJWS,2047-02-22,2967,74175
vVlLg,2069-09-28,7406,533232
dvYIP,2065-04-23,8660,580220
EYsXj,2055-05-27,7646,680494
IJRUx,2037-03-15,5140,77100
BQvxj,2095-11-17,5260,310340
MZeaV,2057-10-18,3191,181887
GdwjX,2075-03-10,5601,280050
XzDRI,2038-12-22,2340,166140
SfoCb,2053-09-17,2948,41272
XHZpl,2087-10-18,3525,74025
qhGWw,2096-06-29,2220,168720
EyAMJ,2040-08-16,4048,214544
cOkai,2119-06-17,3302,264160
ErNKN,2094-02-23,6281,69091
LUZXk,2091-07-21,6873,281793
LCbTC,2090-03-28,2480,96720
aFBqj,2091-05-15,4747,313302
LgLtU,2043-12-06,9270,806490
SVJuK,2048-05-06,3861,200772
VgqlC,2077-11-27,9612,163404
lNIwZ,2039-05-07,7952,461216
nrDwj,2038-08-11,8850,115050
mTYLg,2084-02-27,2333,37328
kZqaY,2033-05-05,5035,433010
biUrp,2077-12-03,7879,157580
dySwt,2078-04-13,4841,24205
nXTSo,2030-04-16,9567,487917
NYJYP,2086-06-07,8825,688350
TdqRz,2084-11-28,3399,84975
DLuNM,2052-11-26,6452,148396
iOdxH,2066-01-19,8506,680480
gKrAl,2087-09-19,2270,145280
qjOML,2089-08-19,8426,92686
vzFzF,2090-03-14,4643,431799
IedHV,2091-06-03,7349,345403
eZrvP,2074-04-01,9709,553413
iflfM,2092-09-08,8915,98065
ylIMC,2103-07-11,5744,528448
VMeqN,2080-02-26,7978,382944
AwOZr,2106-04-02,5656,328048
