StoreCode,Date,TotalSales,TotalAmount
GXuAF,2033-03-08,8366,577254
aTYKa,2064-06-06,9895,257270
jDKYr,2116-08-17,4754,190160
HpDxV,2060-05-31,3712,345216
yKFQJ,2082-03-12,3888,50544
mYRzy,2066-08-07,2239,147774
YbrVf,2025-09-13,2890,205190
OnxjQ,2032-04-04,4472,201240
TSqRr,2094-02-24,9638,665022
NDtjR,2116-03-16,3017,181020
kPsmd,2050-11-18,4220,88620
GeMWZ,2079-05-09,6215,217525
Dgwbu,2082-10-13,4299,292332
RJOUN,2050-09-21,3566,238922
KOOGk,2051-01-30,7166,236478
etwzA,2117-04-10,7489,179736
gkJwL,2066-06-16,6708,536640
TkCEQ,2070-06-29,7016,624424
mfVba,2098-02-11,4217,139161
iVjoX,2098-07-25,6356,400428
xNjcJ,2023-11-01,7435,669150
GQUGT,2080-10-03,9267,129738
YaHYp,2026-10-29,2039,146808
XPLIp,2079-10-13,2068,55836
KhXqf,2065-11-02,3959,190032
nBQnc,2031-12-15,9472,426240
TbFwW,2063-06-02,2091,117096
kNhde,2039-06-28,5840,110960
dhFID,2083-05-09,5896,406824
EZiaQ,2041-07-30,7076,445788
sLFmF,2062-04-02,6022,427562
toqFu,2104-10-05,9802,235248
PdveO,2067-07-07,2402,134512
BzZTV,2087-08-24,9093,882021
khBfg,2042-11-05,9545,391345
Brbyo,2077-01-07,9734,885794
hxCJQ,2025-02-06,4702,56424
PXenY,2074-12-09,2306,46120
cwtDX,2068-04-20,6553,622535
eUPbR,2032-03-25,3663,87912
WmlnQ,2097-08-01,9016,549976
kOlaN,2041-04-17,5351,53510
yrQct,2043-09-02,5175,186300
WJdpA,2085-03-26,2762,259628
fXWVR,2093-06-06,4115,349775
NMxTB,2070-09-13,4961,322465
pUtri,2038-12-19,4753,356475
wnZIE,2053-04-25,4113,279684
TgYFa,2061-02-12,3884,372864
aNprq,2057-03-08,4596,64344
FLcJk,2079-11-02,2509,87815
DsvRZ,2098-02-24,8479,686799
MUHIO,2075-08-14,7955,389795
PnQku,2037-02-22,8469,389574
auapI,2076-04-03,2490,54780
OgydP,2113-12-24,8395,377775
zFXxM,2033-12-25,9435,622710
zQzLp,2067-09-01,2214,22140
FIAJK,2067-11-08,9161,897778
fhhcY,2058-02-07,6337,291502
zghcv,2038-06-04,2101,142868
KIJls,2037-12-29,2364,134748
wdpvP,2087-04-01,9716,855008
fFXEw,2104-10-28,8438,683478
qYLhG,2117-04-24,8423,252690
VuEHV,2119-01-22,2894,251778
GlgRx,2098-06-29,4247,123163
nvdSW,2034-03-24,4305,404670
kOoCc,2107-07-04,4228,422800
UbVdI,2054-10-23,5354,85664
NssPe,2055-01-07,7791,311640
xFuoR,2050-02-07,5765,28825
DTMgX,2109-09-10,6600,112200
mlJlb,2099-07-10,4096,126976
ymBoG,2054-08-19,8237,576590
IaTIL,2101-12-19,7998,431892
RDRbk,2047-12-11,8346,108498
PEdzJ,2056-01-11,7118,227776
uvYKG,2057-01-25,7668,444744
kaKpY,2094-02-18,6939,208170
SeXAD,2066-01-20,5675,408600
QMmbL,2115-01-29,8047,265551
AGZKo,2064-12-10,4451,195844
TScRb,2033-12-21,8009,280315
KGAMJ,2025-12-07,3862,359166
JViUc,2098-02-14,3954,75126
