StoreCode,Date,TotalSales,TotalAmount
HjFMY,2065-10-24,6067,497494
ZfISm,2093-06-15,3573,260829
xdQSe,2065-08-03,9845,177210
WZjPt,2110-10-20,4727,231623
uJKMn,2029-02-26,9404,780532
ycZWf,2045-06-01,6134,42938
jzDgS,2032-07-04,5113,327232
ThCjH,2055-06-06,2966,130504
LHQkS,2100-08-31,2712,162720
sEorK,2044-08-31,4127,338414
mlKgn,2121-12-21,9229,73832
wywHO,2023-04-06,6318,132678
YBGmN,2118-10-20,2851,17106
jBTfn,2029-08-22,9486,512244
NxHAX,2048-02-06,3279,52464
BtXrB,2103-11-29,2941,249985
SIGvq,2054-08-08,9150,91500
YUuxM,2028-02-11,5816,442016
lIxwY,2079-03-20,2474,69272
WRTEU,2117-10-12,4692,333132
aYZse,2044-12-12,4682,276238
uGymu,2085-02-21,4259,221468
bdVkY,2084-02-15,6920,657400
xxxdQ,2024-12-16,2217,121935
TEoKF,2116-01-25,9927,823941
TqvHY,2040-12-30,5552,133248
YrCmK,2122-02-10,9818,873802
AyODv,2115-11-27,5241,146748
SLGvg,2095-09-16,9371,140565
xYRIJ,2095-10-01,8519,383355
mQdRc,2065-12-03,5424,86784
PTuRg,2121-12-31,4292,180264
sBYvZ,2059-07-13,6138,55242
obwvs,2101-07-20,3762,327294
FvafL,2087-08-07,2258,74514
Lophj,2070-01-19,5096,71344
kIGjc,2094-08-30,7735,680680
hzhfC,2107-12-17,6779,379624
VcTBw,2027-02-17,5006,500600
SJmMg,2048-12-23,9223,645610
eFaAS,2027-10-10,7959,628761
GAZpr,2081-04-12,4012,373116
RzlSK,2056-11-17,2929,263610
WxaxZ,2081-11-01,3858,30864
VwQUS,2080-10-04,6918,89934
wGTkG,2065-09-23,7483,389116
xhwRj,2072-12-08,2124,121068
SJElI,2061-09-16,7227,549252
KUzqX,2110-05-31,5493,175776
aPylH,2106-05-17,4377,402684
meNtD,2064-12-28,2121,173922
pIQTk,2118-04-17,4497,323784
ExDQm,2090-09-10,6390,89460
bXRMv,2026-04-05,8578,128670
yBnce,2095-05-06,7415,370750
scuvi,2091-11-10,2821,59241
pgqEq,2057-12-13,4463,66945
ytYLT,2087-07-08,3425,116450
LDiYP,2073-07-24,8724,575784
WKkXA,2076-08-11,4274,350468
ABviR,2083-02-22,8594,395324
hJegb,2075-10-15,9192,542328
HKTiq,2095-03-26,7977,231333
OHnow,2080-03-22,8511,204264
FlrAk,2054-09-29,5633,129559
RFgpa,2044-08-04,7239,405384
saQBN,2035-08-16,9633,192660
Jkjcg,2030-03-14,5438,320842
nPQjP,2101-04-25,7949,620022
NdXau,2114-09-14,5376,166656
eNHsM,2077-10-26,7027,583241
ntjoe,2029-02-22,4902,235296
uJhPn,2101-09-06,2731,139281
AXiBL,2123-09-17,6476,129520
CqZhn,2115-03-09,4719,231231
CYcPN,2104-01-10,5748,540312
DpXrY,2051-09-22,8153,269049
JZmGM,2028-03-08,7342,227602
