StoreCode,Date,TotalSales,TotalAmount
eFaAS,2030-04-24,3434,298758
GAZpr,2088-01-18,4443,444300
RzlSK,2031-06-23,7709,755482
WxaxZ,2122-08-21,8998,656854
VwQUS,2036-07-10,8564,770760
wGTkG,2045-04-12,2860,85800
xhwRj,2119-10-29,6765,378840
SJElI,2047-05-14,7452,633420
KUzqX,2029-04-10,8822,370524
aPylH,2031-10-21,8649,337311
meNtD,2028-10-04,5206,124944
pIQTk,2029-02-15,6207,471732
ExDQm,2110-05-23,9779,58674
bXRMv,2113-12-15,5645,400795
yBnce,2040-10-30,6247,418549
scuvi,2023-10-25,9950,388050
pgqEq,2100-12-21,5082,289674
ytYLT,2049-08-23,4159,70703
LDiYP,2106-08-12,5509,435211
WKkXA,2057-08-28,6026,451950
ABviR,2056-12-15,4399,382713
hJegb,2097-12-21,2318,50996
HKTiq,2051-06-18,2315,57875
OHnow,2112-02-25,6934,617126
FlrAk,2081-12-10,9194,661968
RFgpa,2083-11-05,3209,259929
saQBN,2060-02-21,9217,617539
Jkjcg,2105-03-30,4125,363000
nPQjP,2116-04-24,6008,240320
NdXau,2086-01-28,5156,376388
eNHsM,2102-11-25,2255,42845
ntjoe,2072-09-13,7105,476035
uJhPn,2041-12-04,8525,375100
AXiBL,2080-02-12,5333,122659
CqZhn,2082-04-17,8615,456595
CYcPN,2109-06-09,8304,739056
DpXrY,2081-01-07,4727,231623
JZmGM,2035-04-18,2533,98787
NAqcA,2089-04-02,9401,479451
lTPEo,2091-09-17,6830,184410
sTXYe,2032-01-10,7457,320651
gsXOr,2084-04-29,7551,634284
YRwUE,2106-06-23,5221,114862
RHAuO,2040-05-12,5142,349656
INYMj,2056-05-17,7794,210438
qNgVE,2078-04-05,7474,298960
bPUCM,2049-08-20,5552,444160
NyHOc,2089-09-08,6689,394651
pwnlB,2088-09-16,2526,179346
jcBdh,2102-02-26,7555,559070
byOjC,2070-01-25,2559,240546
AaqJK,2073-12-11,9737,652379
tzcPa,2034-07-20,7616,426496
Hkqpu,2095-08-05,9062,661526
Iizvd,2096-07-23,3647,237055
RDqil,2063-04-11,8978,475834
uHVWC,2102-12-07,5642,479570
RJhmE,2024-09-03,9585,57510
XvqqP,2123-08-22,2061,53586
xWhJf,2075-12-05,3772,192372
yGLBj,2087-06-14,2575,56650
dNYXo,2039-01-10,3999,287928
synBh,2048-05-11,8531,435081
hgXTv,2075-08-13,9586,613504
QscgK,2111-10-15,7590,417450
uDZNS,2118-01-09,7456,365344
gYdPd,2036-01-25,9272,380152
swMcN,2088-11-23,6893,124074
huOCi,2109-05-13,5020,296180
XKpkB,2097-09-24,4539,358581
IQIoQ,2048-02-09,5846,192918
Pqibt,2103-01-03,9091,800008
QLYru,2115-04-01,8459,372196
prNjp,2076-03-15,5828,244776
ywDgw,2058-11-01,9138,630522
EOuGi,2063-10-18,4478,80604
qGCvQ,2113-12-03,8851,141616
IwMFG,2023-12-15,5163,283965
RNCWl,2051-12-30,2312,20808
iufYB,2026-03-04,2631,18417
anlBU,2064-08-21,9409,498677
SPPBt,2090-05-07,6980,663100
uDaMI,2042-12-16,3532,286092
abUtW,2088-07-06,5711,234151
bceYY,2045-08-23,8066,161320
yIpfP,2084-06-14,3082,181838
iapZh,2036-03-18,2046,186186
xqxiX,2088-03-30,5825,233000
GpVwe,2114-01-07,7717,192925
TfCjo,2062-10-26,6623,271543
uSIuL,2081-02-17,6138,184140
DKhMG,2042-12-10,7841,407732
UMzIr,2041-05-22,8601,387045
JEcPe,2116-03-07,4979,238992
dHOWb,2029-05-26,6303,245817
MTtET,2066-05-31,4552,159320
cDvSm,2059-12-07,3973,321813
YqlzQ,2073-06-14,6097,493857
TIIHZ,2058-06-14,3219,19314
tQEig,2064-09-20,8175,654000
zEpHg,2037-12-11,9699,601338
EJFNk,2037-09-01,7368,316824
AvbxV,2095-09-05,6099,475722
HpTWl,2023-09-16,6802,102030
QCjmN,2047-01-29,8249,659920
tzeZO,2059-10-16,3308,254716
Kwcjp,2024-01-23,7536,45216
pcROx,2096-07-08,2515,95570
gAMtd,2043-08-18,8319,607287
VjKsx,2075-04-10,3539,116787
svunt,2040-06-02,3380,87880
YuwRT,2040-05-11,2719,108760
hPeiL,2086-10-24,9635,597370
uadTG,2082-11-30,9249,258972
CcTQy,2044-09-03,7338,697110
MfVCP,2061-08-26,6394,204608
gfSXb,2042-01-08,3122,240394
GPemI,2045-05-12,6066,400356
LohWj,2085-06-26,4165,229075
AlHDZ,2094-05-07,5283,390942
rykeP,2030-04-15,3488,191840
hAfge,2026-01-16,9353,570533
HMraQ,2049-06-22,4820,462720
eRGZG,2069-08-16,6994,293748
BzeNi,2053-07-05,3654,222894
dnagi,2123-08-08,8429,826042
JIrDE,2039-12-09,8259,768087
hYddv,2027-06-14,6923,456918
NvIxY,2096-10-15,6793,570612
geUiu,2032-07-19,7486,329384
vFTOt,2115-07-28,7680,115200
rLEAw,2060-03-17,3016,208104
jTOEa,2086-12-22,2444,166192
UufKk,2071-01-15,8490,543360
NaMdF,2114-03-23,6934,367502
vGgMR,2075-12-04,2205,105840
pqzjt,2059-10-02,9012,630840
qoWVi,2024-04-01,6633,86229
EzcZR,2075-12-19,2731,202094
XdLFb,2063-12-24,2072,186480
WqIEX,2118-08-01,8417,622858
KsXVw,2034-01-16,8032,128512
pQOhV,2048-10-07,9045,162810
sQwdy,2064-10-17,3418,150392
jaMrl,2121-12-11,9634,539504
GRjmN,2077-06-08,9115,401060
emfQE,2060-12-05,6484,447396
wRGlS,2087-11-25,5184,357696
YxXHJ,2060-05-10,7798,592648
JHBjS,2095-04-21,8738,611660
vyoFP,2042-05-18,6162,480636
cIism,2028-11-10,6345,621810
OSbey,2120-12-31,6477,200787
RLQox,2027-12-01,8716,113308
DLXXM,2065-11-19,6727,295988
oFMyv,2108-07-18,9305,763010
FMBqm,2031-12-02,3474,156330
RNPtE,2080-06-11,2209,48598
zpakt,2068-11-03,2655,204435
NLIXr,2073-01-01,2809,58989
LWokn,2048-11-16,3023,51391
mEnMN,2089-07-06,9460,605440
jikCb,2105-12-01,5195,212995
hMhBO,2038-11-03,5252,483184
iPoPi,2055-04-18,4829,405636
dqwSi,2036-08-31,6431,128620
fQpRI,2041-01-28,6377,274211
PqbsG,2074-08-02,6027,572565
DTWMq,2025-12-27,4328,177448
gwbWS,2066-10-29,3066,55188
yaSLi,2054-02-26,4564,451836
NSXnP,2027-06-21,4565,406285
btuqq,2102-10-10,3604,259488
rGKjc,2028-03-08,2310,122430
AMajW,2037-01-17,3611,115552
zmeiH,2068-05-16,9714,728550
UodQV,2104-03-07,8898,605064
kFoXg,2079-04-27,2378,152192
aVuXr,2057-04-05,2403,237897
uCgMd,2097-07-24,4325,211925
hRuRL,2056-04-03,9281,918819
tBSGm,2041-06-10,8277,695268
QJNYu,2118-04-19,7680,368640
NUyOZ,2081-08-13,5571,311976
qSebG,2043-05-24,4059,353133
HXgiL,2051-12-19,4450,302600
dziKG,2076-10-20,5744,442288
xjIiO,2029-08-06,6535,294075
rpbLk,2122-07-18,2317,155239
DZcGC,2076-08-24,6780,142380
CRFfQ,2108-09-28,3044,298312
OiMKI,2109-09-21,5813,52317
BTAjc,2121-03-06,4888,146640
XXAjT,2120-10-29,9885,533790
IsNDn,2029-05-19,7924,126784
QaUMN,2050-03-19,2957,283872
wurcK,2095-07-01,5510,170810
kpmEp,2039-05-13,9050,99550
iyUdi,2111-06-04,8744,139904
TUqOz,2046-11-23,8379,276507
TQhEH,2098-11-26,9447,585714
vNjvh,2088-04-17,9020,902000
