StoreCode,Date,TotalSales,TotalAmount
DiAjh,2088-11-06,3581,279318
MGHhA,2102-08-10,9507,408801
rWKmx,2109-08-14,8305,58135
JuHHk,2086-07-27,3289,240097
gosJF,2050-07-26,2728,49104
wEXNf,2066-04-12,6510,253890
erENa,2064-11-27,7507,728179
KIYze,2105-10-09,4083,306225
ZITXO,2039-12-12,5100,392700
ukwKz,2033-06-06,8706,661656
fROpz,2037-05-15,4159,83180
SOpJC,2108-11-20,9045,307530
dEUJN,2109-03-13,9561,267708
SIymk,2034-07-17,5410,129840
dGlTK,2096-03-02,4479,309051
rKzml,2078-07-10,7348,110220
lbbAI,2027-08-15,4492,89840
DJjpR,2036-08-24,7497,187425
hejzM,2116-07-26,9386,788424
oZZEy,2042-09-15,8751,805092
HytDf,2067-12-21,2322,65016
ImKgR,2083-11-24,9659,106249
bzqhj,2116-10-05,8175,408750
JtNFm,2106-10-22,4461,133830
gIBGn,2023-04-30,2895,170805
BYHfs,2109-04-23,4666,275294
jSYfC,2086-04-29,6114,140622
XfDRz,2023-11-02,6576,203856
wuyow,2113-02-09,3586,222332
GhoWI,2087-03-19,7596,524124
LWALp,2058-08-05,4517,383945
kImZj,2123-11-22,2676,149856
xUZHW,2108-01-03,2043,59247
XHXCu,2031-01-02,6155,572415
LrRYP,2044-07-21,6276,495804
ZTCzx,2049-10-07,6592,540544
GaflA,2121-02-03,2736,139536
xXQVx,2024-10-29,7525,714875
yoPMM,2102-04-02,2822,262446
fnifp,2087-01-01,7879,646078
UBiHD,2074-09-09,8240,354320
pHkIy,2111-09-05,2580,198660
hAamr,2100-02-24,5482,367294
NGGPn,2107-01-08,6788,162912
PieYt,2034-09-09,5457,354705
BBviV,2083-07-20,5133,277182
WGIMR,2108-11-17,4055,48660
Fcoqj,2098-04-02,2094,79572
zxbcV,2122-03-24,3756,217848
aqXjv,2121-10-28,2226,26712
HwABJ,2114-03-18,9573,660537
pwxsm,2097-10-04,8221,772774
AxKjw,2092-07-25,9376,740704
KhQou,2057-08-07,3877,209358
FVLXv,2109-04-14,7045,133855
LzYQM,2077-01-17,9444,528864
eiFNn,2029-05-26,7913,727996
HTneU,2040-08-17,6923,41538
woWTU,2078-07-04,9788,48940
afDKH,2097-04-21,5400,496800
fXnQd,2090-03-12,9893,405613
nDWOq,2034-06-20,6692,341292
mgRkA,2092-09-14,2404,197128
rwALY,2110-02-02,3243,252954
bGjFI,2046-06-28,5118,465738
OjAxV,2094-05-25,7735,464100
pliSK,2030-04-28,3862,196962
dkzSF,2087-08-05,3035,72840
MuwFP,2024-11-29,7851,683037
cfFWu,2024-08-01,4953,450723
xfVbw,2090-06-16,3855,223590
xBRCe,2076-03-31,9160,467160
AiXGp,2093-06-22,5689,506321
COxZZ,2077-06-13,6999,195972
DgDLy,2064-11-15,2884,285516
yqSqM,2053-07-10,6422,57798
KuELV,2086-12-17,3500,129500
LQmGM,2110-01-28,4191,29337
gMrrU,2045-02-05,6379,76548
yYKlJ,2103-08-20,7133,370916
vlExD,2072-09-28,7014,687372
unHPa,2069-02-04,4977,29862
Ijovy,2036-08-20,4185,284580
jPInm,2024-08-25,8809,819237
gkiUJ,2095-07-24,9743,526122
cSwhe,2121-10-11,6698,401880
zKGLk,2036-05-27,9863,552328
HRRep,2089-10-09,8690,764720
cAurE,2097-05-16,6814,558748
YhtWY,2077-09-05,5661,45288
eSItw,2076-02-27,5020,316260
flkSX,2090-11-03,2072,145040
ltOdM,2024-04-26,3748,179904
iwuQa,2102-02-02,4957,465958
KcZRO,2099-07-12,3177,60363
yGEPn,2031-08-03,9506,769986
ZPCiI,2106-06-04,7055,204595
clyey,2033-07-28,6006,228228
ptuHY,2030-05-24,2678,99086
DSLiG,2050-06-16,6854,164496
tkjTV,2056-12-02,5414,438534
jpOue,2103-04-16,2779,25011
gHtBk,2105-04-26,3698,92450
HaQbW,2035-12-17,3257,143308
lPFrF,2114-01-30,2602,236782
zNqnr,2031-10-19,4740,331800
oSLEf,2105-05-26,7028,245980
XOeGK,2038-03-30,2920,151840
MkhmR,2106-11-13,7494,187350
HDFVh,2119-01-21,5600,252000
bZNrv,2029-08-03,8386,746354
qqMRa,2054-11-05,2773,166380
yuPlp,2086-12-29,2657,98309
EgDVY,2031-09-25,9626,269528
oJRnH,2077-10-29,4536,299376
Ulvwf,2083-09-04,7181,588842
Zdkte,2097-09-16,5356,460616
vuCOP,2049-03-05,5046,201840
kLAcH,2099-04-12,7616,578816
XGhbO,2060-07-31,7775,147725
XQaHJ,2053-01-24,8210,155990
xHllz,2080-05-22,7472,440848
XEmIJ,2058-04-16,5063,40504
orpMr,2038-07-05,3543,336585
jyrvB,2075-10-12,9356,65492
DiWdM,2069-01-24,4713,202659
pJbdt,2079-04-17,9036,524088
aQesR,2055-08-04,6626,72886
yaVEF,2088-12-27,2598,228624
NRoJG,2083-10-14,2204,125628
aTfZz,2073-12-17,9678,232272
oWLEE,2121-12-29,8234,757528
yutoT,2085-07-27,4272,422928
dGvdC,2057-04-02,7456,566656
AYYHE,2033-04-27,4573,379559
Pqphe,2119-05-04,3814,95350
VZEKW,2071-04-26,4715,33005
WRVNv,2047-08-28,5087,178045
iHfaD,2104-03-02,7235,390690
alDAd,2049-03-15,7973,486353
flZxQ,2082-05-05,3451,48314
NoAhW,2076-11-05,8036,450016
MRUez,2123-10-14,5693,563607
jqVSB,2032-04-16,9722,301382
aEZLq,2110-05-12,7067,438154
jFHnp,2049-10-25,2655,103545
niuao,2071-11-06,7249,355201
uxoTY,2023-02-02,7279,575041
QfxWo,2099-01-27,5535,166050
AgdDr,2053-05-26,2343,166353
zDqyD,2102-06-20,8513,42565
DQdfx,2055-02-25,4908,382824
GrqPo,2032-07-06,6287,377220
eSTsG,2047-04-07,5162,402636
oqAWv,2084-09-16,6194,619400
TbVIw,2049-07-20,5719,57190
FCIWC,2076-07-21,9487,787421
wAqsT,2028-03-12,3348,204228
UmHsj,2039-05-15,8470,677600
aOMVv,2083-09-27,5143,509157
DgKsH,2106-05-13,2757,49626
XAQvR,2055-11-18,6139,460425
VMttA,2119-07-20,7641,397332
RMmcx,2099-03-07,2982,44730
fGpJo,2032-12-06,2900,165300
gQLfK,2023-04-03,5289,306762
NwOBS,2080-07-17,2170,93310
vpVkm,2078-01-02,8296,447984
BvaxX,2119-04-09,5880,170520
WkQEr,2062-06-29,2397,57528
NEJMD,2070-12-18,5011,100220
iWElQ,2102-02-22,6219,373140
uBeRU,2062-11-15,2554,28094
IGvms,2105-12-25,7513,638605
QtidG,2098-08-24,3137,34507
QAbBt,2114-11-23,9595,662055
GlqCH,2087-04-03,3277,193343
clIpF,2102-03-25,3604,313548
hgYlA,2082-05-03,2451,203433
GXuAF,2076-12-28,8018,505134
aTYKa,2027-02-20,5886,188352
jDKYr,2093-11-01,5616,353808
HpDxV,2083-09-22,5723,114460
yKFQJ,2070-07-29,3689,59024
mYRzy,2060-08-05,5157,324891
YbrVf,2123-07-21,9774,537570
OnxjQ,2033-07-24,8286,820314
TSqRr,2034-02-09,3556,145796
NDtjR,2032-10-11,5615,56150
kPsmd,2034-04-11,9203,800661
GeMWZ,2121-11-24,3924,392400
Dgwbu,2048-04-21,2518,25180
RJOUN,2108-11-13,6222,261324
KOOGk,2050-04-26,8066,201650
etwzA,2119-08-24,4019,377786
gkJwL,2078-02-20,4113,213876
TkCEQ,2055-08-19,8039,48234
mfVba,2027-03-11,9739,223997
iVjoX,2077-04-08,8580,686400
xNjcJ,2096-01-03,9152,887744
GQUGT,2046-02-22,9466,700484
YaHYp,2097-01-25,4029,278001
XPLIp,2057-11-26,3123,153027
KhXqf,2039-05-16,9235,609510
nBQnc,2055-03-17,6578,572286
TbFwW,2024-05-17,4679,388357
kNhde,2081-05-18,9366,187320
dhFID,2046-06-13,3434,140794
EZiaQ,2105-05-30,8747,323639
sLFmF,2090-05-13,9527,266756
toqFu,2042-06-26,3470,149210
PdveO,2066-04-25,4738,364826
BzZTV,2098-07-04,3594,32346
khBfg,2090-05-11,4740,99540
Brbyo,2086-01-12,6695,455260
hxCJQ,2042-01-27,4777,286620
PXenY,2121-01-16,7533,90396
cwtDX,2119-08-11,5923,408687
eUPbR,2107-09-05,9038,225950
WmlnQ,2105-06-22,3709,185450
kOlaN,2076-04-26,4714,216844
yrQct,2067-05-09,9623,192460
WJdpA,2104-01-09,9577,708698
fXWVR,2044-01-28,7586,728256
NMxTB,2079-11-03,6662,666200
pUtri,2043-03-27,8857,141712
wnZIE,2122-10-11,7685,530265
TgYFa,2099-10-02,8250,519750
aNprq,2078-03-14,3180,22260
FLcJk,2025-12-28,4194,92268
DsvRZ,2059-02-08,7927,206102
MUHIO,2123-12-19,9621,481050
PnQku,2033-06-28,2230,104810
auapI,2080-11-16,9349,869457
OgydP,2072-08-07,3333,289971
zFXxM,2026-11-12,2340,175500
zQzLp,2090-12-26,3298,283628
FIAJK,2085-11-04,9760,87840
fhhcY,2023-11-14,4792,134176
zghcv,2091-09-04,5003,280168
