StoreCode,Date,TotalSales,TotalAmount
rDduE,2043-09-04,4604,128912
yfBSp,2040-05-14,5773,375245
hlorh,2069-04-08,4146,410454
hFHEe,2073-08-25,4263,251517
ueVpT,2026-02-14,6475,123025
kARRM,2103-05-31,5199,478308
HeRgG,2042-04-27,7513,345598
KtVeF,2107-04-03,2298,20682
TYMCc,2078-08-11,7490,456890
rPlyx,2038-03-12,2916,134136
RwoJX,2089-01-02,6465,290925
RnfWE,2074-08-02,5142,339372
dLNJC,2043-07-13,5016,165528
wRVSD,2087-02-09,8862,256998
naVXO,2023-03-30,4488,385968
Vhrir,2098-10-04,8267,727496
xnqgV,2082-05-01,4394,439400
UAlSz,2056-08-11,2398,165462
soSos,2119-02-15,6035,374170
pBadJ,2024-04-20,6924,491604
DiAjh,2119-10-08,8320,715520
MGHhA,2050-01-22,5812,464960
rWKmx,2042-05-12,4226,147910
JuHHk,2038-04-28,4079,285530
gosJF,2064-07-08,7851,573123
wEXNf,2045-01-24,8422,277926
erENa,2102-07-10,4359,322566
KIYze,2089-05-28,8397,386262
ZITXO,2063-03-06,3101,161252
ukwKz,2123-01-10,3505,213805
fROpz,2046-04-14,8616,241248
SOpJC,2079-04-16,8542,632108
dEUJN,2104-02-14,4542,399696
SIymk,2097-01-29,5575,200700
dGlTK,2120-03-22,3274,261920
rKzml,2078-03-03,3460,155700
lbbAI,2039-06-01,5991,239640
DJjpR,2116-10-24,3526,66994
hejzM,2097-02-18,2308,25388
oZZEy,2056-02-07,5166,77490
HytDf,2105-02-09,8311,124665
ImKgR,2095-11-29,5554,288808
bzqhj,2076-06-01,3879,139644
JtNFm,2082-03-10,8835,636120
gIBGn,2023-10-17,8243,733627
BYHfs,2026-12-02,5691,307314
jSYfC,2092-08-13,6210,509220
XfDRz,2118-01-01,4807,466279
wuyow,2053-12-07,4207,88347
GhoWI,2119-12-31,3980,151240
LWALp,2071-12-03,6760,642200
kImZj,2083-09-10,3179,69938
xUZHW,2117-04-26,8071,443905
XHXCu,2037-03-12,4935,177660
LrRYP,2112-07-20,9419,414436
ZTCzx,2061-02-16,9001,882098
GaflA,2053-10-03,7556,536476
xXQVx,2094-10-15,5690,318640
yoPMM,2049-07-26,4671,144801
fnifp,2057-09-17,7501,202527
UBiHD,2066-05-29,9152,796224
pHkIy,2023-09-17,9960,338640
hAamr,2026-04-23,7765,271775
NGGPn,2100-03-06,7446,89352
PieYt,2076-06-05,3749,131215
BBviV,2106-03-11,5760,535680
WGIMR,2062-03-31,9881,968338
Fcoqj,2037-02-09,4865,330820
zxbcV,2098-06-08,7313,80443
aqXjv,2121-12-08,4465,343805
HwABJ,2092-04-13,5178,31068
pwxsm,2076-01-12,9709,796138
AxKjw,2113-08-09,9748,818832
KhQou,2085-03-11,6475,446775
FVLXv,2078-04-22,7808,609024
LzYQM,2042-07-21,9601,403242
eiFNn,2112-07-22,6904,573032
HTneU,2029-10-30,2853,105561
woWTU,2109-02-12,5651,378617
afDKH,2073-06-13,5123,348364
fXnQd,2085-04-30,7815,359490
nDWOq,2105-11-23,3454,189970
mgRkA,2061-02-16,2178,71874
rwALY,2068-03-04,9935,725255
bGjFI,2025-06-15,3675,117600
OjAxV,2100-04-25,8277,231756
pliSK,2118-05-25,6354,171558
dkzSF,2040-11-24,2238,152184
MuwFP,2103-06-19,8939,71512
cfFWu,2067-07-02,3409,293174
xfVbw,2071-01-16,9207,101277
xBRCe,2084-11-06,8143,651440
AiXGp,2034-06-21,4859,111757
COxZZ,2069-12-07,6821,34105
DgDLy,2093-08-05,5835,274245
yqSqM,2061-12-02,6145,202785
KuELV,2066-12-09,6251,318801
LQmGM,2110-01-12,9249,453201
gMrrU,2122-12-02,9341,102751
yYKlJ,2031-11-07,5429,43432
vlExD,2104-06-12,7262,87144
unHPa,2024-09-25,2769,58149
Ijovy,2089-08-31,3760,308320
jPInm,2107-04-03,3392,274752
gkiUJ,2071-04-15,4041,307116
cSwhe,2104-06-22,5961,214596
zKGLk,2045-06-05,5637,242391
HRRep,2025-04-18,7561,453660
cAurE,2053-02-08,5086,91548
YhtWY,2023-07-01,4541,199804
eSItw,2042-04-24,7477,418712
flkSX,2051-06-08,9495,645660
ltOdM,2068-09-07,2839,201569
iwuQa,2065-09-30,5701,102618
KcZRO,2050-02-12,9124,91240
yGEPn,2084-03-06,3382,182628
ZPCiI,2112-11-22,9038,298254
clyey,2107-01-09,6454,206528
ptuHY,2027-09-14,6416,513280
DSLiG,2051-02-06,5787,109953
tkjTV,2053-02-20,4956,208152
jpOue,2073-07-14,9990,609390
gHtBk,2109-04-12,9132,191772
HaQbW,2077-09-08,3902,50726
lPFrF,2069-01-12,2867,172020
zNqnr,2114-03-14,8581,832357
oSLEf,2097-07-20,5589,530955
XOeGK,2113-05-02,4920,280440
MkhmR,2099-07-28,9329,848939
HDFVh,2052-06-07,5299,63588
bZNrv,2047-10-13,9097,700469
qqMRa,2049-10-16,8279,447066
yuPlp,2048-02-17,4377,166326
EgDVY,2092-07-17,3891,50583
oJRnH,2116-02-15,7919,285084
Ulvwf,2097-10-13,3125,281250
Zdkte,2062-03-28,3259,270497
vuCOP,2114-09-25,8816,396720
kLAcH,2118-01-11,4743,109089
XGhbO,2035-11-25,6753,40518
XQaHJ,2123-03-06,2370,21330
xHllz,2108-01-29,5380,306660
XEmIJ,2080-07-04,5863,527670
orpMr,2061-02-05,7227,72270
jyrvB,2107-04-04,6991,48937
