StoreCode,Date,TotalSales,TotalAmount
EZiaQ,2082-12-17,2312,228888
sLFmF,2037-02-12,3860,270200
toqFu,2063-09-05,4626,351576
PdveO,2095-08-10,9121,839132
BzZTV,2102-05-07,7564,718580
khBfg,2042-09-02,8663,615073
Brbyo,2108-04-17,9236,701936
hxCJQ,2071-03-09,6530,163250
PXenY,2082-03-18,4422,291852
cwtDX,2052-10-24,3172,44408
eUPbR,2079-05-18,6167,579698
WmlnQ,2062-02-23,5692,369980
kOlaN,2058-01-02,6389,345006
yrQct,2080-06-25,7443,223290
WJdpA,2046-06-05,7343,293720
fXWVR,2092-03-13,2473,101393
NMxTB,2055-03-06,2525,93425
pUtri,2070-06-13,8067,201675
wnZIE,2106-06-21,8441,751249
TgYFa,2042-06-15,7982,622596
aNprq,2093-04-01,8751,271281
FLcJk,2026-06-20,5865,211140
DsvRZ,2069-09-17,8763,350520
MUHIO,2106-09-24,4610,401070
PnQku,2029-03-17,9376,215648
auapI,2064-01-03,2704,235248
OgydP,2100-06-06,3798,94950
zFXxM,2070-09-21,4053,24318
zQzLp,2077-10-29,8793,448443
FIAJK,2051-05-30,5669,215422
fhhcY,2059-09-09,9136,319760
zghcv,2088-03-30,6311,233507
KIJls,2054-03-06,3479,302673
wdpvP,2066-09-17,7097,220007
fFXEw,2046-07-25,4114,148104
qYLhG,2029-04-25,6526,430716
VuEHV,2112-04-15,3699,170154
GlgRx,2116-04-17,8027,537809
nvdSW,2090-10-10,9601,268828
kOoCc,2053-09-16,7746,588696
UbVdI,2100-11-06,3844,342116
NssPe,2098-12-25,4406,378916
xFuoR,2060-04-05,6473,207136
DTMgX,2068-07-29,3297,16485
mlJlb,2101-03-05,4282,265484
ymBoG,2066-05-09,7536,203472
IaTIL,2099-08-27,6312,132552
RDRbk,2079-05-04,7950,524700
PEdzJ,2027-04-06,3873,371808
uvYKG,2047-03-22,4920,319800
kaKpY,2101-08-25,9025,424175
SeXAD,2057-02-17,3190,277530
QMmbL,2104-09-17,5542,232764
AGZKo,2034-01-10,9749,107239
TScRb,2105-09-26,3080,227920
KGAMJ,2061-10-01,6941,277640
JViUc,2054-11-08,3681,301842
KAhnw,2068-11-16,8433,742104
xhPHG,2036-09-27,9717,126321
ZSErb,2101-02-13,3211,192660
PuWMA,2023-10-31,9803,882270
IXpTk,2080-03-18,6669,320112
soqBT,2062-11-16,3891,108948
UYTSr,2092-01-07,4544,154496
cfLcc,2064-12-28,3355,40260
LCmQP,2042-08-02,6716,80592
zQebo,2062-07-22,9987,499350
hWvFA,2101-11-14,5149,66937
tqpRp,2032-02-23,7067,148407
hUecU,2087-11-19,8738,270878
wyZhm,2096-12-04,6653,505628
EOVmQ,2046-09-30,9475,919075
wdJWS,2061-11-10,6129,122580
vVlLg,2099-03-31,4443,302124
dvYIP,2110-11-13,2819,219882
EYsXj,2058-12-05,3481,337657
IJRUx,2066-04-09,9332,783888
BQvxj,2108-02-07,8776,517784
MZeaV,2062-09-12,8269,198456
GdwjX,2055-09-20,6886,192808
XzDRI,2104-03-15,4030,72540
SfoCb,2065-10-07,6062,563766
XHZpl,2098-02-24,5498,93466
qhGWw,2039-09-19,9184,312256
EyAMJ,2090-06-26,3425,267150
cOkai,2051-09-18,6935,90155
ErNKN,2039-03-31,5640,304560
LUZXk,2090-02-18,5595,27975
LCbTC,2054-02-22,6770,54160
aFBqj,2051-12-18,8277,538005
LgLtU,2080-01-01,6959,688941
SVJuK,2097-11-19,4105,242195
VgqlC,2072-06-02,5586,424536
lNIwZ,2093-11-24,7633,274788
nrDwj,2098-04-02,6709,87217
mTYLg,2069-01-21,2573,154380
kZqaY,2118-04-15,2446,107624
biUrp,2089-10-07,4498,40482
dySwt,2039-01-15,8008,408408
nXTSo,2065-08-11,9941,646165
NYJYP,2122-08-22,4119,230664
TdqRz,2095-09-08,6298,119662
DLuNM,2035-08-04,6373,248547
iOdxH,2048-09-11,7296,649344
gKrAl,2050-02-20,4445,31115
qjOML,2024-03-30,7562,317604
vzFzF,2116-09-09,5889,141336
IedHV,2093-07-20,3855,173475
eZrvP,2034-10-01,5635,473340
iflfM,2111-09-16,8129,658449
ylIMC,2043-03-14,7927,221956
VMeqN,2079-08-14,8198,385306
