StoreCode,Date,TotalSales,TotalAmount
aYZse,2100-01-03,3347,90369
uGymu,2081-04-21,6474,576186
bdVkY,2069-07-26,3022,87638
xxxdQ,2088-09-14,4205,50460
TEoKF,2045-06-08,2916,201204
TqvHY,2027-09-30,7410,392730
YrCmK,2057-10-13,7111,675545
AyODv,2114-05-18,4178,330062
SLGvg,2065-04-27,9671,831706
xYRIJ,2058-07-09,6170,228290
mQdRc,2090-12-01,7682,560786
PTuRg,2039-01-22,5932,231348
sBYvZ,2079-01-20,8159,261088
obwvs,2087-10-13,7561,430977
FvafL,2104-09-13,7371,316953
Lophj,2105-08-09,6765,480315
kIGjc,2023-10-07,8382,318516
hzhfC,2086-07-27,8221,337061
VcTBw,2030-04-24,8370,376650
SJmMg,2083-12-18,2944,164864
eFaAS,2036-05-26,4487,430752
GAZpr,2062-03-18,2626,139178
RzlSK,2068-04-02,5322,457692
WxaxZ,2099-06-18,5995,323730
VwQUS,2066-07-12,9352,682696
wGTkG,2085-06-06,6977,613976
xhwRj,2106-01-10,7791,560952
SJElI,2109-05-30,9427,678744
KUzqX,2115-06-10,6478,563586
aPylH,2092-10-16,9717,417831
meNtD,2036-11-05,9589,671230
pIQTk,2094-10-04,8940,652620
ExDQm,2100-08-22,7243,137617
bXRMv,2101-01-27,4133,210783
yBnce,2114-06-13,7771,93252
scuvi,2065-03-16,4093,122790
pgqEq,2094-11-17,8439,632925
ytYLT,2082-09-08,8671,173420
LDiYP,2094-10-12,8382,427482
WKkXA,2038-09-12,8307,431964
ABviR,2119-01-10,3611,202216
hJegb,2099-01-21,9812,951764
HKTiq,2059-06-11,3828,214368
OHnow,2096-07-07,7483,501361
FlrAk,2086-02-21,5731,160468
RFgpa,2080-12-24,3852,61632
saQBN,2069-12-18,5571,50139
Jkjcg,2025-10-27,9024,198528
nPQjP,2111-01-24,7551,369999
NdXau,2101-10-30,9526,752554
eNHsM,2092-11-20,3281,239513
ntjoe,2077-09-19,2850,88350
uJhPn,2107-08-12,9313,502902
AXiBL,2106-04-28,5207,463423
CqZhn,2043-04-29,3991,267397
CYcPN,2093-11-02,9092,263668
DpXrY,2042-01-07,8377,326703
JZmGM,2088-02-06,8850,318600
NAqcA,2033-08-29,4193,37737
lTPEo,2032-10-18,3481,48734
sTXYe,2042-11-12,8960,89600
gsXOr,2081-11-16,8211,796467
YRwUE,2070-06-26,5635,56350
RHAuO,2027-12-31,8623,206952
INYMj,2106-12-26,6428,327828
qNgVE,2041-01-10,4406,163022
bPUCM,2043-09-28,9525,57150
NyHOc,2085-07-11,2942,35304
pwnlB,2121-07-08,4206,374334
jcBdh,2108-03-21,6789,135780
byOjC,2080-11-10,2060,41200
AaqJK,2077-05-18,4477,389499
tzcPa,2069-11-19,2421,133155
Hkqpu,2088-12-19,8690,530090
Iizvd,2034-05-27,4462,53544
RDqil,2068-06-26,7362,596322
uHVWC,2111-03-03,6027,403809
RJhmE,2033-04-11,8743,786870
XvqqP,2081-01-09,9012,729972
xWhJf,2069-09-14,9223,737840
yGLBj,2075-04-12,4815,293715
dNYXo,2076-05-15,2446,239708
synBh,2024-12-11,8170,65360
hgXTv,2101-12-21,8090,720010
QscgK,2089-06-15,5536,310016
uDZNS,2068-08-05,6569,183932
gYdPd,2042-10-20,5118,501564
swMcN,2046-06-27,6832,341600
huOCi,2117-11-26,6595,481435
XKpkB,2079-06-17,2545,244320
IQIoQ,2109-08-17,2645,60835
Pqibt,2039-02-24,8396,428196
QLYru,2121-01-22,6547,373179
prNjp,2061-05-24,9773,430012
ywDgw,2030-02-23,7953,612381
EOuGi,2062-09-23,8786,817098
qGCvQ,2110-03-06,9192,762936
IwMFG,2055-04-11,4364,240020
RNCWl,2059-12-03,5135,395395
iufYB,2036-09-13,9111,810879
anlBU,2066-03-28,9599,403158
SPPBt,2071-05-08,9375,290625
uDaMI,2068-10-12,5009,135243
abUtW,2122-05-10,9898,880922
bceYY,2074-11-23,4716,471600
yIpfP,2054-09-01,2298,57450
