StoreCode,Date,TotalSales,TotalAmount
TGccw,2076-09-02,9718,369284
XBWmR,2053-05-18,4422,119394
gykMD,2059-03-27,4543,240779
wEQqZ,2072-11-16,8342,750780
NyJnU,2083-12-25,3290,269780
DXhHc,2116-06-08,6054,351132
qDvAh,2032-09-13,5028,397212
nUTHk,2093-06-05,5722,537868
acGxm,2111-01-03,5246,183610
shnja,2085-01-11,3550,330150
KFUGw,2056-02-19,7490,666610
UDpYo,2116-05-27,7671,582996
LplpW,2109-09-28,8522,409056
aZUOR,2087-07-18,5831,116620
FWGHn,2032-03-01,8101,186323
LtwFp,2052-05-21,8850,371700
bRHtm,2110-05-10,8523,605133
MkghG,2046-11-13,7960,119400
Ikadb,2056-03-26,6462,155088
HZIVT,2119-04-16,3531,321321
WDVmp,2117-09-03,5879,41153
ozDIX,2094-12-15,7131,463515
qIDXq,2058-03-17,8019,304722
CTQfN,2060-12-10,6397,326247
QgAhx,2047-09-27,6980,62820
slAcJ,2081-02-24,6478,233208
vmrLU,2087-02-26,2097,104850
yTHEh,2060-03-08,2675,40125
lGoVa,2112-03-18,3466,305008
IRJuG,2078-03-13,5554,261038
psBFq,2106-11-08,6954,396378
VbuxQ,2111-05-02,4660,274940
uKndT,2063-06-07,7181,172344
fxCIy,2073-05-03,3913,172172
zGyGG,2104-04-18,5228,88876
uAkbh,2112-10-28,7358,470912
EwABN,2046-01-21,2628,97236
bxvtl,2066-09-23,8380,326820
mqxxj,2048-08-17,7181,294421
tsOJz,2120-09-02,6501,221034
GzhSX,2109-04-07,8642,725928
kvryu,2057-09-15,5799,365337
ZwgUp,2113-03-08,9377,262556
NUeWz,2065-06-13,2130,34080
vKyIK,2069-08-26,2422,140476
AmWQO,2050-05-30,6823,259274
fQyRo,2035-03-03,5457,196452
hjPHN,2118-12-01,6559,249242
POqse,2094-01-07,7018,154396
EVDgI,2036-09-03,8329,99948
IPcfn,2053-03-12,4300,146200
MeMGs,2056-07-24,7253,406168
jAhpX,2090-05-09,6632,510664
uGDff,2074-11-27,9306,874764
gOkdO,2070-01-31,2785,19495
jWIre,2033-01-20,5550,166500
fHpMI,2026-02-16,5841,274527
lVMVN,2074-09-09,9199,919900
GSRWU,2119-03-26,7883,449331
idOvW,2082-08-22,5008,185296
VWqbE,2071-12-29,4624,360672
vLmKV,2089-03-16,5962,178860
aWOOV,2112-08-21,2941,208811
kRrkx,2037-05-18,9385,610025
QkEUL,2091-07-05,6397,588524
uFpQH,2076-07-24,9804,862752
rkxtL,2033-06-13,7594,197444
talwS,2120-04-10,2924,160820
UaAMB,2104-10-24,6402,134442
UAeYW,2066-10-16,6809,81708
eyUEn,2097-11-03,4151,107926
PjnUz,2032-04-13,2740,161660
ODyWO,2025-07-09,8476,118664
VHTBY,2087-02-07,5313,53130
qfuvj,2058-02-09,7987,662921
GWKlk,2063-01-08,7998,303924
uDRja,2119-04-21,5799,539307
xncbm,2107-09-15,5241,324942
QqxEp,2121-12-24,5154,350472
QrNwO,2117-11-08,3148,173140
Sahxf,2122-09-11,9494,854460
oRlni,2039-12-12,4479,53748
pWhCP,2087-12-21,9404,94040
nYIib,2056-03-14,5241,461208
lDLzU,2120-12-02,2126,82914
HSBSH,2071-05-30,4569,127932
Amagt,2059-01-04,4830,400890
eZQuo,2075-01-06,8812,70496
oUUDg,2105-07-15,2686,233682
CbeQK,2049-09-06,2733,122985
ZBfsh,2046-10-20,4531,294515
FvhES,2032-11-21,2542,78802
ldomP,2034-03-08,6501,630597
QnFtv,2121-07-16,4585,50435
eQHIq,2096-03-22,9240,258720
rhihY,2086-04-16,9826,884340
