StoreCode,Date,TotalSales,TotalAmount
tsOJz,2074-12-24,4522,235144
GzhSX,2084-09-04,4844,431116
kvryu,2101-10-15,4274,277810
ZwgUp,2085-09-07,3241,35651
NUeWz,2025-12-15,4364,410216
vKyIK,2032-03-09,3901,128733
AmWQO,2096-06-08,6871,639003
fQyRo,2060-10-04,2982,113316
hjPHN,2030-05-25,8406,378270
POqse,2117-07-25,3092,259728
EVDgI,2063-08-07,2334,112032
IPcfn,2058-11-17,3717,29736
MeMGs,2108-01-16,4371,332196
jAhpX,2114-06-07,7198,201544
uGDff,2033-04-05,6910,449150
gOkdO,2103-05-23,5101,132626
jWIre,2113-07-19,3261,234792
fHpMI,2102-06-08,6933,630903
lVMVN,2077-08-19,8097,186231
GSRWU,2032-08-09,8103,307914
idOvW,2076-08-25,2915,215710
VWqbE,2104-01-14,8752,665152
vLmKV,2094-10-29,7031,133589
aWOOV,2048-10-19,4420,411060
kRrkx,2092-12-30,5897,259468
QkEUL,2072-09-25,8540,623420
uFpQH,2118-02-17,8579,531898
rkxtL,2082-10-24,8992,251776
talwS,2072-12-05,3824,263856
UaAMB,2092-05-19,6206,297888
UAeYW,2086-09-07,9491,151856
eyUEn,2123-11-13,3710,359870
PjnUz,2101-02-18,6843,314778
ODyWO,2082-12-15,4874,43866
VHTBY,2050-01-29,9543,916128
qfuvj,2087-06-14,6392,281248
GWKlk,2107-11-17,9683,164611
uDRja,2094-10-09,6746,175396
xncbm,2034-07-09,2550,15300
QqxEp,2115-06-12,4359,200514
QrNwO,2025-08-08,9594,575640
Sahxf,2070-12-01,6935,610280
oRlni,2068-01-16,9867,976833
pWhCP,2033-07-07,2191,186235
nYIib,2063-09-21,8274,529536
lDLzU,2091-10-11,7058,564640
HSBSH,2023-01-28,5199,244353
Amagt,2117-11-09,8704,130560
eZQuo,2049-09-26,6750,108000
oUUDg,2092-05-09,4961,173635
CbeQK,2100-05-13,6266,614068
ZBfsh,2028-07-08,6892,227436
FvhES,2061-02-01,8849,415903
ldomP,2063-08-21,5517,264816
QnFtv,2051-11-22,6867,405153
eQHIq,2057-05-21,2613,182910
rhihY,2100-05-12,3812,358328
ScgLy,2111-11-11,9613,144195
TxJsD,2070-09-14,4661,102542
XgfTL,2092-11-28,9895,89055
esjbO,2099-09-13,2385,38160
puVXA,2060-01-02,7602,129234
rEUwW,2059-05-31,7068,289788
hAomW,2114-06-13,4269,409824
HtCeM,2069-01-29,3840,188160
AhDNA,2063-10-07,3214,19284
KErsa,2052-03-17,4238,220376
bfbuU,2100-06-23,7627,610160
crBFQ,2055-02-08,9506,941094
mFdLN,2075-02-27,5257,210280
CVBrm,2104-08-18,5677,289527
qDQip,2045-01-08,3934,55076
KUxkt,2024-05-19,7376,737600
qQbgw,2033-10-24,6802,598576
FBeJv,2083-10-22,7218,151578
kJFpB,2122-01-03,5227,303166
glKdt,2039-03-12,3524,197344
Tocnf,2036-08-19,2050,55350
JcCWb,2038-09-13,4664,79288
pXHPq,2049-06-22,4575,210450
