StoreCode,TotalSales,TotalAmount
KPZsa,8680,295120
HjFMY,4811,264605
ZfISm,7356,654684
xdQSe,5238,508086
WZjPt,6963,550077
uJKMn,4137,219261
ycZWf,4404,26424
jzDgS,3823,336424
ThCjH,4526,239878
LHQkS,8027,569917
sEorK,6344,57096
mlKgn,8033,152627
wywHO,7207,353143
YBGmN,4858,383782
jBTfn,6579,184212
NxHAX,3166,88648
BtXrB,5448,310536
SIGvq,9824,432256
YUuxM,8103,478077
lIxwY,4729,435068
WRTEU,7965,645165
aYZse,9782,684740
uGymu,5827,553565
bdVkY,9477,246402
xxxdQ,7466,380766
TEoKF,2696,169848
TqvHY,2902,40628
YrCmK,6207,198624
AyODv,3608,220088
SLGvg,5962,590238
xYRIJ,4230,334170
mQdRc,7415,556125
PTuRg,8775,833625
sBYvZ,9279,510345
obwvs,9291,743280
FvafL,4037,286627
Lophj,9603,211266
kIGjc,2195,41705
hzhfC,6106,91590
VcTBw,5215,375480
SJmMg,5509,539882
eFaAS,3553,149226
GAZpr,5533,55330
RzlSK,2642,79260
WxaxZ,2319,206391
VwQUS,9195,827550
wGTkG,6456,522936
xhwRj,2187,153090
SJElI,2125,182750
KUzqX,3897,245511
aPylH,3964,360724
meNtD,5063,344284
pIQTk,6571,381118
ExDQm,5295,508320
bXRMv,3505,248855
yBnce,6803,244908
scuvi,4019,40190
pgqEq,7197,712503
ytYLT,7206,151326
LDiYP,9463,359594
WKkXA,3169,142605
ABviR,3094,40222
hJegb,9012,847128
HKTiq,7632,694512
OHnow,5980,400660
FlrAk,8772,149124
RFgpa,6327,360639
saQBN,9000,477000
Jkjcg,2531,70868
nPQjP,2452,232940
NdXau,5142,313662
eNHsM,4249,335671
ntjoe,6431,250809
uJhPn,5264,100016
AXiBL,6846,431298
CqZhn,8096,420992
CYcPN,3204,147384
DpXrY,8289,273537
JZmGM,2085,52125
NAqcA,5424,70512
lTPEo,6794,584284
sTXYe,5907,64977
gsXOr,3035,233695
YRwUE,5253,89301
RHAuO,3092,40196
INYMj,2041,75517
qNgVE,4405,237870
bPUCM,3742,362974
NyHOc,3258,211770
pwnlB,9438,424710
jcBdh,8903,427344
byOjC,7277,378404
AaqJK,7511,277907
tzcPa,5584,429968
Hkqpu,6365,496470
Iizvd,6144,307200
RDqil,2267,104282
uHVWC,2506,210504
RJhmE,4578,421176
XvqqP,4955,356760
xWhJf,8451,287334
yGLBj,9465,321810
dNYXo,2053,137551
synBh,4432,376720
hgXTv,3083,24664
QscgK,7675,260950
uDZNS,9296,111552
gYdPd,5051,404080
swMcN,6063,194016
huOCi,9691,155056
XKpkB,6174,413658
IQIoQ,5097,66261
Pqibt,6157,129297
QLYru,4339,303730
prNjp,3728,167760
ywDgw,3597,323730
EOuGi,3423,321762
qGCvQ,9441,745839
IwMFG,9917,277676
RNCWl,7482,89784
iufYB,7302,715596
anlBU,8068,290448
SPPBt,8507,850700
uDaMI,2750,266750
abUtW,9410,244660
bceYY,6828,327744
yIpfP,9671,638286
iapZh,2821,76167
xqxiX,8894,800460
GpVwe,8689,573474
TfCjo,2581,147117
uSIuL,2824,25416
DKhMG,9305,120965
UMzIr,4971,367854
JEcPe,5710,85650
dHOWb,9051,63357
MTtET,7569,242208
cDvSm,2246,22460
YqlzQ,9643,665367
TIIHZ,7670,720980
tQEig,8179,81790
zEpHg,4716,231084
EJFNk,2553,217005
AvbxV,8469,186318
HpTWl,4337,281905
QCjmN,9870,740250
tzeZO,3791,288116
Kwcjp,2154,170166
pcROx,4399,391511
gAMtd,6233,367747
VjKsx,6136,177944
svunt,7774,653016
YuwRT,2020,20200
hPeiL,4359,117693
uadTG,4370,428260
CcTQy,3755,259095
MfVCP,4540,258780
gfSXb,8008,184184
GPemI,4861,286799
LohWj,9879,355644
AlHDZ,5403,453852
rykeP,3253,149638
hAfge,8832,326784
HMraQ,6153,159978
eRGZG,3124,199936
BzeNi,6214,615186
dnagi,6111,494991
JIrDE,9828,825552
hYddv,8728,558592
NvIxY,6784,81408
geUiu,5732,441364
vFTOt,7773,582975
rLEAw,8965,304810
jTOEa,5488,263424
UufKk,4569,269571
NaMdF,4297,124613
vGgMR,7288,473720
pqzjt,3606,241602
qoWVi,3710,211470
EzcZR,3953,324146
XdLFb,9984,269568
WqIEX,5129,200031
KsXVw,6132,153300
pQOhV,4266,366876
sQwdy,5810,569380
jaMrl,2141,181985
GRjmN,8685,512415
emfQE,8535,68280
wRGlS,2626,154934
YxXHJ,4878,370728
JHBjS,3478,93906
vyoFP,9868,651288
cIism,8795,105540
OSbey,5672,102096
RLQox,6385,632115
DLXXM,3807,331209
oFMyv,9464,123032
FMBqm,8427,320226
RNPtE,6799,564317
zpakt,5136,333840
NLIXr,5003,250150
LWokn,9192,523944
mEnMN,5883,341214
jikCb,2203,94729
hMhBO,3265,248140
iPoPi,9341,831349
dqwSi,9237,314058
fQpRI,6393,370794
PqbsG,2841,53979
DTWMq,2686,61778
gwbWS,5263,505248
yaSLi,7111,142220
NSXnP,3877,69786
btuqq,3537,130869
rGKjc,2858,74308
AMajW,9092,854648
zmeiH,9285,501390
UodQV,3151,293043
kFoXg,8328,266496
aVuXr,9538,457824
uCgMd,8104,583488
hRuRL,8753,849041
tBSGm,4930,216920
QJNYu,4128,367392
NUyOZ,6604,581152
qSebG,8531,435081
HXgiL,6899,275960
dziKG,8813,757918
xjIiO,8643,397578
rpbLk,5017,155527
DZcGC,9886,98860
CRFfQ,2278,191352
OiMKI,2743,241384
BTAjc,7745,472445
XXAjT,5149,36043
IsNDn,5551,233142
QaUMN,6864,109824
wurcK,2476,170844
kpmEp,4012,24072
iyUdi,6997,370841
TUqOz,8417,707028
TQhEH,7662,306480
vNjvh,9454,122902
nCpCR,6711,489903
OisEW,3018,72432
rzWpv,4007,112196
raUeR,4683,440202
Nmidn,6468,504504
TFkna,8019,641520
fwNoW,5505,451410
Pfnjx,7412,489192
gnIxY,4969,34783
eQsqH,3850,319550
ekYdJ,7988,631052
UqncH,7041,70410
bHvQY,9875,98750
ooFMl,7934,602984
BHMMR,6651,33255
iNHre,4940,281580
vneIJ,4931,320515
LtozY,5494,543906
rDduE,4261,349402
yfBSp,2220,128760
hlorh,5673,39711
hFHEe,9715,796630
ueVpT,6286,528024
kARRM,4694,201842
HeRgG,6939,41634
KtVeF,6991,433442
TYMCc,4764,185796
rPlyx,5973,394218
RwoJX,7310,635970
RnfWE,5155,221665
dLNJC,5317,334971
wRVSD,9974,728102
naVXO,2944,23552
Vhrir,7077,254772
xnqgV,8674,494418
UAlSz,6789,678900
soSos,4409,330675
pBadJ,9164,100804
DiAjh,9566,95660
MGHhA,8417,58919
rWKmx,7445,394585
JuHHk,2026,60780
gosJF,2423,121150
wEXNf,6530,32650
erENa,9547,811495
KIYze,3160,309680
ZITXO,6617,277914
ukwKz,6605,118890
fROpz,6654,39924
SOpJC,2672,259184
dEUJN,5605,89680
SIymk,2807,75789
dGlTK,5142,174828
rKzml,5961,327855
lbbAI,7375,678500
DJjpR,3599,125965
hejzM,9901,59406
oZZEy,9030,514710
HytDf,5802,104436
ImKgR,2603,242079
bzqhj,6850,137000
JtNFm,4776,109848
gIBGn,5143,97717
BYHfs,6481,349974
jSYfC,4803,172908
XfDRz,9936,158976
wuyow,5149,334685
GhoWI,8281,356083
LWALp,7841,329322
kImZj,6146,485534
xUZHW,6851,68510
XHXCu,9251,851092
LrRYP,5187,389025
ZTCzx,7525,714875
GaflA,3621,108630
xXQVx,3683,261493
yoPMM,2198,151662
fnifp,3267,231957
UBiHD,5715,257175
pHkIy,5476,459984
hAamr,8453,92983
NGGPn,3828,241164
PieYt,4316,250328
BBviV,8264,190072
WGIMR,4732,56784
Fcoqj,9299,902003
zxbcV,2961,121401
aqXjv,5020,386540
HwABJ,7592,197392
pwxsm,4792,273144
AxKjw,5049,207009
KhQou,6322,581624
FVLXv,6818,620438
LzYQM,9469,804865
eiFNn,4049,222695
HTneU,8232,90552
woWTU,4835,120875
afDKH,7865,739310
fXnQd,7511,713545
nDWOq,9888,316416
mgRkA,3086,197504
rwALY,6075,516375
bGjFI,5822,454116
OjAxV,3534,190836
pliSK,3344,274208
dkzSF,5037,448293
MuwFP,2521,146218
cfFWu,9023,81207
xfVbw,3950,240950
xBRCe,3685,257950
AiXGp,5988,185628
COxZZ,9220,110640
DgDLy,8272,703120
yqSqM,3475,152900
KuELV,5086,137322
LQmGM,8916,481464
gMrrU,4257,378873
yYKlJ,2430,123930
vlExD,4513,207598
unHPa,7039,605354
Ijovy,2884,129780
jPInm,9476,492752
gkiUJ,6452,587132
cSwhe,4405,79290
zKGLk,8213,369585
HRRep,6722,194938
cAurE,2768,138400
YhtWY,6229,492091
eSItw,2130,159750
flkSX,3578,239726
ltOdM,6483,557538
iwuQa,4894,425778
KcZRO,4799,239950
yGEPn,4254,191430
ZPCiI,9306,893376
clyey,6236,336744
ptuHY,9736,866504
DSLiG,5605,403560
tkjTV,7664,183936
jpOue,3362,295856
gHtBk,5866,269836
HaQbW,4636,176168
lPFrF,2327,153582
zNqnr,5997,371814
oSLEf,4977,383229
XOeGK,5506,110120
MkhmR,8961,250908
HDFVh,6328,215152
bZNrv,6364,521848
qqMRa,4456,115856
yuPlp,9016,883568
EgDVY,8775,684450
oJRnH,3564,146124
Ulvwf,9510,504030
Zdkte,6805,421910
vuCOP,3343,143749
kLAcH,6677,120186
XGhbO,2468,160420
XQaHJ,8439,649803
xHllz,5420,189700
XEmIJ,9291,334476
orpMr,8598,197754
jyrvB,3839,130526
DiWdM,6902,296786
pJbdt,3611,274436
aQesR,3074,261290
yaVEF,7426,735174
NRoJG,4924,305288
aTfZz,9257,333252
oWLEE,3944,299744
yutoT,7678,591206
dGvdC,2519,209077
AYYHE,7175,617050
Pqphe,8601,283833
VZEKW,6623,251674
WRVNv,2909,180358
iHfaD,5474,476238
alDAd,7034,70340
flZxQ,9209,626212
NoAhW,6376,561088
MRUez,6660,299700
jqVSB,3637,356426
aEZLq,5032,337144
jFHnp,3344,254144
niuao,7746,255618
uxoTY,9105,63735
QfxWo,8401,756090
AgdDr,6188,488852
zDqyD,4717,245284
DQdfx,9088,654336
GrqPo,3514,224896
eSTsG,6088,523568
oqAWv,3881,267789
TbVIw,6577,177579
FCIWC,4464,26784
wAqsT,5939,302889
UmHsj,9365,608725
aOMVv,5576,178432
DgKsH,5310,238950
XAQvR,8070,112980
VMttA,7181,294421
RMmcx,6115,348555
fGpJo,3078,27702
gQLfK,5497,98946
NwOBS,6380,338140
vpVkm,2893,138864
BvaxX,8491,611352
WkQEr,6306,37836
NEJMD,9610,48050
iWElQ,9625,231000
uBeRU,5084,401636
IGvms,3914,117420
QtidG,3935,381695
QAbBt,7914,443184
GlqCH,7168,609280
clIpF,9838,865744
hgYlA,9041,117533
GXuAF,7453,640958
aTYKa,6511,507858
jDKYr,9285,380685
HpDxV,5169,387675
yKFQJ,3679,213382
mYRzy,4666,219302
YbrVf,7768,365096
OnxjQ,6291,314550
TSqRr,5832,332424
NDtjR,9468,123084
kPsmd,3428,281096
GeMWZ,5280,332640
Dgwbu,2247,56175
RJOUN,8523,664794
KOOGk,5932,255076
etwzA,4193,327054
gkJwL,9941,387699
TkCEQ,4347,256473
mfVba,8875,843125
iVjoX,2491,117077
xNjcJ,3593,258696
GQUGT,6125,42875
YaHYp,2552,68904
XPLIp,2784,25056
KhXqf,7329,139251
nBQnc,5145,195510
TbFwW,3340,83500
kNhde,7560,665280
dhFID,7813,171886
EZiaQ,5990,113810
sLFmF,5088,40704
toqFu,2366,18928
PdveO,5294,275288
BzZTV,2468,76508
khBfg,8200,754400
Brbyo,7133,349517
hxCJQ,9738,438210
PXenY,3238,294658
cwtDX,4241,67856
eUPbR,9774,342090
WmlnQ,3296,161504
kOlaN,6247,112446
yrQct,4895,401390
WJdpA,7258,152418
fXWVR,7744,278784
NMxTB,5571,55710
pUtri,6021,529848
wnZIE,3171,57078
TgYFa,3424,335552
aNprq,7560,461160
FLcJk,8666,450632
DsvRZ,3277,101587
MUHIO,6646,398760
PnQku,6092,292416
auapI,6327,455544
OgydP,4681,266817
zFXxM,3925,310075
zQzLp,3247,25976
FIAJK,9371,46855
fhhcY,2485,246015
zghcv,9195,514920
KIJls,6646,638016
wdpvP,9897,702687
fFXEw,7922,736746
qYLhG,4968,233496
VuEHV,2969,148450
GlgRx,8158,326320
nvdSW,9720,563760
kOoCc,5124,112728
UbVdI,4825,352225
NssPe,5370,139620
xFuoR,7525,594475
DTMgX,6324,328848
mlJlb,9216,313344
ymBoG,2911,212503
IaTIL,9158,357162
RDRbk,5701,456080
PEdzJ,2684,104676
uvYKG,4323,30261
kaKpY,8182,392736
SeXAD,5627,450160
QMmbL,7275,160050
AGZKo,8594,670332
TScRb,3770,327990
KGAMJ,6771,189588
JViUc,7074,594216
KAhnw,3457,138280
xhPHG,9055,869280
ZSErb,9408,799680
PuWMA,3837,188013
IXpTk,6056,593488
soqBT,9123,656856
UYTSr,5363,450492
cfLcc,9007,423329
LCmQP,4780,372840
zQebo,3381,240051
hWvFA,4424,110600
tqpRp,9073,408285
hUecU,3417,143514
wyZhm,4825,386000
EOVmQ,3565,53475
wdJWS,3240,230040
vVlLg,2401,88837
dvYIP,5557,272293
EYsXj,2363,184314
IJRUx,4790,273030
BQvxj,3898,120838
MZeaV,5012,370888
GdwjX,4667,191347
XzDRI,2783,236555
SfoCb,9985,409385
XHZpl,6856,287952
qhGWw,5762,138288
EyAMJ,2021,101050
cOkai,6257,331621
ErNKN,8766,420768
LUZXk,8172,302364
LCbTC,3678,165510
aFBqj,9305,269845
LgLtU,2552,193952
SVJuK,3151,53567
VgqlC,7274,312782
lNIwZ,9022,532298
nrDwj,7873,322793
mTYLg,9537,143055
kZqaY,7438,520660
biUrp,7183,660836
dySwt,3530,120020
nXTSo,3267,156816
NYJYP,5775,179025
TdqRz,9310,819280
DLuNM,6859,212629
iOdxH,3095,139275
gKrAl,5512,468520
qjOML,7328,359072
vzFzF,6406,256240
IedHV,8415,563805
eZrvP,7663,528747
iflfM,4633,138990
ylIMC,6303,586179
VMeqN,7009,182234
AwOZr,8364,142188
SiIRG,3606,118998
KMQJh,8818,432082
ZkYJi,3226,319374
