StoreCode,TotalSales,TotalAmount
sEorK,7644,168168
mlKgn,8822,855734
wywHO,9832,845552
YBGmN,4312,245784
jBTfn,3020,114760
NxHAX,6928,297904
BtXrB,2103,166137
SIGvq,3129,190869
YUuxM,9582,469518
lIxwY,3193,194773
WRTEU,6092,335060
aYZse,8202,598746
uGymu,9650,414950
bdVkY,8159,530335
xxxdQ,2191,155561
TEoKF,4125,222750
TqvHY,6682,441012
YrCmK,2225,135725
AyODv,7789,584175
SLGvg,4435,319320
xYRIJ,3815,129710
mQdRc,8961,215064
PTuRg,5604,257784
sBYvZ,9743,535865
obwvs,4376,319448
FvafL,9286,176434
Lophj,7632,465552
kIGjc,7039,619432
hzhfC,3317,228873
VcTBw,5482,38374
SJmMg,7287,633969
eFaAS,8262,165240
GAZpr,5460,300300
RzlSK,8367,393249
WxaxZ,8452,67616
VwQUS,3411,47754
wGTkG,4901,362674
xhwRj,7353,669123
SJElI,2516,188700
KUzqX,5817,29085
aPylH,6219,205227
meNtD,7265,464960
pIQTk,2218,173004
ExDQm,8610,215250
bXRMv,2614,60122
yBnce,3850,250250
scuvi,6550,628800
pgqEq,4010,232580
ytYLT,2591,246145
LDiYP,2071,89053
WKkXA,4554,204930
ABviR,4705,108215
hJegb,7353,338238
HKTiq,8060,96720
OHnow,5796,556416
FlrAk,3562,156728
RFgpa,3080,61600
saQBN,7608,684720
Jkjcg,6794,197026
nPQjP,2553,117438
NdXau,4845,436050
eNHsM,4583,137490
ntjoe,9603,374517
uJhPn,2861,20027
AXiBL,5537,27685
CqZhn,6427,462744
CYcPN,7742,526456
DpXrY,8763,876300
JZmGM,4576,302016
NAqcA,6974,418440
lTPEo,3169,123591
sTXYe,4385,412190
gsXOr,5126,117898
YRwUE,5389,328729
RHAuO,6892,234328
INYMj,6979,558320
qNgVE,9494,227856
bPUCM,5528,60808
NyHOc,9891,791280
pwnlB,3948,102648
jcBdh,5050,222200
byOjC,4881,43929
AaqJK,9240,323400
tzcPa,2297,55128
Hkqpu,7461,111915
Iizvd,3232,164832
RDqil,5707,97019
uHVWC,9074,662402
RJhmE,6007,198231
