StoreCode,TotalSales,TotalAmount
lTPEo,5305,461535
sTXYe,7222,368322
gsXOr,3070,159640
YRwUE,3361,147884
RHAuO,7670,268450
INYMj,2954,242228
qNgVE,8485,263035
bPUCM,6235,218225
NyHOc,3506,340082
pwnlB,8765,324305
jcBdh,9687,833082
byOjC,4941,133407
AaqJK,3970,218350
tzcPa,3873,73587
Hkqpu,4930,448630
Iizvd,3739,123387
RDqil,9402,376080
uHVWC,6962,299366
RJhmE,6162,221832
XvqqP,3875,23250
xWhJf,6020,301000
yGLBj,9365,655550
dNYXo,8707,461471
synBh,7531,331364
hgXTv,5069,456210
QscgK,6238,586372
uDZNS,3096,24768
gYdPd,7971,454347
swMcN,5770,507760
huOCi,7535,738430
XKpkB,6583,342316
IQIoQ,3278,262240
Pqibt,4067,32536
QLYru,7012,105180
prNjp,3415,338085
ywDgw,6959,354909
EOuGi,5841,93456
qGCvQ,3717,96642
IwMFG,4083,302142
RNCWl,5626,247544
iufYB,3549,330057
anlBU,8867,567488
SPPBt,5137,205480
uDaMI,2241,87399
abUtW,8424,202176
bceYY,7737,379113
yIpfP,6610,654390
iapZh,8551,171020
xqxiX,5029,301740
GpVwe,6608,138768
TfCjo,6259,194029
uSIuL,8792,351680
DKhMG,4189,389577
UMzIr,9959,448155
JEcPe,5965,334040
dHOWb,3675,33075
MTtET,8936,357440
cDvSm,4075,289325
YqlzQ,8013,785274
TIIHZ,6578,361790
tQEig,8181,629937
zEpHg,8464,363952
EJFNk,8604,180684
AvbxV,5634,28170
HpTWl,5353,182002
QCjmN,2300,211600
tzeZO,9314,651980
Kwcjp,3178,143010
pcROx,8138,439452
gAMtd,5773,409883
VjKsx,4496,49456
svunt,8265,198360
YuwRT,6863,329424
hPeiL,4843,363225
uadTG,3589,132793
CcTQy,6867,563094
MfVCP,8654,579818
gfSXb,4826,289560
GPemI,6386,427862
LohWj,3452,134628
AlHDZ,3603,50442
rykeP,9300,186000
hAfge,2538,86292
HMraQ,9341,280230
eRGZG,5991,251622
BzeNi,3258,241092
dnagi,8966,152422
JIrDE,3741,18705
hYddv,9677,638682
NvIxY,9015,45075
geUiu,9989,889021
vFTOt,6404,409856
rLEAw,6357,69927
jTOEa,7484,389168
