StoreCode,TotalSales,TotalAmount
geUiu,5798,330486
vFTOt,2175,113100
rLEAw,3314,155758
jTOEa,2086,102214
UufKk,5508,424116
NaMdF,4731,104082
vGgMR,7229,693984
pqzjt,6868,171700
qoWVi,5057,60684
EzcZR,6295,428060
XdLFb,2394,232218
WqIEX,6898,262124
KsXVw,2013,191235
pQOhV,3594,93444
sQwdy,6911,324817
jaMrl,5138,493248
GRjmN,3328,183040
emfQE,5319,69147
wRGlS,2550,198900
YxXHJ,7100,397600
JHBjS,2071,70414
vyoFP,7662,206874
cIism,9923,734302
OSbey,8541,452673
RLQox,8429,775468
DLXXM,4406,74902
oFMyv,5649,418026
FMBqm,4986,483642
RNPtE,8125,674375
zpakt,7747,426085
NLIXr,2602,93672
LWokn,9403,761643
mEnMN,8565,393990
jikCb,5861,128942
hMhBO,5219,229636
iPoPi,8591,455323
dqwSi,6244,224784
fQpRI,4920,172200
PqbsG,9356,636208
DTWMq,8900,569600
gwbWS,7991,583343
yaSLi,9940,944300
NSXnP,5198,83168
btuqq,5917,426024
rGKjc,3946,217030
AMajW,9710,941870
zmeiH,8004,352176
UodQV,3932,353880
kFoXg,7782,70038
aVuXr,4456,276272
uCgMd,2037,16296
hRuRL,3831,237522
tBSGm,6986,55888
QJNYu,2850,247950
NUyOZ,3592,21552
qSebG,9833,403153
HXgiL,3150,315000
dziKG,4695,159630
xjIiO,6301,63010
rpbLk,7011,63099
DZcGC,7620,220980
CRFfQ,3758,323188
OiMKI,7344,249696
BTAjc,5334,74676
XXAjT,8863,159534
IsNDn,5659,492333
QaUMN,6587,592830
wurcK,4442,93282
kpmEp,4077,163080
iyUdi,7628,213584
TUqOz,7341,528552
TQhEH,4110,287700
vNjvh,4276,372012
nCpCR,4586,307262
OisEW,5712,399840
rzWpv,2574,159588
raUeR,6213,167751
Nmidn,2956,266040
TFkna,7034,274326
fwNoW,2602,187344
Pfnjx,8702,278464
gnIxY,6351,577941
eQsqH,4235,156695
ekYdJ,5073,360183
UqncH,6468,71148
bHvQY,2901,255288
ooFMl,2825,279675
BHMMR,7519,308279
iNHre,3153,220710
vneIJ,9807,343245
LtozY,5114,189218
rDduE,6073,194336
yfBSp,8981,547841
hlorh,2332,146916
hFHEe,5817,319935
ueVpT,7312,241296
kARRM,3801,155841
HeRgG,2111,137215
KtVeF,5344,475616
TYMCc,8850,123900
rPlyx,5139,282645
RwoJX,5010,470940
RnfWE,3023,136035
dLNJC,3518,320138
wRVSD,5158,87686
naVXO,7692,61536
Vhrir,7122,270636
xnqgV,7975,701800
UAlSz,2036,175096
soSos,5244,162564
pBadJ,9798,323334
DiAjh,5599,487113
MGHhA,3976,190848
rWKmx,8363,794485
JuHHk,5901,330456
gosJF,7751,325542
wEXNf,3699,314415
erENa,6228,585432
KIYze,2740,71240
ZITXO,2440,202520
ukwKz,9397,695378
fROpz,4705,376400
SOpJC,3288,62472
dEUJN,2172,188964
SIymk,9639,173502
dGlTK,6530,620350
rKzml,6310,403840
lbbAI,3511,186083
DJjpR,5158,340428
hejzM,8613,68904
oZZEy,8108,608100
HytDf,6071,145704
ImKgR,3305,142115
bzqhj,9711,640926
JtNFm,3152,239552
gIBGn,4885,337065
BYHfs,3812,312584
jSYfC,8433,632475
XfDRz,9567,861030
wuyow,2236,15652
GhoWI,8248,750568
LWALp,4858,29148
kImZj,5122,476346
xUZHW,4477,62678
XHXCu,5658,192372
LrRYP,3701,247967
