StoreCode,TotalSales,TotalAmount
eUPbR,2065,134225
WmlnQ,5031,125775
kOlaN,8000,424000
yrQct,2616,54936
WJdpA,3465,97020
fXWVR,2769,155064
NMxTB,8298,373410
pUtri,2889,288900
wnZIE,7262,130716
TgYFa,2324,134792
aNprq,4878,307314
FLcJk,3232,122816
DsvRZ,8606,507754
MUHIO,8687,277984
PnQku,6915,89895
auapI,3304,194936
OgydP,9416,894520
zFXxM,5335,176055
zQzLp,3341,83525
FIAJK,5944,172376
fhhcY,6254,525336
zghcv,7455,208740
KIJls,6334,373706
wdpvP,2851,222378
fFXEw,9553,315249
qYLhG,3834,92016
VuEHV,9763,331942
GlgRx,9990,649350
nvdSW,5298,264900
kOoCc,4924,438236
UbVdI,4511,252616
NssPe,7619,205713
xFuoR,5373,333126
DTMgX,9492,541044
mlJlb,7943,278005
ymBoG,3774,37740
IaTIL,4311,232794
RDRbk,3860,108080
PEdzJ,3330,126540
uvYKG,6420,353100
kaKpY,7284,626424
SeXAD,8643,544509
QMmbL,7059,600015
AGZKo,3876,139536
TScRb,2309,117759
KGAMJ,3046,60920
JViUc,4749,289689
KAhnw,7942,230318
xhPHG,2594,254212
ZSErb,6791,203730
PuWMA,4309,77562
IXpTk,2164,144988
soqBT,3221,248017
UYTSr,7141,335627
cfLcc,5928,379392
LCmQP,5328,277056
zQebo,8914,240678
hWvFA,9279,584577
tqpRp,3065,95015
hUecU,2169,114957
wyZhm,4919,250869
EOVmQ,7525,97825
wdJWS,2720,146880
vVlLg,7018,519332
dvYIP,7726,177698
EYsXj,4705,122330
IJRUx,8371,226017
BQvxj,4142,248520
MZeaV,3727,149080
GdwjX,7945,754775
XzDRI,9899,158384
SfoCb,9666,657288
XHZpl,7468,664652
qhGWw,7627,762700
EyAMJ,9735,788535
cOkai,8487,560142
ErNKN,2317,127435
LUZXk,7484,576268
LCbTC,8600,206400
aFBqj,9457,567420
LgLtU,4940,360620
SVJuK,9158,531164
VgqlC,5691,409752
lNIwZ,8238,354234
nrDwj,4375,301875
mTYLg,5224,188064
kZqaY,9272,713944
biUrp,4287,132897
dySwt,7506,277722
nXTSo,2746,252632
NYJYP,7733,262922
TdqRz,9725,194500
DLuNM,7196,474936
iOdxH,3452,258900
gKrAl,5625,478125
qjOML,7847,596372
vzFzF,6073,576935
IedHV,4516,415472
eZrvP,8956,662744
iflfM,3422,201898
ylIMC,4907,294420
VMeqN,7746,704886
AwOZr,2654,230898
SiIRG,6738,269520
KMQJh,7941,706749
ZkYJi,4234,342954
QivYi,9668,58008
jdRdI,3511,136929
dlRPu,5412,178596
AEzua,3779,321215
udeoO,2956,147800
tIbkH,4146,219738
jnckU,3603,291843
UqKHU,4569,452331
fvvzF,5923,307996
ubBvJ,8262,289170
jcBKP,2203,187255
MZufH,3125,143750
leBWA,6801,122418
