StoreCode,TotalSales,TotalAmount
CVBrm,5590,424840
qDQip,6684,220572
KUxkt,8996,152932
qQbgw,3874,325416
FBeJv,2336,203232
kJFpB,5448,468528
glKdt,5533,409442
Tocnf,9497,598311
JcCWb,4374,288684
pXHPq,9925,833700
iRpPc,2704,67600
CjhMA,8105,526825
mwCWY,2659,148904
BfPZz,9669,657492
XAFCB,8775,78975
hQLuY,6375,127500
bKFVJ,4906,147180
cCncM,7231,636328
NmlOX,2792,61424
Gmust,5246,272792
Rxykd,2987,262856
oWaGI,4175,313125
RsycJ,5632,287232
RLIcT,8554,427700
xzYdQ,5628,135072
vDyzg,4777,310505
UlCVn,6476,647600
FzEpU,3931,35379
yBIot,9352,299264
iyptw,8435,716975
xutyH,7327,696065
yJMiJ,8778,272118
NDifr,4003,360270
RLjJn,9967,458482
ufPuW,4411,172029
SLgwX,2912,250432
NAEvs,6399,460728
eABiL,6373,242174
fQuLm,3026,193664
ldnYd,9896,989600
ltiCp,8967,798063
HnpRj,3780,378000
OTaJQ,8790,421920
ISWmm,4422,44220
DahmV,5777,340843
nNdzJ,9904,69328
blkyR,8111,105443
WOYco,3416,153720
pzkIS,8877,150909
qeYBQ,9729,885339
voZEK,8476,508560
rpnBO,5911,65021
ZVuTI,3533,279107
BtlKJ,9906,723138
RbQBt,8756,446556
mZDVM,4459,263081
SaNNh,9983,758708
Ksnvj,5550,516150
NlpJP,8091,558279
qDBKc,7498,412390
ELRhJ,4187,255407
mZpJm,8234,41170
Myijg,9225,848700
HESXi,2768,41520
zmKuF,7627,106778
Zhwqx,6499,370443
mrMBd,6105,195360
gRnNs,9559,152944
AEaYi,4653,153549
auACm,4419,397710
uxZcL,2892,248712
LLHRI,4297,391027
Gfuml,9159,45795
xpWFE,4589,445133
hzYwn,6298,107066
asrDF,5601,380868
WqXEo,9555,200655
UzyND,8463,617799
VfSTP,6675,220275
KICbe,6567,571329
arcPj,9026,839418
xuXJD,3163,85401
LncVn,2084,175056
DpLms,7794,187056
ukbYT,3715,122595
LUaMu,5835,344265
HlQhV,6471,174717
xqytA,9958,557648
yRrjt,7482,157122
qnaRz,5321,244766
bLEdL,5583,334980
nBWsX,2099,186811
YEDdv,5428,249688
Huqaw,7965,533655
VEMDU,3612,180600
ScRaF,2689,266211
IkEWb,3723,189873
yUAkF,6735,309810
vmMwF,9225,415125
CxgDi,4618,106214
EiFLE,9171,403524
vebAI,6110,85540
hjmEW,7818,257994
XwqDz,2981,238480
oTQNK,4462,379270
yfCFT,3296,187872
sqipH,2064,26832
vKHum,5393,183362
GJYlu,4512,117312
XsQNB,5200,447200
XyNYW,4137,115836
KfNPE,4690,389270
zWLjt,4872,185136
LBZOO,5356,267800
jBUyx,9786,792666
BkcIO,6229,448488
npohD,7048,317160
oHlSy,5780,468180
ORjNJ,8830,123620
nMeRc,7107,255852
KPZsa,9216,258048
HjFMY,2587,214721
ZfISm,6836,177736
xdQSe,5844,52596
WZjPt,2752,134848
uJKMn,4721,193561
ycZWf,8138,773110
jzDgS,7608,342360
ThCjH,9016,712264
LHQkS,2127,104223
sEorK,3972,234348
mlKgn,4179,413721
wywHO,2727,32724
YBGmN,4265,102360
jBTfn,4040,254520
NxHAX,8989,170791
BtXrB,7426,230206
SIGvq,5554,149958
YUuxM,8968,457368
lIxwY,3680,209760
WRTEU,5871,123291
aYZse,8097,105261
uGymu,7234,43404
bdVkY,8326,74934
xxxdQ,8703,783270
TEoKF,6185,216475
TqvHY,3561,270636
YrCmK,4912,294720
AyODv,4052,60780
SLGvg,9490,654810
xYRIJ,7532,640220
mQdRc,9680,745360
PTuRg,6200,37200
sBYvZ,5752,356624
obwvs,4920,231240
FvafL,3154,66234
Lophj,2420,135520
kIGjc,5962,536580
hzhfC,9374,131236
VcTBw,3800,117800
SJmMg,5073,344964
eFaAS,8445,304020
GAZpr,3991,27937
RzlSK,6728,403680
WxaxZ,3124,181192
VwQUS,7007,651651
wGTkG,7754,379946
xhwRj,6430,218620
SJElI,4220,33760
KUzqX,9997,489853
aPylH,2345,53935
meNtD,3728,22368
pIQTk,6389,172503
ExDQm,8026,393274
bXRMv,6570,229950
yBnce,2199,149532
scuvi,6015,421050
pgqEq,7410,244530
ytYLT,2993,206517
LDiYP,7518,496188
WKkXA,4811,115464
ABviR,9027,658971
hJegb,7531,399143
HKTiq,7947,357615
OHnow,7604,220516
FlrAk,6473,90622
RFgpa,6494,181832
saQBN,3995,215730
Jkjcg,4352,413440
nPQjP,2389,188731
NdXau,2171,93353
eNHsM,6428,527096
ntjoe,8726,794066
uJhPn,4098,340134
AXiBL,6372,172044
CqZhn,2501,27511
CYcPN,4826,376428
DpXrY,6534,209088
JZmGM,8184,679272
NAqcA,6853,226149
lTPEo,4691,32837
sTXYe,4018,80360
gsXOr,6110,409370
YRwUE,6564,656400
RHAuO,4565,241945
INYMj,4785,86130
qNgVE,6147,436437
bPUCM,6684,594876
NyHOc,3754,337860
pwnlB,8396,327444
jcBdh,9562,372918
byOjC,6059,454425
AaqJK,8697,695760
