StoreCode,TotalSales,TotalAmount
gwbWS,9979,997900
yaSLi,3086,67892
NSXnP,8315,723405
btuqq,8918,472654
rGKjc,7499,449940
AMajW,5990,539100
zmeiH,2399,225506
UodQV,2946,26514
kFoXg,3049,131107
aVuXr,8544,683520
uCgMd,7514,683774
hRuRL,6903,635076
tBSGm,9540,944460
QJNYu,8421,328419
NUyOZ,5095,448360
qSebG,5383,468321
HXgiL,9221,857553
dziKG,7855,439880
xjIiO,9039,768315
rpbLk,6576,230160
DZcGC,2931,234480
CRFfQ,6040,144960
OiMKI,8662,381128
BTAjc,4971,437448
XXAjT,4513,63182
IsNDn,5148,375804
QaUMN,2097,94365
wurcK,9603,67221
kpmEp,9254,425684
iyUdi,4129,165160
TUqOz,3419,44447
TQhEH,8126,365670
vNjvh,5433,358578
nCpCR,2322,139320
OisEW,9392,206624
rzWpv,4517,126476
raUeR,8745,393525
Nmidn,3808,30464
TFkna,8137,89507
fwNoW,8937,169803
Pfnjx,3949,197450
gnIxY,7247,224657
eQsqH,8870,204010
ekYdJ,5527,502957
UqncH,9596,393436
bHvQY,3442,37862
ooFMl,7477,119632
BHMMR,2872,206784
iNHre,5108,423964
vneIJ,5555,505505
LtozY,3779,22674
rDduE,2621,214922
yfBSp,2486,208824
hlorh,2957,23656
hFHEe,4664,405768
ueVpT,5209,505273
kARRM,8993,341734
HeRgG,2889,184896
KtVeF,8425,42125
TYMCc,8630,431500
rPlyx,3203,25624
RwoJX,8379,351918
RnfWE,3548,24836
dLNJC,3539,60163
wRVSD,7057,486933
naVXO,2164,32460
Vhrir,8051,595774
xnqgV,8524,843876
UAlSz,8426,716210
soSos,7181,495489
pBadJ,9785,420755
DiAjh,4742,360392
MGHhA,3194,207610
rWKmx,4045,218430
JuHHk,9437,254799
gosJF,4386,114036
wEXNf,2175,165300
erENa,6928,325616
KIYze,2513,92981
ZITXO,4068,105768
ukwKz,5234,204126
fROpz,8232,633864
SOpJC,7517,533707
dEUJN,3799,220342
SIymk,4140,211140
dGlTK,4976,368224
rKzml,9667,48335
lbbAI,7651,367248
DJjpR,8086,380042
hejzM,8388,327132
oZZEy,5676,408672
HytDf,3243,317814
ImKgR,3614,231296
bzqhj,7722,478764
JtNFm,5501,55010
gIBGn,4740,450300
BYHfs,3557,60469
jSYfC,7253,65277
XfDRz,9878,938410
wuyow,9186,422556
GhoWI,3674,231462
LWALp,7217,707266
kImZj,5033,417739
xUZHW,7148,536100
XHXCu,8874,346086
LrRYP,6699,408639
ZTCzx,3666,326274
GaflA,3211,256880
xXQVx,6804,653184
yoPMM,7534,565050
fnifp,4031,282170
UBiHD,7371,648648
pHkIy,9027,343026
hAamr,3703,348082
NGGPn,9134,356226
PieYt,7026,337248
BBviV,7153,350497
WGIMR,8894,62258
Fcoqj,3650,94900
zxbcV,5637,214206
aqXjv,3550,330150
HwABJ,2686,21488
pwxsm,3764,353816
AxKjw,6514,469008
KhQou,9713,184547
FVLXv,9596,671720
LzYQM,9118,364720
eiFNn,4759,261745
HTneU,8492,772772
woWTU,2802,268992
afDKH,4708,451968
fXnQd,3044,106540
nDWOq,2888,124184
mgRkA,6741,626913
rwALY,4212,412776
bGjFI,9660,589260
OjAxV,3968,146816
pliSK,5110,122640
dkzSF,6992,139840
MuwFP,6293,623007
cfFWu,3171,69762
xfVbw,6192,433440
xBRCe,8250,610500
AiXGp,5364,48276
COxZZ,6068,594664
DgDLy,3164,275268
yqSqM,2460,179580
KuELV,7840,650720
LQmGM,8026,313014
gMrrU,8109,145962
yYKlJ,6919,345950
vlExD,6951,583884
unHPa,8630,655880
Ijovy,5371,37597
jPInm,3626,195804
gkiUJ,9478,758240
cSwhe,8746,43730
zKGLk,9079,671846
HRRep,9835,953995
cAurE,9426,923748
YhtWY,5350,454750
eSItw,4311,228483
flkSX,2583,123984
ltOdM,5881,52929
iwuQa,6597,580536
KcZRO,4586,100892
yGEPn,9585,383400
ZPCiI,2253,94626
clyey,8572,420028
ptuHY,5300,524700
DSLiG,9224,295168
tkjTV,8061,120915
jpOue,4568,333464
gHtBk,6720,356160
HaQbW,4256,387296
lPFrF,4431,270291
zNqnr,9940,675920
oSLEf,9044,126616
XOeGK,7207,72070
MkhmR,4461,169518
HDFVh,2007,58203
bZNrv,9699,805017
qqMRa,6804,102060
yuPlp,4075,20375
EgDVY,7302,496536
oJRnH,4877,380406
Ulvwf,9176,73408
Zdkte,3678,364122
vuCOP,6292,226512
kLAcH,6574,157776
XGhbO,4985,498500
XQaHJ,5509,104671
xHllz,8369,251070
XEmIJ,3258,52128
orpMr,3164,88592
jyrvB,5198,447028
DiWdM,5308,451180
pJbdt,3411,20466
aQesR,5887,394429
yaVEF,2726,62698
NRoJG,5184,482112
aTfZz,6152,123040
oWLEE,9098,454900
yutoT,5174,119002
dGvdC,5454,147258
AYYHE,3314,155758
Pqphe,9255,712635
VZEKW,7948,572256
WRVNv,5035,266855
iHfaD,2775,271950
alDAd,2314,210574
flZxQ,4150,70550
NoAhW,6112,354496
MRUez,7191,553707
jqVSB,5807,511016
aEZLq,7339,73390
jFHnp,5659,481015
niuao,4184,108784
uxoTY,9427,791868
QfxWo,5389,350285
AgdDr,9207,451143
zDqyD,5588,307340
DQdfx,2932,82096
GrqPo,4005,84105
eSTsG,2353,209417
oqAWv,5203,150887
TbVIw,5096,468832
FCIWC,9827,167059
wAqsT,3837,333819
UmHsj,8398,411502
aOMVv,2557,196889
DgKsH,9359,795515
XAQvR,5515,93755
VMttA,2330,74560
RMmcx,5632,382976
fGpJo,6455,161375
gQLfK,8341,83410
NwOBS,7016,512168
vpVkm,6031,548821
BvaxX,7172,423148
WkQEr,3802,247130
NEJMD,5547,343914
iWElQ,4980,164340
uBeRU,2364,170208
IGvms,7904,537472
QtidG,8599,541737
QAbBt,4104,184680
GlqCH,2893,190938
clIpF,8911,766346
hgYlA,3177,136611
GXuAF,6829,252673
aTYKa,9736,350496
jDKYr,7554,710076
HpDxV,8642,198766
yKFQJ,7029,576378
mYRzy,4863,466848
YbrVf,7016,399912
OnxjQ,3729,41019
TSqRr,9663,744051
NDtjR,7876,787600
kPsmd,5201,488894
GeMWZ,4663,354388
Dgwbu,3547,305042
RJOUN,7355,639885
KOOGk,9334,662714
etwzA,8786,448086
gkJwL,7058,691684
TkCEQ,3403,340300
mfVba,4656,349200
iVjoX,6371,611616
xNjcJ,5064,192432
GQUGT,5389,506566
YaHYp,9551,429795
XPLIp,7539,437262
KhXqf,3448,93096
nBQnc,8615,844270
TbFwW,5758,310932
kNhde,5065,273510
dhFID,8194,286790
EZiaQ,2719,46223
sLFmF,5965,477200
toqFu,3261,16305
PdveO,4834,280372
BzZTV,4734,213030
khBfg,3669,194457
Brbyo,8273,405377
hxCJQ,7466,500222
PXenY,6632,79584
cwtDX,6770,636380
eUPbR,7937,261921
WmlnQ,5601,448080
kOlaN,9153,686475
yrQct,5522,193270
WJdpA,7154,193158
fXWVR,5312,361216
NMxTB,7597,501402
pUtri,3592,352016
wnZIE,5885,29425
TgYFa,8126,138142
aNprq,6346,177688
FLcJk,3519,327267
DsvRZ,9319,792115
MUHIO,8877,550374
PnQku,7025,140500
auapI,6028,289344
OgydP,2751,93534
zFXxM,5348,288792
zQzLp,9978,608658
FIAJK,4705,291710
fhhcY,9941,457286
zghcv,4848,145440
KIJls,9972,129636
wdpvP,2289,91560
fFXEw,8899,560637
qYLhG,2794,229108
VuEHV,9625,596750
GlgRx,4670,406290
nvdSW,4093,253766
kOoCc,6016,348928
UbVdI,2759,154504
NssPe,6862,288204
xFuoR,4750,228000
DTMgX,4637,176206
mlJlb,5560,139000
ymBoG,3737,22422
IaTIL,7017,428037
RDRbk,8690,556160
PEdzJ,6752,114784
uvYKG,7218,295938
kaKpY,2194,179908
SeXAD,6651,565335
QMmbL,6270,156750
AGZKo,2849,193732
TScRb,7269,218070
KGAMJ,9187,128618
JViUc,5382,182988
KAhnw,6263,463462
xhPHG,3145,34595
ZSErb,6336,424512
PuWMA,4356,426888
IXpTk,9865,365005
soqBT,4462,196328
UYTSr,8169,138873
cfLcc,7200,597600
LCmQP,6269,382409
zQebo,7959,175098
hWvFA,8981,853195
tqpRp,8186,360184
hUecU,6836,635748
wyZhm,4601,363479
EOVmQ,4502,27012
wdJWS,8506,791058
vVlLg,5869,475389
dvYIP,3419,119665
EYsXj,5034,186258
IJRUx,6645,372120
BQvxj,7147,207263
MZeaV,9176,394568
GdwjX,8480,627520
XzDRI,4636,324520
SfoCb,4108,262912
XHZpl,4105,110835
qhGWw,5189,311340
EyAMJ,9873,552888
cOkai,3635,25445
ErNKN,3827,306160
LUZXk,4639,241228
LCbTC,8526,699132
aFBqj,6757,662186
LgLtU,5146,334490
SVJuK,8699,287067
VgqlC,8153,595169
lNIwZ,7183,330418
nrDwj,3347,147268
mTYLg,3137,181946
kZqaY,6995,62955
biUrp,5877,111663
dySwt,3996,191808
nXTSo,9037,397628
NYJYP,2621,141534
TdqRz,5735,240870
DLuNM,8830,132450
iOdxH,9749,253474
gKrAl,7901,276535
qjOML,2842,161994
vzFzF,3534,49476
IedHV,7151,178775
eZrvP,9064,561968
iflfM,7827,266118
ylIMC,5608,297224
VMeqN,3953,193697
AwOZr,3937,358267
SiIRG,7494,449640
KMQJh,3012,144576
ZkYJi,5809,331113
QivYi,4093,311068
jdRdI,3536,38896
dlRPu,9537,839256
AEzua,7065,141300
udeoO,9252,915948
tIbkH,9220,304260
jnckU,8529,298515
UqKHU,9139,347282
fvvzF,2785,119755
ubBvJ,3539,212340
jcBKP,2426,181950
MZufH,4296,305016
leBWA,3745,101115
FZkIh,5696,506944
QcxGX,4809,28854
OYDFS,3358,23506
CWpDO,2667,170688
yMpVe,9660,386400
NHPBK,9955,189145
BTfXS,6412,403956
GYwgd,7448,551152
SJHSM,5754,184128
eaOwZ,3976,147112
GegCn,7432,126344
CVdHm,6314,555632
piDSU,5360,257280
uHFdq,5209,312540
VBvsZ,6426,257040
OaonV,4148,290360
WxCuC,6166,147984
lrdmQ,9797,734775
XDBOn,3805,197860
zKiCg,8446,456084
GhWjC,2064,181632
rLgcW,5960,83440
Kmhev,7301,343147
JMnTL,2079,68607
tygbv,8856,876744
KSaTN,3407,153315
kYhLY,3518,151274
IQpeV,2387,50127
SSGhM,6846,54768
qMQqC,4858,238042
iaKlv,9640,48200
uTDfX,3522,63396
EywWq,7721,254793
YsTui,3165,53805
KNCJS,5411,259728
WuKsx,4364,178924
ANVEy,9784,313088
UWaYX,7559,249447
ssYLB,2802,44832
setOB,3622,148502
hsrSA,3287,23009
kqluk,3958,372052
JYZuR,9333,849303
STRTS,2039,40780
qTePA,7005,371265
mSMBw,4542,399696
dDwYL,6547,491025
Xgsru,2605,72940
ZetEh,7174,86088
vlvxB,5472,43776
PGFlN,9947,139258
hwJkd,5048,403840
jtVyk,9182,137730
rbgKb,5828,372992
DUdIG,9508,846212
GYZVK,2279,13674
QliAf,5120,56320
NlLfn,8840,327080
tmKjH,2674,171136
kqimz,8706,313416
slAfl,7636,114540
Vahai,4797,220662
tXPLn,6613,588557
ePGqv,2007,136476
zCCRP,2292,185652
hMOUE,4860,204120
ntrCa,2628,144540
GmWQr,3436,312676
egwMA,5134,246432
HaEgD,9912,416304
xdCJc,8206,114884
okJyN,2235,44700
ThPsv,2353,80002
VWPwm,5433,135825
UdIGN,2738,227254
rHBoM,5747,86205
AjNQi,6959,459294
nHGfU,6249,362442
vwXuA,3253,71566
ZJRDH,9597,47985
KNnBR,4047,194256
JubAv,9559,439714
MJXcE,4506,310914
lzuFZ,2880,216000
NbkzT,9183,459150
dbLLF,7783,350235
CGXWX,2889,66447
Lnbox,8372,820456
OOCWw,3666,91650
oJjpd,4404,303876
gEHsH,9562,152992
wzYak,5312,84992
zgXpN,2692,56532
oyfDZ,7687,84557
OKaQl,2584,242896
rNDTc,7536,113040
vZRdZ,7912,55384
PEvtn,5959,29795
sYwQV,2929,231391
KBwCt,6146,571578
mPuGW,3806,365376
yTBDy,9521,828327
CueVE,4840,353320
qkxue,3219,19314
LYhDl,9787,802534
gndlW,3618,220698
Lmlko,2596,142780
JWBfD,3035,148715
bIJKs,4326,302820
wqsBh,6185,210290
UcLrz,2896,153488
QOSbc,7181,560118
sMqHg,5298,111258
ehiBf,6371,363147
ddZJd,6429,51432
CrzOh,5773,207828
RDaEM,5470,437600
djmvH,9223,719394
ndGUZ,8241,123615
vOfCn,5418,140868
BTaZB,9552,315216
Bxwxe,9744,623616
aaCPZ,8464,584016
BlIdp,2309,159321
VBYtQ,3956,296700
ZpOOw,3998,103948
fRyHQ,2716,176540
ttEre,8710,583570
XfzNT,2943,91233
KFoSd,6012,444888
WTDQv,9530,219190
MkNMD,9548,267344
KBamU,3076,264536
xViNc,8186,802228
gKIyA,2044,81760
OdkJD,8513,340520
zxAJF,7709,740064
Igdvq,3609,79398
wiIhA,5729,183328
FnFgI,7542,497772
wJMYW,3138,40794
mjplW,9944,477312
eDTeH,9718,553926
TIOBi,9107,209461
xwKsc,7190,668670
stMiO,2787,27870
HawXD,3297,69237
rfDaa,6080,425600
OXAud,8798,378314
lglks,2299,165528
nTacC,4461,401490
SeDoA,8438,109694
TGccw,2629,94644
XBWmR,2721,100677
gykMD,5650,435050
wEQqZ,9818,127634
NyJnU,8281,803257
DXhHc,3734,70946
qDvAh,9487,199227
nUTHk,9612,519048
acGxm,6347,552189
shnja,7720,208440
KFUGw,9987,519324
UDpYo,7522,135396
LplpW,9584,479200
aZUOR,2114,171234
FWGHn,2216,46536
LtwFp,3298,319906
bRHtm,7415,252110
MkghG,3097,306603
Ikadb,5367,42936
HZIVT,4939,74085
WDVmp,2840,22720
ozDIX,9407,507978
qIDXq,4660,237660
CTQfN,9099,818910
QgAhx,9841,856167
slAcJ,2309,11545
vmrLU,7605,577980
yTHEh,5119,153570
lGoVa,6492,292140
IRJuG,9029,884842
psBFq,9451,378040
VbuxQ,2100,178500
uKndT,7877,519882
fxCIy,3464,121240
zGyGG,9494,389254
uAkbh,9316,232900
EwABN,4130,99120
bxvtl,6167,166509
mqxxj,6050,447700
tsOJz,9135,392805
GzhSX,8731,733404
kvryu,3209,198958
ZwgUp,3038,69874
NUeWz,2539,66014
vKyIK,3049,219528
AmWQO,8871,665325
fQyRo,3061,244880
hjPHN,6644,458436
POqse,6978,97692
EVDgI,5282,221844
IPcfn,7426,89112
MeMGs,5316,334908
